value,cat01,cat01_label,cat02,cat02_label,time,time_label
38161,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0026000000,平成26年
37596,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0027000000,平成27年
38711,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0028000000,平成28年
42107,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029000000,平成29年
40671,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000000,平成30年
38510,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0028010000,平成28年度
44013,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0029010000,平成29年度
11203,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000103,平成30年 1 ～ 3 月
10104,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000406,平成30年 4 ～ 6 月
9757,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000709,平成30年 7 ～ 9 月
9607,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030001012,平成30年 10 ～ 12 月
3827,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000101,平成30年1月
3677,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000202,平成30年2月
3699,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000303,平成30年3月
3626,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000404,平成30年4月
3189,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000505,平成30年5月
3289,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000606,平成30年6月
3405,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000707,平成30年7月
3038,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000808,平成30年8月
3314,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030000909,平成30年9月
3194,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030001010,平成30年10月
3430,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030001111,平成30年11月
2983,01000110,生産 数量 (千台),357600000,電子部品 スイッチング電源 (40),0030001212,平成30年12月
138338825,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0026000000,平成26年
134617547,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0027000000,平成27年
144971759,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0028000000,平成28年
164032561,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029000000,平成29年
176372090,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000000,平成30年
148608659,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0028010000,平成28年度
168936521,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0029010000,平成29年度
42941103,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000103,平成30年 1 ～ 3 月
42253206,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000406,平成30年 4 ～ 6 月
44445469,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000709,平成30年 7 ～ 9 月
46732312,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030001012,平成30年 10 ～ 12 月
13897059,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000101,平成30年1月
13792822,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000202,平成30年2月
15251222,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000303,平成30年3月
14142622,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000404,平成30年4月
13558790,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000505,平成30年5月
14551794,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000606,平成30年6月
14716689,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000707,平成30年7月
14695580,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000808,平成30年8月
15033200,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030000909,平成30年9月
15874407,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030001010,平成30年10月
15674754,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030001111,平成30年11月
15183151,01000210,生産 数量 (千個),352300000,電子部品 受動部品 抵抗器 (1～6),0030001212,平成30年12月
1419501,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0026000000,平成26年
1311104,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0027000000,平成27年
1165310,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000000,平成28年
1179249,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0029000000,平成29年
1105615,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0030000000,平成30年
1149568,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028010000,平成28年度
1203245,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0029010000,平成29年度
297448,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0030000103,平成30年 1 ～ 3 月
271679,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0030000406,平成30年 4 ～ 6 月
269832,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0030000709,平成30年 7 ～ 9 月
266656,01000210,生産 数量 (千個),352400000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0030001012,平成30年 10 ～ 12 月
