value,cat01,cat01_label,cat02,cat02_label
40499,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源
178927584,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器
2140001,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器
1907089,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
173178,01000210,生産 数量 (千個),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
59734,01000210,生産 数量 (千個),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
176787583,01000210,生産 数量 (千個),351112000,電子部品 受動部品 抵抗器 固定抵抗器
11958295,01000210,生産 数量 (千個),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
158412181,01000210,生産 数量 (千個),351112200,電子部品 受動部品 抵抗器 固定抵抗器 チップ抵抗器
6417107,01000210,生産 数量 (千個),351112300,電子部品 受動部品 抵抗器 固定抵抗器 その他の固定抵抗器
752035919,01000210,生産 数量 (千個),351120000,電子部品 受動部品 固定コンデンサ
13605076,01000210,生産 数量 (千個),351121000,電子部品 受動部品 固定コンデンサ アルミ電解コンデンサ
2009966,01000210,生産 数量 (千個),351122000,電子部品 受動部品 固定コンデンサ タンタル電解コンデンサ
735175917,01000210,生産 数量 (千個),351123000,電子部品 受動部品 固定コンデンサ セラミックコンデンサ
617266,01000210,生産 数量 (千個),351124000,電子部品 受動部品 固定コンデンサ 有機フィルムコンデンサ（その他の固定コンデンサを含む）
627694,01000210,生産 数量 (千個),351125000,電子部品 受動部品 固定コンデンサ 金属化有機フィルムコンデンサ
21505,01000210,生産 数量 (千個),351130000,電子部品 受動部品 トランス
44269467,01000210,生産 数量 (千個),351140000,電子部品 受動部品 インダクタ（コイルを含む）
2604472,01000210,生産 数量 (千個),351151000,電子部品 受動部品 機能部品 水晶振動子
8379107,01000210,生産 数量 (千個),351152000,電子部品 受動部品 機能部品 フィルタ
4052823,01000210,生産 数量 (千個),351153000,電子部品 受動部品 機能部品 複合部品
7824885,01000210,生産 数量 (千個),351210000,電子部品 接続部品 スイッチ(通信･電子装置用に限る)
87500,01000210,生産 数量 (千個),351211000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) キーボードスイッチ
7737385,01000210,生産 数量 (千個),351212000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) その他のスイッチ
30653972,01000210,生産 数量 (千個),351220000,電子部品 接続部品 コネクタ
322480,01000210,生産 数量 (千個),351221000,電子部品 接続部品 コネクタ 同軸コネクタ
18171933,01000210,生産 数量 (千個),351222000,電子部品 接続部品 コネクタ プリント基板用コネクタ
71016,01000210,生産 数量 (千個),351223000,電子部品 接続部品 コネクタ 光コネクタ
399555,01000210,生産 数量 (千個),351224000,電子部品 接続部品 コネクタ 丸形コネクタ
1190798,01000210,生産 数量 (千個),351225000,電子部品 接続部品 コネクタ 角形コネクタ
10498190,01000210,生産 数量 (千個),351226000,電子部品 接続部品 コネクタ その他のコネクタ
478864,01000210,生産 数量 (千個),351230000,電子部品 接続部品 リレー（有線通信機器用に限る）
30377,01000210,生産 数量 (千個),351510000,電子部品 変換部品 音響部品（スピーカ・マイクロホン）
927,01000210,生産 数量 (千個),351520000,電子部品 変換部品 磁気ヘッド
16855,01000800,生産 数量 (千平方m),351300000,電子部品 電子回路基板
11313,01000800,生産 数量 (千平方m),351310000,電子部品 電子回路基板 リジッドプリント配線板
1959,01000800,生産 数量 (千平方m),351311000,電子部品 電子回路基板 リジッドプリント配線板 片面プリント配線板
4584,01000800,生産 数量 (千平方m),351312000,電子部品 電子回路基板 リジッドプリント配線板 両面プリント配線板
2165,01000800,生産 数量 (千平方m),351313000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（4層）
1084,01000800,生産 数量 (千平方m),351314000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（6～8層）
166,01000800,生産 数量 (千平方m),351315000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（10層以上）
1354,01000800,生産 数量 (千平方m),351316000,電子部品 電子回路基板 リジッドプリント配線板 ビルドアップ多層配線板
4255,01000800,生産 数量 (千平方m),351320000,電子部品 電子回路基板 フレキシブルプリント配線板
1281,01000800,生産 数量 (千平方m),351321000,電子部品 電子回路基板 フレキシブルプリント配線板 片面フレキシブル配線板
2974,01000800,生産 数量 (千平方m),351322000,電子部品 電子回路基板 フレキシブルプリント配線板 両面・多層フレキシブル配線板
1287,01000800,生産 数量 (千平方m),351330000,電子部品 電子回路基板 モジュール基板
481,01000800,生産 数量 (千平方m),351331000,電子部品 電子回路基板 モジュール基板 リジッド系モジュール基板
806,01000800,生産 数量 (千平方m),351332000,電子部品 電子回路基板 モジュール基板 その他のモジュール基板
331110,01000800,生産 数量 (千平方m),351610000,電子部品 メモリ部品 磁気テープ
124406,01000800,生産 数量 (千平方m),351611000,電子部品 メモリ部品 磁気テープ 磁気録音・録画テープ
206704,01000800,生産 数量 (千平方m),351612000,電子部品 メモリ部品 磁気テープ その他の磁気テープ
684924,01000910,生産 数量 (千枚),351620000,電子部品 メモリ部品 光ディスク
2120655,01030100,生産 金額 (百万円),351000000,電子部品
799489,01030100,生産 金額 (百万円),351100000,電子部品 受動部品
94006,01030100,生産 金額 (百万円),351110000,電子部品 受動部品 抵抗器
26950,01030100,生産 金額 (百万円),351111000,電子部品 受動部品 抵抗器 可変抵抗器
6325,01030100,生産 金額 (百万円),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
11471,01030100,生産 金額 (百万円),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
9154,01030100,生産 金額 (百万円),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
67056,01030100,生産 金額 (百万円),351112000,電子部品 受動部品 抵抗器 固定抵抗器
8258,01030100,生産 金額 (百万円),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
35917,01030100,生産 金額 (百万円),351112200,電子部品 受動部品 抵抗器 固定抵抗器 チップ抵抗器
22881,01030100,生産 金額 (百万円),351112300,電子部品 受動部品 抵抗器 固定抵抗器 その他の固定抵抗器
473992,01030100,生産 金額 (百万円),351120000,電子部品 受動部品 固定コンデンサ
152690,01030100,生産 金額 (百万円),351121000,電子部品 受動部品 固定コンデンサ アルミ電解コンデンサ
22107,01030100,生産 金額 (百万円),351122000,電子部品 受動部品 固定コンデンサ タンタル電解コンデンサ
275670,01030100,生産 金額 (百万円),351123000,電子部品 受動部品 固定コンデンサ セラミックコンデンサ
8780,01030100,生産 金額 (百万円),351124000,電子部品 受動部品 固定コンデンサ 有機フィルムコンデンサ（その他の固定コンデンサを含む）
14745,01030100,生産 金額 (百万円),351125000,電子部品 受動部品 固定コンデンサ 金属化有機フィルムコンデンサ
15503,01030100,生産 金額 (百万円),351130000,電子部品 受動部品 トランス
38632,01030100,生産 金額 (百万円),351140000,電子部品 受動部品 インダクタ（コイルを含む）
177356,01030100,生産 金額 (百万円),351150000,電子部品 受動部品 機能部品
61958,01030100,生産 金額 (百万円),351151000,電子部品 受動部品 機能部品 水晶振動子
59556,01030100,生産 金額 (百万円),351152000,電子部品 受動部品 機能部品 フィルタ
55842,01030100,生産 金額 (百万円),351153000,電子部品 受動部品 機能部品 複合部品
519112,01030100,生産 金額 (百万円),351200000,電子部品 接続部品
58117,01030100,生産 金額 (百万円),351210000,電子部品 接続部品 スイッチ(通信･電子装置用に限る)
2341,01030100,生産 金額 (百万円),351211000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) キーボードスイッチ
55776,01030100,生産 金額 (百万円),351212000,電子部品 接続部品 スイッチ(通信･電子装置用に限る) その他のスイッチ
442213,01030100,生産 金額 (百万円),351220000,電子部品 接続部品 コネクタ
16073,01030100,生産 金額 (百万円),351221000,電子部品 接続部品 コネクタ 同軸コネクタ
309071,01030100,生産 金額 (百万円),351222000,電子部品 接続部品 コネクタ プリント基板用コネクタ
7620,01030100,生産 金額 (百万円),351223000,電子部品 接続部品 コネクタ 光コネクタ
20228,01030100,生産 金額 (百万円),351224000,電子部品 接続部品 コネクタ 丸形コネクタ
31338,01030100,生産 金額 (百万円),351225000,電子部品 接続部品 コネクタ 角形コネクタ
57883,01030100,生産 金額 (百万円),351226000,電子部品 接続部品 コネクタ その他のコネクタ
18782,01030100,生産 金額 (百万円),351230000,電子部品 接続部品 リレー（有線通信機器用に限る）
608871,01030100,生産 金額 (百万円),351300000,電子部品 電子回路基板
392445,01030100,生産 金額 (百万円),351310000,電子部品 電子回路基板 リジッドプリント配線板
11319,01030100,生産 金額 (百万円),351311000,電子部品 電子回路基板 リジッドプリント配線板 片面プリント配線板
