value,cat01,cat01_label,cat02,cat02_label
8765852,101010000,生産数量 (t),101010000,製紙パルプ
8075990,101010000,生産数量 (t),101011000,製紙パルプ クラフトパルプ
7049709,101010000,生産数量 (t),101011100,製紙パルプ クラフトパルプ さらし
1144644,101010000,生産数量 (t),101011110,製紙パルプ クラフトパルプ さらし 針葉樹
5905065,101010000,生産数量 (t),101011120,製紙パルプ クラフトパルプ さらし 広葉樹
1026281,101010000,生産数量 (t),101011200,製紙パルプ クラフトパルプ 未ざらし
435852,101010000,生産数量 (t),101012000,製紙パルプ サーモメカニカルパルプ
126601,101010000,生産数量 (t),101013000,製紙パルプ リファイナーグラウンドパルプ
102852,101010000,生産数量 (t),101014000,製紙パルプ 砕木パルプ
24557,101010000,生産数量 (t),101019000,製紙パルプ その他製紙パルプ
7543422,101021000,消費数量（製紙用） (t),101010000,製紙パルプ
6857437,101021000,消費数量（製紙用） (t),101011000,製紙パルプ クラフトパルプ
6112695,101021000,消費数量（製紙用） (t),101011100,製紙パルプ クラフトパルプ さらし
983718,101021000,消費数量（製紙用） (t),101011110,製紙パルプ クラフトパルプ さらし 針葉樹
5128977,101021000,消費数量（製紙用） (t),101011120,製紙パルプ クラフトパルプ さらし 広葉樹
744742,101021000,消費数量（製紙用） (t),101011200,製紙パルプ クラフトパルプ 未ざらし
436156,101021000,消費数量（製紙用） (t),101012000,製紙パルプ サーモメカニカルパルプ
126595,101021000,消費数量（製紙用） (t),101013000,製紙パルプ リファイナーグラウンドパルプ
102851,101021000,消費数量（製紙用） (t),101014000,製紙パルプ 砕木パルプ
20383,101021000,消費数量（製紙用） (t),101019000,製紙パルプ その他製紙パルプ
990910,101031000,出荷数量 販売数量 (t),101010000,製紙パルプ
986577,101031000,出荷数量 販売数量 (t),101011000,製紙パルプ クラフトパルプ
703905,101031000,出荷数量 販売数量 (t),101011100,製紙パルプ クラフトパルプ さらし
147492,101031000,出荷数量 販売数量 (t),101011110,製紙パルプ クラフトパルプ さらし 針葉樹
556413,101031000,出荷数量 販売数量 (t),101011120,製紙パルプ クラフトパルプ さらし 広葉樹
282672,101031000,出荷数量 販売数量 (t),101011200,製紙パルプ クラフトパルプ 未ざらし
-,101031000,出荷数量 販売数量 (t),101012000,製紙パルプ サーモメカニカルパルプ
-,101031000,出荷数量 販売数量 (t),101013000,製紙パルプ リファイナーグラウンドパルプ
-,101031000,出荷数量 販売数量 (t),101014000,製紙パルプ 砕木パルプ
4333,101031000,出荷数量 販売数量 (t),101019000,製紙パルプ その他製紙パルプ
55198,101032000,出荷数量 販売金額（百万円),101010000,製紙パルプ
53268,101032000,出荷数量 販売金額（百万円),101011000,製紙パルプ クラフトパルプ
40336,101032000,出荷数量 販売金額（百万円),101011100,製紙パルプ クラフトパルプ さらし
9167,101032000,出荷数量 販売金額（百万円),101011110,製紙パルプ クラフトパルプ さらし 針葉樹
31169,101032000,出荷数量 販売金額（百万円),101011120,製紙パルプ クラフトパルプ さらし 広葉樹
12932,101032000,出荷数量 販売金額（百万円),101011200,製紙パルプ クラフトパルプ 未ざらし
-,101032000,出荷数量 販売金額（百万円),101012000,製紙パルプ サーモメカニカルパルプ
-,101032000,出荷数量 販売金額（百万円),101013000,製紙パルプ リファイナーグラウンドパルプ
-,101032000,出荷数量 販売金額（百万円),101014000,製紙パルプ 砕木パルプ
1930,101032000,出荷数量 販売金額（百万円),101019000,製紙パルプ その他製紙パルプ
274874,101039000,出荷数量 その他 (t),101010000,製紙パルプ
274874,101039000,出荷数量 その他 (t),101011000,製紙パルプ クラフトパルプ
268227,101039000,出荷数量 その他 (t),101011100,製紙パルプ クラフトパルプ さらし
18113,101039000,出荷数量 その他 (t),101011110,製紙パルプ クラフトパルプ さらし 針葉樹
250114,101039000,出荷数量 その他 (t),101011120,製紙パルプ クラフトパルプ さらし 広葉樹
6647,101039000,出荷数量 その他 (t),101011200,製紙パルプ クラフトパルプ 未ざらし
-,101039000,出荷数量 その他 (t),101012000,製紙パルプ サーモメカニカルパルプ
-,101039000,出荷数量 その他 (t),101013000,製紙パルプ リファイナーグラウンドパルプ
-,101039000,出荷数量 その他 (t),101014000,製紙パルプ 砕木パルプ
-,101039000,出荷数量 その他 (t),101019000,製紙パルプ その他製紙パルプ
142492,101040000,在庫数量 (t),101010000,製紙パルプ
139156,101040000,在庫数量 (t),101011000,製紙パルプ クラフトパルプ
118054,101040000,在庫数量 (t),101011100,製紙パルプ クラフトパルプ さらし
