value,cat01,cat01_label,cat02,cat02_label
233782,06010000,生産,100010000,脂肪酸 計 (t)
109394,06010000,生産,100011000,脂肪酸 直分脂肪酸 (t)
57863,06010000,生産,100012000,脂肪酸 硬化脂肪酸 (t)
66525,06010000,生産,100013000,脂肪酸 分別･分留脂肪酸 (t)
40905,06010000,生産,100020000,精製グリセリン(98.5％換算) (t)
109906,06010000,生産,100030000,石けん 計 (t)
31456,06010000,生産,100031000,石けん 浴用･固形 (t)
42005,06010000,生産,100032000,石けん 手洗用･液体 (t)
36445,06010000,生産,100039000,石けん その他の石けん (t)
105477,06010000,生産,100040000,洗顔・ボディ用身体洗浄剤 (t)
1060997,06010000,生産,100050000,合成洗剤 計 (t)
747686,06010000,生産,100051000,合成洗剤 洗濯用 計 (t)
323849,06010000,生産,100051100,合成洗剤 洗濯用 粉末 (t)
423837,06010000,生産,100051200,合成洗剤 洗濯用 液体（ペースト状を含む） 計 (t)
244843,06010000,生産,100051210,合成洗剤 洗濯用 液体（ペースト状を含む） 中性 (t)
178994,06010000,生産,100051220,合成洗剤 洗濯用 液体（ペースト状を含む） 中性以外のもの (t)
204900,06010000,生産,100052000,合成洗剤 台所用 (t)
108411,06010000,生産,100053000,合成洗剤 住宅･家具用 (t)
277128,06010000,生産,100060000,柔軟仕上げ剤 (t)
279768,06010000,生産,100070000,漂白剤 計 (t)
133614,06010000,生産,100071000,漂白剤 酸素系 (t)
146154,06010000,生産,100072000,漂白剤 塩素系 (t)
66362,06010000,生産,100080000,酸･アルカリ洗浄剤 (t)
10312,06010000,生産,100090000,クレンザー (t)
940658,06010000,生産,100100000,界面活性剤 合計 (t)
379870,06010000,生産,100101000,界面活性剤 陰イオン活性剤 計 (t)
115178,06010000,生産,100101100,界面活性剤 陰イオン活性剤 硫酸エステル型 (t)
139863,06010000,生産,100101200,界面活性剤 陰イオン活性剤 スルホン酸型 計 (t)
97636,06010000,生産,100101210,界面活性剤 陰イオン活性剤 スルホン酸型 アルキル（アリル）スルホネート (t)
42227,06010000,生産,100101220,界面活性剤 陰イオン活性剤 スルホン酸型 その他のスルホン酸型 (t)
124829,06010000,生産,100101900,界面活性剤 陰イオン活性剤 その他の陰イオン活性剤 (t)
39623,06010000,生産,100102000,界面活性剤 陽イオン活性剤 (t)
465272,06010000,生産,100103000,界面活性剤 非イオン活性剤 計 (t)
291925,06010000,生産,100103100,界面活性剤 非イオン活性剤 エーテル型 計 (t)
182618,06010000,生産,100103110,界面活性剤 非イオン活性剤 エーテル型 POEアルキルエーテル (t)
13300,06010000,生産,100103120,界面活性剤 非イオン活性剤 エーテル型 POEアルキルアリルエーテル (t)
96007,06010000,生産,100103190,界面活性剤 非イオン活性剤 エーテル型 その他のエーテル (t)
43206,06010000,生産,100103200,界面活性剤 非イオン活性剤 エステル・エーテル型 (t)
66417,06010000,生産,100103300,界面活性剤 非イオン活性剤 多価アルコールエステル (t)
63724,06010000,生産,100103900,界面活性剤 非イオン活性剤 その他の非イオン活性剤 (t)
25254,06010000,生産,100104000,界面活性剤 両性イオン活性剤 (t)
30639,06010000,生産,100105000,界面活性剤 調合界面活性剤 (t)
…,06020000,受入,100010000,脂肪酸 計 (t)
…,06020000,受入,100011000,脂肪酸 直分脂肪酸 (t)
…,06020000,受入,100012000,脂肪酸 硬化脂肪酸 (t)
…,06020000,受入,100013000,脂肪酸 分別･分留脂肪酸 (t)
…,06020000,受入,100020000,精製グリセリン(98.5％換算) (t)
…,06020000,受入,100030000,石けん 計 (t)
…,06020000,受入,100031000,石けん 浴用･固形 (t)
…,06020000,受入,100032000,石けん 手洗用･液体 (t)
…,06020000,受入,100039000,石けん その他の石けん (t)
…,06020000,受入,100040000,洗顔・ボディ用身体洗浄剤 (t)
…,06020000,受入,100050000,合成洗剤 計 (t)
…,06020000,受入,100051000,合成洗剤 洗濯用 計 (t)
…,06020000,受入,100051100,合成洗剤 洗濯用 粉末 (t)
…,06020000,受入,100051200,合成洗剤 洗濯用 液体（ペースト状を含む） 計 (t)
…,06020000,受入,100051210,合成洗剤 洗濯用 液体（ペースト状を含む） 中性 (t)
…,06020000,受入,100051220,合成洗剤 洗濯用 液体（ペースト状を含む） 中性以外のもの (t)
…,06020000,受入,100052000,合成洗剤 台所用 (t)
…,06020000,受入,100053000,合成洗剤 住宅･家具用 (t)
…,06020000,受入,100060000,柔軟仕上げ剤 (t)
…,06020000,受入,100070000,漂白剤 計 (t)
…,06020000,受入,100071000,漂白剤 酸素系 (t)
…,06020000,受入,100072000,漂白剤 塩素系 (t)
…,06020000,受入,100080000,酸･アルカリ洗浄剤 (t)
…,06020000,受入,100090000,クレンザー (t)
75507,06020000,受入,100100000,界面活性剤 合計 (t)
29166,06020000,受入,100101000,界面活性剤 陰イオン活性剤 計 (t)
2926,06020000,受入,100101100,界面活性剤 陰イオン活性剤 硫酸エステル型 (t)
13562,06020000,受入,100101200,界面活性剤 陰イオン活性剤 スルホン酸型 計 (t)
11195,06020000,受入,100101210,界面活性剤 陰イオン活性剤 スルホン酸型 アルキル（アリル）スルホネート (t)
2367,06020000,受入,100101220,界面活性剤 陰イオン活性剤 スルホン酸型 その他のスルホン酸型 (t)
12678,06020000,受入,100101900,界面活性剤 陰イオン活性剤 その他の陰イオン活性剤 (t)
1469,06020000,受入,100102000,界面活性剤 陽イオン活性剤 (t)
38419,06020000,受入,100103000,界面活性剤 非イオン活性剤 計 (t)
