value,cat01,cat01_label,cat02,cat02_label
36194,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源
136043092,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器
2090399,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器
1556055,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
488050,01000210,生産 数量 (千個),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
46294,01000210,生産 数量 (千個),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
133952693,01000210,生産 数量 (千個),351112000,電子部品 受動部品 抵抗器 固定抵抗器
9864800,01000210,生産 数量 (千個),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
117109988,01000210,生産 数量 (千個),351112200,電子部品 受動部品 抵抗器 固定抵抗器 チップ抵抗器
6977905,01000210,生産 数量 (千個),351112300,電子部品 受動部品 抵抗器 固定抵抗器 その他の固定抵抗器
749209443,01000210,生産 数量 (千個),351120000,電子部品 受動部品 固定コンデンサ
10255585,01000210,生産 数量 (千個),351121000,電子部品 受動部品 固定コンデンサ アルミ電解コンデンサ
2076036,01000210,生産 数量 (千個),351122000,電子部品 受動部品 固定コンデンサ タンタル電解コンデンサ
736099521,01000210,生産 数量 (千個),351123000,電子部品 受動部品 固定コンデンサ セラミックコンデンサ
409510,01000210,生産 数量 (千個),351125000,電子部品 受動部品 固定コンデンサ 金属化有機フィルムコンデンサ
368791,01000210,生産 数量 (千個),351126000,電子部品 受動部品 固定コンデンサ その他の固定コンデンサ
7620,01000210,生産 数量 (千個),351130000,電子部品 受動部品 トランス
57917107,01000210,生産 数量 (千個),351140000,電子部品 受動部品 インダクタ（コイルを含む）
2200865,01000210,生産 数量 (千個),351151000,電子部品 受動部品 機能部品 水晶振動子
9231784,01000210,生産 数量 (千個),351152000,電子部品 受動部品 機能部品 フィルタ
3924427,01000210,生産 数量 (千個),351153000,電子部品 受動部品 機能部品 複合部品
9232133,01000210,生産 数量 (千個),351210000,電子部品 接続部品 スイッチ(通信･電子装置用に限る)
30978940,01000210,生産 数量 (千個),351220000,電子部品 接続部品 コネクタ
2850307,01000210,生産 数量 (千個),351221000,電子部品 接続部品 コネクタ 同軸コネクタ
17998610,01000210,生産 数量 (千個),351222000,電子部品 接続部品 コネクタ プリント基板用コネクタ
59223,01000210,生産 数量 (千個),351223000,電子部品 接続部品 コネクタ 光コネクタ
376433,01000210,生産 数量 (千個),351224000,電子部品 接続部品 コネクタ 丸形コネクタ
1034318,01000210,生産 数量 (千個),351225000,電子部品 接続部品 コネクタ 角形コネクタ
8660049,01000210,生産 数量 (千個),351226000,電子部品 接続部品 コネクタ その他のコネクタ
472769,01000210,生産 数量 (千個),351230000,電子部品 接続部品 リレー（有線通信機器用に限る）
6205850,01000210,生産 数量 (千個),351400000,電子部品 電子回路実装基板
5565489,01000210,生産 数量 (千個),351410000,電子部品 電子回路実装基板 プリント配線実装基板
640361,01000210,生産 数量 (千個),351420000,電子部品 電子回路実装基板 モジュール実装基板
170000,01000210,生産 数量 (千個),351510000,電子部品 変換部品 音響部品（スピーカ・マイクロホン）
606,01000210,生産 数量 (千個),351520000,電子部品 変換部品 磁気ヘッド
13042,01000800,生産 数量 (千平方m),351300000,電子部品 電子回路基板
10267,01000800,生産 数量 (千平方m),351310000,電子部品 電子回路基板 リジッドプリント配線板
1892,01000800,生産 数量 (千平方m),351311000,電子部品 電子回路基板 リジッドプリント配線板 片面プリント配線板
4109,01000800,生産 数量 (千平方m),351312000,電子部品 電子回路基板 リジッドプリント配線板 両面プリント配線板
2259,01000800,生産 数量 (千平方m),351313000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（4層）
919,01000800,生産 数量 (千平方m),351314000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（6～8層）
156,01000800,生産 数量 (千平方m),351315000,電子部品 電子回路基板 リジッドプリント配線板 多層プリント配線板（10層以上）
932,01000800,生産 数量 (千平方m),351316000,電子部品 電子回路基板 リジッドプリント配線板 ビルドアップ多層配線板
2196,01000800,生産 数量 (千平方m),351320000,電子部品 電子回路基板 フレキシブルプリント配線板
361,01000800,生産 数量 (千平方m),351321000,電子部品 電子回路基板 フレキシブルプリント配線板 片面フレキシブル配線板
1836,01000800,生産 数量 (千平方m),351322000,電子部品 電子回路基板 フレキシブルプリント配線板 両面・多層フレキシブル配線板
578,01000800,生産 数量 (千平方m),351330000,電子部品 電子回路基板 モジュール基板
423,01000800,生産 数量 (千平方m),351331000,電子部品 電子回路基板 モジュール基板 リジッド系モジュール基板
155,01000800,生産 数量 (千平方m),351332000,電子部品 電子回路基板 モジュール基板 その他のモジュール基板
311243,01000800,生産 数量 (千平方m),351610000,電子部品 メモリ部品 磁気テープ
137976,01000800,生産 数量 (千平方m),351611000,電子部品 メモリ部品 磁気テープ 磁気録音・録画テープ
173267,01000800,生産 数量 (千平方m),351612000,電子部品 メモリ部品 磁気テープ その他の磁気テープ
471774,01000910,生産 数量 (千枚),351620000,電子部品 メモリ部品 光ディスク
2040557,01030100,生産 金額 (百万円),351000000,電子部品
773615,01030100,生産 金額 (百万円),351100000,電子部品 受動部品
89979,01030100,生産 金額 (百万円),351110000,電子部品 受動部品 抵抗器
29110,01030100,生産 金額 (百万円),351111000,電子部品 受動部品 抵抗器 可変抵抗器
5024,01030100,生産 金額 (百万円),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器
18714,01030100,生産 金額 (百万円),351111200,電子部品 受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く)
5372,01030100,生産 金額 (百万円),351111300,電子部品 受動部品 抵抗器 可変抵抗器 その他の可変抵抗器
60869,01030100,生産 金額 (百万円),351112000,電子部品 受動部品 抵抗器 固定抵抗器
7226,01030100,生産 金額 (百万円),351112100,電子部品 受動部品 抵抗器 固定抵抗器 ネットワーク抵抗器
