value,cat01,cat01_label,time,time_label
11296,070030000,簡易鋼矢板 (t),0023010000,平成23年度
4075,070030000,簡易鋼矢板 (t),0024000103,平成24年 1 ～ 3 月
1974,070030000,簡易鋼矢板 (t),0024000406,平成24年 4 ～ 6 月
2669,070030000,簡易鋼矢板 (t),0024000709,平成24年 7 ～ 9 月
5246,070030000,簡易鋼矢板 (t),0024001012,平成24年 10 ～ 12 月
1526,070030000,簡易鋼矢板 (t),0024000101,平成24年1月
645,070030000,簡易鋼矢板 (t),0024000202,平成24年2月
1904,070030000,簡易鋼矢板 (t),0024000303,平成24年3月
969,070030000,簡易鋼矢板 (t),0024000404,平成24年4月
473,070030000,簡易鋼矢板 (t),0024000505,平成24年5月
532,070030000,簡易鋼矢板 (t),0024000606,平成24年6月
687,070030000,簡易鋼矢板 (t),0024000707,平成24年7月
956,070030000,簡易鋼矢板 (t),0024000808,平成24年8月
1026,070030000,簡易鋼矢板 (t),0024000909,平成24年9月
1060,070030000,簡易鋼矢板 (t),0024001010,平成24年10月
1946,070030000,簡易鋼矢板 (t),0024001111,平成24年11月
2240,070030000,簡易鋼矢板 (t),0024001212,平成24年12月
8013173,070040000,形鋼 計 (t),0020000000,平成20年
5341997,070040000,形鋼 計 (t),0021000000,平成21年
5672243,070040000,形鋼 計 (t),0022000000,平成22年
5983448,070040000,形鋼 計 (t),0023000000,平成23年
6170220,070040000,形鋼 計 (t),0024000000,平成24年
5814898,070040000,形鋼 計 (t),0022010000,平成22年度
6010594,070040000,形鋼 計 (t),0023010000,平成23年度
1592593,070040000,形鋼 計 (t),0024000103,平成24年 1 ～ 3 月
1607482,070040000,形鋼 計 (t),0024000406,平成24年 4 ～ 6 月
1442464,070040000,形鋼 計 (t),0024000709,平成24年 7 ～ 9 月
1527681,070040000,形鋼 計 (t),0024001012,平成24年 10 ～ 12 月
493546,070040000,形鋼 計 (t),0024000101,平成24年1月
537529,070040000,形鋼 計 (t),0024000202,平成24年2月
561518,070040000,形鋼 計 (t),0024000303,平成24年3月
529898,070040000,形鋼 計 (t),0024000404,平成24年4月
539551,070040000,形鋼 計 (t),0024000505,平成24年5月
538033,070040000,形鋼 計 (t),0024000606,平成24年6月
471235,070040000,形鋼 計 (t),0024000707,平成24年7月
477342,070040000,形鋼 計 (t),0024000808,平成24年8月
493887,070040000,形鋼 計 (t),0024000909,平成24年9月
512659,070040000,形鋼 計 (t),0024001010,平成24年10月
501407,070040000,形鋼 計 (t),0024001111,平成24年11月
513615,070040000,形鋼 計 (t),0024001212,平成24年12月
4573897,070040100,形鋼 Ｈ形鋼 (t),0020000000,平成20年
2944623,070040100,形鋼 Ｈ形鋼 (t),0021000000,平成21年
3182191,070040100,形鋼 Ｈ形鋼 (t),0022000000,平成22年
3364592,070040100,形鋼 Ｈ形鋼 (t),0023000000,平成23年
3546640,070040100,形鋼 Ｈ形鋼 (t),0024000000,平成24年
3287194,070040100,形鋼 Ｈ形鋼 (t),0022010000,平成22年度
3383697,070040100,形鋼 Ｈ形鋼 (t),0023010000,平成23年度
912225,070040100,形鋼 Ｈ形鋼 (t),0024000103,平成24年 1 ～ 3 月
939167,070040100,形鋼 Ｈ形鋼 (t),0024000406,平成24年 4 ～ 6 月
825187,070040100,形鋼 Ｈ形鋼 (t),0024000709,平成24年 7 ～ 9 月
870061,070040100,形鋼 Ｈ形鋼 (t),0024001012,平成24年 10 ～ 12 月
284055,070040100,形鋼 Ｈ形鋼 (t),0024000101,平成24年1月
296488,070040100,形鋼 Ｈ形鋼 (t),0024000202,平成24年2月
331682,070040100,形鋼 Ｈ形鋼 (t),0024000303,平成24年3月
294651,070040100,形鋼 Ｈ形鋼 (t),0024000404,平成24年4月
321383,070040100,形鋼 Ｈ形鋼 (t),0024000505,平成24年5月
323133,070040100,形鋼 Ｈ形鋼 (t),0024000606,平成24年6月
258688,070040100,形鋼 Ｈ形鋼 (t),0024000707,平成24年7月
276833,070040100,形鋼 Ｈ形鋼 (t),0024000808,平成24年8月
289666,070040100,形鋼 Ｈ形鋼 (t),0024000909,平成24年9月
291491,070040100,形鋼 Ｈ形鋼 (t),0024001010,平成24年10月
281865,070040100,形鋼 Ｈ形鋼 (t),0024001111,平成24年11月
296705,070040100,形鋼 Ｈ形鋼 (t),0024001212,平成24年12月
1473729,070040200,形鋼 大形 (t),0020000000,平成20年
1028196,070040200,形鋼 大形 (t),0021000000,平成21年
997965,070040200,形鋼 大形 (t),0022000000,平成22年
1039721,070040200,形鋼 大形 (t),0023000000,平成23年
1030394,070040200,形鋼 大形 (t),0024000000,平成24年
994283,070040200,形鋼 大形 (t),0022010000,平成22年度
1061506,070040200,形鋼 大形 (t),0023010000,平成23年度
274200,070040200,形鋼 大形 (t),0024000103,平成24年 1 ～ 3 月
278768,070040200,形鋼 大形 (t),0024000406,平成24年 4 ～ 6 月
234478,070040200,形鋼 大形 (t),0024000709,平成24年 7 ～ 9 月
242948,070040200,形鋼 大形 (t),0024001012,平成24年 10 ～ 12 月
84148,070040200,形鋼 大形 (t),0024000101,平成24年1月
102731,070040200,形鋼 大形 (t),0024000202,平成24年2月
87321,070040200,形鋼 大形 (t),0024000303,平成24年3月
101719,070040200,形鋼 大形 (t),0024000404,平成24年4月
86282,070040200,形鋼 大形 (t),0024000505,平成24年5月
90767,070040200,形鋼 大形 (t),0024000606,平成24年6月
80913,070040200,形鋼 大形 (t),0024000707,平成24年7月
81581,070040200,形鋼 大形 (t),0024000808,平成24年8月
71984,070040200,形鋼 大形 (t),0024000909,平成24年9月
77110,070040200,形鋼 大形 (t),0024001010,平成24年10月
80289,070040200,形鋼 大形 (t),0024001111,平成24年11月
85549,070040200,形鋼 大形 (t),0024001212,平成24年12月
1309598,070040300,形鋼 中小形 (t),0020000000,平成20年
892512,070040300,形鋼 中小形 (t),0021000000,平成21年
1015914,070040300,形鋼 中小形 (t),0022000000,平成22年
1077807,070040300,形鋼 中小形 (t),0023000000,平成23年
1064034,070040300,形鋼 中小形 (t),0024000000,平成24年
1039821,070040300,形鋼 中小形 (t),0022010000,平成22年度
1078461,070040300,形鋼 中小形 (t),0023010000,平成23年度
283556,070040300,形鋼 中小形 (t),0024000103,平成24年 1 ～ 3 月
269780,070040300,形鋼 中小形 (t),0024000406,平成24年 4 ～ 6 月
247941,070040300,形鋼 中小形 (t),0024000709,平成24年 7 ～ 9 月
262757,070040300,形鋼 中小形 (t),0024001012,平成24年 10 ～ 12 月
84231,070040300,形鋼 中小形 (t),0024000101,平成24年1月
96009,070040300,形鋼 中小形 (t),0024000202,平成24年2月
103316,070040300,形鋼 中小形 (t),0024000303,平成24年3月
94605,070040300,形鋼 中小形 (t),0024000404,平成24年4月
92476,070040300,形鋼 中小形 (t),0024000505,平成24年5月
82699,070040300,形鋼 中小形 (t),0024000606,平成24年6月
86545,070040300,形鋼 中小形 (t),0024000707,平成24年7月
75793,070040300,形鋼 中小形 (t),0024000808,平成24年8月
85603,070040300,形鋼 中小形 (t),0024000909,平成24年9月
90671,070040300,形鋼 中小形 (t),0024001010,平成24年10月
87994,070040300,形鋼 中小形 (t),0024001111,平成24年11月
84092,070040300,形鋼 中小形 (t),0024001212,平成24年12月
655949,070040400,形鋼 軽量形鋼 (t),0020000000,平成20年
476666,070040400,形鋼 軽量形鋼 (t),0021000000,平成21年
476173,070040400,形鋼 軽量形鋼 (t),0022000000,平成22年
501328,070040400,形鋼 軽量形鋼 (t),0023000000,平成23年
529152,070040400,形鋼 軽量形鋼 (t),0024000000,平成24年
493600,070040400,形鋼 軽量形鋼 (t),0022010000,平成22年度
486930,070040400,形鋼 軽量形鋼 (t),0023010000,平成23年度
122612,070040400,形鋼 軽量形鋼 (t),0024000103,平成24年 1 ～ 3 月
119767,070040400,形鋼 軽量形鋼 (t),0024000406,平成24年 4 ～ 6 月
134858,070040400,形鋼 軽量形鋼 (t),0024000709,平成24年 7 ～ 9 月
151915,070040400,形鋼 軽量形鋼 (t),0024001012,平成24年 10 ～ 12 月
41112,070040400,形鋼 軽量形鋼 (t),0024000101,平成24年1月
42301,070040400,形鋼 軽量形鋼 (t),0024000202,平成24年2月
39199,070040400,形鋼 軽量形鋼 (t),0024000303,平成24年3月
38923,070040400,形鋼 軽量形鋼 (t),0024000404,平成24年4月
39410,070040400,形鋼 軽量形鋼 (t),0024000505,平成24年5月
41434,070040400,形鋼 軽量形鋼 (t),0024000606,平成24年6月
45089,070040400,形鋼 軽量形鋼 (t),0024000707,平成24年7月
43135,070040400,形鋼 軽量形鋼 (t),0024000808,平成24年8月
46634,070040400,形鋼 軽量形鋼 (t),0024000909,平成24年9月
53387,070040400,形鋼 軽量形鋼 (t),0024001010,平成24年10月
51259,070040400,形鋼 軽量形鋼 (t),0024001111,平成24年11月
47269,070040400,形鋼 軽量形鋼 (t),0024001212,平成24年12月
11624807,070050000,棒鋼 計 (t),0020000000,平成20年
9092610,070050000,棒鋼 計 (t),0021000000,平成21年
9202564,070050000,棒鋼 計 (t),0022000000,平成22年
9590394,070050000,棒鋼 計 (t),0023000000,平成23年
9853244,070050000,棒鋼 計 (t),0024000000,平成24年
9369575,070050000,棒鋼 計 (t),0022010000,平成22年度
9758570,070050000,棒鋼 計 (t),0023010000,平成23年度
2489798,070050000,棒鋼 計 (t),0024000103,平成24年 1 ～ 3 月
2511210,070050000,棒鋼 計 (t),0024000406,平成24年 4 ～ 6 月
2362269,070050000,棒鋼 計 (t),0024000709,平成24年 7 ～ 9 月
2489967,070050000,棒鋼 計 (t),0024001012,平成24年 10 ～ 12 月
779423,070050000,棒鋼 計 (t),0024000101,平成24年1月
832555,070050000,棒鋼 計 (t),0024000202,平成24年2月
877820,070050000,棒鋼 計 (t),0024000303,平成24年3月
837668,070050000,棒鋼 計 (t),0024000404,平成24年4月
829201,070050000,棒鋼 計 (t),0024000505,平成24年5月
844341,070050000,棒鋼 計 (t),0024000606,平成24年6月
812507,070050000,棒鋼 計 (t),0024000707,平成24年7月
727164,070050000,棒鋼 計 (t),0024000808,平成24年8月
822598,070050000,棒鋼 計 (t),0024000909,平成24年9月
855005,070050000,棒鋼 計 (t),0024001010,平成24年10月
838571,070050000,棒鋼 計 (t),0024001111,平成24年11月
796391,070050000,棒鋼 計 (t),0024001212,平成24年12月
484555,070050100,棒鋼 大形 (t),0020000000,平成20年
356565,070050100,棒鋼 大形 (t),0021000000,平成21年
395144,070050100,棒鋼 大形 (t),0022000000,平成22年
408336,070050100,棒鋼 大形 (t),0023000000,平成23年
357047,070050100,棒鋼 大形 (t),0024000000,平成24年
403674,070050100,棒鋼 大形 (t),0022010000,平成22年度
392929,070050100,棒鋼 大形 (t),0023010000,平成23年度
88144,070050100,棒鋼 大形 (t),0024000103,平成24年 1 ～ 3 月
94991,070050100,棒鋼 大形 (t),0024000406,平成24年 4 ～ 6 月
85763,070050100,棒鋼 大形 (t),0024000709,平成24年 7 ～ 9 月
88149,070050100,棒鋼 大形 (t),0024001012,平成24年 10 ～ 12 月
30930,070050100,棒鋼 大形 (t),0024000101,平成24年1月
33441,070050100,棒鋼 大形 (t),0024000202,平成24年2月
23773,070050100,棒鋼 大形 (t),0024000303,平成24年3月
28698,070050100,棒鋼 大形 (t),0024000404,平成24年4月
32546,070050100,棒鋼 大形 (t),0024000505,平成24年5月
33747,070050100,棒鋼 大形 (t),0024000606,平成24年6月
30333,070050100,棒鋼 大形 (t),0024000707,平成24年7月
23790,070050100,棒鋼 大形 (t),0024000808,平成24年8月
31640,070050100,棒鋼 大形 (t),0024000909,平成24年9月
30499,070050100,棒鋼 大形 (t),0024001010,平成24年10月
28933,070050100,棒鋼 大形 (t),0024001111,平成24年11月
28717,070050100,棒鋼 大形 (t),0024001212,平成24年12月
568715,070050200,棒鋼 中形 (t),0020000000,平成20年
368021,070050200,棒鋼 中形 (t),0021000000,平成21年
440281,070050200,棒鋼 中形 (t),0022000000,平成22年
480059,070050200,棒鋼 中形 (t),0023000000,平成23年
448798,070050200,棒鋼 中形 (t),0024000000,平成24年
464533,070050200,棒鋼 中形 (t),0022010000,平成22年度
473215,070050200,棒鋼 中形 (t),0023010000,平成23年度
119253,070050200,棒鋼 中形 (t),0024000103,平成24年 1 ～ 3 月
112922,070050200,棒鋼 中形 (t),0024000406,平成24年 4 ～ 6 月
108297,070050200,棒鋼 中形 (t),0024000709,平成24年 7 ～ 9 月
108326,070050200,棒鋼 中形 (t),0024001012,平成24年 10 ～ 12 月
39225,070050200,棒鋼 中形 (t),0024000101,平成24年1月
33034,070050200,棒鋼 中形 (t),0024000202,平成24年2月
46994,070050200,棒鋼 中形 (t),0024000303,平成24年3月
39786,070050200,棒鋼 中形 (t),0024000404,平成24年4月
36107,070050200,棒鋼 中形 (t),0024000505,平成24年5月
37029,070050200,棒鋼 中形 (t),0024000606,平成24年6月
36024,070050200,棒鋼 中形 (t),0024000707,平成24年7月
31159,070050200,棒鋼 中形 (t),0024000808,平成24年8月
41114,070050200,棒鋼 中形 (t),0024000909,平成24年9月
35430,070050200,棒鋼 中形 (t),0024001010,平成24年10月
35331,070050200,棒鋼 中形 (t),0024001111,平成24年11月
37565,070050200,棒鋼 中形 (t),0024001212,平成24年12月
10571537,070050300,棒鋼 小形棒鋼 小計 (t),0020000000,平成20年
8368024,070050300,棒鋼 小形棒鋼 小計 (t),0021000000,平成21年
8367139,070050300,棒鋼 小形棒鋼 小計 (t),0022000000,平成22年
8701999,070050300,棒鋼 小形棒鋼 小計 (t),0023000000,平成23年
9047399,070050300,棒鋼 小形棒鋼 小計 (t),0024000000,平成24年
8501368,070050300,棒鋼 小形棒鋼 小計 (t),0022010000,平成22年度
8892426,070050300,棒鋼 小形棒鋼 小計 (t),0023010000,平成23年度
2282401,070050300,棒鋼 小形棒鋼 小計 (t),0024000103,平成24年 1 ～ 3 月
2303297,070050300,棒鋼 小形棒鋼 小計 (t),0024000406,平成24年 4 ～ 6 月
2168209,070050300,棒鋼 小形棒鋼 小計 (t),0024000709,平成24年 7 ～ 9 月
2293492,070050300,棒鋼 小形棒鋼 小計 (t),0024001012,平成24年 10 ～ 12 月
709268,070050300,棒鋼 小形棒鋼 小計 (t),0024000101,平成24年1月
766080,070050300,棒鋼 小形棒鋼 小計 (t),0024000202,平成24年2月
807053,070050300,棒鋼 小形棒鋼 小計 (t),0024000303,平成24年3月
769184,070050300,棒鋼 小形棒鋼 小計 (t),0024000404,平成24年4月
760548,070050300,棒鋼 小形棒鋼 小計 (t),0024000505,平成24年5月
773565,070050300,棒鋼 小形棒鋼 小計 (t),0024000606,平成24年6月
746150,070050300,棒鋼 小形棒鋼 小計 (t),0024000707,平成24年7月
672215,070050300,棒鋼 小形棒鋼 小計 (t),0024000808,平成24年8月
749844,070050300,棒鋼 小形棒鋼 小計 (t),0024000909,平成24年9月
789076,070050300,棒鋼 小形棒鋼 小計 (t),0024001010,平成24年10月
774307,070050300,棒鋼 小形棒鋼 小計 (t),0024001111,平成24年11月
730109,070050300,棒鋼 小形棒鋼 小計 (t),0024001212,平成24年12月
9812891,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0020000000,平成20年
7850529,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0021000000,平成21年
7758643,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0022000000,平成22年
8095009,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0023000000,平成23年
8490790,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000000,平成24年
7881781,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0022010000,平成22年度
8300378,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0023010000,平成23年度
2134084,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000103,平成24年 1 ～ 3 月
2162373,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000406,平成24年 4 ～ 6 月
2038761,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000709,平成24年 7 ～ 9 月
2155572,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024001012,平成24年 10 ～ 12 月
663757,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000101,平成24年1月
713059,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000202,平成24年2月
757268,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000303,平成24年3月
722807,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000404,平成24年4月
710987,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000505,平成24年5月
728579,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000606,平成24年6月
701825,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000707,平成24年7月
632346,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000808,平成24年8月
704590,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024000909,平成24年9月
741996,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024001010,平成24年10月
730045,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024001111,平成24年11月
683531,070050310,棒鋼 小形棒鋼 鉄筋用 (t),0024001212,平成24年12月
758646,070050320,棒鋼 小形棒鋼 その他用 (t),0020000000,平成20年
517495,070050320,棒鋼 小形棒鋼 その他用 (t),0021000000,平成21年
608496,070050320,棒鋼 小形棒鋼 その他用 (t),0022000000,平成22年
606990,070050320,棒鋼 小形棒鋼 その他用 (t),0023000000,平成23年
556609,070050320,棒鋼 小形棒鋼 その他用 (t),0024000000,平成24年
619587,070050320,棒鋼 小形棒鋼 その他用 (t),0022010000,平成22年度
592048,070050320,棒鋼 小形棒鋼 その他用 (t),0023010000,平成23年度
148317,070050320,棒鋼 小形棒鋼 その他用 (t),0024000103,平成24年 1 ～ 3 月
140924,070050320,棒鋼 小形棒鋼 その他用 (t),0024000406,平成24年 4 ～ 6 月
129448,070050320,棒鋼 小形棒鋼 その他用 (t),0024000709,平成24年 7 ～ 9 月
137920,070050320,棒鋼 小形棒鋼 その他用 (t),0024001012,平成24年 10 ～ 12 月
45511,070050320,棒鋼 小形棒鋼 その他用 (t),0024000101,平成24年1月
53021,070050320,棒鋼 小形棒鋼 その他用 (t),0024000202,平成24年2月
49785,070050320,棒鋼 小形棒鋼 その他用 (t),0024000303,平成24年3月
46377,070050320,棒鋼 小形棒鋼 その他用 (t),0024000404,平成24年4月
49561,070050320,棒鋼 小形棒鋼 その他用 (t),0024000505,平成24年5月
44986,070050320,棒鋼 小形棒鋼 その他用 (t),0024000606,平成24年6月
44325,070050320,棒鋼 小形棒鋼 その他用 (t),0024000707,平成24年7月
39869,070050320,棒鋼 小形棒鋼 その他用 (t),0024000808,平成24年8月
45254,070050320,棒鋼 小形棒鋼 その他用 (t),0024000909,平成24年9月
47080,070050320,棒鋼 小形棒鋼 その他用 (t),0024001010,平成24年10月
44262,070050320,棒鋼 小形棒鋼 その他用 (t),0024001111,平成24年11月
46578,070050320,棒鋼 小形棒鋼 その他用 (t),0024001212,平成24年12月
2386309,070060000,線材 計 (t),0020000000,平成20年
1634934,070060000,線材 計 (t),0021000000,平成21年
1871695,070060000,線材 計 (t),0022000000,平成22年
1810777,070060000,線材 計 (t),0023000000,平成23年
1754543,070060000,線材 計 (t),0024000000,平成24年
1880628,070060000,線材 計 (t),0022010000,平成22年度
1768714,070060000,線材 計 (t),0023010000,平成23年度
457046,070060000,線材 計 (t),0024000103,平成24年 1 ～ 3 月
419527,070060000,線材 計 (t),0024000406,平成24年 4 ～ 6 月
435203,070060000,線材 計 (t),0024000709,平成24年 7 ～ 9 月
442767,070060000,線材 計 (t),0024001012,平成24年 10 ～ 12 月
144331,070060000,線材 計 (t),0024000101,平成24年1月
148679,070060000,線材 計 (t),0024000202,平成24年2月
164036,070060000,線材 計 (t),0024000303,平成24年3月
136516,070060000,線材 計 (t),0024000404,平成24年4月
148765,070060000,線材 計 (t),0024000505,平成24年5月
134246,070060000,線材 計 (t),0024000606,平成24年6月
147121,070060000,線材 計 (t),0024000707,平成24年7月
146923,070060000,線材 計 (t),0024000808,平成24年8月
141159,070060000,線材 計 (t),0024000909,平成24年9月
158061,070060000,線材 計 (t),0024001010,平成24年10月
142694,070060000,線材 計 (t),0024001111,平成24年11月
142012,070060000,線材 計 (t),0024001212,平成24年12月
609574,070060100,線材 バーインコイル (t),0020000000,平成20年
379904,070060100,線材 バーインコイル (t),0021000000,平成21年
454258,070060100,線材 バーインコイル (t),0022000000,平成22年
448369,070060100,線材 バーインコイル (t),0023000000,平成23年
448398,070060100,線材 バーインコイル (t),0024000000,平成24年
464046,070060100,線材 バーインコイル (t),0022010000,平成22年度
456615,070060100,線材 バーインコイル (t),0023010000,平成23年度
133749,070060100,線材 バーインコイル (t),0024000103,平成24年 1 ～ 3 月
112671,070060100,線材 バーインコイル (t),0024000406,平成24年 4 ～ 6 月
98786,070060100,線材 バーインコイル (t),0024000709,平成24年 7 ～ 9 月
103192,070060100,線材 バーインコイル (t),0024001012,平成24年 10 ～ 12 月
47594,070060100,線材 バーインコイル (t),0024000101,平成24年1月
45734,070060100,線材 バーインコイル (t),0024000202,平成24年2月
40421,070060100,線材 バーインコイル (t),0024000303,平成24年3月
40643,070060100,線材 バーインコイル (t),0024000404,平成24年4月
37730,070060100,線材 バーインコイル (t),0024000505,平成24年5月
34298,070060100,線材 バーインコイル (t),0024000606,平成24年6月
37461,070060100,線材 バーインコイル (t),0024000707,平成24年7月
34206,070060100,線材 バーインコイル (t),0024000808,平成24年8月
27119,070060100,線材 バーインコイル (t),0024000909,平成24年9月
38408,070060100,線材 バーインコイル (t),0024001010,平成24年10月
33606,070060100,線材 バーインコイル (t),0024001111,平成24年11月
31178,070060100,線材 バーインコイル (t),0024001212,平成24年12月
993987,070060200,線材 普通 (t),0020000000,平成20年
620364,070060200,線材 普通 (t),0021000000,平成21年
655061,070060200,線材 普通 (t),0022000000,平成22年
628940,070060200,線材 普通 (t),0023000000,平成23年
648323,070060200,線材 普通 (t),0024000000,平成24年
667835,070060200,線材 普通 (t),0022010000,平成22年度
601801,070060200,線材 普通 (t),0023010000,平成23年度
158639,070060200,線材 普通 (t),0024000103,平成24年 1 ～ 3 月
147449,070060200,線材 普通 (t),0024000406,平成24年 4 ～ 6 月
156767,070060200,線材 普通 (t),0024000709,平成24年 7 ～ 9 月
185468,070060200,線材 普通 (t),0024001012,平成24年 10 ～ 12 月
50268,070060200,線材 普通 (t),0024000101,平成24年1月
52438,070060200,線材 普通 (t),0024000202,平成24年2月
55933,070060200,線材 普通 (t),0024000303,平成24年3月
47142,070060200,線材 普通 (t),0024000404,平成24年4月
50236,070060200,線材 普通 (t),0024000505,平成24年5月
50071,070060200,線材 普通 (t),0024000606,平成24年6月
53288,070060200,線材 普通 (t),0024000707,平成24年7月
52774,070060200,線材 普通 (t),0024000808,平成24年8月
50705,070060200,線材 普通 (t),0024000909,平成24年9月
65957,070060200,線材 普通 (t),0024001010,平成24年10月
62026,070060200,線材 普通 (t),0024001111,平成24年11月
57485,070060200,線材 普通 (t),0024001212,平成24年12月
782748,070060300,線材 特殊 (t),0020000000,平成20年
634666,070060300,線材 特殊 (t),0021000000,平成21年
762376,070060300,線材 特殊 (t),0022000000,平成22年
733468,070060300,線材 特殊 (t),0023000000,平成23年
657822,070060300,線材 特殊 (t),0024000000,平成24年
748747,070060300,線材 特殊 (t),0022010000,平成22年度
710298,070060300,線材 特殊 (t),0023010000,平成23年度
