value,cat01,cat01_label,cat02,cat02_label
12093188,06010000,生産,040010000,酸素（空気分留法） 計 (千立方m)
11286633,06010000,生産,040011000,酸素（空気分留法） 酸素（ガス） (千立方m)
806555,06010000,生産,040012000,酸素（空気分留法） 酸素（液化） (千立方m)
8127215,06010000,生産,040012100,酸素（空気分留法） 酸素（液化） 専業工場 計 (千立方m)
7373391,06010000,生産,040012110,酸素（空気分留法） 酸素（液化） 専業工場（ガス） (千立方m)
753824,06010000,生産,040012120,酸素（空気分留法） 酸素（液化） 専業工場（液化） (千立方m)
3951089,06010000,生産,040012200,酸素（空気分留法） 酸素（液化） 兼業工場 計 (千立方m)
3905236,06010000,生産,040012210,酸素（空気分留法） 酸素（液化） 兼業工場（ガス） (千立方m)
45853,06010000,生産,040012220,酸素（空気分留法） 酸素（液化） 兼業工場（液化） (千立方m)
13864834,06010000,生産,040020000,窒素 計 (千立方m)
12046363,06010000,生産,040021000,窒素（ガ ス） (千立方m)
1818471,06010000,生産,040022000,窒素（液 化） (千立方m)
249647,06010000,生産,040030000,アルゴン (千立方m)
611551,06010000,生産,040040000,水素 (千立方m)
11409,06010000,生産,040050000,溶解アセチレン (t)
63324,06010000,生産,040060000,フルオロカーボン (t)
1047175,06010000,生産,040070000,炭酸ガス (t)
475632,06020000,受入,040010000,酸素（空気分留法） 計 (千立方m)
445655,06020000,受入,040011000,酸素（空気分留法） 酸素（ガス） (千立方m)
29977,06020000,受入,040012000,酸素（空気分留法） 酸素（液化） (千立方m)
45978,06020000,受入,040012100,酸素（空気分留法） 酸素（液化） 専業工場 計 (千立方m)
16442,06020000,受入,040012110,酸素（空気分留法） 酸素（液化） 専業工場（ガス） (千立方m)
29536,06020000,受入,040012120,酸素（空気分留法） 酸素（液化） 専業工場（液化） (千立方m)
429654,06020000,受入,040012200,酸素（空気分留法） 酸素（液化） 兼業工場 計 (千立方m)
429213,06020000,受入,040012210,酸素（空気分留法） 酸素（液化） 兼業工場（ガス） (千立方m)
441,06020000,受入,040012220,酸素（空気分留法） 酸素（液化） 兼業工場（液化） (千立方m)
620614,06020000,受入,040020000,窒素 計 (千立方m)
595648,06020000,受入,040021000,窒素（ガ ス） (千立方m)
24966,06020000,受入,040022000,窒素（液 化） (千立方m)
17698,06020000,受入,040030000,アルゴン (千立方m)
6055,06020000,受入,040040000,水素 (千立方m)
367,06020000,受入,040050000,溶解アセチレン (t)
29390,06020000,受入,040060000,フルオロカーボン (t)
92010,06020000,受入,040070000,炭酸ガス (t)
4157770,06030000,消費,040010000,酸素（空気分留法） 計 (千立方m)
4116836,06030000,消費,040011000,酸素（空気分留法） 酸素（ガス） (千立方m)
