value,cat01,cat01_label,cat02,cat02_label,time,time_label
75956,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0019000000,平成19年
61126,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0020000000,平成20年
33453,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0021000000,平成21年
43340,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0022000000,平成22年
40499,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000000,平成23年
36447,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0021010000,平成21年度
43516,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0022010000,平成22年度
10552,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000103,平成23年 1 ～ 3 月
9889,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000406,平成23年 4 ～ 6 月
10724,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000709,平成23年 7 ～ 9 月
9334,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023001012,平成23年 10 ～ 12 月
3257,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000101,平成23年1月
3524,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000202,平成23年2月
3771,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000303,平成23年3月
3049,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000404,平成23年4月
3166,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000505,平成23年5月
3674,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000606,平成23年6月
3374,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000707,平成23年7月
3836,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000808,平成23年8月
3514,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023000909,平成23年9月
3085,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023001010,平成23年10月
3188,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023001111,平成23年11月
3061,01000110,生産 数量 (千台),635800000,スイッチング電源 (42),0023001212,平成23年12月
259506947,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0019000000,平成19年
204782000,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0020000000,平成20年
173193700,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0021000000,平成21年
207305053,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0022000000,平成22年
178927584,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000000,平成23年
192383106,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0021010000,平成21年度
203363304,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0022010000,平成22年度
44495775,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000103,平成23年 1 ～ 3 月
42886447,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000406,平成23年 4 ～ 6 月
48215012,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000709,平成23年 7 ～ 9 月
43330350,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023001012,平成23年 10 ～ 12 月
15150164,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000101,平成23年1月
14236756,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000202,平成23年2月
15108855,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000303,平成23年3月
15323569,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000404,平成23年4月
12437592,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000505,平成23年5月
15125286,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000606,平成23年6月
16153304,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000707,平成23年7月
15843319,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000808,平成23年8月
16218389,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023000909,平成23年9月
14279051,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023001010,平成23年10月
14150261,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023001111,平成23年11月
14901038,01000210,生産 数量 (千個),630300000,受動部品 抵抗器 (1～6),0023001212,平成23年12月
3116550,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0019000000,平成19年
2837421,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0020000000,平成20年
1730116,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0021000000,平成21年
2245765,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0022000000,平成22年
2140001,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000000,平成23年
1977282,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0021010000,平成21年度
2240820,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0022010000,平成22年度
493924,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000103,平成23年 1 ～ 3 月
607096,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000406,平成23年 4 ～ 6 月
566472,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000709,平成23年 7 ～ 9 月
472509,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023001012,平成23年 10 ～ 12 月
170311,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000101,平成23年1月
153998,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000202,平成23年2月
169615,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000303,平成23年3月
194968,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000404,平成23年4月
204554,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000505,平成23年5月
207574,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000606,平成23年6月
195965,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000707,平成23年7月
202138,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000808,平成23年8月
168369,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023000909,平成23年9月
159749,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023001010,平成23年10月
167260,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023001111,平成23年11月
145500,01000210,生産 数量 (千個),630400000,受動部品 抵抗器 可変抵抗器 (1～3),0023001212,平成23年12月
2803349,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0019000000,平成19年
2577363,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0020000000,平成20年
1549551,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0021000000,平成21年
2062959,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0022000000,平成22年
1907089,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000000,平成23年
1795605,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0021010000,平成21年度
2046935,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0022010000,平成22年度
441369,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000103,平成23年 1 ～ 3 月
549312,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000406,平成23年 4 ～ 6 月
506867,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000709,平成23年 7 ～ 9 月
409541,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023001012,平成23年 10 ～ 12 月
152198,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000101,平成23年1月
135161,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000202,平成23年2月
154010,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000303,平成23年3月
174228,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000404,平成23年4月
187041,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000505,平成23年5月
188043,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000606,平成23年6月
176698,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000707,平成23年7月
184393,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000808,平成23年8月
145776,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023000909,平成23年9月
143466,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023001010,平成23年10月
143427,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023001111,平成23年11月
122648,01000210,生産 数量 (千個),630500000,受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0023001212,平成23年12月
216334,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0019000000,平成19年
186601,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0020000000,平成20年
134393,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0021000000,平成21年
123814,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0022000000,平成22年
173178,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000000,平成23年
130323,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0021010000,平成21年度
134366,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0022010000,平成22年度
37913,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000103,平成23年 1 ～ 3 月
43239,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000406,平成23年 4 ～ 6 月
44778,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000709,平成23年 7 ～ 9 月
47248,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023001012,平成23年 10 ～ 12 月
12999,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000101,平成23年1月
14291,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000202,平成23年2月
10623,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000303,平成23年3月
15621,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000404,平成23年4月
13136,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000505,平成23年5月
14482,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000606,平成23年6月
14394,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000707,平成23年7月
12990,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000808,平成23年8月
17394,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023000909,平成23年9月
10982,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023001010,平成23年10月
18685,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023001111,平成23年11月
17581,01000210,生産 数量 (千個),630600000,受動部品 抵抗器 可変抵抗器 炭素系可変抵抗器(半固定を除く) (2),0023001212,平成23年12月
