value,cat01,cat01_label,cat02,cat02_label
357242909,06010000,生産,110100000,化粧品 合計 (kg)
398008,06010000,生産,110110000,化粧品 香水・オーデコロン (kg)
236583103,06010000,生産,110120000,化粧品 頭髪用化粧品 計 (kg)
110976263,06010000,生産,110120010,化粧品 頭髪用化粧品 シャンプー (kg)
47386229,06010000,生産,110120020,化粧品 頭髪用化粧品 ヘアリンス (kg)
5305372,06010000,生産,110120030,化粧品 頭髪用化粧品 ヘアトニック (kg)
15315483,06010000,生産,110120040,化粧品 頭髪用化粧品 ヘアトリートメント (kg)
3832774,06010000,生産,110120050,化粧品 頭髪用化粧品 ポマード･チック・ヘアクリーム･香油 (kg)
8457674,06010000,生産,110120060,化粧品 頭髪用化粧品 液状･泡状整髪料 (kg)
5322504,06010000,生産,110120070,化粧品 頭髪用化粧品 セットローション (kg)
10368145,06010000,生産,110120080,化粧品 頭髪用化粧品 ヘアスプレー (kg)
22576946,06010000,生産,110120090,化粧品 頭髪用化粧品 染毛料 (kg)
7041713,06010000,生産,110120900,化粧品 頭髪用化粧品 その他の頭髪用化粧品 (kg)
94220193,06010000,生産,110130000,化粧品 皮膚用化粧品 計 (kg)
16522879,06010000,生産,110130010,化粧品 皮膚用化粧品 洗顔クリーム･フォーム (kg)
17173589,06010000,生産,110130020,化粧品 皮膚用化粧品 クレンジングクリーム (kg)
1810479,06010000,生産,110130030,化粧品 皮膚用化粧品 マッサージ・コールドクリーム (kg)
2495752,06010000,生産,110130040,化粧品 皮膚用化粧品 モイスチャークリーム (kg)
5470839,06010000,生産,110130050,化粧品 皮膚用化粧品 乳液 (kg)
23014327,06010000,生産,110130060,化粧品 皮膚用化粧品 化粧水 (kg)
2643033,06010000,生産,110130070,化粧品 皮膚用化粧品 美容液 (kg)
1627271,06010000,生産,110130080,化粧品 皮膚用化粧品 パック (kg)
9273192,06010000,生産,110130090,化粧品 皮膚用化粧品 男性皮膚用化粧品 (kg)
14188832,06010000,生産,110130900,化粧品 皮膚用化粧品 その他の皮膚用化粧品 (kg)
4687091,06010000,生産,110140000,化粧品 仕上用化粧品 計 (kg)
2456145,06010000,生産,110140010,化粧品 仕上用化粧品 ファンデーション (kg)
273649,06010000,生産,110140020,化粧品 仕上用化粧品 おしろい (kg)
217801,06010000,生産,110140030,化粧品 仕上用化粧品 口紅 (kg)
