value,cat01,cat01_label,cat02,cat02_label
6145182,06010000,生産,060010000,エチレン (t)
846502,06010000,生産,060020000,酸化エチレン (t)
639090,06010000,生産,060030000,エチレングリコール (t)
71796,06010000,生産,060040000,エチレングリコールエーテル (t)
133418,06010000,生産,060050000,アセトアルデヒド (t)
416736,06010000,生産,060060000,酢酸（99%換算） (t)
X,06010000,生産,060070000,酢酸エチル (t)
X,06010000,生産,060080000,合成高級アルコール（C9以上のもの） (t)
2574116,06010000,生産,060090000,二塩化エチレン (t)
5239333,06010000,生産,060100000,プロピレン (t)
473799,06010000,生産,060110000,酸化プロピレン (t)
79219,06010000,生産,060120000,プロピレングリコール (t)
257871,06010000,生産,060130000,ポリプロピレングリコール (t)
108360,06010000,生産,060140000,エピクロルヒドリン (t)
152022,06010000,生産,060150000,イソプロピルアルコール (t)
469654,06010000,生産,060160000,合成アセトン (t)
54565,06010000,生産,060170000,メチルイソブチルケトン (t)
553908,06010000,生産,060180000,アクリロニトリル (t)
183865,06010000,生産,060190000,アクリル酸エステル (t)
249207,06010000,生産,060200000,合成オクタノール (t)
342443,06010000,生産,060210000,合成ブタノール (t)
169864,06010000,生産,060220000,メチルエチルケトン (t)
2709032,06010000,生産,060230000,ブタン･ブチレン (t)
904849,06010000,生産,060240000,ブタジエン (t)
X,06010000,生産,060250000,ノルマルパラフィン (t)
4328343,06010000,生産,060260000,分解ガソリン (t)
378679,06010000,生産,060271000,エチルアルコール（95％換算） 計 (kl)
X,06010000,生産,060271100,エチルアルコール（95％換算） 発酵エチルアルコール（95％換算） (kl)
X,06010000,生産,060271200,エチルアルコール（95％換算） エチルアルコール（95％換算） (kl)
X,06010000,生産,060280000,無水酢酸 (t)
X,06010000,生産,060290000,トリクロルエチレン (t)
999560,06010000,生産,060300000,ホルマリン (t)
133193,06010000,生産,060310000,塩化メチル (t)
51952,06010000,生産,060320000,塩化メチレン (t)
75949,06010000,生産,060330000,無水マレイン酸 (t)
X,06010000,生産,060340000,メラミン (t)
190632,06010000,生産,060351000,可塑剤 フタル酸系可塑剤 (t)
31488,06010000,生産,060352000,可塑剤 りん酸系可塑剤 (t)
10332,06010000,生産,060353000,可塑剤 エポキシ系可塑剤 (t)
1543067,06020000,受入,060010000,エチレン (t)
5913,06020000,受入,060020000,酸化エチレン (t)
22093,06020000,受入,060030000,エチレングリコール (t)
6978,06020000,受入,060040000,エチレングリコールエーテル (t)
573,06020000,受入,060050000,アセトアルデヒド (t)
154134,06020000,受入,060060000,酢酸（99%換算） (t)
X,06020000,受入,060070000,酢酸エチル (t)
X,06020000,受入,060080000,合成高級アルコール（C9以上のもの） (t)
263788,06020000,受入,060090000,二塩化エチレン (t)
2184220,06020000,受入,060100000,プロピレン (t)
91378,06020000,受入,060110000,酸化プロピレン (t)
7790,06020000,受入,060120000,プロピレングリコール (t)
13433,06020000,受入,060130000,ポリプロピレングリコール (t)
-,06020000,受入,060140000,エピクロルヒドリン (t)
2712,06020000,受入,060150000,イソプロピルアルコール (t)
89736,06020000,受入,060160000,合成アセトン (t)
-,06020000,受入,060170000,メチルイソブチルケトン (t)
12722,06020000,受入,060180000,アクリロニトリル (t)
6321,06020000,受入,060190000,アクリル酸エステル (t)
1,06020000,受入,060200000,合成オクタノール (t)
2381,06020000,受入,060210000,合成ブタノール (t)
-,06020000,受入,060220000,メチルエチルケトン (t)
725966,06020000,受入,060230000,ブタン･ブチレン (t)
163616,06020000,受入,060240000,ブタジエン (t)
X,06020000,受入,060250000,ノルマルパラフィン (t)
778954,06020000,受入,060260000,分解ガソリン (t)
27134,06020000,受入,060271000,エチルアルコール（95％換算） 計 (kl)
X,06020000,受入,060271100,エチルアルコール（95％換算） 発酵エチルアルコール（95％換算） (kl)
X,06020000,受入,060271200,エチルアルコール（95％換算） エチルアルコール（95％換算） (kl)
X,06020000,受入,060280000,無水酢酸 (t)
X,06020000,受入,060290000,トリクロルエチレン (t)
3187,06020000,受入,060300000,ホルマリン (t)
4344,06020000,受入,060310000,塩化メチル (t)
766,06020000,受入,060320000,塩化メチレン (t)
115,06020000,受入,060330000,無水マレイン酸 (t)
X,06020000,受入,060340000,メラミン (t)
5285,06020000,受入,060351000,可塑剤 フタル酸系可塑剤 (t)
1423,06020000,受入,060352000,可塑剤 りん酸系可塑剤 (t)
3011,06020000,受入,060353000,可塑剤 エポキシ系可塑剤 (t)
1923489,06030000,消費,060010000,エチレン (t)
579530,06030000,消費,060020000,酸化エチレン (t)
21347,06030000,消費,060030000,エチレングリコール (t)
15280,06030000,消費,060040000,エチレングリコールエーテル (t)
26036,06030000,消費,060050000,アセトアルデヒド (t)
152478,06030000,消費,060060000,酢酸（99%換算） (t)
X,06030000,消費,060070000,酢酸エチル (t)
X,06030000,消費,060080000,合成高級アルコール（C9以上のもの） (t)
2514913,06030000,消費,060090000,二塩化エチレン (t)
1808038,06030000,消費,060100000,プロピレン (t)
92176,06030000,消費,060110000,酸化プロピレン (t)
968,06030000,消費,060120000,プロピレングリコール (t)
33320,06030000,消費,060130000,ポリプロピレングリコール (t)
12276,06030000,消費,060140000,エピクロルヒドリン (t)
677,06030000,消費,060150000,イソプロピルアルコール (t)
98698,06030000,消費,060160000,合成アセトン (t)
28,06030000,消費,060170000,メチルイソブチルケトン (t)
5889,06030000,消費,060180000,アクリロニトリル (t)
8515,06030000,消費,060190000,アクリル酸エステル (t)
10,06030000,消費,060200000,合成オクタノール (t)
185681,06030000,消費,060210000,合成ブタノール (t)
-,06030000,消費,060220000,メチルエチルケトン (t)
891138,06030000,消費,060230000,ブタン･ブチレン (t)
376329,06030000,消費,060240000,ブタジエン (t)
X,06030000,消費,060250000,ノルマルパラフィン (t)
3869768,06030000,消費,060260000,分解ガソリン (t)
1207,06030000,消費,060271000,エチルアルコール（95％換算） 計 (kl)
X,06030000,消費,060271100,エチルアルコール（95％換算） 発酵エチルアルコール（95％換算） (kl)
X,06030000,消費,060271200,エチルアルコール（95％換算） エチルアルコール（95％換算） (kl)
X,06030000,消費,060280000,無水酢酸 (t)
X,06030000,消費,060290000,トリクロルエチレン (t)
539884,06030000,消費,060300000,ホルマリン (t)
118021,06030000,消費,060310000,塩化メチル (t)
7135,06030000,消費,060320000,塩化メチレン (t)
28851,06030000,消費,060330000,無水マレイン酸 (t)
X,06030000,消費,060340000,メラミン (t)
-,06030000,消費,060351000,可塑剤 フタル酸系可塑剤 (t)
-,06030000,消費,060352000,可塑剤 りん酸系可塑剤 (t)
-,06030000,消費,060353000,可塑剤 エポキシ系可塑剤 (t)
4450077,06041200,出荷 販売 数量,060010000,エチレン (t)
274118,06041200,出荷 販売 数量,060020000,酸化エチレン (t)
605803,06041200,出荷 販売 数量,060030000,エチレングリコール (t)
63335,06041200,出荷 販売 数量,060040000,エチレングリコールエーテル (t)
108350,06041200,出荷 販売 数量,060050000,アセトアルデヒド (t)
420107,06041200,出荷 販売 数量,060060000,酢酸（99%換算） (t)
X,06041200,出荷 販売 数量,060070000,酢酸エチル (t)
X,06041200,出荷 販売 数量,060080000,合成高級アルコール（C9以上のもの） (t)
285990,06041200,出荷 販売 数量,060090000,二塩化エチレン (t)
4945291,06041200,出荷 販売 数量,060100000,プロピレン (t)
470298,06041200,出荷 販売 数量,060110000,酸化プロピレン (t)
76778,06041200,出荷 販売 数量,060120000,プロピレングリコール (t)
235906,06041200,出荷 販売 数量,060130000,ポリプロピレングリコール (t)
96309,06041200,出荷 販売 数量,060140000,エピクロルヒドリン (t)
151012,06041200,出荷 販売 数量,060150000,イソプロピルアルコール (t)
321977,06041200,出荷 販売 数量,060160000,合成アセトン (t)
55881,06041200,出荷 販売 数量,060170000,メチルイソブチルケトン (t)
450002,06041200,出荷 販売 数量,060180000,アクリロニトリル (t)
166858,06041200,出荷 販売 数量,060190000,アクリル酸エステル (t)
250694,06041200,出荷 販売 数量,060200000,合成オクタノール (t)
129015,06041200,出荷 販売 数量,060210000,合成ブタノール (t)
130362,06041200,出荷 販売 数量,060220000,メチルエチルケトン (t)
2303293,06041200,出荷 販売 数量,060230000,ブタン･ブチレン (t)
656598,06041200,出荷 販売 数量,060240000,ブタジエン (t)
X,06041200,出荷 販売 数量,060250000,ノルマルパラフィン (t)
933954,06041200,出荷 販売 数量,060260000,分解ガソリン (t)
