value,cat01,cat01_label,cat02,cat02_label
1627366,06010000,生産,080010000,合成ゴム 計（合成ラテックスを含む） (t)
651598,06010000,生産,080011000,合成ゴム スチレンブタジエンラバー（SBR） 計 (t)
265672,06010000,生産,080011100,合成ゴム スチレンブタジエンラバー（SBR） クラム（油入りを除く） (t)
228703,06010000,生産,080011200,合成ゴム スチレンブタジエンラバー（SBR） クラム（油入り） (t)
157223,06010000,生産,080011300,合成ゴム スチレンブタジエンラバー（SBR） ラテックス (t)
107180,06010000,生産,080012000,合成ゴム アクリロニトリルブタジエンラバー (t)
122507,06010000,生産,080013000,合成ゴム ポリクロロプレン (t)
290362,06010000,生産,080014000,合成ゴム ポリブタジエン (t)
217916,06010000,生産,080015000,合成ゴム エチレンプロピレンラバー (t)
237803,06010000,生産,080019000,合成ゴム その他の合成ゴム (t)
86177,06020000,受入,080010000,合成ゴム 計（合成ラテックスを含む） (t)
417,06020000,受入,080011000,合成ゴム スチレンブタジエンラバー（SBR） 計 (t)
40,06020000,受入,080011100,合成ゴム スチレンブタジエンラバー（SBR） クラム（油入りを除く） (t)
25,06020000,受入,080011200,合成ゴム スチレンブタジエンラバー（SBR） クラム（油入り） (t)
352,06020000,受入,080011300,合成ゴム スチレンブタジエンラバー（SBR） ラテックス (t)
71,06020000,受入,080012000,合成ゴム アクリロニトリルブタジエンラバー (t)
-,06020000,受入,080013000,合成ゴム ポリクロロプレン (t)
5430,06020000,受入,080014000,合成ゴム ポリブタジエン (t)
7814,06020000,受入,080015000,合成ゴム エチレンプロピレンラバー (t)
72445,06020000,受入,080019000,合成ゴム その他の合成ゴム (t)
142435,06030000,消費,080010000,合成ゴム 計（合成ラテックスを含む） (t)
41688,06030000,消費,080011000,合成ゴム スチレンブタジエンラバー（SBR） 計 (t)
277,06030000,消費,080011100,合成ゴム スチレンブタジエンラバー（SBR） クラム（油入りを除く） (t)
38200,06030000,消費,080011200,合成ゴム スチレンブタジエンラバー（SBR） クラム（油入り） (t)
3211,06030000,消費,080011300,合成ゴム スチレンブタジエンラバー（SBR） ラテックス (t)
379,06030000,消費,080012000,合成ゴム アクリロニトリルブタジエンラバー (t)
14,06030000,消費,080013000,合成ゴム ポリクロロプレン (t)
12931,06030000,消費,080014000,合成ゴム ポリブタジエン (t)
14895,06030000,消費,080015000,合成ゴム エチレンプロピレンラバー (t)
72528,06030000,消費,080019000,合成ゴム その他の合成ゴム (t)
1479744,06041200,出荷 販売 数量,080010000,合成ゴム 計（合成ラテックスを含む） (t)
617918,06041200,出荷 販売 数量,080011000,合成ゴム スチレンブタジエンラバー（SBR） 計 (t)
257484,06041200,出荷 販売 数量,080011100,合成ゴム スチレンブタジエンラバー（SBR） クラム（油入りを除く） (t)
204976,06041200,出荷 販売 数量,080011200,合成ゴム スチレンブタジエンラバー（SBR） クラム（油入り） (t)
155458,06041200,出荷 販売 数量,080011300,合成ゴム スチレンブタジエンラバー（SBR） ラテックス (t)
106923,06041200,出荷 販売 数量,080012000,合成ゴム アクリロニトリルブタジエンラバー (t)
123990,06041200,出荷 販売 数量,080013000,合成ゴム ポリクロロプレン (t)
273446,06041200,出荷 販売 数量,080014000,合成ゴム ポリブタジエン (t)
198321,06041200,出荷 販売 数量,080015000,合成ゴム エチレンプロピレンラバー (t)
159146,06041200,出荷 販売 数量,080019000,合成ゴム その他の合成ゴム (t)
519757,06041300,出荷 販売 金額（百万円）,080010000,合成ゴム 計（合成ラテックスを含む） (t)
181380,06041300,出荷 販売 金額（百万円）,080011000,合成ゴム スチレンブタジエンラバー（SBR） 計 (t)
