value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label
17087410,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024000709,平成24年 7 ～ 9 月
16269988,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024001012,平成24年 10 ～ 12 月
5182907,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024000101,平成24年1月
5062654,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024000202,平成24年2月
5537620,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024000303,平成24年3月
5284805,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024000404,平成24年4月
5459660,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024000505,平成24年5月
5543949,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024000606,平成24年6月
5724202,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024000707,平成24年7月
5923669,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024000808,平成24年8月
5439539,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024000909,平成24年9月
5422204,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024001010,平成24年10月
5358753,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024001111,平成24年11月
5489031,050001100,圧延用鋼塊 小計,006010,転炉,020030,普通鋼 (t),0024001212,平成24年12月
18086744,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0020000000,平成20年
11308670,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0021000000,平成21年
17133005,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0022000000,平成22年
16939399,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0023000000,平成23年
16878331,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000000,平成24年
17355947,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0022010000,平成22年度
17016508,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0023010000,平成23年度
4358452,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000103,平成24年 1 ～ 3 月
4477764,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000406,平成24年 4 ～ 6 月
4302259,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000709,平成24年 7 ～ 9 月
3739856,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024001012,平成24年 10 ～ 12 月
1452884,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000101,平成24年1月
1406883,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000202,平成24年2月
1498685,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000303,平成24年3月
1537762,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000404,平成24年4月
1528049,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000505,平成24年5月
1411953,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000606,平成24年6月
1502497,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000707,平成24年7月
1461050,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000808,平成24年8月
1338712,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024000909,平成24年9月
1369570,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024001010,平成24年10月
1163196,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024001111,平成24年11月
1207090,050001100,圧延用鋼塊 小計,006010,転炉,020040,特殊鋼 (t),0024001212,平成24年12月
28287436,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0020000000,平成20年
18360444,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0021000000,平成21年
22887265,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0022000000,平成22年
23866389,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0023000000,平成23年
23985335,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000000,平成24年
23533972,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0022010000,平成22年度
24226224,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0023010000,平成23年度
6172721,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000103,平成24年 1 ～ 3 月
6477287,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000406,平成24年 4 ～ 6 月
5647604,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000709,平成24年 7 ～ 9 月
5687723,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024001012,平成24年 10 ～ 12 月
1912253,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000101,平成24年1月
2059299,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000202,平成24年2月
2201169,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000303,平成24年3月
2169629,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000404,平成24年4月
2153139,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000505,平成24年5月
2154519,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000606,平成24年6月
1944468,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000707,平成24年7月
1755059,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000808,平成24年8月
1948077,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024000909,平成24年9月
1969659,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024001010,平成24年10月
1911147,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024001111,平成24年11月
1806917,050001100,圧延用鋼塊 小計,007000,電気炉,020020,合計 (t),0024001212,平成24年12月
21043321,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0020000000,平成20年
14131966,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0021000000,平成21年
16051722,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0022000000,平成22年
17126372,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0023000000,平成23年
17561828,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000000,平成24年
16444581,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0022010000,平成22年度
17498741,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0023010000,平成23年度
4424334,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000103,平成24年 1 ～ 3 月
4712391,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000406,平成24年 4 ～ 6 月
4148938,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000709,平成24年 7 ～ 9 月
4276165,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024001012,平成24年 10 ～ 12 月
1364133,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000101,平成24年1月
1460876,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000202,平成24年2月
1599325,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000303,平成24年3月
1571752,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000404,平成24年4月
1583755,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000505,平成24年5月
1556884,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000606,平成24年6月
1423544,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000707,平成24年7月
1278170,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000808,平成24年8月
1447224,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024000909,平成24年9月
1452676,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024001010,平成24年10月
1435744,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024001111,平成24年11月
1387745,050001100,圧延用鋼塊 小計,007000,電気炉,020030,普通鋼 (t),0024001212,平成24年12月
7244115,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0020000000,平成20年
4228478,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0021000000,平成21年
6835543,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0022000000,平成22年
6740017,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0023000000,平成23年
6423507,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000000,平成24年
7089391,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0022010000,平成22年度
6727483,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0023010000,平成23年度
1748387,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000103,平成24年 1 ～ 3 月
1764896,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000406,平成24年 4 ～ 6 月
1498666,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000709,平成24年 7 ～ 9 月
1411558,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024001012,平成24年 10 ～ 12 月
548120,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000101,平成24年1月
598423,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000202,平成24年2月
601844,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000303,平成24年3月
597877,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000404,平成24年4月
569384,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000505,平成24年5月
597635,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000606,平成24年6月
520924,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000707,平成24年7月
476889,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000808,平成24年8月
500853,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024000909,平成24年9月
516983,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024001010,平成24年10月
475403,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024001111,平成24年11月
419172,050001100,圧延用鋼塊 小計,007000,電気炉,020040,特殊鋼 (t),0024001212,平成24年12月
1260645,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0020000000,平成20年
574089,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0021000000,平成21年
986998,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0022000000,平成22年
1085503,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0023000000,平成23年
890302,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000000,平成24年
1068627,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0022010000,平成22年度
1053801,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0023010000,平成23年度
247419,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000103,平成24年 1 ～ 3 月
243922,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000406,平成24年 4 ～ 6 月
200849,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000709,平成24年 7 ～ 9 月
198112,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024001012,平成24年 10 ～ 12 月
82583,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000101,平成24年1月
82735,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000202,平成24年2月
82101,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000303,平成24年3月
89033,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000404,平成24年4月
77632,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000505,平成24年5月
77257,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000606,平成24年6月
70290,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000707,平成24年7月
71883,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000808,平成24年8月
58676,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024000909,平成24年9月
62053,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024001010,平成24年10月
56808,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024001111,平成24年11月
79251,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020020,合計 (t),0024001212,平成24年12月
170576,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0020000000,平成20年
108840,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0021000000,平成21年
124736,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0022000000,平成22年
97084,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0023000000,平成23年
82840,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000000,平成24年
129035,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0022010000,平成22年度
86492,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0023010000,平成23年度
23207,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000103,平成24年 1 ～ 3 月
20874,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000406,平成24年 4 ～ 6 月
20067,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000709,平成24年 7 ～ 9 月
18692,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024001012,平成24年 10 ～ 12 月
7321,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000101,平成24年1月
8492,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000202,平成24年2月
7394,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000303,平成24年3月
7971,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000404,平成24年4月
6412,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000505,平成24年5月
6491,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000606,平成24年6月
7092,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000707,平成24年7月
6063,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000808,平成24年8月
6912,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024000909,平成24年9月
7317,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024001010,平成24年10月
5127,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024001111,平成24年11月
6248,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020030,普通鋼 (t),0024001212,平成24年12月
1090069,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0020000000,平成20年
465249,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0021000000,平成21年
862262,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0022000000,平成22年
988419,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0023000000,平成23年
807462,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000000,平成24年
939592,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0022010000,平成22年度
967309,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0023010000,平成23年度
224212,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000103,平成24年 1 ～ 3 月
223048,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000406,平成24年 4 ～ 6 月
180782,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000709,平成24年 7 ～ 9 月
179420,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024001012,平成24年 10 ～ 12 月
75262,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000101,平成24年1月
74243,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000202,平成24年2月
74707,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000303,平成24年3月
81062,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000404,平成24年4月
71220,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000505,平成24年5月
70766,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000606,平成24年6月
63198,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000707,平成24年7月
65820,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000808,平成24年8月
51764,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024000909,平成24年9月
54736,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024001010,平成24年10月
51681,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024001111,平成24年11月
73003,050001200,圧延用鋼塊（インゴットケースによるもの）,000000,合計,020040,特殊鋼 (t),0024001212,平成24年12月
364395,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0020000000,平成20年
240694,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0021000000,平成21年
272719,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0022000000,平成22年
224923,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0023000000,平成23年
198222,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000000,平成24年
282613,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0022010000,平成22年度
204628,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0023010000,平成23年度
52375,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000103,平成24年 1 ～ 3 月
45637,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000406,平成24年 4 ～ 6 月
52866,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000709,平成24年 7 ～ 9 月
47344,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024001012,平成24年 10 ～ 12 月
19588,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000101,平成24年1月
16797,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000202,平成24年2月
15990,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000303,平成24年3月
15100,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000404,平成24年4月
13479,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000505,平成24年5月
17058,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000606,平成24年6月
17996,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000707,平成24年7月
18587,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000808,平成24年8月
16283,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024000909,平成24年9月
16950,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024001010,平成24年10月
15086,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024001111,平成24年11月
15308,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020020,合計 (t),0024001212,平成24年12月
141262,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0020000000,平成20年
92239,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0021000000,平成21年
102191,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0022000000,平成22年
81418,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0023000000,平成23年
74590,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000000,平成24年
107099,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0022010000,平成22年度
73064,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0023010000,平成23年度
20642,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000103,平成24年 1 ～ 3 月
18703,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000406,平成24年 4 ～ 6 月
18172,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000709,平成24年 7 ～ 9 月
17073,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024001012,平成24年 10 ～ 12 月
6602,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000101,平成24年1月
7380,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000202,平成24年2月
6660,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000303,平成24年3月
7219,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000404,平成24年4月
5704,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000505,平成24年5月
5780,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000606,平成24年6月
6308,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000707,平成24年7月
5581,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000808,平成24年8月
6283,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024000909,平成24年9月
6715,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024001010,平成24年10月
4661,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024001111,平成24年11月
5697,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020030,普通鋼 (t),0024001212,平成24年12月
223133,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0020000000,平成20年
148455,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0021000000,平成21年
170528,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0022000000,平成22年
143505,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0023000000,平成23年
123632,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000000,平成24年
175514,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0022010000,平成22年度
131564,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0023010000,平成23年度
31733,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000103,平成24年 1 ～ 3 月
26934,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000406,平成24年 4 ～ 6 月
34694,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000709,平成24年 7 ～ 9 月
30271,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024001012,平成24年 10 ～ 12 月
12986,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000101,平成24年1月
9417,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000202,平成24年2月
9330,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000303,平成24年3月
7881,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000404,平成24年4月
7775,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000505,平成24年5月
11278,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000606,平成24年6月
11688,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000707,平成24年7月
13006,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000808,平成24年8月
10000,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024000909,平成24年9月
10235,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024001010,平成24年10月
10425,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024001111,平成24年11月
9611,050001200,圧延用鋼塊（インゴットケースによるもの）,006010,転炉,020040,特殊鋼 (t),0024001212,平成24年12月
896250,050001200,圧延用鋼塊（インゴットケースによるもの）,007000,電気炉,020020,合計 (t),0020000000,平成20年
