value,cat01,cat01_label,cat02,cat02_label,time,time_label
31595,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0024000000,平成24年
36194,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0025000000,平成25年
38161,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0026000000,平成26年
37596,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0027000000,平成27年
38711,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000000,平成28年
38504,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0026010000,平成26年度
37554,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0027010000,平成27年度
9498,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000103,平成28年 1 ～ 3 月
9766,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000406,平成28年 4 ～ 6 月
9952,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000709,平成28年 7 ～ 9 月
9495,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028001012,平成28年 10 ～ 12 月
3034,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000101,平成28年1月
3166,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000202,平成28年2月
3298,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000303,平成28年3月
3348,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000404,平成28年4月
3039,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000505,平成28年5月
3379,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000606,平成28年6月
2887,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000707,平成28年7月
3856,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000808,平成28年8月
3209,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028000909,平成28年9月
3189,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028001010,平成28年10月
3214,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028001111,平成28年11月
3092,01000110,生産 数量 (千台),351700000,電子部品 スイッチング電源 (41),0028001212,平成28年12月
160622653,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0024000000,平成24年
136043092,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0025000000,平成25年
138338825,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0026000000,平成26年
134617547,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0027000000,平成27年
144971759,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000000,平成28年
139032815,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0026010000,平成26年度
134875752,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0027010000,平成27年度
34400243,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000103,平成28年 1 ～ 3 月
35092181,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000406,平成28年 4 ～ 6 月
37526875,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000709,平成28年 7 ～ 9 月
37952460,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028001012,平成28年 10 ～ 12 月
10659304,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000101,平成28年1月
11592536,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000202,平成28年2月
12148403,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000303,平成28年3月
11891057,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000404,平成28年4月
10614483,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000505,平成28年5月
12586641,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000606,平成28年6月
12602303,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000707,平成28年7月
12287209,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000808,平成28年8月
12637363,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028000909,平成28年9月
12639669,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028001010,平成28年10月
12620081,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028001111,平成28年11月
12692710,01000210,生産 数量 (千個),351110000,電子部品 受動部品 抵抗器 (1～6),0028001212,平成28年12月
1913645,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0024000000,平成24年
2090399,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0025000000,平成25年
1419501,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0026000000,平成26年
1311104,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0027000000,平成27年
1165310,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000000,平成28年
1432798,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0026010000,平成26年度
1305815,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0027010000,平成27年度
289194,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000103,平成28年 1 ～ 3 月
289385,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000406,平成28年 4 ～ 6 月
294812,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000709,平成28年 7 ～ 9 月
291919,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028001012,平成28年 10 ～ 12 月
96005,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000101,平成28年1月
86438,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000202,平成28年2月
106751,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000303,平成28年3月
104233,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000404,平成28年4月
85905,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000505,平成28年5月
99247,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000606,平成28年6月
96506,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000707,平成28年7月
94983,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000808,平成28年8月
103323,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028000909,平成28年9月
90985,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028001010,平成28年10月
101013,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028001111,平成28年11月
99921,01000210,生産 数量 (千個),351111000,電子部品 受動部品 抵抗器 可変抵抗器 (1～3),0028001212,平成28年12月
1576874,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0024000000,平成24年
1556055,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0025000000,平成25年
853190,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0026000000,平成26年
712517,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0027000000,平成27年
613794,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0028000000,平成28年
845775,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0026010000,平成26年度
686448,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0027010000,平成27年度
156977,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0028000103,平成28年 1 ～ 3 月
146971,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0028000406,平成28年 4 ～ 6 月
155152,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0028000709,平成28年 7 ～ 9 月
154694,01000210,生産 数量 (千個),351111100,電子部品 受動部品 抵抗器 可変抵抗器 半固定抵抗器 (1),0028001012,平成28年 10 ～ 12 月
