value,cat01,cat01_label,cat02,cat02_label
8640709,101010000,生産数量 (t),101010000,製紙パルプ
7924770,101010000,生産数量 (t),101011000,製紙パルプ クラフトパルプ
6902076,101010000,生産数量 (t),101011100,製紙パルプ クラフトパルプ さらし
1134599,101010000,生産数量 (t),101011110,製紙パルプ クラフトパルプ さらし 針葉樹
5767477,101010000,生産数量 (t),101011120,製紙パルプ クラフトパルプ さらし 広葉樹
1022694,101010000,生産数量 (t),101011200,製紙パルプ クラフトパルプ 未ざらし
462225,101010000,生産数量 (t),101012000,製紙パルプ サーモメカニカルパルプ
120331,101010000,生産数量 (t),101013000,製紙パルプ リファイナーグラウンドパルプ
106594,101010000,生産数量 (t),101014000,製紙パルプ 砕木パルプ
26789,101010000,生産数量 (t),101019000,製紙パルプ その他製紙パルプ
7416135,101021000,消費数量（製紙用） (t),101010000,製紙パルプ
6704922,101021000,消費数量（製紙用） (t),101011000,製紙パルプ クラフトパルプ
5956304,101021000,消費数量（製紙用） (t),101011100,製紙パルプ クラフトパルプ さらし
952117,101021000,消費数量（製紙用） (t),101011110,製紙パルプ クラフトパルプ さらし 針葉樹
5004187,101021000,消費数量（製紙用） (t),101011120,製紙パルプ クラフトパルプ さらし 広葉樹
748618,101021000,消費数量（製紙用） (t),101011200,製紙パルプ クラフトパルプ 未ざらし
461335,101021000,消費数量（製紙用） (t),101012000,製紙パルプ サーモメカニカルパルプ
120381,101021000,消費数量（製紙用） (t),101013000,製紙パルプ リファイナーグラウンドパルプ
106563,101021000,消費数量（製紙用） (t),101014000,製紙パルプ 砕木パルプ
22934,101021000,消費数量（製紙用） (t),101019000,製紙パルプ その他製紙パルプ
969867,101031000,出荷数量 販売数量 (t),101010000,製紙パルプ
966124,101031000,出荷数量 販売数量 (t),101011000,製紙パルプ クラフトパルプ
698776,101031000,出荷数量 販売数量 (t),101011100,製紙パルプ クラフトパルプ さらし
149241,101031000,出荷数量 販売数量 (t),101011110,製紙パルプ クラフトパルプ さらし 針葉樹
549535,101031000,出荷数量 販売数量 (t),101011120,製紙パルプ クラフトパルプ さらし 広葉樹
