value,cat01,cat01_label,cat02,cat02_label,time,time_label
11944585,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0020000000,平成20年
8762548,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0021000000,平成21年
12253910,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0022000000,平成22年
11838131,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0023000000,平成23年
12093188,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000000,平成24年
12423000,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0022010000,平成22年度
11640658,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0023010000,平成23年度
2923227,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000103,平成24年 1 ～ 3 月
3006593,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000406,平成24年 4 ～ 6 月
3163508,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000709,平成24年 7 ～ 9 月
2999860,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024001012,平成24年 10 ～ 12 月
941753,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000101,平成24年1月
939525,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000202,平成24年2月
1041949,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000303,平成24年3月
999099,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000404,平成24年4月
1010696,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000505,平成24年5月
996798,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000606,平成24年6月
1054736,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000707,平成24年7月
1087072,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000808,平成24年8月
1021700,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024000909,平成24年9月
1011614,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024001010,平成24年10月
985822,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024001111,平成24年11月
1002424,06010000,生産,040010000,酸素（空気分留法） 計 (1～4) (千立方m),0024001212,平成24年12月
11031751,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0020000000,平成20年
8038498,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0021000000,平成21年
11404203,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0022000000,平成22年
11015208,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0023000000,平成23年
11286633,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000000,平成24年
11557680,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0022010000,平成22年度
10838909,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0023010000,平成23年度
2724188,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000103,平成24年 1 ～ 3 月
2802132,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000406,平成24年 4 ～ 6 月
2955339,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000709,平成24年 7 ～ 9 月
2804974,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024001012,平成24年 10 ～ 12 月
879295,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000101,平成24年1月
875907,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000202,平成24年2月
968986,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000303,平成24年3月
931300,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000404,平成24年4月
942369,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000505,平成24年5月
928463,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000606,平成24年6月
984781,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000707,平成24年7月
1015461,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000808,平成24年8月
955097,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024000909,平成24年9月
946218,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024001010,平成24年10月
920891,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024001111,平成24年11月
937865,06010000,生産,040011000,"酸素（空気分留法） 酸素（ガス） （計） (1,3) (千立方m)",0024001212,平成24年12月
912834,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0020000000,平成20年
724050,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0021000000,平成21年
849707,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0022000000,平成22年
822923,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0023000000,平成23年
806555,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0024000000,平成24年
865320,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0022010000,平成22年度
801749,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0023010000,平成23年度
199039,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0024000103,平成24年 1 ～ 3 月
204461,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0024000406,平成24年 4 ～ 6 月
208169,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0024000709,平成24年 7 ～ 9 月
194886,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0024001012,平成24年 10 ～ 12 月
62458,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0024000101,平成24年1月
63618,06010000,生産,040012000,"酸素（空気分留法） 酸素（液化） （計） (2,4) (千立方m)",0024000202,平成24年2月
