value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label,unit
1.5,320,製造業_はん用機械器具製造業,160,卸売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
206,320,製造業_はん用機械器具製造業,170,小売の商品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
47346,320,製造業_はん用機械器具製造業,170,小売の商品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
25206,320,製造業_はん用機械器具製造業,170,小売の商品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,320,製造業_はん用機械器具製造業,170,小売の商品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
1.2,320,製造業_はん用機械器具製造業,170,小売の商品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
0.7,320,製造業_はん用機械器具製造業,170,小売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
2072,320,製造業_はん用機械器具製造業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
22591,320,製造業_はん用機械器具製造業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
8821,320,製造業_はん用機械器具製造業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,320,製造業_はん用機械器具製造業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.6,320,製造業_はん用機械器具製造業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.2,320,製造業_はん用機械器具製造業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
10179,320,製造業_はん用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
6449,320,製造業_はん用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
3097,320,製造業_はん用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.2,320,製造業_はん用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.2,320,製造業_はん用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.1,320,製造業_はん用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
－,320,製造業_はん用機械器具製造業,200,宿泊事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
－,320,製造業_はん用機械器具製造業,200,宿泊事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,320,製造業_はん用機械器具製造業,200,宿泊事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
－,320,製造業_はん用機械器具製造業,200,宿泊事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
－,320,製造業_はん用機械器具製造業,200,宿泊事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,320,製造業_はん用機械器具製造業,200,宿泊事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
－,320,製造業_はん用機械器具製造業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
－,320,製造業_はん用機械器具製造業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,320,製造業_はん用機械器具製造業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
－,320,製造業_はん用機械器具製造業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
－,320,製造業_はん用機械器具製造業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,320,製造業_はん用機械器具製造業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
89,320,製造業_はん用機械器具製造業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
－,320,製造業_はん用機械器具製造業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,320,製造業_はん用機械器具製造業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,320,製造業_はん用機械器具製造業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
－,320,製造業_はん用機械器具製造業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,320,製造業_はん用機械器具製造業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
119704,320,製造業_はん用機械器具製造業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
19914,320,製造業_はん用機械器具製造業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
37773,320,製造業_はん用機械器具製造業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
2.3,320,製造業_はん用機械器具製造業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.5,320,製造業_はん用機械器具製造業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
1.0,320,製造業_はん用機械器具製造業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
5839,320,製造業_はん用機械器具製造業,240,その他の事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
1497,320,製造業_はん用機械器具製造業,240,その他の事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
6139,320,製造業_はん用機械器具製造業,240,その他の事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.1,320,製造業_はん用機械器具製造業,240,その他の事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,320,製造業_はん用機械器具製造業,240,その他の事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.2,320,製造業_はん用機械器具製造業,240,その他の事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
9586935,330,製造業_生産用機械器具製造業,100,売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
9313431,330,製造業_生産用機械器具製造業,100,売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
8796995,330,製造業_生産用機械器具製造業,100,売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
100.0,330,製造業_生産用機械器具製造業,100,売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
100.0,330,製造業_生産用機械器具製造業,100,売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
100.0,330,製造業_生産用機械器具製造業,100,売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
97823,330,製造業_生産用機械器具製造業,110,建設事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
211746,330,製造業_生産用機械器具製造業,110,建設事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
49441,330,製造業_生産用機械器具製造業,110,建設事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
1.0,330,製造業_生産用機械器具製造業,110,建設事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
2.3,330,製造業_生産用機械器具製造業,110,建設事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.6,330,製造業_生産用機械器具製造業,110,建設事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
8382043,330,製造業_生産用機械器具製造業,120,製造品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
7894500,330,製造業_生産用機械器具製造業,120,製造品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
7266963,330,製造業_生産用機械器具製造業,120,製造品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
87.4,330,製造業_生産用機械器具製造業,120,製造品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
84.8,330,製造業_生産用機械器具製造業,120,製造品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
82.6,330,製造業_生産用機械器具製造業,120,製造品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
824564,330,製造業_生産用機械器具製造業,130,加工賃収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
838743,330,製造業_生産用機械器具製造業,130,加工賃収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
1236644,330,製造業_生産用機械器具製造業,130,加工賃収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
8.6,330,製造業_生産用機械器具製造業,130,加工賃収入,110,売上高の内訳（割合）,2016100000,2016年度,%
9.0,330,製造業_生産用機械器具製造業,130,加工賃収入,110,売上高の内訳（割合）,2015100000,2015年度,%
14.1,330,製造業_生産用機械器具製造業,130,加工賃収入,110,売上高の内訳（割合）,2014100000,2014年度,%
298,330,製造業_生産用機械器具製造業,140,情報通信事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
－,330,製造業_生産用機械器具製造業,140,情報通信事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
7683,330,製造業_生産用機械器具製造業,140,情報通信事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,330,製造業_生産用機械器具製造業,140,情報通信事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
－,330,製造業_生産用機械器具製造業,140,情報通信事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.1,330,製造業_生産用機械器具製造業,140,情報通信事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
993,330,製造業_生産用機械器具製造業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
17245,330,製造業_生産用機械器具製造業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,330,製造業_生産用機械器具製造業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,330,製造業_生産用機械器具製造業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.2,330,製造業_生産用機械器具製造業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,330,製造業_生産用機械器具製造業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
140286,330,製造業_生産用機械器具製造業,160,卸売の商品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
170208,330,製造業_生産用機械器具製造業,160,卸売の商品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
157568,330,製造業_生産用機械器具製造業,160,卸売の商品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
1.5,330,製造業_生産用機械器具製造業,160,卸売の商品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
1.8,330,製造業_生産用機械器具製造業,160,卸売の商品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
1.8,330,製造業_生産用機械器具製造業,160,卸売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
14934,330,製造業_生産用機械器具製造業,170,小売の商品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
5874,330,製造業_生産用機械器具製造業,170,小売の商品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
12258,330,製造業_生産用機械器具製造業,170,小売の商品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.2,330,製造業_生産用機械器具製造業,170,小売の商品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
0.1,330,製造業_生産用機械器具製造業,170,小売の商品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
0.1,330,製造業_生産用機械器具製造業,170,小売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
38024,330,製造業_生産用機械器具製造業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
67846,330,製造業_生産用機械器具製造業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
3882,330,製造業_生産用機械器具製造業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.4,330,製造業_生産用機械器具製造業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.7,330,製造業_生産用機械器具製造業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,330,製造業_生産用機械器具製造業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
21276,330,製造業_生産用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
343,330,製造業_生産用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
4135,330,製造業_生産用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.2,330,製造業_生産用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,330,製造業_生産用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,330,製造業_生産用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
－,330,製造業_生産用機械器具製造業,200,宿泊事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
－,330,製造業_生産用機械器具製造業,200,宿泊事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,330,製造業_生産用機械器具製造業,200,宿泊事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
－,330,製造業_生産用機械器具製造業,200,宿泊事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
－,330,製造業_生産用機械器具製造業,200,宿泊事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,330,製造業_生産用機械器具製造業,200,宿泊事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
2814,330,製造業_生産用機械器具製造業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
－,330,製造業_生産用機械器具製造業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,330,製造業_生産用機械器具製造業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,330,製造業_生産用機械器具製造業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
－,330,製造業_生産用機械器具製造業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,330,製造業_生産用機械器具製造業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
－,330,製造業_生産用機械器具製造業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
328,330,製造業_生産用機械器具製造業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,330,製造業_生産用機械器具製造業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
－,330,製造業_生産用機械器具製造業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,330,製造業_生産用機械器具製造業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,330,製造業_生産用機械器具製造業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
17415,330,製造業_生産用機械器具製造業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
83039,330,製造業_生産用機械器具製造業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
40124,330,製造業_生産用機械器具製造業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.2,330,製造業_生産用機械器具製造業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.9,330,製造業_生産用機械器具製造業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.5,330,製造業_生産用機械器具製造業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
46464,330,製造業_生産用機械器具製造業,240,その他の事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
23560,330,製造業_生産用機械器具製造業,240,その他の事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
18296,330,製造業_生産用機械器具製造業,240,その他の事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.5,330,製造業_生産用機械器具製造業,240,その他の事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.3,330,製造業_生産用機械器具製造業,240,その他の事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.2,330,製造業_生産用機械器具製造業,240,その他の事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
4352145,340,製造業_業務用機械器具製造業,100,売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
2969675,340,製造業_業務用機械器具製造業,100,売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
3703355,340,製造業_業務用機械器具製造業,100,売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
100.0,340,製造業_業務用機械器具製造業,100,売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
100.0,340,製造業_業務用機械器具製造業,100,売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
100.0,340,製造業_業務用機械器具製造業,100,売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
83,340,製造業_業務用機械器具製造業,110,建設事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
2921,340,製造業_業務用機械器具製造業,110,建設事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
8761,340,製造業_業務用機械器具製造業,110,建設事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,340,製造業_業務用機械器具製造業,110,建設事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.1,340,製造業_業務用機械器具製造業,110,建設事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.2,340,製造業_業務用機械器具製造業,110,建設事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
3955888,340,製造業_業務用機械器具製造業,120,製造品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
2722636,340,製造業_業務用機械器具製造業,120,製造品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
3400529,340,製造業_業務用機械器具製造業,120,製造品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
90.9,340,製造業_業務用機械器具製造業,120,製造品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
91.7,340,製造業_業務用機械器具製造業,120,製造品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
91.8,340,製造業_業務用機械器具製造業,120,製造品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
124325,340,製造業_業務用機械器具製造業,130,加工賃収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
151785,340,製造業_業務用機械器具製造業,130,加工賃収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
206174,340,製造業_業務用機械器具製造業,130,加工賃収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
2.9,340,製造業_業務用機械器具製造業,130,加工賃収入,110,売上高の内訳（割合）,2016100000,2016年度,%
5.1,340,製造業_業務用機械器具製造業,130,加工賃収入,110,売上高の内訳（割合）,2015100000,2015年度,%
5.6,340,製造業_業務用機械器具製造業,130,加工賃収入,110,売上高の内訳（割合）,2014100000,2014年度,%
1604,340,製造業_業務用機械器具製造業,140,情報通信事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
184,340,製造業_業務用機械器具製造業,140,情報通信事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
1564,340,製造業_業務用機械器具製造業,140,情報通信事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,340,製造業_業務用機械器具製造業,140,情報通信事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,340,製造業_業務用機械器具製造業,140,情報通信事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,340,製造業_業務用機械器具製造業,140,情報通信事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
－,340,製造業_業務用機械器具製造業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
－,340,製造業_業務用機械器具製造業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
96,340,製造業_業務用機械器具製造業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
－,340,製造業_業務用機械器具製造業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
－,340,製造業_業務用機械器具製造業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,340,製造業_業務用機械器具製造業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
234812,340,製造業_業務用機械器具製造業,160,卸売の商品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
42638,340,製造業_業務用機械器具製造業,160,卸売の商品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
23288,340,製造業_業務用機械器具製造業,160,卸売の商品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
5.4,340,製造業_業務用機械器具製造業,160,卸売の商品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
1.4,340,製造業_業務用機械器具製造業,160,卸売の商品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
0.6,340,製造業_業務用機械器具製造業,160,卸売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
11280,340,製造業_業務用機械器具製造業,170,小売の商品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
12829,340,製造業_業務用機械器具製造業,170,小売の商品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
15547,340,製造業_業務用機械器具製造業,170,小売の商品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.3,340,製造業_業務用機械器具製造業,170,小売の商品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
0.4,340,製造業_業務用機械器具製造業,170,小売の商品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
0.4,340,製造業_業務用機械器具製造業,170,小売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
5741,340,製造業_業務用機械器具製造業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
306,340,製造業_業務用機械器具製造業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
553,340,製造業_業務用機械器具製造業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.1,340,製造業_業務用機械器具製造業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,340,製造業_業務用機械器具製造業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,340,製造業_業務用機械器具製造業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
1733,340,製造業_業務用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
4691,340,製造業_業務用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
884,340,製造業_業務用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,340,製造業_業務用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.2,340,製造業_業務用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,340,製造業_業務用機械器具製造業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
－,340,製造業_業務用機械器具製造業,200,宿泊事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
－,340,製造業_業務用機械器具製造業,200,宿泊事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,340,製造業_業務用機械器具製造業,200,宿泊事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
－,340,製造業_業務用機械器具製造業,200,宿泊事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
－,340,製造業_業務用機械器具製造業,200,宿泊事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,340,製造業_業務用機械器具製造業,200,宿泊事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
－,340,製造業_業務用機械器具製造業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
－,340,製造業_業務用機械器具製造業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,340,製造業_業務用機械器具製造業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
－,340,製造業_業務用機械器具製造業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
－,340,製造業_業務用機械器具製造業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,340,製造業_業務用機械器具製造業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
－,340,製造業_業務用機械器具製造業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
3866,340,製造業_業務用機械器具製造業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
5560,340,製造業_業務用機械器具製造業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
－,340,製造業_業務用機械器具製造業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.1,340,製造業_業務用機械器具製造業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.2,340,製造業_業務用機械器具製造業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
14315,340,製造業_業務用機械器具製造業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
12960,340,製造業_業務用機械器具製造業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
21905,340,製造業_業務用機械器具製造業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.3,340,製造業_業務用機械器具製造業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.4,340,製造業_業務用機械器具製造業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.6,340,製造業_業務用機械器具製造業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
2363,340,製造業_業務用機械器具製造業,240,その他の事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
14859,340,製造業_業務用機械器具製造業,240,その他の事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
18492,340,製造業_業務用機械器具製造業,240,その他の事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.1,340,製造業_業務用機械器具製造業,240,その他の事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.5,340,製造業_業務用機械器具製造業,240,その他の事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.5,340,製造業_業務用機械器具製造業,240,その他の事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
