value,cat01,cat01_label,time,time_label
26734,010010,フェロマンガン 高炭素,21000404,平成21年4月
72041,010010,フェロマンガン 高炭素,21000406,平成21年 4 ～ 6 月
23192,010010,フェロマンガン 高炭素,21000505,平成21年5月
22115,010010,フェロマンガン 高炭素,21000606,平成21年6月
12322,010010,フェロマンガン 高炭素,21000707,平成21年7月
46680,010010,フェロマンガン 高炭素,21000709,平成21年 7 ～ 9 月
20854,010010,フェロマンガン 高炭素,21000808,平成21年8月
13504,010010,フェロマンガン 高炭素,21000909,平成21年9月
28548,010010,フェロマンガン 高炭素,21001010,平成21年10月
92438,010010,フェロマンガン 高炭素,21001012,平成21年 10 ～ 12月
33299,010010,フェロマンガン 高炭素,21001111,平成21年11月
30591,010010,フェロマンガン 高炭素,21001212,平成21年12月
25267,010010,フェロマンガン 高炭素,22000101,平成22年1月
-11.9,010010,フェロマンガン 高炭素,50000000,前年同月比 (%)
107821,010020,フェロマンガン 低炭素,19000000,平成19年
108508,010020,フェロマンガン 低炭素,19010000,平成19年度
107681,010020,フェロマンガン 低炭素,20000000,平成20年
25408,010020,フェロマンガン 低炭素,20001012,平成20年 10 ～ 12月
8057,010020,フェロマンガン 低炭素,20001111,平成20年11月
7220,010020,フェロマンガン 低炭素,20001212,平成20年12月
103427,010020,フェロマンガン 低炭素,20010000,平成20年度
78155,010020,フェロマンガン 低炭素,21000000,平成21年
8286,010020,フェロマンガン 低炭素,21000101,平成21年1月
22603,010020,フェロマンガン 低炭素,21000103,平成21年 1 ～ 3 月
7250,010020,フェロマンガン 低炭素,21000202,平成21年2月
7067,010020,フェロマンガン 低炭素,21000303,平成21年3月
4967,010020,フェロマンガン 低炭素,21000404,平成21年4月
15691,010020,フェロマンガン 低炭素,21000406,平成21年 4 ～ 6 月
5694,010020,フェロマンガン 低炭素,21000505,平成21年5月
5030,010020,フェロマンガン 低炭素,21000606,平成21年6月
3308,010020,フェロマンガン 低炭素,21000707,平成21年7月
11933,010020,フェロマンガン 低炭素,21000709,平成21年 7 ～ 9 月
3534,010020,フェロマンガン 低炭素,21000808,平成21年8月
5091,010020,フェロマンガン 低炭素,21000909,平成21年9月
8358,010020,フェロマンガン 低炭素,21001010,平成21年10月
27928,010020,フェロマンガン 低炭素,21001012,平成21年 10 ～ 12月
9148,010020,フェロマンガン 低炭素,21001111,平成21年11月
10422,010020,フェロマンガン 低炭素,21001212,平成21年12月
10023,010020,フェロマンガン 低炭素,22000101,平成22年1月
21,010020,フェロマンガン 低炭素,50000000,前年同月比 (%)
52901,020000,シリコマンガン,19000000,平成19年
55061,020000,シリコマンガン,19010000,平成19年度
58884,020000,シリコマンガン,20000000,平成20年
12217,020000,シリコマンガン,20001012,平成20年 10 ～ 12月
6120,020000,シリコマンガン,20001111,平成20年11月
3931,020000,シリコマンガン,20001212,平成20年12月
55249,020000,シリコマンガン,20010000,平成20年度
49205,020000,シリコマンガン,21000000,平成21年
3864,020000,シリコマンガン,21000101,平成21年1月
10590,020000,シリコマンガン,21000103,平成21年 1 ～ 3 月
2825,020000,シリコマンガン,21000202,平成21年2月
3901,020000,シリコマンガン,21000303,平成21年3月
3741,020000,シリコマンガン,21000404,平成21年4月
15825,020000,シリコマンガン,21000406,平成21年 4 ～ 6 月
6775,020000,シリコマンガン,21000505,平成21年5月
5309,020000,シリコマンガン,21000606,平成21年6月
5336,020000,シリコマンガン,21000707,平成21年7月
12916,020000,シリコマンガン,21000709,平成21年 7 ～ 9 月
3423,020000,シリコマンガン,21000808,平成21年8月
4157,020000,シリコマンガン,21000909,平成21年9月
3834,020000,シリコマンガン,21001010,平成21年10月
9874,020000,シリコマンガン,21001012,平成21年 10 ～ 12月
2825,020000,シリコマンガン,21001111,平成21年11月
3215,020000,シリコマンガン,21001212,平成21年12月
4483,020000,シリコマンガン,22000101,平成22年1月
16,020000,シリコマンガン,50000000,前年同月比 (%)
-,030000,フェロシリコン,19000000,平成19年
-,030000,フェロシリコン,19010000,平成19年度
-,030000,フェロシリコン,20000000,平成20年
-,030000,フェロシリコン,20001012,平成20年 10 ～ 12月
-,030000,フェロシリコン,20001111,平成20年11月
-,030000,フェロシリコン,20001212,平成20年12月
-,030000,フェロシリコン,20010000,平成20年度
-,030000,フェロシリコン,21000000,平成21年
-,030000,フェロシリコン,21000101,平成21年1月
-,030000,フェロシリコン,21000103,平成21年 1 ～ 3 月
-,030000,フェロシリコン,21000202,平成21年2月
-,030000,フェロシリコン,21000303,平成21年3月
-,030000,フェロシリコン,21000404,平成21年4月
-,030000,フェロシリコン,21000406,平成21年 4 ～ 6 月
-,030000,フェロシリコン,21000505,平成21年5月
-,030000,フェロシリコン,21000606,平成21年6月
-,030000,フェロシリコン,21000707,平成21年7月
-,030000,フェロシリコン,21000709,平成21年 7 ～ 9 月
-,030000,フェロシリコン,21000808,平成21年8月
-,030000,フェロシリコン,21000909,平成21年9月
-,030000,フェロシリコン,21001010,平成21年10月
-,030000,フェロシリコン,21001012,平成21年 10 ～ 12月
-,030000,フェロシリコン,21001111,平成21年11月
-,030000,フェロシリコン,21001212,平成21年12月
-,030000,フェロシリコン,22000101,平成22年1月
-,030000,フェロシリコン,50000000,前年同月比 (%)
12016,040000,フェロクロム 計,19000000,平成19年
12449,040000,フェロクロム 計,19010000,平成19年度
13888,040000,フェロクロム 計,20000000,平成20年
3360,040000,フェロクロム 計,20001012,平成20年 10 ～ 12月
980,040000,フェロクロム 計,20001111,平成20年11月
1010,040000,フェロクロム 計,20001212,平成20年12月
11644,040000,フェロクロム 計,20010000,平成20年度
7698,040000,フェロクロム 計,21000000,平成21年
41,040000,フェロクロム 計,21000101,平成21年1月
562,040000,フェロクロム 計,21000103,平成21年 1 ～ 3 月
359,040000,フェロクロム 計,21000202,平成21年2月
162,040000,フェロクロム 計,21000303,平成21年3月
977,040000,フェロクロム 計,21000404,平成21年4月
2538,040000,フェロクロム 計,21000406,平成21年 4 ～ 6 月
986,040000,フェロクロム 計,21000505,平成21年5月
575,040000,フェロクロム 計,21000606,平成21年6月
525,040000,フェロクロム 計,21000707,平成21年7月
1645,040000,フェロクロム 計,21000709,平成21年 7 ～ 9 月
599,040000,フェロクロム 計,21000808,平成21年8月
521,040000,フェロクロム 計,21000909,平成21年9月
972,040000,フェロクロム 計,21001010,平成21年10月
2953,040000,フェロクロム 計,21001012,平成21年 10 ～ 12月
1028,040000,フェロクロム 計,21001111,平成21年11月
953,040000,フェロクロム 計,21001212,平成21年12月
1331,040000,フェロクロム 計,22000101,平成22年1月
3146.3,040000,フェロクロム 計,50000000,前年同月比 (%)
308,040010,フェロクロム 高炭素,19000000,平成19年
308,040010,フェロクロム 高炭素,19010000,平成19年度
-,040010,フェロクロム 高炭素,20000000,平成20年
-,040010,フェロクロム 高炭素,20001012,平成20年 10 ～ 12月
-,040010,フェロクロム 高炭素,20001111,平成20年11月
-,040010,フェロクロム 高炭素,20001212,平成20年12月
-,040010,フェロクロム 高炭素,20010000,平成20年度
-,040010,フェロクロム 高炭素,21000000,平成21年
-,040010,フェロクロム 高炭素,21000101,平成21年1月
-,040010,フェロクロム 高炭素,21000103,平成21年 1 ～ 3 月
-,040010,フェロクロム 高炭素,21000202,平成21年2月
-,040010,フェロクロム 高炭素,21000303,平成21年3月
-,040010,フェロクロム 高炭素,21000404,平成21年4月
-,040010,フェロクロム 高炭素,21000406,平成21年 4 ～ 6 月
-,040010,フェロクロム 高炭素,21000505,平成21年5月
-,040010,フェロクロム 高炭素,21000606,平成21年6月
-,040010,フェロクロム 高炭素,21000707,平成21年7月
-,040010,フェロクロム 高炭素,21000709,平成21年 7 ～ 9 月
-,040010,フェロクロム 高炭素,21000808,平成21年8月
-,040010,フェロクロム 高炭素,21000909,平成21年9月
-,040010,フェロクロム 高炭素,21001010,平成21年10月
-,040010,フェロクロム 高炭素,21001012,平成21年 10 ～ 12月
-,040010,フェロクロム 高炭素,21001111,平成21年11月
-,040010,フェロクロム 高炭素,21001212,平成21年12月
-,040010,フェロクロム 高炭素,22000101,平成22年1月
-,040010,フェロクロム 高炭素,50000000,前年同月比 (%)
11708,040020,フェロクロム 低炭素,19000000,平成19年
12141,040020,フェロクロム 低炭素,19010000,平成19年度
13888,040020,フェロクロム 低炭素,20000000,平成20年
3360,040020,フェロクロム 低炭素,20001012,平成20年 10 ～ 12月
980,040020,フェロクロム 低炭素,20001111,平成20年11月
1010,040020,フェロクロム 低炭素,20001212,平成20年12月
11644,040020,フェロクロム 低炭素,20010000,平成20年度
7698,040020,フェロクロム 低炭素,21000000,平成21年
41,040020,フェロクロム 低炭素,21000101,平成21年1月
562,040020,フェロクロム 低炭素,21000103,平成21年 1 ～ 3 月
359,040020,フェロクロム 低炭素,21000202,平成21年2月
162,040020,フェロクロム 低炭素,21000303,平成21年3月
977,040020,フェロクロム 低炭素,21000404,平成21年4月
2538,040020,フェロクロム 低炭素,21000406,平成21年 4 ～ 6 月
986,040020,フェロクロム 低炭素,21000505,平成21年5月
575,040020,フェロクロム 低炭素,21000606,平成21年6月
525,040020,フェロクロム 低炭素,21000707,平成21年7月
1645,040020,フェロクロム 低炭素,21000709,平成21年 7 ～ 9 月
599,040020,フェロクロム 低炭素,21000808,平成21年8月
521,040020,フェロクロム 低炭素,21000909,平成21年9月
972,040020,フェロクロム 低炭素,21001010,平成21年10月
2953,040020,フェロクロム 低炭素,21001012,平成21年 10 ～ 12月
1028,040020,フェロクロム 低炭素,21001111,平成21年11月
953,040020,フェロクロム 低炭素,21001212,平成21年12月
1331,040020,フェロクロム 低炭素,22000101,平成22年1月
3146.3,040020,フェロクロム 低炭素,50000000,前年同月比 (%)
351503,050000,フェロニッケル,19000000,平成19年
323438,050000,フェロニッケル,19010000,平成19年度
301361,050000,フェロニッケル,20000000,平成20年
67303,050000,フェロニッケル,20001012,平成20年 10 ～ 12月
24313,050000,フェロニッケル,20001111,平成20年11月
21704,050000,フェロニッケル,20001212,平成20年12月
282338,050000,フェロニッケル,20010000,平成20年度
284884,050000,フェロニッケル,21000000,平成21年
21303,050000,フェロニッケル,21000101,平成21年1月
59090,050000,フェロニッケル,21000103,平成21年 1 ～ 3 月
15904,050000,フェロニッケル,21000202,平成21年2月
21883,050000,フェロニッケル,21000303,平成21年3月
24861,050000,フェロニッケル,21000404,平成21年4月
77903,050000,フェロニッケル,21000406,平成21年 4 ～ 6 月
27457,050000,フェロニッケル,21000505,平成21年5月
25585,050000,フェロニッケル,21000606,平成21年6月
25222,050000,フェロニッケル,21000707,平成21年7月
75759,050000,フェロニッケル,21000709,平成21年 7 ～ 9 月
23642,050000,フェロニッケル,21000808,平成21年8月
26895,050000,フェロニッケル,21000909,平成21年9月
21228,050000,フェロニッケル,21001010,平成21年10月
72132,050000,フェロニッケル,21001012,平成21年 10 ～ 12月
22830,050000,フェロニッケル,21001111,平成21年11月
28074,050000,フェロニッケル,21001212,平成21年12月
26158,050000,フェロニッケル,22000101,平成22年1月
22.8,050000,フェロニッケル,50000000,前年同月比 (%)
-,060000,フェロタングステン,19000000,平成19年
-,060000,フェロタングステン,19010000,平成19年度
-,060000,フェロタングステン,20000000,平成20年
-,060000,フェロタングステン,20001012,平成20年 10 ～ 12月
-,060000,フェロタングステン,20001111,平成20年11月
-,060000,フェロタングステン,20001212,平成20年12月
-,060000,フェロタングステン,20010000,平成20年度
-,060000,フェロタングステン,21000000,平成21年
-,060000,フェロタングステン,21000101,平成21年1月
-,060000,フェロタングステン,21000103,平成21年 1 ～ 3 月
-,060000,フェロタングステン,21000202,平成21年2月
-,060000,フェロタングステン,21000303,平成21年3月
-,060000,フェロタングステン,21000404,平成21年4月
-,060000,フェロタングステン,21000406,平成21年 4 ～ 6 月
-,060000,フェロタングステン,21000505,平成21年5月
-,060000,フェロタングステン,21000606,平成21年6月
-,060000,フェロタングステン,21000707,平成21年7月
-,060000,フェロタングステン,21000709,平成21年 7 ～ 9 月
-,060000,フェロタングステン,21000808,平成21年8月
-,060000,フェロタングステン,21000909,平成21年9月
-,060000,フェロタングステン,21001010,平成21年10月
-,060000,フェロタングステン,21001012,平成21年 10 ～ 12月
-,060000,フェロタングステン,21001111,平成21年11月
-,060000,フェロタングステン,21001212,平成21年12月
-,060000,フェロタングステン,22000101,平成22年1月
-,060000,フェロタングステン,50000000,前年同月比 (%)
4573,070000,フェロモリブデン,19000000,平成19年
4541,070000,フェロモリブデン,19010000,平成19年度
4554,070000,フェロモリブデン,20000000,平成20年
1121,070000,フェロモリブデン,20001012,平成20年 10 ～ 12月
379,070000,フェロモリブデン,20001111,平成20年11月
300,070000,フェロモリブデン,20001212,平成20年12月
4226,070000,フェロモリブデン,20010000,平成20年度
3598,070000,フェロモリブデン,21000000,平成21年
316,070000,フェロモリブデン,21000101,平成21年1月
761,070000,フェロモリブデン,21000103,平成21年 1 ～ 3 月
251,070000,フェロモリブデン,21000202,平成21年2月
194,070000,フェロモリブデン,21000303,平成21年3月
232,070000,フェロモリブデン,21000404,平成21年4月
786,070000,フェロモリブデン,21000406,平成21年 4 ～ 6 月
253,070000,フェロモリブデン,21000505,平成21年5月
301,070000,フェロモリブデン,21000606,平成21年6月
314,070000,フェロモリブデン,21000707,平成21年7月
976,070000,フェロモリブデン,21000709,平成21年 7 ～ 9 月
290,070000,フェロモリブデン,21000808,平成21年8月
372,070000,フェロモリブデン,21000909,平成21年9月
310,070000,フェロモリブデン,21001010,平成21年10月
1075,070000,フェロモリブデン,21001012,平成21年 10 ～ 12月
316,070000,フェロモリブデン,21001111,平成21年11月
449,070000,フェロモリブデン,21001212,平成21年12月
287,070000,フェロモリブデン,22000101,平成22年1月
-9.2,070000,フェロモリブデン,50000000,前年同月比 (%)
3205,080000,フェロバナジウム,19000000,平成19年
3335,080000,フェロバナジウム,19010000,平成19年度
3477,080000,フェロバナジウム,20000000,平成20年
481,080000,フェロバナジウム,20001012,平成20年 10 ～ 12月
143,080000,フェロバナジウム,20001111,平成20年11月
134,080000,フェロバナジウム,20001212,平成20年12月
2715,080000,フェロバナジウム,20010000,平成20年度
2560,080000,フェロバナジウム,21000000,平成21年
70,080000,フェロバナジウム,21000101,平成21年1月
305,080000,フェロバナジウム,21000103,平成21年 1 ～ 3 月
105,080000,フェロバナジウム,21000202,平成21年2月
130,080000,フェロバナジウム,21000303,平成21年3月
197,080000,フェロバナジウム,21000404,平成21年4月
495,080000,フェロバナジウム,21000406,平成21年 4 ～ 6 月
129,080000,フェロバナジウム,21000505,平成21年5月
169,080000,フェロバナジウム,21000606,平成21年6月
296,080000,フェロバナジウム,21000707,平成21年7月
792,080000,フェロバナジウム,21000709,平成21年 7 ～ 9 月
267,080000,フェロバナジウム,21000808,平成21年8月
229,080000,フェロバナジウム,21000909,平成21年9月
405,080000,フェロバナジウム,21001010,平成21年10月
968,080000,フェロバナジウム,21001012,平成21年 10 ～ 12月
435,080000,フェロバナジウム,21001111,平成21年11月
128,080000,フェロバナジウム,21001212,平成21年12月
401,080000,フェロバナジウム,22000101,平成22年1月
472.9,080000,フェロバナジウム,50000000,前年同月比 (%)
13982,090000,その他のフェロアロイ,19000000,平成19年
14373,090000,その他のフェロアロイ,19010000,平成19年度
14478,090000,その他のフェロアロイ,20000000,平成20年
3433,090000,その他のフェロアロイ,20001012,平成20年 10 ～ 12月
1192,090000,その他のフェロアロイ,20001111,平成20年11月
998,090000,その他のフェロアロイ,20001212,平成20年12月
13345,090000,その他のフェロアロイ,20010000,平成20年度
12957,090000,その他のフェロアロイ,21000000,平成21年
1399,090000,その他のフェロアロイ,21000101,平成21年1月
2727,090000,その他のフェロアロイ,21000103,平成21年 1 ～ 3 月
620,090000,その他のフェロアロイ,21000202,平成21年2月
708,090000,その他のフェロアロイ,21000303,平成21年3月
734,090000,その他のフェロアロイ,21000404,平成21年4月
3219,090000,その他のフェロアロイ,21000406,平成21年 4 ～ 6 月
1047,090000,その他のフェロアロイ,21000505,平成21年5月
1438,090000,その他のフェロアロイ,21000606,平成21年6月
626,090000,その他のフェロアロイ,21000707,平成21年7月
2425,090000,その他のフェロアロイ,21000709,平成21年 7 ～ 9 月
905,090000,その他のフェロアロイ,21000808,平成21年8月
894,090000,その他のフェロアロイ,21000909,平成21年9月
1413,090000,その他のフェロアロイ,21001010,平成21年10月
4586,090000,その他のフェロアロイ,21001012,平成21年 10 ～ 12月
1384,090000,その他のフェロアロイ,21001111,平成21年11月
1789,090000,その他のフェロアロイ,21001212,平成21年12月
904,090000,その他のフェロアロイ,22000101,平成22年1月
-35.4,090000,その他のフェロアロイ,50000000,前年同月比 (%)
