value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label,unit
767,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016000303,2016年3月,円
662,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016000404,2016年4月,円
647,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016000406,2016年4～6月期,円
539,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016000505,2016年5月,円
741,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016000606,2016年6月,円
784,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016000707,2016年7月,円
751,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016000709,2016年7～9月期,円
610,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016000808,2016年8月,円
860,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016000909,2016年9月,円
615,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016001010,2016年10月,円
585,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016001012,2016年10～12月期,円
454,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016001111,2016年11月,円
686,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0010,全国,0020,二人以上の世帯のうち勤労者世帯,2016001212,2016年12月,円
196,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000101,2015年1月,円
354,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000103,2015年1～3月期,円
534,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000202,2015年2月,円
331,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000303,2015年3月,円
714,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000404,2015年4月,円
490,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000406,2015年4～6月期,円
315,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000505,2015年5月,円
440,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000606,2015年6月,円
794,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000707,2015年7月,円
609,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000709,2015年7～9月期,円
670,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000808,2015年8月,円
363,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015000909,2015年9月,円
137,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015001010,2015年10月,円
268,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015001012,2015年10～12月期,円
397,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015001111,2015年11月,円
269,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2015001212,2015年12月,円
698,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000101,2016年1月,円
430,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000103,2016年1～3月期,円
375,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000202,2016年2月,円
217,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000303,2016年3月,円
751,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000404,2016年4月,円
474,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000406,2016年4～6月期,円
267,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000505,2016年5月,円
403,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000606,2016年6月,円
586,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000707,2016年7月,円
564,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000709,2016年7～9月期,円
500,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000808,2016年8月,円
607,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016000909,2016年9月,円
444,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016001010,2016年10月,円
280,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016001012,2016年10～12月期,円
198,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016001111,2016年11月,円
198,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0010,二人以上の世帯,2016001212,2016年12月,円
382,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000101,2015年1月,円
582,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000103,2015年1～3月期,円
869,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000202,2015年2月,円
494,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000303,2015年3月,円
506,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000404,2015年4月,円
489,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000406,2015年4～6月期,円
303,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000505,2015年5月,円
659,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000606,2015年6月,円
802,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000707,2015年7月,円
571,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000709,2015年7～9月期,円
751,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000808,2015年8月,円
161,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015000909,2015年9月,円
253,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015001010,2015年10月,円
383,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015001012,2015年10～12月期,円
480,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015001111,2015年11月,円
417,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2015001212,2015年12月,円
564,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000101,2016年1月,円
474,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000103,2016年1～3月期,円
528,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000202,2016年2月,円
329,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000303,2016年3月,円
1123,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000404,2016年4月,円
630,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000406,2016年4～6月期,円
499,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000505,2016年5月,円
268,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000606,2016年6月,円
476,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000707,2016年7月,円
619,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000709,2016年7～9月期,円
430,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000808,2016年8月,円
950,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016000909,2016年9月,円
493,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016001010,2016年10月,円
292,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016001012,2016年10～12月期,円
367,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016001111,2016年11月,円
15,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0020,北海道,0020,二人以上の世帯のうち勤労者世帯,2016001212,2016年12月,円
208,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000101,2015年1月,円
416,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000103,2015年1～3月期,円
394,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000202,2015年2月,円
647,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000303,2015年3月,円
469,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000404,2015年4月,円
544,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000406,2015年4～6月期,円
519,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000505,2015年5月,円
645,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000606,2015年6月,円
570,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000707,2015年7月,円
430,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000709,2015年7～9月期,円
274,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000808,2015年8月,円
447,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015000909,2015年9月,円
997,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015001010,2015年10月,円
653,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015001012,2015年10～12月期,円
462,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015001111,2015年11月,円
499,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2015001212,2015年12月,円
401,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000101,2016年1月,円
413,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000103,2016年1～3月期,円
490,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000202,2016年2月,円
349,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000303,2016年3月,円
313,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000404,2016年4月,円
389,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000406,2016年4～6月期,円
335,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000505,2016年5月,円
519,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000606,2016年6月,円
649,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000707,2016年7月,円
