value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label,unit
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,0,総数,00000,全国,2019000000,2019年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,0,総数,00000,全国,2020000000,2020年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,0,総数,00000,全国,2021000000,2021年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,0,総数,00000,全国,2022000000,2022年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,0,総数,00000,全国,2023000000,2023年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,0,総数,00000,全国,2024000000,2024年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,0,総数,00000,全国,2025000000,2025年,千円
1800,900,売上高分位の境界額上限（１企業当たり）,0,全産業,1,第１階級,00000,全国,2019000000,2019年,千円
1730,900,売上高分位の境界額上限（１企業当たり）,0,全産業,1,第１階級,00000,全国,2020000000,2020年,千円
1668,900,売上高分位の境界額上限（１企業当たり）,0,全産業,1,第１階級,00000,全国,2021000000,2021年,千円
1560,900,売上高分位の境界額上限（１企業当たり）,0,全産業,1,第１階級,00000,全国,2022000000,2022年,千円
1660,900,売上高分位の境界額上限（１企業当たり）,0,全産業,1,第１階級,00000,全国,2023000000,2023年,千円
1595,900,売上高分位の境界額上限（１企業当たり）,0,全産業,1,第１階級,00000,全国,2024000000,2024年,千円
1666,900,売上高分位の境界額上限（１企業当たり）,0,全産業,1,第１階級,00000,全国,2025000000,2025年,千円
4184,900,売上高分位の境界額上限（１企業当たり）,0,全産業,2,第２階級,00000,全国,2019000000,2019年,千円
4000,900,売上高分位の境界額上限（１企業当たり）,0,全産業,2,第２階級,00000,全国,2020000000,2020年,千円
3871,900,売上高分位の境界額上限（１企業当たり）,0,全産業,2,第２階級,00000,全国,2021000000,2021年,千円
3663,900,売上高分位の境界額上限（１企業当たり）,0,全産業,2,第２階級,00000,全国,2022000000,2022年,千円
3902,900,売上高分位の境界額上限（１企業当たり）,0,全産業,2,第２階級,00000,全国,2023000000,2023年,千円
3865,900,売上高分位の境界額上限（１企業当たり）,0,全産業,2,第２階級,00000,全国,2024000000,2024年,千円
4000,900,売上高分位の境界額上限（１企業当たり）,0,全産業,2,第２階級,00000,全国,2025000000,2025年,千円
7800,900,売上高分位の境界額上限（１企業当たり）,0,全産業,3,第３階級,00000,全国,2019000000,2019年,千円
7574,900,売上高分位の境界額上限（１企業当たり）,0,全産業,3,第３階級,00000,全国,2020000000,2020年,千円
7243,900,売上高分位の境界額上限（１企業当たり）,0,全産業,3,第３階級,00000,全国,2021000000,2021年,千円
7273,900,売上高分位の境界額上限（１企業当たり）,0,全産業,3,第３階級,00000,全国,2022000000,2022年,千円
7409,900,売上高分位の境界額上限（１企業当たり）,0,全産業,3,第３階級,00000,全国,2023000000,2023年,千円
7383,900,売上高分位の境界額上限（１企業当たり）,0,全産業,3,第３階級,00000,全国,2024000000,2024年,千円
7567,900,売上高分位の境界額上限（１企業当たり）,0,全産業,3,第３階級,00000,全国,2025000000,2025年,千円
15751,900,売上高分位の境界額上限（１企業当たり）,0,全産業,4,第４階級,00000,全国,2019000000,2019年,千円
15340,900,売上高分位の境界額上限（１企業当たり）,0,全産業,4,第４階級,00000,全国,2020000000,2020年,千円
14583,900,売上高分位の境界額上限（１企業当たり）,0,全産業,4,第４階級,00000,全国,2021000000,2021年,千円
15000,900,売上高分位の境界額上限（１企業当たり）,0,全産業,4,第４階級,00000,全国,2022000000,2022年,千円
14740,900,売上高分位の境界額上限（１企業当たり）,0,全産業,4,第４階級,00000,全国,2023000000,2023年,千円
15002,900,売上高分位の境界額上限（１企業当たり）,0,全産業,4,第４階級,00000,全国,2024000000,2024年,千円
15526,900,売上高分位の境界額上限（１企業当たり）,0,全産業,4,第４階級,00000,全国,2025000000,2025年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,5,第５階級,00000,全国,2019000000,2019年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,5,第５階級,00000,全国,2020000000,2020年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,5,第５階級,00000,全国,2021000000,2021年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,5,第５階級,00000,全国,2022000000,2022年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,5,第５階級,00000,全国,2023000000,2023年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,5,第５階級,00000,全国,2024000000,2024年,千円
-,900,売上高分位の境界額上限（１企業当たり）,0,全産業,5,第５階級,00000,全国,2025000000,2025年,千円
-,900,売上高分位の境界額上限（１企業当たり）,1,建設業,0,総数,00000,全国,2019000000,2019年,千円
-,900,売上高分位の境界額上限（１企業当たり）,1,建設業,0,総数,00000,全国,2020000000,2020年,千円
-,900,売上高分位の境界額上限（１企業当たり）,1,建設業,0,総数,00000,全国,2021000000,2021年,千円
-,900,売上高分位の境界額上限（１企業当たり）,1,建設業,0,総数,00000,全国,2022000000,2022年,千円
-,900,売上高分位の境界額上限（１企業当たり）,1,建設業,0,総数,00000,全国,2023000000,2023年,千円
-,900,売上高分位の境界額上限（１企業当たり）,1,建設業,0,総数,00000,全国,2024000000,2024年,千円
-,900,売上高分位の境界額上限（１企業当たり）,1,建設業,0,総数,00000,全国,2025000000,2025年,千円
3572,900,売上高分位の境界額上限（１企業当たり）,1,建設業,1,第１階級,00000,全国,2019000000,2019年,千円
3479,900,売上高分位の境界額上限（１企業当たり）,1,建設業,1,第１階級,00000,全国,2020000000,2020年,千円
3520,900,売上高分位の境界額上限（１企業当たり）,1,建設業,1,第１階級,00000,全国,2021000000,2021年,千円
3078,900,売上高分位の境界額上限（１企業当たり）,1,建設業,1,第１階級,00000,全国,2022000000,2022年,千円
3182,900,売上高分位の境界額上限（１企業当たり）,1,建設業,1,第１階級,00000,全国,2023000000,2023年,千円
3357,900,売上高分位の境界額上限（１企業当たり）,1,建設業,1,第１階級,00000,全国,2024000000,2024年,千円
3100,900,売上高分位の境界額上限（１企業当たり）,1,建設業,1,第１階級,00000,全国,2025000000,2025年,千円
6947,900,売上高分位の境界額上限（１企業当たり）,1,建設業,2,第２階級,00000,全国,2019000000,2019年,千円
6861,900,売上高分位の境界額上限（１企業当たり）,1,建設業,2,第２階級,00000,全国,2020000000,2020年,千円
6725,900,売上高分位の境界額上限（１企業当たり）,1,建設業,2,第２階級,00000,全国,2021000000,2021年,千円
6524,900,売上高分位の境界額上限（１企業当たり）,1,建設業,2,第２階級,00000,全国,2022000000,2022年,千円
6833,900,売上高分位の境界額上限（１企業当たり）,1,建設業,2,第２階級,00000,全国,2023000000,2023年,千円
6626,900,売上高分位の境界額上限（１企業当たり）,1,建設業,2,第２階級,00000,全国,2024000000,2024年,千円
6479,900,売上高分位の境界額上限（１企業当たり）,1,建設業,2,第２階級,00000,全国,2025000000,2025年,千円
11323,900,売上高分位の境界額上限（１企業当たり）,1,建設業,3,第３階級,00000,全国,2019000000,2019年,千円
11425,900,売上高分位の境界額上限（１企業当たり）,1,建設業,3,第３階級,00000,全国,2020000000,2020年,千円
