value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,time,time_label
2583,47,クレジットカード業，割賦金融業,00030,全数,01002030,会社の系統別_中小小売商団体,000107060,産業別_小売業_百貨店、総合スーパー_自社開拓加盟店数_【店】,2019000000,2019
89725,47,クレジットカード業，割賦金融業,00030,全数,01002030,会社の系統別_中小小売商団体,000107070,産業別_小売業_百貨店、総合スーパー_年間売上高（年間取扱高）_【百万円】,2019000000,2019
57222,47,クレジットカード業，割賦金融業,00030,全数,01002030,会社の系統別_中小小売商団体,000107080,産業別_小売業_その他の小売店_自社開拓加盟店数_【店】,2019000000,2019
293101,47,クレジットカード業，割賦金融業,00030,全数,01002030,会社の系統別_中小小売商団体,000107090,産業別_小売業_その他の小売店_年間売上高（年間取扱高）_【百万円】,2019000000,2019
8950,47,クレジットカード業，割賦金融業,00030,全数,01002030,会社の系統別_中小小売商団体,000107100,産業別_飲食店_自社開拓加盟店数_【店】,2019000000,2019
4259,47,クレジットカード業，割賦金融業,00030,全数,01002030,会社の系統別_中小小売商団体,000107110,産業別_飲食店_年間売上高（年間取扱高）_【百万円】,2019000000,2019
1384,47,クレジットカード業，割賦金融業,00030,全数,01002030,会社の系統別_中小小売商団体,000107120,産業別_旅館・ホテル_自社開拓加盟店数_【店】,2019000000,2019
4320,47,クレジットカード業，割賦金融業,00030,全数,01002030,会社の系統別_中小小売商団体,000107130,産業別_旅館・ホテル_年間売上高（年間取扱高）_【百万円】,2019000000,2019
24024,47,クレジットカード業，割賦金融業,00030,全数,01002030,会社の系統別_中小小売商団体,000107140,産業別_その他_自社開拓加盟店数_【店】,2019000000,2019
264329,47,クレジットカード業，割賦金融業,00030,全数,01002030,会社の系統別_中小小売商団体,000107150,産業別_その他_年間売上高（年間取扱高）_【百万円】,2019000000,2019
21,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107010,企業数,2019000000,2019
942500,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107020,産業別_合計_自社開拓加盟店数_【店】,2019000000,2019
14550139,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107030,産業別_合計_年間売上高（年間取扱高）_【百万円】,2019000000,2019
236899,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107040,産業別_小売業_計_自社開拓加盟店数_【店】,2019000000,2019
6860922,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107050,産業別_小売業_計_年間売上高（年間取扱高）_【百万円】,2019000000,2019
38105,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107060,産業別_小売業_百貨店、総合スーパー_自社開拓加盟店数_【店】,2019000000,2019
3576421,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107070,産業別_小売業_百貨店、総合スーパー_年間売上高（年間取扱高）_【百万円】,2019000000,2019
198794,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107080,産業別_小売業_その他の小売店_自社開拓加盟店数_【店】,2019000000,2019
3284501,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107090,産業別_小売業_その他の小売店_年間売上高（年間取扱高）_【百万円】,2019000000,2019
82203,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107100,産業別_飲食店_自社開拓加盟店数_【店】,2019000000,2019
177495,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107110,産業別_飲食店_年間売上高（年間取扱高）_【百万円】,2019000000,2019
12901,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107120,産業別_旅館・ホテル_自社開拓加盟店数_【店】,2019000000,2019
253420,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107130,産業別_旅館・ホテル_年間売上高（年間取扱高）_【百万円】,2019000000,2019
610498,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107140,産業別_その他_自社開拓加盟店数_【店】,2019000000,2019
7258302,47,クレジットカード業，割賦金融業,00030,全数,01002040,会社の系統別_百貨店・量販店、流通系,000107150,産業別_その他_年間売上高（年間取扱高）_【百万円】,2019000000,2019
4,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107010,企業数,2019000000,2019
523198,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107020,産業別_合計_自社開拓加盟店数_【店】,2019000000,2019
X,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107030,産業別_合計_年間売上高（年間取扱高）_【百万円】,2019000000,2019
254237,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107040,産業別_小売業_計_自社開拓加盟店数_【店】,2019000000,2019
2067012,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107050,産業別_小売業_計_年間売上高（年間取扱高）_【百万円】,2019000000,2019
21545,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107060,産業別_小売業_百貨店、総合スーパー_自社開拓加盟店数_【店】,2019000000,2019
168327,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107070,産業別_小売業_百貨店、総合スーパー_年間売上高（年間取扱高）_【百万円】,2019000000,2019
232692,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107080,産業別_小売業_その他の小売店_自社開拓加盟店数_【店】,2019000000,2019
1898684,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107090,産業別_小売業_その他の小売店_年間売上高（年間取扱高）_【百万円】,2019000000,2019
123478,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107100,産業別_飲食店_自社開拓加盟店数_【店】,2019000000,2019
56113,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107110,産業別_飲食店_年間売上高（年間取扱高）_【百万円】,2019000000,2019
6022,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107120,産業別_旅館・ホテル_自社開拓加盟店数_【店】,2019000000,2019
37946,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107130,産業別_旅館・ホテル_年間売上高（年間取扱高）_【百万円】,2019000000,2019
139461,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107140,産業別_その他_自社開拓加盟店数_【店】,2019000000,2019
X,47,クレジットカード業，割賦金融業,00030,全数,01002050,会社の系統別_割賦金融会社,000107150,産業別_その他_年間売上高（年間取扱高）_【百万円】,2019000000,2019
49,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107010,企業数,2019000000,2019
7692,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107020,産業別_合計_自社開拓加盟店数_【店】,2019000000,2019
43696,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107030,産業別_合計_年間売上高（年間取扱高）_【百万円】,2019000000,2019
1095,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107040,産業別_小売業_計_自社開拓加盟店数_【店】,2019000000,2019
-,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107050,産業別_小売業_計_年間売上高（年間取扱高）_【百万円】,2019000000,2019
-,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107060,産業別_小売業_百貨店、総合スーパー_自社開拓加盟店数_【店】,2019000000,2019
-,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107070,産業別_小売業_百貨店、総合スーパー_年間売上高（年間取扱高）_【百万円】,2019000000,2019
1095,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107080,産業別_小売業_その他の小売店_自社開拓加盟店数_【店】,2019000000,2019
-,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107090,産業別_小売業_その他の小売店_年間売上高（年間取扱高）_【百万円】,2019000000,2019
-,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107100,産業別_飲食店_自社開拓加盟店数_【店】,2019000000,2019
-,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107110,産業別_飲食店_年間売上高（年間取扱高）_【百万円】,2019000000,2019
231,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107120,産業別_旅館・ホテル_自社開拓加盟店数_【店】,2019000000,2019
-,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107130,産業別_旅館・ホテル_年間売上高（年間取扱高）_【百万円】,2019000000,2019
6366,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107140,産業別_その他_自社開拓加盟店数_【店】,2019000000,2019
43696,47,クレジットカード業，割賦金融業,00030,全数,01002060,会社の系統別_チケット発行会社,000107150,産業別_その他_年間売上高（年間取扱高）_【百万円】,2019000000,2019
10,47,クレジットカード業，割賦金融業,00030,全数,01002070,会社の系統別_その他,000107010,企業数,2019000000,2019
331061,47,クレジットカード業，割賦金融業,00030,全数,01002070,会社の系統別_その他,000107020,産業別_合計_自社開拓加盟店数_【店】,2019000000,2019
X,47,クレジットカード業，割賦金融業,00030,全数,01002070,会社の系統別_その他,000107030,産業別_合計_年間売上高（年間取扱高）_【百万円】,2019000000,2019
3774,47,クレジットカード業，割賦金融業,00030,全数,01002070,会社の系統別_その他,000107040,産業別_小売業_計_自社開拓加盟店数_【店】,2019000000,2019
