value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
1,000,男女計,008,　　家事をしている者,203,15～19歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
578,000,男女計,008,　　家事をしている者,204,20～24歳,000,総数,00000,全国,1987000000,1987年,千人
569,000,男女計,008,　　家事をしている者,204,20～24歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
5,000,男女計,008,　　家事をしている者,204,20～24歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
325,000,男女計,008,　　家事をしている者,204,20～24歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
236,000,男女計,008,　　家事をしている者,204,20～24歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
3,000,男女計,008,　　家事をしている者,204,20～24歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
9,000,男女計,008,　　家事をしている者,204,20～24歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
1661,000,男女計,008,　　家事をしている者,205,25～29歳,000,総数,00000,全国,1987000000,1987年,千人
1652,000,男女計,008,　　家事をしている者,205,25～29歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
9,000,男女計,008,　　家事をしている者,205,25～29歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
1259,000,男女計,008,　　家事をしている者,205,25～29歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
381,000,男女計,008,　　家事をしている者,205,25～29歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
2,000,男女計,008,　　家事をしている者,205,25～29歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
8,000,男女計,008,　　家事をしている者,205,25～29歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
2005,000,男女計,008,　　家事をしている者,206,30～34歳,000,総数,00000,全国,1987000000,1987年,千人
1998,000,男女計,008,　　家事をしている者,206,30～34歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
20,000,男女計,008,　　家事をしている者,206,30～34歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
1669,000,男女計,008,　　家事をしている者,206,30～34歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
308,000,男女計,008,　　家事をしている者,206,30～34歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
1,000,男女計,008,　　家事をしている者,206,30～34歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
7,000,男女計,008,　　家事をしている者,206,30～34歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
2086,000,男女計,008,　　家事をしている者,207,35～39歳,000,総数,00000,全国,1987000000,1987年,千人
2074,000,男女計,008,　　家事をしている者,207,35～39歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
44,000,男女計,008,　　家事をしている者,207,35～39歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
1841,000,男女計,008,　　家事をしている者,207,35～39歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
187,000,男女計,008,　　家事をしている者,207,35～39歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
2,000,男女計,008,　　家事をしている者,207,35～39歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
12,000,男女計,008,　　家事をしている者,207,35～39歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
1379,000,男女計,008,　　家事をしている者,208,40～44歳,000,総数,00000,全国,1987000000,1987年,千人
1368,000,男女計,008,　　家事をしている者,208,40～44歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
44,000,男女計,008,　　家事をしている者,208,40～44歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
1240,000,男女計,008,　　家事をしている者,208,40～44歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
82,000,男女計,008,　　家事をしている者,208,40～44歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
2,000,男女計,008,　　家事をしている者,208,40～44歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
12,000,男女計,008,　　家事をしている者,208,40～44歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
1318,000,男女計,008,　　家事をしている者,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
1298,000,男女計,008,　　家事をしている者,209,45～49歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
66,000,男女計,008,　　家事をしている者,209,45～49歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
1178,000,男女計,008,　　家事をしている者,209,45～49歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
53,000,男女計,008,　　家事をしている者,209,45～49歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
1,000,男女計,008,　　家事をしている者,209,45～49歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
20,000,男女計,008,　　家事をしている者,209,45～49歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
1472,000,男女計,008,　　家事をしている者,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
1429,000,男女計,008,　　家事をしている者,210,50～54歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
81,000,男女計,008,　　家事をしている者,210,50～54歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
1287,000,男女計,008,　　家事をしている者,210,50～54歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
60,000,男女計,008,　　家事をしている者,210,50～54歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
1,000,男女計,008,　　家事をしている者,210,50～54歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
43,000,男女計,008,　　家事をしている者,210,50～54歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
1729,000,男女計,008,　　家事をしている者,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
1627,000,男女計,008,　　家事をしている者,211,55～59歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
114,000,男女計,008,　　家事をしている者,211,55～59歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
1395,000,男女計,008,　　家事をしている者,211,55～59歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
117,000,男女計,008,　　家事をしている者,211,55～59歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
1,000,男女計,008,　　家事をしている者,211,55～59歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
102,000,男女計,008,　　家事をしている者,211,55～59歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
1808,000,男女計,008,　　家事をしている者,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
1629,000,男女計,008,　　家事をしている者,212,60～64歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
169,000,男女計,008,　　家事をしている者,212,60～64歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
1211,000,男女計,008,　　家事をしている者,212,60～64歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
247,000,男女計,008,　　家事をしている者,212,60～64歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
2,000,男女計,008,　　家事をしている者,212,60～64歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
179,000,男女計,008,　　家事をしている者,212,60～64歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
1532,000,男女計,008,　　家事をしている者,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
1303,000,男女計,008,　　家事をしている者,213,65～69歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
147,000,男女計,008,　　家事をしている者,213,65～69歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
775,000,男女計,008,　　家事をしている者,213,65～69歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
379,000,男女計,008,　　家事をしている者,213,65～69歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
2,000,男女計,008,　　家事をしている者,213,65～69歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
229,000,男女計,008,　　家事をしている者,213,65～69歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
1205,000,男女計,008,　　家事をしている者,214,70～74歳,000,総数,00000,全国,1987000000,1987年,千人
971,000,男女計,008,　　家事をしている者,214,70～74歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
125,000,男女計,008,　　家事をしている者,214,70～74歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
424,000,男女計,008,　　家事をしている者,214,70～74歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
419,000,男女計,008,　　家事をしている者,214,70～74歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
2,000,男女計,008,　　家事をしている者,214,70～74歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
234,000,男女計,008,　　家事をしている者,214,70～74歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
17958,000,男女計,008,　　家事をしている者,515,15歳以上,000,総数,00000,全国,1987000000,1987年,千人
16813,000,男女計,008,　　家事をしている者,515,15歳以上,001,　一般世帯,00000,全国,1987000000,1987年,千人
944,000,男女計,008,　　家事をしている者,515,15歳以上,002,　　世帯主,00000,全国,1987000000,1987年,千人
12828,000,男女計,008,　　家事をしている者,515,15歳以上,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
3018,000,男女計,008,　　家事をしている者,515,15歳以上,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
22,000,男女計,008,　　家事をしている者,515,15歳以上,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
1145,000,男女計,008,　　家事をしている者,515,15歳以上,006,　単身世帯,00000,全国,1987000000,1987年,千人
1102,000,男女計,008,　　家事をしている者,575,75歳以上,000,総数,00000,全国,1987000000,1987年,千人
813,000,男女計,008,　　家事をしている者,575,75歳以上,001,　一般世帯,00000,全国,1987000000,1987年,千人
119,000,男女計,008,　　家事をしている者,575,75歳以上,002,　　世帯主,00000,全国,1987000000,1987年,千人
210,000,男女計,008,　　家事をしている者,575,75歳以上,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
482,000,男女計,008,　　家事をしている者,575,75歳以上,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
3,000,男女計,008,　　家事をしている者,575,75歳以上,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
289,000,男女計,008,　　家事をしている者,575,75歳以上,006,　単身世帯,00000,全国,1987000000,1987年,千人
7657,000,男女計,009,　　通学している者,203,15～19歳,000,総数,00000,全国,1987000000,1987年,千人
7245,000,男女計,009,　　通学している者,203,15～19歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
3,000,男女計,009,　　通学している者,203,15～19歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,203,15～19歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
7238,000,男女計,009,　　通学している者,203,15～19歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
3,000,男女計,009,　　通学している者,203,15～19歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
412,000,男女計,009,　　通学している者,203,15～19歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
1447,000,男女計,009,　　通学している者,204,20～24歳,000,総数,00000,全国,1987000000,1987年,千人
952,000,男女計,009,　　通学している者,204,20～24歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
9,000,男女計,009,　　通学している者,204,20～24歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,204,20～24歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
942,000,男女計,009,　　通学している者,204,20～24歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,204,20～24歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
495,000,男女計,009,　　通学している者,204,20～24歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
63,000,男女計,009,　　通学している者,205,25～29歳,000,総数,00000,全国,1987000000,1987年,千人
38,000,男女計,009,　　通学している者,205,25～29歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
2,000,男女計,009,　　通学している者,205,25～29歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
2,000,男女計,009,　　通学している者,205,25～29歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
34,000,男女計,009,　　通学している者,205,25～29歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,205,25～29歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
25,000,男女計,009,　　通学している者,205,25～29歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
9,000,男女計,009,　　通学している者,206,30～34歳,000,総数,00000,全国,1987000000,1987年,千人
6,000,男女計,009,　　通学している者,206,30～34歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
2,000,男女計,009,　　通学している者,206,30～34歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
1,000,男女計,009,　　通学している者,206,30～34歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
3,000,男女計,009,　　通学している者,206,30～34歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,206,30～34歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
3,000,男女計,009,　　通学している者,206,30～34歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
2,000,男女計,009,　　通学している者,207,35～39歳,000,総数,00000,全国,1987000000,1987年,千人
1,000,男女計,009,　　通学している者,207,35～39歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,207,35～39歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,207,35～39歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
1,000,男女計,009,　　通学している者,207,35～39歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,207,35～39歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
1,000,男女計,009,　　通学している者,207,35～39歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
2,000,男女計,009,　　通学している者,208,40～44歳,000,総数,00000,全国,1987000000,1987年,千人
2,000,男女計,009,　　通学している者,208,40～44歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
1,000,男女計,009,　　通学している者,208,40～44歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,208,40～44歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,208,40～44歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,208,40～44歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,208,40～44歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,209,45～49歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,209,45～49歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,209,45～49歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,209,45～49歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,209,45～49歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,209,45～49歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,210,50～54歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,210,50～54歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,210,50～54歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,210,50～54歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,210,50～54歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,210,50～54歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,211,55～59歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,211,55～59歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,211,55～59歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,211,55～59歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,211,55～59歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,211,55～59歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,212,60～64歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,212,60～64歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,212,60～64歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,212,60～64歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,212,60～64歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,212,60～64歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,213,65～69歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,213,65～69歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,213,65～69歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,213,65～69歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,213,65～69歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,213,65～69歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,214,70～74歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,214,70～74歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,214,70～74歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,214,70～74歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,214,70～74歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,214,70～74歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,214,70～74歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
9180,000,男女計,009,　　通学している者,515,15歳以上,000,総数,00000,全国,1987000000,1987年,千人
8244,000,男女計,009,　　通学している者,515,15歳以上,001,　一般世帯,00000,全国,1987000000,1987年,千人
18,000,男女計,009,　　通学している者,515,15歳以上,002,　　世帯主,00000,全国,1987000000,1987年,千人
4,000,男女計,009,　　通学している者,515,15歳以上,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
8218,000,男女計,009,　　通学している者,515,15歳以上,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
4,000,男女計,009,　　通学している者,515,15歳以上,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
936,000,男女計,009,　　通学している者,515,15歳以上,006,　単身世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,575,75歳以上,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,575,75歳以上,001,　一般世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,575,75歳以上,002,　　世帯主,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,575,75歳以上,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,575,75歳以上,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,575,75歳以上,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,009,　　通学している者,575,75歳以上,006,　単身世帯,00000,全国,1987000000,1987年,千人
286,000,男女計,010,　　その他,203,15～19歳,000,総数,00000,全国,1987000000,1987年,千人
264,000,男女計,010,　　その他,203,15～19歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
0,000,男女計,010,　　その他,203,15～19歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
1,000,男女計,010,　　その他,203,15～19歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
262,000,男女計,010,　　その他,203,15～19歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,010,　　その他,203,15～19歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
22,000,男女計,010,　　その他,203,15～19歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
335,000,男女計,010,　　その他,204,20～24歳,000,総数,00000,全国,1987000000,1987年,千人
281,000,男女計,010,　　その他,204,20～24歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
6,000,男女計,010,　　その他,204,20～24歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
2,000,男女計,010,　　その他,204,20～24歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
271,000,男女計,010,　　その他,204,20～24歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
1,000,男女計,010,　　その他,204,20～24歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
54,000,男女計,010,　　その他,204,20～24歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
242,000,男女計,010,　　その他,205,25～29歳,000,総数,00000,全国,1987000000,1987年,千人
183,000,男女計,010,　　その他,205,25～29歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
18,000,男女計,010,　　その他,205,25～29歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
5,000,男女計,010,　　その他,205,25～29歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
160,000,男女計,010,　　その他,205,25～29歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
1,000,男女計,010,　　その他,205,25～29歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
59,000,男女計,010,　　その他,205,25～29歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
192,000,男女計,010,　　その他,206,30～34歳,000,総数,00000,全国,1987000000,1987年,千人
144,000,男女計,010,　　その他,206,30～34歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
31,000,男女計,010,　　その他,206,30～34歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
7,000,男女計,010,　　その他,206,30～34歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
106,000,男女計,010,　　その他,206,30～34歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,010,　　その他,206,30～34歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
48,000,男女計,010,　　その他,206,30～34歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
228,000,男女計,010,　　その他,207,35～39歳,000,総数,00000,全国,1987000000,1987年,千人
154,000,男女計,010,　　その他,207,35～39歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
52,000,男女計,010,　　その他,207,35～39歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
11,000,男女計,010,　　その他,207,35～39歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
91,000,男女計,010,　　その他,207,35～39歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,010,　　その他,207,35～39歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
73,000,男女計,010,　　その他,207,35～39歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
180,000,男女計,010,　　その他,208,40～44歳,000,総数,00000,全国,1987000000,1987年,千人
115,000,男女計,010,　　その他,208,40～44歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
53,000,男女計,010,　　その他,208,40～44歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
13,000,男女計,010,　　その他,208,40～44歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
49,000,男女計,010,　　その他,208,40～44歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
1,000,男女計,010,　　その他,208,40～44歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
65,000,男女計,010,　　その他,208,40～44歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
197,000,男女計,010,　　その他,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
115,000,男女計,010,　　その他,209,45～49歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
68,000,男女計,010,　　その他,209,45～49歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
18,000,男女計,010,　　その他,209,45～49歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
29,000,男女計,010,　　その他,209,45～49歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
0,000,男女計,010,　　その他,209,45～49歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
82,000,男女計,010,　　その他,209,45～49歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
272,000,男女計,010,　　その他,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
193,000,男女計,010,　　その他,210,50～54歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
128,000,男女計,010,　　その他,210,50～54歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
30,000,男女計,010,　　その他,210,50～54歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
34,000,男女計,010,　　その他,210,50～54歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
1,000,男女計,010,　　その他,210,50～54歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
79,000,男女計,010,　　その他,210,50～54歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
532,000,男女計,010,　　その他,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
442,000,男女計,010,　　その他,211,55～59歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
330,000,男女計,010,　　その他,211,55～59歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
60,000,男女計,010,　　その他,211,55～59歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
51,000,男女計,010,　　その他,211,55～59歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
1,000,男女計,010,　　その他,211,55～59歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
90,000,男女計,010,　　その他,211,55～59歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
1113,000,男女計,010,　　その他,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
988,000,男女計,010,　　その他,212,60～64歳,001,　一般世帯,00000,全国,1987000000,1987年,千人
729,000,男女計,010,　　その他,212,60～64歳,002,　　世帯主,00000,全国,1987000000,1987年,千人
108,000,男女計,010,　　その他,212,60～64歳,003,　　世帯主の配偶者,00000,全国,1987000000,1987年,千人
150,000,男女計,010,　　その他,212,60～64歳,004,　　その他の親族世帯員,00000,全国,1987000000,1987年,千人
1,000,男女計,010,　　その他,212,60～64歳,005,　　非親族世帯員,00000,全国,1987000000,1987年,千人
124,000,男女計,010,　　その他,212,60～64歳,006,　単身世帯,00000,全国,1987000000,1987年,千人
