value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
254200,001,人口,000,総数,006,　　　平成19年6月,000,総数,000,総数,00000,全国,2007000000,2007年,人
125500,001,人口,000,総数,006,　　　平成19年6月,000,総数,001,　男,00000,全国,2007000000,2007年,人
128700,001,人口,000,総数,006,　　　平成19年6月,000,総数,002,　女,00000,全国,2007000000,2007年,人
50600,001,人口,000,総数,006,　　　平成19年6月,001,　15～24歳,000,総数,00000,全国,2007000000,2007年,人
25500,001,人口,000,総数,006,　　　平成19年6月,001,　15～24歳,001,　男,00000,全国,2007000000,2007年,人
25100,001,人口,000,総数,006,　　　平成19年6月,001,　15～24歳,002,　女,00000,全国,2007000000,2007年,人
81800,001,人口,000,総数,006,　　　平成19年6月,002,　25～34歳,000,総数,00000,全国,2007000000,2007年,人
37500,001,人口,000,総数,006,　　　平成19年6月,002,　25～34歳,001,　男,00000,全国,2007000000,2007年,人
44300,001,人口,000,総数,006,　　　平成19年6月,002,　25～34歳,002,　女,00000,全国,2007000000,2007年,人
60100,001,人口,000,総数,006,　　　平成19年6月,003,　35～44歳,000,総数,00000,全国,2007000000,2007年,人
26500,001,人口,000,総数,006,　　　平成19年6月,003,　35～44歳,001,　男,00000,全国,2007000000,2007年,人
33600,001,人口,000,総数,006,　　　平成19年6月,003,　35～44歳,002,　女,00000,全国,2007000000,2007年,人
31000,001,人口,000,総数,006,　　　平成19年6月,004,　45～54歳,000,総数,00000,全国,2007000000,2007年,人
13900,001,人口,000,総数,006,　　　平成19年6月,004,　45～54歳,001,　男,00000,全国,2007000000,2007年,人
17100,001,人口,000,総数,006,　　　平成19年6月,004,　45～54歳,002,　女,00000,全国,2007000000,2007年,人
26100,001,人口,000,総数,006,　　　平成19年6月,005,　55～64歳,000,総数,00000,全国,2007000000,2007年,人
18200,001,人口,000,総数,006,　　　平成19年6月,005,　55～64歳,001,　男,00000,全国,2007000000,2007年,人
7900,001,人口,000,総数,006,　　　平成19年6月,005,　55～64歳,002,　女,00000,全国,2007000000,2007年,人
4500,001,人口,000,総数,006,　　　平成19年6月,006,　65歳以上,000,総数,00000,全国,2007000000,2007年,人
3900,001,人口,000,総数,006,　　　平成19年6月,006,　65歳以上,001,　男,00000,全国,2007000000,2007年,人
700,001,人口,000,総数,006,　　　平成19年6月,006,　65歳以上,002,　女,00000,全国,2007000000,2007年,人
246300,001,人口,000,総数,007,　　　平成19年5月,000,総数,000,総数,00000,全国,2007000000,2007年,人
117300,001,人口,000,総数,007,　　　平成19年5月,000,総数,001,　男,00000,全国,2007000000,2007年,人
129000,001,人口,000,総数,007,　　　平成19年5月,000,総数,002,　女,00000,全国,2007000000,2007年,人
53300,001,人口,000,総数,007,　　　平成19年5月,001,　15～24歳,000,総数,00000,全国,2007000000,2007年,人
23400,001,人口,000,総数,007,　　　平成19年5月,001,　15～24歳,001,　男,00000,全国,2007000000,2007年,人
29800,001,人口,000,総数,007,　　　平成19年5月,001,　15～24歳,002,　女,00000,全国,2007000000,2007年,人
75900,001,人口,000,総数,007,　　　平成19年5月,002,　25～34歳,000,総数,00000,全国,2007000000,2007年,人
37600,001,人口,000,総数,007,　　　平成19年5月,002,　25～34歳,001,　男,00000,全国,2007000000,2007年,人
38300,001,人口,000,総数,007,　　　平成19年5月,002,　25～34歳,002,　女,00000,全国,2007000000,2007年,人
56200,001,人口,000,総数,007,　　　平成19年5月,003,　35～44歳,000,総数,00000,全国,2007000000,2007年,人
24100,001,人口,000,総数,007,　　　平成19年5月,003,　35～44歳,001,　男,00000,全国,2007000000,2007年,人
32100,001,人口,000,総数,007,　　　平成19年5月,003,　35～44歳,002,　女,00000,全国,2007000000,2007年,人
