value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
4900,001,人口,000,総数,003,　　家族従業者,000,総数,004,　45～54歳,00000,全国,2007000000,2007年,人
2500,001,人口,000,総数,003,　　家族従業者,000,総数,005,　55～64歳,00000,全国,2007000000,2007年,人
600,001,人口,000,総数,003,　　家族従業者,000,総数,006,　65歳以上,00000,全国,2007000000,2007年,人
8800,001,人口,000,総数,003,　　家族従業者,001,　男,000,総数,00000,全国,2007000000,2007年,人
2200,001,人口,000,総数,003,　　家族従業者,001,　男,001,　15～24歳,00000,全国,2007000000,2007年,人
2900,001,人口,000,総数,003,　　家族従業者,001,　男,002,　25～34歳,00000,全国,2007000000,2007年,人
2700,001,人口,000,総数,003,　　家族従業者,001,　男,003,　35～44歳,00000,全国,2007000000,2007年,人
400,001,人口,000,総数,003,　　家族従業者,001,　男,004,　45～54歳,00000,全国,2007000000,2007年,人
300,001,人口,000,総数,003,　　家族従業者,001,　男,005,　55～64歳,00000,全国,2007000000,2007年,人
300,001,人口,000,総数,003,　　家族従業者,001,　男,006,　65歳以上,00000,全国,2007000000,2007年,人
13500,001,人口,000,総数,003,　　家族従業者,002,　女,000,総数,00000,全国,2007000000,2007年,人
1300,001,人口,000,総数,003,　　家族従業者,002,　女,001,　15～24歳,00000,全国,2007000000,2007年,人
2100,001,人口,000,総数,003,　　家族従業者,002,　女,002,　25～34歳,00000,全国,2007000000,2007年,人
3200,001,人口,000,総数,003,　　家族従業者,002,　女,003,　35～44歳,00000,全国,2007000000,2007年,人
4500,001,人口,000,総数,003,　　家族従業者,002,　女,004,　45～54歳,00000,全国,2007000000,2007年,人
2200,001,人口,000,総数,003,　　家族従業者,002,　女,005,　55～64歳,00000,全国,2007000000,2007年,人
300,001,人口,000,総数,003,　　家族従業者,002,　女,006,　65歳以上,00000,全国,2007000000,2007年,人
3251000,001,人口,000,総数,004,　　雇用者,000,総数,000,総数,00000,全国,2007000000,2007年,人
693100,001,人口,000,総数,004,　　雇用者,000,総数,001,　15～24歳,00000,全国,2007000000,2007年,人
1047200,001,人口,000,総数,004,　　雇用者,000,総数,002,　25～34歳,00000,全国,2007000000,2007年,人
669300,001,人口,000,総数,004,　　雇用者,000,総数,003,　35～44歳,00000,全国,2007000000,2007年,人
401500,001,人口,000,総数,004,　　雇用者,000,総数,004,　45～54歳,00000,全国,2007000000,2007年,人
370900,001,人口,000,総数,004,　　雇用者,000,総数,005,　55～64歳,00000,全国,2007000000,2007年,人
69000,001,人口,000,総数,004,　　雇用者,000,総数,006,　65歳以上,00000,全国,2007000000,2007年,人
1563300,001,人口,000,総数,004,　　雇用者,001,　男,000,総数,00000,全国,2007000000,2007年,人
316600,001,人口,000,総数,004,　　雇用者,001,　男,001,　15～24歳,00000,全国,2007000000,2007年,人
500500,001,人口,000,総数,004,　　雇用者,001,　男,002,　25～34歳,00000,全国,2007000000,2007年,人
277400,001,人口,000,総数,004,　　雇用者,001,　男,003,　35～44歳,00000,全国,2007000000,2007年,人
163100,001,人口,000,総数,004,　　雇用者,001,　男,004,　45～54歳,00000,全国,2007000000,2007年,人
251800,001,人口,000,総数,004,　　雇用者,001,　男,005,　55～64歳,00000,全国,2007000000,2007年,人
53900,001,人口,000,総数,004,　　雇用者,001,　男,006,　65歳以上,00000,全国,2007000000,2007年,人
1687600,001,人口,000,総数,004,　　雇用者,002,　女,000,総数,00000,全国,2007000000,2007年,人
376500,001,人口,000,総数,004,　　雇用者,002,　女,001,　15～24歳,00000,全国,2007000000,2007年,人
546800,001,人口,000,総数,004,　　雇用者,002,　女,002,　25～34歳,00000,全国,2007000000,2007年,人
391900,001,人口,000,総数,004,　　雇用者,002,　女,003,　35～44歳,00000,全国,2007000000,2007年,人
238400,001,人口,000,総数,004,　　雇用者,002,　女,004,　45～54歳,00000,全国,2007000000,2007年,人
119100,001,人口,000,総数,004,　　雇用者,002,　女,005,　55～64歳,00000,全国,2007000000,2007年,人
15100,001,人口,000,総数,004,　　雇用者,002,　女,006,　65歳以上,00000,全国,2007000000,2007年,人
33400,001,人口,000,総数,005,　　　会社などの役員,000,総数,000,総数,00000,全国,2007000000,2007年,人
1400,001,人口,000,総数,005,　　　会社などの役員,000,総数,001,　15～24歳,00000,全国,2007000000,2007年,人
1200,001,人口,000,総数,005,　　　会社などの役員,000,総数,002,　25～34歳,00000,全国,2007000000,2007年,人
5300,001,人口,000,総数,005,　　　会社などの役員,000,総数,003,　35～44歳,00000,全国,2007000000,2007年,人
6800,001,人口,000,総数,005,　　　会社などの役員,000,総数,004,　45～54歳,00000,全国,2007000000,2007年,人
13300,001,人口,000,総数,005,　　　会社などの役員,000,総数,005,　55～64歳,00000,全国,2007000000,2007年,人
5400,001,人口,000,総数,005,　　　会社などの役員,000,総数,006,　65歳以上,00000,全国,2007000000,2007年,人
30500,001,人口,000,総数,005,　　　会社などの役員,001,　男,000,総数,00000,全国,2007000000,2007年,人
1100,001,人口,000,総数,005,　　　会社などの役員,001,　男,001,　15～24歳,00000,全国,2007000000,2007年,人
1200,001,人口,000,総数,005,　　　会社などの役員,001,　男,002,　25～34歳,00000,全国,2007000000,2007年,人
4500,001,人口,000,総数,005,　　　会社などの役員,001,　男,003,　35～44歳,00000,全国,2007000000,2007年,人
6300,001,人口,000,総数,005,　　　会社などの役員,001,　男,004,　45～54歳,00000,全国,2007000000,2007年,人
12200,001,人口,000,総数,005,　　　会社などの役員,001,　男,005,　55～64歳,00000,全国,2007000000,2007年,人
5300,001,人口,000,総数,005,　　　会社などの役員,001,　男,006,　65歳以上,00000,全国,2007000000,2007年,人
2900,001,人口,000,総数,005,　　　会社などの役員,002,　女,000,総数,00000,全国,2007000000,2007年,人
300,001,人口,000,総数,005,　　　会社などの役員,002,　女,001,　15～24歳,00000,全国,2007000000,2007年,人
-,001,人口,000,総数,005,　　　会社などの役員,002,　女,002,　25～34歳,00000,全国,2007000000,2007年,人
800,001,人口,000,総数,005,　　　会社などの役員,002,　女,003,　35～44歳,00000,全国,2007000000,2007年,人
500,001,人口,000,総数,005,　　　会社などの役員,002,　女,004,　45～54歳,00000,全国,2007000000,2007年,人
1200,001,人口,000,総数,005,　　　会社などの役員,002,　女,005,　55～64歳,00000,全国,2007000000,2007年,人
100,001,人口,000,総数,005,　　　会社などの役員,002,　女,006,　65歳以上,00000,全国,2007000000,2007年,人
1396800,001,人口,000,総数,006,　　　正規の職員・従業員,000,総数,000,総数,00000,全国,2007000000,2007年,人
214700,001,人口,000,総数,006,　　　正規の職員・従業員,000,総数,001,　15～24歳,00000,全国,2007000000,2007年,人
508500,001,人口,000,総数,006,　　　正規の職員・従業員,000,総数,002,　25～34歳,00000,全国,2007000000,2007年,人
277600,001,人口,000,総数,006,　　　正規の職員・従業員,000,総数,003,　35～44歳,00000,全国,2007000000,2007年,人
163700,001,人口,000,総数,006,　　　正規の職員・従業員,000,総数,004,　45～54歳,00000,全国,2007000000,2007年,人
213800,001,人口,000,総数,006,　　　正規の職員・従業員,000,総数,005,　55～64歳,00000,全国,2007000000,2007年,人
18400,001,人口,000,総数,006,　　　正規の職員・従業員,000,総数,006,　65歳以上,00000,全国,2007000000,2007年,人
944300,001,人口,000,総数,006,　　　正規の職員・従業員,001,　男,000,総数,00000,全国,2007000000,2007年,人
108700,001,人口,000,総数,006,　　　正規の職員・従業員,001,　男,001,　15～24歳,00000,全国,2007000000,2007年,人
320000,001,人口,000,総数,006,　　　正規の職員・従業員,001,　男,002,　25～34歳,00000,全国,2007000000,2007年,人
202400,001,人口,000,総数,006,　　　正規の職員・従業員,001,　男,003,　35～44歳,00000,全国,2007000000,2007年,人
117000,001,人口,000,総数,006,　　　正規の職員・従業員,001,　男,004,　45～54歳,00000,全国,2007000000,2007年,人
180500,001,人口,000,総数,006,　　　正規の職員・従業員,001,　男,005,　55～64歳,00000,全国,2007000000,2007年,人
15700,001,人口,000,総数,006,　　　正規の職員・従業員,001,　男,006,　65歳以上,00000,全国,2007000000,2007年,人
452400,001,人口,000,総数,006,　　　正規の職員・従業員,002,　女,000,総数,00000,全国,2007000000,2007年,人
106000,001,人口,000,総数,006,　　　正規の職員・従業員,002,　女,001,　15～24歳,00000,全国,2007000000,2007年,人
188500,001,人口,000,総数,006,　　　正規の職員・従業員,002,　女,002,　25～34歳,00000,全国,2007000000,2007年,人
75200,001,人口,000,総数,006,　　　正規の職員・従業員,002,　女,003,　35～44歳,00000,全国,2007000000,2007年,人
46700,001,人口,000,総数,006,　　　正規の職員・従業員,002,　女,004,　45～54歳,00000,全国,2007000000,2007年,人
33300,001,人口,000,総数,006,　　　正規の職員・従業員,002,　女,005,　55～64歳,00000,全国,2007000000,2007年,人
2600,001,人口,000,総数,006,　　　正規の職員・従業員,002,　女,006,　65歳以上,00000,全国,2007000000,2007年,人
643000,001,人口,000,総数,007,　　　パート,000,総数,000,総数,00000,全国,2007000000,2007年,人
49900,001,人口,000,総数,007,　　　パート,000,総数,001,　15～24歳,00000,全国,2007000000,2007年,人
134900,001,人口,000,総数,007,　　　パート,000,総数,002,　25～34歳,00000,全国,2007000000,2007年,人
205000,001,人口,000,総数,007,　　　パート,000,総数,003,　35～44歳,00000,全国,2007000000,2007年,人
151300,001,人口,000,総数,007,　　　パート,000,総数,004,　45～54歳,00000,全国,2007000000,2007年,人
83400,001,人口,000,総数,007,　　　パート,000,総数,005,　55～64歳,00000,全国,2007000000,2007年,人
18400,001,人口,000,総数,007,　　　パート,000,総数,006,　65歳以上,00000,全国,2007000000,2007年,人
62600,001,人口,000,総数,007,　　　パート,001,　男,000,総数,00000,全国,2007000000,2007年,人
12800,001,人口,000,総数,007,　　　パート,001,　男,001,　15～24歳,00000,全国,2007000000,2007年,人
12400,001,人口,000,総数,007,　　　パート,001,　男,002,　25～34歳,00000,全国,2007000000,2007年,人
6800,001,人口,000,総数,007,　　　パート,001,　男,003,　35～44歳,00000,全国,2007000000,2007年,人
5600,001,人口,000,総数,007,　　　パート,001,　男,004,　45～54歳,00000,全国,2007000000,2007年,人
16200,001,人口,000,総数,007,　　　パート,001,　男,005,　55～64歳,00000,全国,2007000000,2007年,人
8900,001,人口,000,総数,007,　　　パート,001,　男,006,　65歳以上,00000,全国,2007000000,2007年,人
580400,001,人口,000,総数,007,　　　パート,002,　女,000,総数,00000,全国,2007000000,2007年,人
37100,001,人口,000,総数,007,　　　パート,002,　女,001,　15～24歳,00000,全国,2007000000,2007年,人
122500,001,人口,000,総数,007,　　　パート,002,　女,002,　25～34歳,00000,全国,2007000000,2007年,人
198200,001,人口,000,総数,007,　　　パート,002,　女,003,　35～44歳,00000,全国,2007000000,2007年,人
145800,001,人口,000,総数,007,　　　パート,002,　女,004,　45～54歳,00000,全国,2007000000,2007年,人
67200,001,人口,000,総数,007,　　　パート,002,　女,005,　55～64歳,00000,全国,2007000000,2007年,人
9600,001,人口,000,総数,007,　　　パート,002,　女,006,　65歳以上,00000,全国,2007000000,2007年,人
581000,001,人口,000,総数,008,　　　アルバイト,000,総数,000,総数,00000,全国,2007000000,2007年,人
334300,001,人口,000,総数,008,　　　アルバイト,000,総数,001,　15～24歳,00000,全国,2007000000,2007年,人
152800,001,人口,000,総数,008,　　　アルバイト,000,総数,002,　25～34歳,00000,全国,2007000000,2007年,人
51500,001,人口,000,総数,008,　　　アルバイト,000,総数,003,　35～44歳,00000,全国,2007000000,2007年,人
23500,001,人口,000,総数,008,　　　アルバイト,000,総数,004,　45～54歳,00000,全国,2007000000,2007年,人
13500,001,人口,000,総数,008,　　　アルバイト,000,総数,005,　55～64歳,00000,全国,2007000000,2007年,人
5400,001,人口,000,総数,008,　　　アルバイト,000,総数,006,　65歳以上,00000,全国,2007000000,2007年,人
270900,001,人口,000,総数,008,　　　アルバイト,001,　男,000,総数,00000,全国,2007000000,2007年,人
154100,001,人口,000,総数,008,　　　アルバイト,001,　男,001,　15～24歳,00000,全国,2007000000,2007年,人
72400,001,人口,000,総数,008,　　　アルバイト,001,　男,002,　25～34歳,00000,全国,2007000000,2007年,人
19000,001,人口,000,総数,008,　　　アルバイト,001,　男,003,　35～44歳,00000,全国,2007000000,2007年,人
11700,001,人口,000,総数,008,　　　アルバイト,001,　男,004,　45～54歳,00000,全国,2007000000,2007年,人
8900,001,人口,000,総数,008,　　　アルバイト,001,　男,005,　55～64歳,00000,全国,2007000000,2007年,人
4700,001,人口,000,総数,008,　　　アルバイト,001,　男,006,　65歳以上,00000,全国,2007000000,2007年,人
310100,001,人口,000,総数,008,　　　アルバイト,002,　女,000,総数,00000,全国,2007000000,2007年,人
180200,001,人口,000,総数,008,　　　アルバイト,002,　女,001,　15～24歳,00000,全国,2007000000,2007年,人
80400,001,人口,000,総数,008,　　　アルバイト,002,　女,002,　25～34歳,00000,全国,2007000000,2007年,人
32500,001,人口,000,総数,008,　　　アルバイト,002,　女,003,　35～44歳,00000,全国,2007000000,2007年,人
11800,001,人口,000,総数,008,　　　アルバイト,002,　女,004,　45～54歳,00000,全国,2007000000,2007年,人
4500,001,人口,000,総数,008,　　　アルバイト,002,　女,005,　55～64歳,00000,全国,2007000000,2007年,人
700,001,人口,000,総数,008,　　　アルバイト,002,　女,006,　65歳以上,00000,全国,2007000000,2007年,人
269800,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,000,総数,000,総数,00000,全国,2007000000,2007年,人
45800,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,000,総数,001,　15～24歳,00000,全国,2007000000,2007年,人
130700,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,000,総数,002,　25～34歳,00000,全国,2007000000,2007年,人
67200,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,000,総数,003,　35～44歳,00000,全国,2007000000,2007年,人
16600,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,000,総数,004,　45～54歳,00000,全国,2007000000,2007年,人
7400,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,000,総数,005,　55～64歳,00000,全国,2007000000,2007年,人
2100,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,000,総数,006,　65歳以上,00000,全国,2007000000,2007年,人
92900,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,001,　男,000,総数,00000,全国,2007000000,2007年,人
18100,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,001,　男,001,　15～24歳,00000,全国,2007000000,2007年,人
41500,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,001,　男,002,　25～34歳,00000,全国,2007000000,2007年,人
20700,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,001,　男,003,　35～44歳,00000,全国,2007000000,2007年,人
6800,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,001,　男,004,　45～54歳,00000,全国,2007000000,2007年,人
4500,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,001,　男,005,　55～64歳,00000,全国,2007000000,2007年,人
1400,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,001,　男,006,　65歳以上,00000,全国,2007000000,2007年,人
176900,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,002,　女,000,総数,00000,全国,2007000000,2007年,人
27700,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,002,　女,001,　15～24歳,00000,全国,2007000000,2007年,人
89200,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,002,　女,002,　25～34歳,00000,全国,2007000000,2007年,人
46400,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,002,　女,003,　35～44歳,00000,全国,2007000000,2007年,人
9900,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,002,　女,004,　45～54歳,00000,全国,2007000000,2007年,人
3000,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,002,　女,005,　55～64歳,00000,全国,2007000000,2007年,人
700,001,人口,000,総数,009,　　　労働者派遣事業所の派遣社員,002,　女,006,　65歳以上,00000,全国,2007000000,2007年,人
207900,001,人口,000,総数,010,　　　契約社員,000,総数,000,総数,00000,全国,2007000000,2007年,人
35200,001,人口,000,総数,010,　　　契約社員,000,総数,001,　15～24歳,00000,全国,2007000000,2007年,人
83800,001,人口,000,総数,010,　　　契約社員,000,総数,002,　25～34歳,00000,全国,2007000000,2007年,人
41200,001,人口,000,総数,010,　　　契約社員,000,総数,003,　35～44歳,00000,全国,2007000000,2007年,人
24400,001,人口,000,総数,010,　　　契約社員,000,総数,004,　45～54歳,00000,全国,2007000000,2007年,人
17900,001,人口,000,総数,010,　　　契約社員,000,総数,005,　55～64歳,00000,全国,2007000000,2007年,人
5400,001,人口,000,総数,010,　　　契約社員,000,総数,006,　65歳以上,00000,全国,2007000000,2007年,人
100000,001,人口,000,総数,010,　　　契約社員,001,　男,000,総数,00000,全国,2007000000,2007年,人
17300,001,人口,000,総数,010,　　　契約社員,001,　男,001,　15～24歳,00000,全国,2007000000,2007年,人
38000,001,人口,000,総数,010,　　　契約社員,001,　男,002,　25～34歳,00000,全国,2007000000,2007年,人
17100,001,人口,000,総数,010,　　　契約社員,001,　男,003,　35～44歳,00000,全国,2007000000,2007年,人
10000,001,人口,000,総数,010,　　　契約社員,001,　男,004,　45～54歳,00000,全国,2007000000,2007年,人
13100,001,人口,000,総数,010,　　　契約社員,001,　男,005,　55～64歳,00000,全国,2007000000,2007年,人
4500,001,人口,000,総数,010,　　　契約社員,001,　男,006,　65歳以上,00000,全国,2007000000,2007年,人
107900,001,人口,000,総数,010,　　　契約社員,002,　女,000,総数,00000,全国,2007000000,2007年,人
17900,001,人口,000,総数,010,　　　契約社員,002,　女,001,　15～24歳,00000,全国,2007000000,2007年,人
45800,001,人口,000,総数,010,　　　契約社員,002,　女,002,　25～34歳,00000,全国,2007000000,2007年,人
24200,001,人口,000,総数,010,　　　契約社員,002,　女,003,　35～44歳,00000,全国,2007000000,2007年,人
14400,001,人口,000,総数,010,　　　契約社員,002,　女,004,　45～54歳,00000,全国,2007000000,2007年,人
4800,001,人口,000,総数,010,　　　契約社員,002,　女,005,　55～64歳,00000,全国,2007000000,2007年,人
900,001,人口,000,総数,010,　　　契約社員,002,　女,006,　65歳以上,00000,全国,2007000000,2007年,人
56700,001,人口,000,総数,011,　　　嘱託,000,総数,000,総数,00000,全国,2007000000,2007年,人
2700,001,人口,000,総数,011,　　　嘱託,000,総数,001,　15～24歳,00000,全国,2007000000,2007年,人
14100,001,人口,000,総数,011,　　　嘱託,000,総数,002,　25～34歳,00000,全国,2007000000,2007年,人
8400,001,人口,000,総数,011,　　　嘱託,000,総数,003,　35～44歳,00000,全国,2007000000,2007年,人
6700,001,人口,000,総数,011,　　　嘱託,000,総数,004,　45～54歳,00000,全国,2007000000,2007年,人
14700,001,人口,000,総数,011,　　　嘱託,000,総数,005,　55～64歳,00000,全国,2007000000,2007年,人
10100,001,人口,000,総数,011,　　　嘱託,000,総数,006,　65歳以上,00000,全国,2007000000,2007年,人
32000,001,人口,000,総数,011,　　　嘱託,001,　男,000,総数,00000,全国,2007000000,2007年,人
500,001,人口,000,総数,011,　　　嘱託,001,　男,001,　15～24歳,00000,全国,2007000000,2007年,人
5100,001,人口,000,総数,011,　　　嘱託,001,　男,002,　25～34歳,00000,全国,2007000000,2007年,人
2200,001,人口,000,総数,011,　　　嘱託,001,　男,003,　35～44歳,00000,全国,2007000000,2007年,人
2400,001,人口,000,総数,011,　　　嘱託,001,　男,004,　45～54歳,00000,全国,2007000000,2007年,人
12000,001,人口,000,総数,011,　　　嘱託,001,　男,005,　55～64歳,00000,全国,2007000000,2007年,人
9800,001,人口,000,総数,011,　　　嘱託,001,　男,006,　65歳以上,00000,全国,2007000000,2007年,人
24700,001,人口,000,総数,011,　　　嘱託,002,　女,000,総数,00000,全国,2007000000,2007年,人
2200,001,人口,000,総数,011,　　　嘱託,002,　女,001,　15～24歳,00000,全国,2007000000,2007年,人
9000,001,人口,000,総数,011,　　　嘱託,002,　女,002,　25～34歳,00000,全国,2007000000,2007年,人
6200,001,人口,000,総数,011,　　　嘱託,002,　女,003,　35～44歳,00000,全国,2007000000,2007年,人
4300,001,人口,000,総数,011,　　　嘱託,002,　女,004,　45～54歳,00000,全国,2007000000,2007年,人
2700,001,人口,000,総数,011,　　　嘱託,002,　女,005,　55～64歳,00000,全国,2007000000,2007年,人
300,001,人口,000,総数,011,　　　嘱託,002,　女,006,　65歳以上,00000,全国,2007000000,2007年,人
60900,001,人口,000,総数,012,　　　その他,000,総数,000,総数,00000,全国,2007000000,2007年,人
9000,001,人口,000,総数,012,　　　その他,000,総数,001,　15～24歳,00000,全国,2007000000,2007年,人
20800,001,人口,000,総数,012,　　　その他,000,総数,002,　25～34歳,00000,全国,2007000000,2007年,人
13000,001,人口,000,総数,012,　　　その他,000,総数,003,　35～44歳,00000,全国,2007000000,2007年,人
8200,001,人口,000,総数,012,　　　その他,000,総数,004,　45～54歳,00000,全国,2007000000,2007年,人
