value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
2059,000,総数,000,総数,001,　男,565,65歳以上,00000,全国,1987000000,1987年,千人
788,000,総数,000,総数,002,　女,203,15～19歳,00000,全国,1987000000,1987年,千人
2913,000,総数,000,総数,002,　女,204,20～24歳,00000,全国,1987000000,1987年,千人
2098,000,総数,000,総数,002,　女,205,25～29歳,00000,全国,1987000000,1987年,千人
2017,000,総数,000,総数,002,　女,206,30～34歳,00000,全国,1987000000,1987年,千人
3265,000,総数,000,総数,002,　女,207,35～39歳,00000,全国,1987000000,1987年,千人
3085,000,総数,000,総数,002,　女,208,40～44歳,00000,全国,1987000000,1987年,千人
2963,000,総数,000,総数,002,　女,209,45～49歳,00000,全国,1987000000,1987年,千人
2565,000,総数,000,総数,002,　女,210,50～54歳,00000,全国,1987000000,1987年,千人
1901,000,総数,000,総数,002,　女,211,55～59歳,00000,全国,1987000000,1987年,千人
1233,000,総数,000,総数,002,　女,212,60～64歳,00000,全国,1987000000,1987年,千人
24130,000,総数,000,総数,002,　女,515,15歳以上,00000,全国,1987000000,1987年,千人
1303,000,総数,000,総数,002,　女,565,65歳以上,00000,全国,1987000000,1987年,千人
18,000,総数,001,　自営業主,000,男女計,203,15～19歳,00000,全国,1987000000,1987年,千人
92,000,総数,001,　自営業主,000,男女計,204,20～24歳,00000,全国,1987000000,1987年,千人
218,000,総数,001,　自営業主,000,男女計,205,25～29歳,00000,全国,1987000000,1987年,千人
534,000,総数,001,　自営業主,000,男女計,206,30～34歳,00000,全国,1987000000,1987年,千人
1082,000,総数,001,　自営業主,000,男女計,207,35～39歳,00000,全国,1987000000,1987年,千人
1098,000,総数,001,　自営業主,000,男女計,208,40～44歳,00000,全国,1987000000,1987年,千人
1191,000,総数,001,　自営業主,000,男女計,209,45～49歳,00000,全国,1987000000,1987年,千人
1223,000,総数,001,　自営業主,000,男女計,210,50～54歳,00000,全国,1987000000,1987年,千人
1179,000,総数,001,　自営業主,000,男女計,211,55～59歳,00000,全国,1987000000,1987年,千人
971,000,総数,001,　自営業主,000,男女計,212,60～64歳,00000,全国,1987000000,1987年,千人
9071,000,総数,001,　自営業主,000,男女計,515,15歳以上,00000,全国,1987000000,1987年,千人
1465,000,総数,001,　自営業主,000,男女計,565,65歳以上,00000,全国,1987000000,1987年,千人
9,000,総数,001,　自営業主,001,　男,203,15～19歳,00000,全国,1987000000,1987年,千人
51,000,総数,001,　自営業主,001,　男,204,20～24歳,00000,全国,1987000000,1987年,千人
119,000,総数,001,　自営業主,001,　男,205,25～29歳,00000,全国,1987000000,1987年,千人
307,000,総数,001,　自営業主,001,　男,206,30～34歳,00000,全国,1987000000,1987年,千人
691,000,総数,001,　自営業主,001,　男,207,35～39歳,00000,全国,1987000000,1987年,千人
717,000,総数,001,　自営業主,001,　男,208,40～44歳,00000,全国,1987000000,1987年,千人
818,000,総数,001,　自営業主,001,　男,209,45～49歳,00000,全国,1987000000,1987年,千人
877,000,総数,001,　自営業主,001,　男,210,50～54歳,00000,全国,1987000000,1987年,千人
879,000,総数,001,　自営業主,001,　男,211,55～59歳,00000,全国,1987000000,1987年,千人
726,000,総数,001,　自営業主,001,　男,212,60～64歳,00000,全国,1987000000,1987年,千人
6271,000,総数,001,　自営業主,001,　男,515,15歳以上,00000,全国,1987000000,1987年,千人
1077,000,総数,001,　自営業主,001,　男,565,65歳以上,00000,全国,1987000000,1987年,千人
8,000,総数,001,　自営業主,002,　女,203,15～19歳,00000,全国,1987000000,1987年,千人
41,000,総数,001,　自営業主,002,　女,204,20～24歳,00000,全国,1987000000,1987年,千人
99,000,総数,001,　自営業主,002,　女,205,25～29歳,00000,全国,1987000000,1987年,千人
228,000,総数,001,　自営業主,002,　女,206,30～34歳,00000,全国,1987000000,1987年,千人
392,000,総数,001,　自営業主,002,　女,207,35～39歳,00000,全国,1987000000,1987年,千人
381,000,総数,001,　自営業主,002,　女,208,40～44歳,00000,全国,1987000000,1987年,千人
373,000,総数,001,　自営業主,002,　女,209,45～49歳,00000,全国,1987000000,1987年,千人
346,000,総数,001,　自営業主,002,　女,210,50～54歳,00000,全国,1987000000,1987年,千人
300,000,総数,001,　自営業主,002,　女,211,55～59歳,00000,全国,1987000000,1987年,千人
245,000,総数,001,　自営業主,002,　女,212,60～64歳,00000,全国,1987000000,1987年,千人
2800,000,総数,001,　自営業主,002,　女,515,15歳以上,00000,全国,1987000000,1987年,千人
388,000,総数,001,　自営業主,002,　女,565,65歳以上,00000,全国,1987000000,1987年,千人
0,000,総数,002,　　雇人のある業主,000,男女計,203,15～19歳,00000,全国,1987000000,1987年,千人
6,000,総数,002,　　雇人のある業主,000,男女計,204,20～24歳,00000,全国,1987000000,1987年,千人
46,000,総数,002,　　雇人のある業主,000,男女計,205,25～29歳,00000,全国,1987000000,1987年,千人
118,000,総数,002,　　雇人のある業主,000,男女計,206,30～34歳,00000,全国,1987000000,1987年,千人
311,000,総数,002,　　雇人のある業主,000,男女計,207,35～39歳,00000,全国,1987000000,1987年,千人
349,000,総数,002,　　雇人のある業主,000,男女計,208,40～44歳,00000,全国,1987000000,1987年,千人
359,000,総数,002,　　雇人のある業主,000,男女計,209,45～49歳,00000,全国,1987000000,1987年,千人
324,000,総数,002,　　雇人のある業主,000,男女計,210,50～54歳,00000,全国,1987000000,1987年,千人
253,000,総数,002,　　雇人のある業主,000,男女計,211,55～59歳,00000,全国,1987000000,1987年,千人
159,000,総数,002,　　雇人のある業主,000,男女計,212,60～64歳,00000,全国,1987000000,1987年,千人
2130,000,総数,002,　　雇人のある業主,000,男女計,515,15歳以上,00000,全国,1987000000,1987年,千人
204,000,総数,002,　　雇人のある業主,000,男女計,565,65歳以上,00000,全国,1987000000,1987年,千人
0,000,総数,002,　　雇人のある業主,001,　男,203,15～19歳,00000,全国,1987000000,1987年,千人
4,000,総数,002,　　雇人のある業主,001,　男,204,20～24歳,00000,全国,1987000000,1987年,千人
39,000,総数,002,　　雇人のある業主,001,　男,205,25～29歳,00000,全国,1987000000,1987年,千人
106,000,総数,002,　　雇人のある業主,001,　男,206,30～34歳,00000,全国,1987000000,1987年,千人
262,000,総数,002,　　雇人のある業主,001,　男,207,35～39歳,00000,全国,1987000000,1987年,千人
285,000,総数,002,　　雇人のある業主,001,　男,208,40～44歳,00000,全国,1987000000,1987年,千人
296,000,総数,002,　　雇人のある業主,001,　男,209,45～49歳,00000,全国,1987000000,1987年,千人
275,000,総数,002,　　雇人のある業主,001,　男,210,50～54歳,00000,全国,1987000000,1987年,千人
218,000,総数,002,　　雇人のある業主,001,　男,211,55～59歳,00000,全国,1987000000,1987年,千人
137,000,総数,002,　　雇人のある業主,001,　男,212,60～64歳,00000,全国,1987000000,1987年,千人
1787,000,総数,002,　　雇人のある業主,001,　男,515,15歳以上,00000,全国,1987000000,1987年,千人
164,000,総数,002,　　雇人のある業主,001,　男,565,65歳以上,00000,全国,1987000000,1987年,千人
0,000,総数,002,　　雇人のある業主,002,　女,203,15～19歳,00000,全国,1987000000,1987年,千人
2,000,総数,002,　　雇人のある業主,002,　女,204,20～24歳,00000,全国,1987000000,1987年,千人
7,000,総数,002,　　雇人のある業主,002,　女,205,25～29歳,00000,全国,1987000000,1987年,千人
12,000,総数,002,　　雇人のある業主,002,　女,206,30～34歳,00000,全国,1987000000,1987年,千人
50,000,総数,002,　　雇人のある業主,002,　女,207,35～39歳,00000,全国,1987000000,1987年,千人
64,000,総数,002,　　雇人のある業主,002,　女,208,40～44歳,00000,全国,1987000000,1987年,千人
63,000,総数,002,　　雇人のある業主,002,　女,209,45～49歳,00000,全国,1987000000,1987年,千人
49,000,総数,002,　　雇人のある業主,002,　女,210,50～54歳,00000,全国,1987000000,1987年,千人
35,000,総数,002,　　雇人のある業主,002,　女,211,55～59歳,00000,全国,1987000000,1987年,千人
21,000,総数,002,　　雇人のある業主,002,　女,212,60～64歳,00000,全国,1987000000,1987年,千人
343,000,総数,002,　　雇人のある業主,002,　女,515,15歳以上,00000,全国,1987000000,1987年,千人
40,000,総数,002,　　雇人のある業主,002,　女,565,65歳以上,00000,全国,1987000000,1987年,千人
16,000,総数,003,　　雇人のない業主,000,男女計,203,15～19歳,00000,全国,1987000000,1987年,千人
78,000,総数,003,　　雇人のない業主,000,男女計,204,20～24歳,00000,全国,1987000000,1987年,千人
130,000,総数,003,　　雇人のない業主,000,男女計,205,25～29歳,00000,全国,1987000000,1987年,千人
289,000,総数,003,　　雇人のない業主,000,男女計,206,30～34歳,00000,全国,1987000000,1987年,千人
573,000,総数,003,　　雇人のない業主,000,男女計,207,35～39歳,00000,全国,1987000000,1987年,千人
601,000,総数,003,　　雇人のない業主,000,男女計,208,40～44歳,00000,全国,1987000000,1987年,千人
711,000,総数,003,　　雇人のない業主,000,男女計,209,45～49歳,00000,全国,1987000000,1987年,千人
810,000,総数,003,　　雇人のない業主,000,男女計,210,50～54歳,00000,全国,1987000000,1987年,千人
856,000,総数,003,　　雇人のない業主,000,男女計,211,55～59歳,00000,全国,1987000000,1987年,千人
764,000,総数,003,　　雇人のない業主,000,男女計,212,60～64歳,00000,全国,1987000000,1987年,千人
6016,000,総数,003,　　雇人のない業主,000,男女計,515,15歳以上,00000,全国,1987000000,1987年,千人
1188,000,総数,003,　　雇人のない業主,000,男女計,565,65歳以上,00000,全国,1987000000,1987年,千人
9,000,総数,003,　　雇人のない業主,001,　男,203,15～19歳,00000,全国,1987000000,1987年,千人
46,000,総数,003,　　雇人のない業主,001,　男,204,20～24歳,00000,全国,1987000000,1987年,千人
80,000,総数,003,　　雇人のない業主,001,　男,205,25～29歳,00000,全国,1987000000,1987年,千人
201,000,総数,003,　　雇人のない業主,001,　男,206,30～34歳,00000,全国,1987000000,1987年,千人
428,000,総数,003,　　雇人のない業主,001,　男,207,35～39歳,00000,全国,1987000000,1987年,千人
431,000,総数,003,　　雇人のない業主,001,　男,208,40～44歳,00000,全国,1987000000,1987年,千人
521,000,総数,003,　　雇人のない業主,001,　男,209,45～49歳,00000,全国,1987000000,1987年,千人
601,000,総数,003,　　雇人のない業主,001,　男,210,50～54歳,00000,全国,1987000000,1987年,千人
658,000,総数,003,　　雇人のない業主,001,　男,211,55～59歳,00000,全国,1987000000,1987年,千人
584,000,総数,003,　　雇人のない業主,001,　男,212,60～64歳,00000,全国,1987000000,1987年,千人
4456,000,総数,003,　　雇人のない業主,001,　男,515,15歳以上,00000,全国,1987000000,1987年,千人
899,000,総数,003,　　雇人のない業主,001,　男,565,65歳以上,00000,全国,1987000000,1987年,千人
7,000,総数,003,　　雇人のない業主,002,　女,203,15～19歳,00000,全国,1987000000,1987年,千人
32,000,総数,003,　　雇人のない業主,002,　女,204,20～24歳,00000,全国,1987000000,1987年,千人
50,000,総数,003,　　雇人のない業主,002,　女,205,25～29歳,00000,全国,1987000000,1987年,千人
88,000,総数,003,　　雇人のない業主,002,　女,206,30～34歳,00000,全国,1987000000,1987年,千人
145,000,総数,003,　　雇人のない業主,002,　女,207,35～39歳,00000,全国,1987000000,1987年,千人
171,000,総数,003,　　雇人のない業主,002,　女,208,40～44歳,00000,全国,1987000000,1987年,千人
190,000,総数,003,　　雇人のない業主,002,　女,209,45～49歳,00000,全国,1987000000,1987年,千人
210,000,総数,003,　　雇人のない業主,002,　女,210,50～54歳,00000,全国,1987000000,1987年,千人
198,000,総数,003,　　雇人のない業主,002,　女,211,55～59歳,00000,全国,1987000000,1987年,千人
180,000,総数,003,　　雇人のない業主,002,　女,212,60～64歳,00000,全国,1987000000,1987年,千人
1560,000,総数,003,　　雇人のない業主,002,　女,515,15歳以上,00000,全国,1987000000,1987年,千人
290,000,総数,003,　　雇人のない業主,002,　女,565,65歳以上,00000,全国,1987000000,1987年,千人
2,000,総数,004,　　内職者,000,男女計,203,15～19歳,00000,全国,1987000000,1987年,千人
8,000,総数,004,　　内職者,000,男女計,204,20～24歳,00000,全国,1987000000,1987年,千人
42,000,総数,004,　　内職者,000,男女計,205,25～29歳,00000,全国,1987000000,1987年,千人
128,000,総数,004,　　内職者,000,男女計,206,30～34歳,00000,全国,1987000000,1987年,千人
198,000,総数,004,　　内職者,000,男女計,207,35～39歳,00000,全国,1987000000,1987年,千人
147,000,総数,004,　　内職者,000,男女計,208,40～44歳,00000,全国,1987000000,1987年,千人
121,000,総数,004,　　内職者,000,男女計,209,45～49歳,00000,全国,1987000000,1987年,千人
89,000,総数,004,　　内職者,000,男女計,210,50～54歳,00000,全国,1987000000,1987年,千人
70,000,総数,004,　　内職者,000,男女計,211,55～59歳,00000,全国,1987000000,1987年,千人
49,000,総数,004,　　内職者,000,男女計,212,60～64歳,00000,全国,1987000000,1987年,千人
925,000,総数,004,　　内職者,000,男女計,515,15歳以上,00000,全国,1987000000,1987年,千人
72,000,総数,004,　　内職者,000,男女計,565,65歳以上,00000,全国,1987000000,1987年,千人
0,000,総数,004,　　内職者,001,　男,203,15～19歳,00000,全国,1987000000,1987年,千人
0,000,総数,004,　　内職者,001,　男,204,20～24歳,00000,全国,1987000000,1987年,千人
0,000,総数,004,　　内職者,001,　男,205,25～29歳,00000,全国,1987000000,1987年,千人
0,000,総数,004,　　内職者,001,　男,206,30～34歳,00000,全国,1987000000,1987年,千人
1,000,総数,004,　　内職者,001,　男,207,35～39歳,00000,全国,1987000000,1987年,千人
1,000,総数,004,　　内職者,001,　男,208,40～44歳,00000,全国,1987000000,1987年,千人
1,000,総数,004,　　内職者,001,　男,209,45～49歳,00000,全国,1987000000,1987年,千人
1,000,総数,004,　　内職者,001,　男,210,50～54歳,00000,全国,1987000000,1987年,千人
3,000,総数,004,　　内職者,001,　男,211,55～59歳,00000,全国,1987000000,1987年,千人
5,000,総数,004,　　内職者,001,　男,212,60～64歳,00000,全国,1987000000,1987年,千人
28,000,総数,004,　　内職者,001,　男,515,15歳以上,00000,全国,1987000000,1987年,千人
15,000,総数,004,　　内職者,001,　男,565,65歳以上,00000,全国,1987000000,1987年,千人
1,000,総数,004,　　内職者,002,　女,203,15～19歳,00000,全国,1987000000,1987年,千人
8,000,総数,004,　　内職者,002,　女,204,20～24歳,00000,全国,1987000000,1987年,千人
42,000,総数,004,　　内職者,002,　女,205,25～29歳,00000,全国,1987000000,1987年,千人
127,000,総数,004,　　内職者,002,　女,206,30～34歳,00000,全国,1987000000,1987年,千人
197,000,総数,004,　　内職者,002,　女,207,35～39歳,00000,全国,1987000000,1987年,千人
146,000,総数,004,　　内職者,002,　女,208,40～44歳,00000,全国,1987000000,1987年,千人
120,000,総数,004,　　内職者,002,　女,209,45～49歳,00000,全国,1987000000,1987年,千人
87,000,総数,004,　　内職者,002,　女,210,50～54歳,00000,全国,1987000000,1987年,千人
67,000,総数,004,　　内職者,002,　女,211,55～59歳,00000,全国,1987000000,1987年,千人
44,000,総数,004,　　内職者,002,　女,212,60～64歳,00000,全国,1987000000,1987年,千人
898,000,総数,004,　　内職者,002,　女,515,15歳以上,00000,全国,1987000000,1987年,千人
58,000,総数,004,　　内職者,002,　女,565,65歳以上,00000,全国,1987000000,1987年,千人
53,000,総数,005,　家族従業者,000,男女計,203,15～19歳,00000,全国,1987000000,1987年,千人
191,000,総数,005,　家族従業者,000,男女計,204,20～24歳,00000,全国,1987000000,1987年,千人
310,000,総数,005,　家族従業者,000,男女計,205,25～29歳,00000,全国,1987000000,1987年,千人
429,000,総数,005,　家族従業者,000,男女計,206,30～34歳,00000,全国,1987000000,1987年,千人
661,000,総数,005,　家族従業者,000,男女計,207,35～39歳,00000,全国,1987000000,1987年,千人
549,000,総数,005,　家族従業者,000,男女計,208,40～44歳,00000,全国,1987000000,1987年,千人
581,000,総数,005,　家族従業者,000,男女計,209,45～49歳,00000,全国,1987000000,1987年,千人
603,000,総数,005,　家族従業者,000,男女計,210,50～54歳,00000,全国,1987000000,1987年,千人
600,000,総数,005,　家族従業者,000,男女計,211,55～59歳,00000,全国,1987000000,1987年,千人
560,000,総数,005,　家族従業者,000,男女計,212,60～64歳,00000,全国,1987000000,1987年,千人
5255,000,総数,005,　家族従業者,000,男女計,515,15歳以上,00000,全国,1987000000,1987年,千人
716,000,総数,005,　家族従業者,000,男女計,565,65歳以上,00000,全国,1987000000,1987年,千人
40,000,総数,005,　家族従業者,001,　男,203,15～19歳,00000,全国,1987000000,1987年,千人
129,000,総数,005,　家族従業者,001,　男,204,20～24歳,00000,全国,1987000000,1987年,千人
156,000,総数,005,　家族従業者,001,　男,205,25～29歳,00000,全国,1987000000,1987年,千人
138,000,総数,005,　家族従業者,001,　男,206,30～34歳,00000,全国,1987000000,1987年,千人
121,000,総数,005,　家族従業者,001,　男,207,35～39歳,00000,全国,1987000000,1987年,千人
51,000,総数,005,　家族従業者,001,　男,208,40～44歳,00000,全国,1987000000,1987年,千人
32,000,総数,005,　家族従業者,001,　男,209,45～49歳,00000,全国,1987000000,1987年,千人
20,000,総数,005,　家族従業者,001,　男,210,50～54歳,00000,全国,1987000000,1987年,千人
19,000,総数,005,　家族従業者,001,　男,211,55～59歳,00000,全国,1987000000,1987年,千人
66,000,総数,005,　家族従業者,001,　男,212,60～64歳,00000,全国,1987000000,1987年,千人
931,000,総数,005,　家族従業者,001,　男,515,15歳以上,00000,全国,1987000000,1987年,千人
161,000,総数,005,　家族従業者,001,　男,565,65歳以上,00000,全国,1987000000,1987年,千人
13,000,総数,005,　家族従業者,002,　女,203,15～19歳,00000,全国,1987000000,1987年,千人
63,000,総数,005,　家族従業者,002,　女,204,20～24歳,00000,全国,1987000000,1987年,千人
155,000,総数,005,　家族従業者,002,　女,205,25～29歳,00000,全国,1987000000,1987年,千人
291,000,総数,005,　家族従業者,002,　女,206,30～34歳,00000,全国,1987000000,1987年,千人
541,000,総数,005,　家族従業者,002,　女,207,35～39歳,00000,全国,1987000000,1987年,千人
498,000,総数,005,　家族従業者,002,　女,208,40～44歳,00000,全国,1987000000,1987年,千人
550,000,総数,005,　家族従業者,002,　女,209,45～49歳,00000,全国,1987000000,1987年,千人
584,000,総数,005,　家族従業者,002,　女,210,50～54歳,00000,全国,1987000000,1987年,千人
581,000,総数,005,　家族従業者,002,　女,211,55～59歳,00000,全国,1987000000,1987年,千人
494,000,総数,005,　家族従業者,002,　女,212,60～64歳,00000,全国,1987000000,1987年,千人
4324,000,総数,005,　家族従業者,002,　女,515,15歳以上,00000,全国,1987000000,1987年,千人
555,000,総数,005,　家族従業者,002,　女,565,65歳以上,00000,全国,1987000000,1987年,千人
1549,000,総数,006,　雇用者,000,男女計,203,15～19歳,00000,全国,1987000000,1987年,千人
5675,000,総数,006,　雇用者,000,男女計,204,20～24歳,00000,全国,1987000000,1987年,千人
5288,000,総数,006,　雇用者,000,男女計,205,25～29歳,00000,全国,1987000000,1987年,千人
5051,000,総数,006,　雇用者,000,男女計,206,30～34歳,00000,全国,1987000000,1987年,千人
6823,000,総数,006,　雇用者,000,男女計,207,35～39歳,00000,全国,1987000000,1987年,千人
5828,000,総数,006,　雇用者,000,男女計,208,40～44歳,00000,全国,1987000000,1987年,千人
5319,000,総数,006,　雇用者,000,男女計,209,45～49歳,00000,全国,1987000000,1987年,千人
4565,000,総数,006,　雇用者,000,男女計,210,50～54歳,00000,全国,1987000000,1987年,千人
3290,000,総数,006,　雇用者,000,男女計,211,55～59歳,00000,全国,1987000000,1987年,千人
1583,000,総数,006,　雇用者,000,男女計,212,60～64歳,00000,全国,1987000000,1987年,千人
46153,000,総数,006,　雇用者,000,男女計,515,15歳以上,00000,全国,1987000000,1987年,千人
1181,000,総数,006,　雇用者,000,男女計,565,65歳以上,00000,全国,1987000000,1987年,千人
783,000,総数,006,　雇用者,001,　男,203,15～19歳,00000,全国,1987000000,1987年,千人
2867,000,総数,006,　雇用者,001,　男,204,20～24歳,00000,全国,1987000000,1987年,千人
3445,000,総数,006,　雇用者,001,　男,205,25～29歳,00000,全国,1987000000,1987年,千人
3554,000,総数,006,　雇用者,001,　男,206,30～34歳,00000,全国,1987000000,1987年,千人
4492,000,総数,006,　雇用者,001,　男,207,35～39歳,00000,全国,1987000000,1987年,千人
3622,000,総数,006,　雇用者,001,　男,208,40～44歳,00000,全国,1987000000,1987年,千人
3280,000,総数,006,　雇用者,001,　男,209,45～49歳,00000,全国,1987000000,1987年,千人
2930,000,総数,006,　雇用者,001,　男,210,50～54歳,00000,全国,1987000000,1987年,千人
2271,000,総数,006,　雇用者,001,　男,211,55～59歳,00000,全国,1987000000,1987年,千人
1090,000,総数,006,　雇用者,001,　男,212,60～64歳,00000,全国,1987000000,1987年,千人
29154,000,総数,006,　雇用者,001,　男,515,15歳以上,00000,全国,1987000000,1987年,千人
821,000,総数,006,　雇用者,001,　男,565,65歳以上,00000,全国,1987000000,1987年,千人
766,000,総数,006,　雇用者,002,　女,203,15～19歳,00000,全国,1987000000,1987年,千人
2808,000,総数,006,　雇用者,002,　女,204,20～24歳,00000,全国,1987000000,1987年,千人
1843,000,総数,006,　雇用者,002,　女,205,25～29歳,00000,全国,1987000000,1987年,千人
1498,000,総数,006,　雇用者,002,　女,206,30～34歳,00000,全国,1987000000,1987年,千人
2332,000,総数,006,　雇用者,002,　女,207,35～39歳,00000,全国,1987000000,1987年,千人
2206,000,総数,006,　雇用者,002,　女,208,40～44歳,00000,全国,1987000000,1987年,千人
2039,000,総数,006,　雇用者,002,　女,209,45～49歳,00000,全国,1987000000,1987年,千人
1635,000,総数,006,　雇用者,002,　女,210,50～54歳,00000,全国,1987000000,1987年,千人
1019,000,総数,006,　雇用者,002,　女,211,55～59歳,00000,全国,1987000000,1987年,千人
493,000,総数,006,　雇用者,002,　女,212,60～64歳,00000,全国,1987000000,1987年,千人
16998,000,総数,006,　雇用者,002,　女,515,15歳以上,00000,全国,1987000000,1987年,千人
360,000,総数,006,　雇用者,002,　女,565,65歳以上,00000,全国,1987000000,1987年,千人
1,000,総数,007,　　民間の役員,000,男女計,203,15～19歳,00000,全国,1987000000,1987年,千人
20,000,総数,007,　　民間の役員,000,男女計,204,20～24歳,00000,全国,1987000000,1987年,千人
74,000,総数,007,　　民間の役員,000,男女計,205,25～29歳,00000,全国,1987000000,1987年,千人
155,000,総数,007,　　民間の役員,000,男女計,206,30～34歳,00000,全国,1987000000,1987年,千人
352,000,総数,007,　　民間の役員,000,男女計,207,35～39歳,00000,全国,1987000000,1987年,千人
409,000,総数,007,　　民間の役員,000,男女計,208,40～44歳,00000,全国,1987000000,1987年,千人
455,000,総数,007,　　民間の役員,000,男女計,209,45～49歳,00000,全国,1987000000,1987年,千人
481,000,総数,007,　　民間の役員,000,男女計,210,50～54歳,00000,全国,1987000000,1987年,千人
427,000,総数,007,　　民間の役員,000,男女計,211,55～59歳,00000,全国,1987000000,1987年,千人
312,000,総数,007,　　民間の役員,000,男女計,212,60～64歳,00000,全国,1987000000,1987年,千人
3089,000,総数,007,　　民間の役員,000,男女計,515,15歳以上,00000,全国,1987000000,1987年,千人
404,000,総数,007,　　民間の役員,000,男女計,565,65歳以上,00000,全国,1987000000,1987年,千人
1,000,総数,007,　　民間の役員,001,　男,203,15～19歳,00000,全国,1987000000,1987年,千人
15,000,総数,007,　　民間の役員,001,　男,204,20～24歳,00000,全国,1987000000,1987年,千人
60,000,総数,007,　　民間の役員,001,　男,205,25～29歳,00000,全国,1987000000,1987年,千人
122,000,総数,007,　　民間の役員,001,　男,206,30～34歳,00000,全国,1987000000,1987年,千人
280,000,総数,007,　　民間の役員,001,　男,207,35～39歳,00000,全国,1987000000,1987年,千人
328,000,総数,007,　　民間の役員,001,　男,208,40～44歳,00000,全国,1987000000,1987年,千人
361,000,総数,007,　　民間の役員,001,　男,209,45～49歳,00000,全国,1987000000,1987年,千人
389,000,総数,007,　　民間の役員,001,　男,210,50～54歳,00000,全国,1987000000,1987年,千人
344,000,総数,007,　　民間の役員,001,　男,211,55～59歳,00000,全国,1987000000,1987年,千人
250,000,総数,007,　　民間の役員,001,　男,212,60～64歳,00000,全国,1987000000,1987年,千人
2471,000,総数,007,　　民間の役員,001,　男,515,15歳以上,00000,全国,1987000000,1987年,千人
321,000,総数,007,　　民間の役員,001,　男,565,65歳以上,00000,全国,1987000000,1987年,千人
0,000,総数,007,　　民間の役員,002,　女,203,15～19歳,00000,全国,1987000000,1987年,千人
5,000,総数,007,　　民間の役員,002,　女,204,20～24歳,00000,全国,1987000000,1987年,千人
14,000,総数,007,　　民間の役員,002,　女,205,25～29歳,00000,全国,1987000000,1987年,千人
33,000,総数,007,　　民間の役員,002,　女,206,30～34歳,00000,全国,1987000000,1987年,千人
72,000,総数,007,　　民間の役員,002,　女,207,35～39歳,00000,全国,1987000000,1987年,千人
80,000,総数,007,　　民間の役員,002,　女,208,40～44歳,00000,全国,1987000000,1987年,千人
94,000,総数,007,　　民間の役員,002,　女,209,45～49歳,00000,全国,1987000000,1987年,千人
92,000,総数,007,　　民間の役員,002,　女,210,50～54歳,00000,全国,1987000000,1987年,千人
83,000,総数,007,　　民間の役員,002,　女,211,55～59歳,00000,全国,1987000000,1987年,千人
63,000,総数,007,　　民間の役員,002,　女,212,60～64歳,00000,全国,1987000000,1987年,千人
619,000,総数,007,　　民間の役員,002,　女,515,15歳以上,00000,全国,1987000000,1987年,千人
83,000,総数,007,　　民間の役員,002,　女,565,65歳以上,00000,全国,1987000000,1987年,千人
1548,000,総数,008,　　民間の役員を除く雇用者,000,男女計,203,15～19歳,00000,全国,1987000000,1987年,千人
5655,000,総数,008,　　民間の役員を除く雇用者,000,男女計,204,20～24歳,00000,全国,1987000000,1987年,千人
