value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
468,000,男女計,000,総数,211,55～59歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,000,総数,211,55～59歳,006,　在学者,00000,全国,1987000000,1987年,千人
6036,000,男女計,000,総数,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
5987,000,男女計,000,総数,212,60～64歳,001,　卒業者,00000,全国,1987000000,1987年,千人
3505,000,男女計,000,総数,212,60～64歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
1899,000,男女計,000,総数,212,60～64歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
349,000,男女計,000,総数,212,60～64歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
235,000,男女計,000,総数,212,60～64歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,000,総数,212,60～64歳,006,　在学者,00000,全国,1987000000,1987年,千人
4425,000,男女計,000,総数,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
4369,000,男女計,000,総数,213,65～69歳,001,　卒業者,00000,全国,1987000000,1987年,千人
2906,000,男女計,000,総数,213,65～69歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
1141,000,男女計,000,総数,213,65～69歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
194,000,男女計,000,総数,213,65～69歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
128,000,男女計,000,総数,213,65～69歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,000,総数,213,65～69歳,006,　在学者,00000,全国,1987000000,1987年,千人
3669,000,男女計,000,総数,214,70～74歳,000,総数,00000,全国,1987000000,1987年,千人
3598,000,男女計,000,総数,214,70～74歳,001,　卒業者,00000,全国,1987000000,1987年,千人
2554,000,男女計,000,総数,214,70～74歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
816,000,男女計,000,総数,214,70～74歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
143,000,男女計,000,総数,214,70～74歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
86,000,男女計,000,総数,214,70～74歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,000,総数,214,70～74歳,006,　在学者,00000,全国,1987000000,1987年,千人
97337,000,男女計,000,総数,515,15歳以上,000,総数,00000,全国,1987000000,1987年,千人
86752,000,男女計,000,総数,515,15歳以上,001,　卒業者,00000,全国,1987000000,1987年,千人
30010,000,男女計,000,総数,515,15歳以上,002,　　小学・中学,00000,全国,1987000000,1987年,千人
39608,000,男女計,000,総数,515,15歳以上,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
7393,000,男女計,000,総数,515,15歳以上,004,　　短大・高専,00000,全国,1987000000,1987年,千人
9740,000,男女計,000,総数,515,15歳以上,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
9762,000,男女計,000,総数,515,15歳以上,006,　在学者,00000,全国,1987000000,1987年,千人
5227,000,男女計,000,総数,575,75歳以上,000,総数,00000,全国,1987000000,1987年,千人
4903,000,男女計,000,総数,575,75歳以上,001,　卒業者,00000,全国,1987000000,1987年,千人
3813,000,男女計,000,総数,575,75歳以上,002,　　小学・中学,00000,全国,1987000000,1987年,千人
816,000,男女計,000,総数,575,75歳以上,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
162,000,男女計,000,総数,575,75歳以上,004,　　短大・高専,00000,全国,1987000000,1987年,千人
112,000,男女計,000,総数,575,75歳以上,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,000,総数,575,75歳以上,006,　在学者,00000,全国,1987000000,1987年,千人
1621,000,男女計,001,　有業者,203,15～19歳,000,総数,00000,全国,1987000000,1987年,千人
1294,000,男女計,001,　有業者,203,15～19歳,001,　卒業者,00000,全国,1987000000,1987年,千人
309,000,男女計,001,　有業者,203,15～19歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
985,000,男女計,001,　有業者,203,15～19歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
-,000,男女計,001,　有業者,203,15～19歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
-,000,男女計,001,　有業者,203,15～19歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
326,000,男女計,001,　有業者,203,15～19歳,006,　在学者,00000,全国,1987000000,1987年,千人
5960,000,男女計,001,　有業者,204,20～24歳,000,総数,00000,全国,1987000000,1987年,千人
5588,000,男女計,001,　有業者,204,20～24歳,001,　卒業者,00000,全国,1987000000,1987年,千人
350,000,男女計,001,　有業者,204,20～24歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
3360,000,男女計,001,　有業者,204,20～24歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
1235,000,男女計,001,　有業者,204,20～24歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
643,000,男女計,001,　有業者,204,20～24歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
361,000,男女計,001,　有業者,204,20～24歳,006,　在学者,00000,全国,1987000000,1987年,千人
5820,000,男女計,001,　有業者,205,25～29歳,000,総数,00000,全国,1987000000,1987年,千人
5781,000,男女計,001,　有業者,205,25～29歳,001,　卒業者,00000,全国,1987000000,1987年,千人
359,000,男女計,001,　有業者,205,25～29歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
2805,000,男女計,001,　有業者,205,25～29歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
967,000,男女計,001,　有業者,205,25～29歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1649,000,男女計,001,　有業者,205,25～29歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
24,000,男女計,001,　有業者,205,25～29歳,006,　在学者,00000,全国,1987000000,1987年,千人
6016,000,男女計,001,　有業者,206,30～34歳,000,総数,00000,全国,1987000000,1987年,千人
6000,000,男女計,001,　有業者,206,30～34歳,001,　卒業者,00000,全国,1987000000,1987年,千人
735,000,男女計,001,　有業者,206,30～34歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
3052,000,男女計,001,　有業者,206,30～34歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
647,000,男女計,001,　有業者,206,30～34歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1566,000,男女計,001,　有業者,206,30～34歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
5,000,男女計,001,　有業者,206,30～34歳,006,　在学者,00000,全国,1987000000,1987年,千人
8571,000,男女計,001,　有業者,207,35～39歳,000,総数,00000,全国,1987000000,1987年,千人
8546,000,男女計,001,　有業者,207,35～39歳,001,　卒業者,00000,全国,1987000000,1987年,千人
1686,000,男女計,001,　有業者,207,35～39歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
4640,000,男女計,001,　有業者,207,35～39歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
663,000,男女計,001,　有業者,207,35～39歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1556,000,男女計,001,　有業者,207,35～39歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
1,000,男女計,001,　有業者,207,35～39歳,006,　在学者,00000,全国,1987000000,1987年,千人
7477,000,男女計,001,　有業者,208,40～44歳,000,総数,00000,全国,1987000000,1987年,千人
7452,000,男女計,001,　有業者,208,40～44歳,001,　卒業者,00000,全国,1987000000,1987年,千人
2060,000,男女計,001,　有業者,208,40～44歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
3929,000,男女計,001,　有業者,208,40～44歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
397,000,男女計,001,　有業者,208,40～44歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1067,000,男女計,001,　有業者,208,40～44歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
1,000,男女計,001,　有業者,208,40～44歳,006,　在学者,00000,全国,1987000000,1987年,千人
7095,000,男女計,001,　有業者,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
7071,000,男女計,001,　有業者,209,45～49歳,001,　卒業者,00000,全国,1987000000,1987年,千人
2565,000,男女計,001,　有業者,209,45～49歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
3461,000,男女計,001,　有業者,209,45～49歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
266,000,男女計,001,　有業者,209,45～49歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
779,000,男女計,001,　有業者,209,45～49歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,001,　有業者,209,45～49歳,006,　在学者,00000,全国,1987000000,1987年,千人
6394,000,男女計,001,　有業者,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
6373,000,男女計,001,　有業者,210,50～54歳,001,　卒業者,00000,全国,1987000000,1987年,千人
2836,000,男女計,001,　有業者,210,50～54歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
2683,000,男女計,001,　有業者,210,50～54歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
217,000,男女計,001,　有業者,210,50～54歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
638,000,男女計,001,　有業者,210,50～54歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,001,　有業者,210,50～54歳,006,　在学者,00000,全国,1987000000,1987年,千人
5070,000,男女計,001,　有業者,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
5049,000,男女計,001,　有業者,211,55～59歳,001,　卒業者,00000,全国,1987000000,1987年,千人
2447,000,男女計,001,　有業者,211,55～59歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
1966,000,男女計,001,　有業者,211,55～59歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
207,000,男女計,001,　有業者,211,55～59歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
429,000,男女計,001,　有業者,211,55～59歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,001,　有業者,211,55～59歳,006,　在学者,00000,全国,1987000000,1987年,千人
3116,000,男女計,001,　有業者,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
3101,000,男女計,001,　有業者,212,60～64歳,001,　卒業者,00000,全国,1987000000,1987年,千人
1802,000,男女計,001,　有業者,212,60～64歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
932,000,男女計,001,　有業者,212,60～64歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
187,000,男女計,001,　有業者,212,60～64歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
181,000,男女計,001,　有業者,212,60～64歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,001,　有業者,212,60～64歳,006,　在学者,00000,全国,1987000000,1987年,千人
1719,000,男女計,001,　有業者,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
1709,000,男女計,001,　有業者,213,65～69歳,001,　卒業者,00000,全国,1987000000,1987年,千人
1119,000,男女計,001,　有業者,213,65～69歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
422,000,男女計,001,　有業者,213,65～69歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
84,000,男女計,001,　有業者,213,65～69歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
84,000,男女計,001,　有業者,213,65～69歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,001,　有業者,213,65～69歳,006,　在学者,00000,全国,1987000000,1987年,千人
1006,000,男女計,001,　有業者,214,70～74歳,000,総数,00000,全国,1987000000,1987年,千人
999,000,男女計,001,　有業者,214,70～74歳,001,　卒業者,00000,全国,1987000000,1987年,千人
669,000,男女計,001,　有業者,214,70～74歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
235,000,男女計,001,　有業者,214,70～74歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
49,000,男女計,001,　有業者,214,70～74歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
46,000,男女計,001,　有業者,214,70～74歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,001,　有業者,214,70～74歳,006,　在学者,00000,全国,1987000000,1987年,千人
60502,000,男女計,001,　有業者,515,15歳以上,000,総数,00000,全国,1987000000,1987年,千人
59591,000,男女計,001,　有業者,515,15歳以上,001,　卒業者,00000,全国,1987000000,1987年,千人
17365,000,男女計,001,　有業者,515,15歳以上,002,　　小学・中学,00000,全国,1987000000,1987年,千人
28600,000,男女計,001,　有業者,515,15歳以上,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
4955,000,男女計,001,　有業者,515,15歳以上,004,　　短大・高専,00000,全国,1987000000,1987年,千人
8672,000,男女計,001,　有業者,515,15歳以上,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
719,000,男女計,001,　有業者,515,15歳以上,006,　在学者,00000,全国,1987000000,1987年,千人
637,000,男女計,001,　有業者,575,75歳以上,000,総数,00000,全国,1987000000,1987年,千人
628,000,男女計,001,　有業者,575,75歳以上,001,　卒業者,00000,全国,1987000000,1987年,千人
427,000,男女計,001,　有業者,575,75歳以上,002,　　小学・中学,00000,全国,1987000000,1987年,千人
129,000,男女計,001,　有業者,575,75歳以上,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
36,000,男女計,001,　有業者,575,75歳以上,004,　　短大・高専,00000,全国,1987000000,1987年,千人
35,000,男女計,001,　有業者,575,75歳以上,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,001,　有業者,575,75歳以上,006,　在学者,00000,全国,1987000000,1987年,千人
1265,000,男女計,002,　　仕事が主な者,203,15～19歳,000,総数,00000,全国,1987000000,1987年,千人
1242,000,男女計,002,　　仕事が主な者,203,15～19歳,001,　卒業者,00000,全国,1987000000,1987年,千人
291,000,男女計,002,　　仕事が主な者,203,15～19歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
951,000,男女計,002,　　仕事が主な者,203,15～19歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
-,000,男女計,002,　　仕事が主な者,203,15～19歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
-,000,男女計,002,　　仕事が主な者,203,15～19歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
21,000,男女計,002,　　仕事が主な者,203,15～19歳,006,　在学者,00000,全国,1987000000,1987年,千人
5435,000,男女計,002,　　仕事が主な者,204,20～24歳,000,総数,00000,全国,1987000000,1987年,千人
5405,000,男女計,002,　　仕事が主な者,204,20～24歳,001,　卒業者,00000,全国,1987000000,1987年,千人
329,000,男女計,002,　　仕事が主な者,204,20～24歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
3248,000,男女計,002,　　仕事が主な者,204,20～24歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
1198,000,男女計,002,　　仕事が主な者,204,20～24歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
630,000,男女計,002,　　仕事が主な者,204,20～24歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
19,000,男女計,002,　　仕事が主な者,204,20～24歳,006,　在学者,00000,全国,1987000000,1987年,千人
5384,000,男女計,002,　　仕事が主な者,205,25～29歳,000,総数,00000,全国,1987000000,1987年,千人
5365,000,男女計,002,　　仕事が主な者,205,25～29歳,001,　卒業者,00000,全国,1987000000,1987年,千人
328,000,男女計,002,　　仕事が主な者,205,25～29歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
2566,000,男女計,002,　　仕事が主な者,205,25～29歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
869,000,男女計,002,　　仕事が主な者,205,25～29歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1603,000,男女計,002,　　仕事が主な者,205,25～29歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
5,000,男女計,002,　　仕事が主な者,205,25～29歳,006,　在学者,00000,全国,1987000000,1987年,千人
5256,000,男女計,002,　　仕事が主な者,206,30～34歳,000,総数,00000,全国,1987000000,1987年,千人
5244,000,男女計,002,　　仕事が主な者,206,30～34歳,001,　卒業者,00000,全国,1987000000,1987年,千人
625,000,男女計,002,　　仕事が主な者,206,30～34歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
2587,000,男女計,002,　　仕事が主な者,206,30～34歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
526,000,男女計,002,　　仕事が主な者,206,30～34歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1507,000,男女計,002,　　仕事が主な者,206,30～34歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
2,000,男女計,002,　　仕事が主な者,206,30～34歳,006,　在学者,00000,全国,1987000000,1987年,千人
7115,000,男女計,002,　　仕事が主な者,207,35～39歳,000,総数,00000,全国,1987000000,1987年,千人
7096,000,男女計,002,　　仕事が主な者,207,35～39歳,001,　卒業者,00000,全国,1987000000,1987年,千人
1379,000,男女計,002,　　仕事が主な者,207,35～39歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
3720,000,男女計,002,　　仕事が主な者,207,35～39歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
500,000,男女計,002,　　仕事が主な者,207,35～39歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1496,000,男女計,002,　　仕事が主な者,207,35～39歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
1,000,男女計,002,　　仕事が主な者,207,35～39歳,006,　在学者,00000,全国,1987000000,1987年,千人
6109,000,男女計,002,　　仕事が主な者,208,40～44歳,000,総数,00000,全国,1987000000,1987年,千人
6089,000,男女計,002,　　仕事が主な者,208,40～44歳,001,　卒業者,00000,全国,1987000000,1987年,千人
1657,000,男女計,002,　　仕事が主な者,208,40～44歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
3116,000,男女計,002,　　仕事が主な者,208,40～44歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
298,000,男女計,002,　　仕事が主な者,208,40～44歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1020,000,男女計,002,　　仕事が主な者,208,40～44歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
1,000,男女計,002,　　仕事が主な者,208,40～44歳,006,　在学者,00000,全国,1987000000,1987年,千人
5881,000,男女計,002,　　仕事が主な者,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
5861,000,男女計,002,　　仕事が主な者,209,45～49歳,001,　卒業者,00000,全国,1987000000,1987年,千人
2082,000,男女計,002,　　仕事が主な者,209,45～49歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
2815,000,男女計,002,　　仕事が主な者,209,45～49歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
206,000,男女計,002,　　仕事が主な者,209,45～49歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
758,000,男女計,002,　　仕事が主な者,209,45～49歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,002,　　仕事が主な者,209,45～49歳,006,　在学者,00000,全国,1987000000,1987年,千人
5415,000,男女計,002,　　仕事が主な者,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
5398,000,男女計,002,　　仕事が主な者,210,50～54歳,001,　卒業者,00000,全国,1987000000,1987年,千人
2350,000,男女計,002,　　仕事が主な者,210,50～54歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
2252,000,男女計,002,　　仕事が主な者,210,50～54歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
176,000,男女計,002,　　仕事が主な者,210,50～54歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
620,000,男女計,002,　　仕事が主な者,210,50～54歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,002,　　仕事が主な者,210,50～54歳,006,　在学者,00000,全国,1987000000,1987年,千人
4286,000,男女計,002,　　仕事が主な者,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
4271,000,男女計,002,　　仕事が主な者,211,55～59歳,001,　卒業者,00000,全国,1987000000,1987年,千人
2011,000,男女計,002,　　仕事が主な者,211,55～59歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
1655,000,男女計,002,　　仕事が主な者,211,55～59歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
184,000,男女計,002,　　仕事が主な者,211,55～59歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
420,000,男女計,002,　　仕事が主な者,211,55～59歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,002,　　仕事が主な者,211,55～59歳,006,　在学者,00000,全国,1987000000,1987年,千人
2471,000,男女計,002,　　仕事が主な者,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
2461,000,男女計,002,　　仕事が主な者,212,60～64歳,001,　卒業者,00000,全国,1987000000,1987年,千人
1372,000,男女計,002,　　仕事が主な者,212,60～64歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
745,000,男女計,002,　　仕事が主な者,212,60～64歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
169,000,男女計,002,　　仕事が主な者,212,60～64歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
175,000,男女計,002,　　仕事が主な者,212,60～64歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,002,　　仕事が主な者,212,60～64歳,006,　在学者,00000,全国,1987000000,1987年,千人
1276,000,男女計,002,　　仕事が主な者,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
1269,000,男女計,002,　　仕事が主な者,213,65～69歳,001,　卒業者,00000,全国,1987000000,1987年,千人
805,000,男女計,002,　　仕事が主な者,213,65～69歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
314,000,男女計,002,　　仕事が主な者,213,65～69歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
71,000,男女計,002,　　仕事が主な者,213,65～69歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
