value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
7095,000,男女計,001,　有業者,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
263,000,男女計,001,　有業者,209,45～49歳,001,　未婚,00000,全国,1987000000,1987年,千人
6391,000,男女計,001,　有業者,209,45～49歳,002,　有配偶,00000,全国,1987000000,1987年,千人
440,000,男女計,001,　有業者,209,45～49歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
6394,000,男女計,001,　有業者,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
177,000,男女計,001,　有業者,210,50～54歳,001,　未婚,00000,全国,1987000000,1987年,千人
5735,000,男女計,001,　有業者,210,50～54歳,002,　有配偶,00000,全国,1987000000,1987年,千人
479,000,男女計,001,　有業者,210,50～54歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
5070,000,男女計,001,　有業者,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
127,000,男女計,001,　有業者,211,55～59歳,001,　未婚,00000,全国,1987000000,1987年,千人
4461,000,男女計,001,　有業者,211,55～59歳,002,　有配偶,00000,全国,1987000000,1987年,千人
481,000,男女計,001,　有業者,211,55～59歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
3116,000,男女計,001,　有業者,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
54,000,男女計,001,　有業者,212,60～64歳,001,　未婚,00000,全国,1987000000,1987年,千人
2651,000,男女計,001,　有業者,212,60～64歳,002,　有配偶,00000,全国,1987000000,1987年,千人
408,000,男女計,001,　有業者,212,60～64歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
1719,000,男女計,001,　有業者,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
27,000,男女計,001,　有業者,213,65～69歳,001,　未婚,00000,全国,1987000000,1987年,千人
1360,000,男女計,001,　有業者,213,65～69歳,002,　有配偶,00000,全国,1987000000,1987年,千人
332,000,男女計,001,　有業者,213,65～69歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
1006,000,男女計,001,　有業者,214,70～74歳,000,総数,00000,全国,1987000000,1987年,千人
12,000,男女計,001,　有業者,214,70～74歳,001,　未婚,00000,全国,1987000000,1987年,千人
750,000,男女計,001,　有業者,214,70～74歳,002,　有配偶,00000,全国,1987000000,1987年,千人
244,000,男女計,001,　有業者,214,70～74歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
60502,000,男女計,001,　有業者,515,15歳以上,000,総数,00000,全国,1987000000,1987年,千人
13766,000,男女計,001,　有業者,515,15歳以上,001,　未婚,00000,全国,1987000000,1987年,千人
43175,000,男女計,001,　有業者,515,15歳以上,002,　有配偶,00000,全国,1987000000,1987年,千人
3541,000,男女計,001,　有業者,515,15歳以上,003,　死別・離別,00000,全国,1987000000,1987年,千人
637,000,男女計,001,　有業者,575,75歳以上,000,総数,00000,全国,1987000000,1987年,千人
4,000,男女計,001,　有業者,575,75歳以上,001,　未婚,00000,全国,1987000000,1987年,千人
412,000,男女計,001,　有業者,575,75歳以上,002,　有配偶,00000,全国,1987000000,1987年,千人
219,000,男女計,001,　有業者,575,75歳以上,003,　死別・離別,00000,全国,1987000000,1987年,千人
1265,000,男女計,002,　　仕事が主な者,203,15～19歳,000,総数,00000,全国,1987000000,1987年,千人
1255,000,男女計,002,　　仕事が主な者,203,15～19歳,001,　未婚,00000,全国,1987000000,1987年,千人
10,000,男女計,002,　　仕事が主な者,203,15～19歳,002,　有配偶,00000,全国,1987000000,1987年,千人
0,000,男女計,002,　　仕事が主な者,203,15～19歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
5435,000,男女計,002,　　仕事が主な者,204,20～24歳,000,総数,00000,全国,1987000000,1987年,千人
4987,000,男女計,002,　　仕事が主な者,204,20～24歳,001,　未婚,00000,全国,1987000000,1987年,千人
432,000,男女計,002,　　仕事が主な者,204,20～24歳,002,　有配偶,00000,全国,1987000000,1987年,千人
16,000,男女計,002,　　仕事が主な者,204,20～24歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
5384,000,男女計,002,　　仕事が主な者,205,25～29歳,000,総数,00000,全国,1987000000,1987年,千人
3252,000,男女計,002,　　仕事が主な者,205,25～29歳,001,　未婚,00000,全国,1987000000,1987年,千人
2067,000,男女計,002,　　仕事が主な者,205,25～29歳,002,　有配偶,00000,全国,1987000000,1987年,千人
62,000,男女計,002,　　仕事が主な者,205,25～29歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
5256,000,男女計,002,　　仕事が主な者,206,30～34歳,000,総数,00000,全国,1987000000,1987年,千人
1365,000,男女計,002,　　仕事が主な者,206,30～34歳,001,　未婚,00000,全国,1987000000,1987年,千人
3754,000,男女計,002,　　仕事が主な者,206,30～34歳,002,　有配偶,00000,全国,1987000000,1987年,千人
136,000,男女計,002,　　仕事が主な者,206,30～34歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
7115,000,男女計,002,　　仕事が主な者,207,35～39歳,000,総数,00000,全国,1987000000,1987年,千人
913,000,男女計,002,　　仕事が主な者,207,35～39歳,001,　未婚,00000,全国,1987000000,1987年,千人
5879,000,男女計,002,　　仕事が主な者,207,35～39歳,002,　有配偶,00000,全国,1987000000,1987年,千人
320,000,男女計,002,　　仕事が主な者,207,35～39歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
6109,000,男女計,002,　　仕事が主な者,208,40～44歳,000,総数,00000,全国,1987000000,1987年,千人
424,000,男女計,002,　　仕事が主な者,208,40～44歳,001,　未婚,00000,全国,1987000000,1987年,千人
5345,000,男女計,002,　　仕事が主な者,208,40～44歳,002,　有配偶,00000,全国,1987000000,1987年,千人
337,000,男女計,002,　　仕事が主な者,208,40～44歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
5881,000,男女計,002,　　仕事が主な者,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
252,000,男女計,002,　　仕事が主な者,209,45～49歳,001,　未婚,00000,全国,1987000000,1987年,千人
5223,000,男女計,002,　　仕事が主な者,209,45～49歳,002,　有配偶,00000,全国,1987000000,1987年,千人
404,000,男女計,002,　　仕事が主な者,209,45～49歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
5415,000,男女計,002,　　仕事が主な者,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
165,000,男女計,002,　　仕事が主な者,210,50～54歳,001,　未婚,00000,全国,1987000000,1987年,千人
4820,000,男女計,002,　　仕事が主な者,210,50～54歳,002,　有配偶,00000,全国,1987000000,1987年,千人
428,000,男女計,002,　　仕事が主な者,210,50～54歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
4286,000,男女計,002,　　仕事が主な者,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
114,000,男女計,002,　　仕事が主な者,211,55～59歳,001,　未婚,00000,全国,1987000000,1987年,千人
3771,000,男女計,002,　　仕事が主な者,211,55～59歳,002,　有配偶,00000,全国,1987000000,1987年,千人
399,000,男女計,002,　　仕事が主な者,211,55～59歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
2471,000,男女計,002,　　仕事が主な者,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
45,000,男女計,002,　　仕事が主な者,212,60～64歳,001,　未婚,00000,全国,1987000000,1987年,千人
2126,000,男女計,002,　　仕事が主な者,212,60～64歳,002,　有配偶,00000,全国,1987000000,1987年,千人
299,000,男女計,002,　　仕事が主な者,212,60～64歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
1276,000,男女計,002,　　仕事が主な者,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
20,000,男女計,002,　　仕事が主な者,213,65～69歳,001,　未婚,00000,全国,1987000000,1987年,千人
1043,000,男女計,002,　　仕事が主な者,213,65～69歳,002,　有配偶,00000,全国,1987000000,1987年,千人
213,000,男女計,002,　　仕事が主な者,213,65～69歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
746,000,男女計,002,　　仕事が主な者,214,70～74歳,000,総数,00000,全国,1987000000,1987年,千人
7,000,男女計,002,　　仕事が主な者,214,70～74歳,001,　未婚,00000,全国,1987000000,1987年,千人
589,000,男女計,002,　　仕事が主な者,214,70～74歳,002,　有配偶,00000,全国,1987000000,1987年,千人
150,000,男女計,002,　　仕事が主な者,214,70～74歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
51105,000,男女計,002,　　仕事が主な者,515,15歳以上,000,総数,00000,全国,1987000000,1987年,千人
12802,000,男女計,002,　　仕事が主な者,515,15歳以上,001,　未婚,00000,全国,1987000000,1987年,千人
35387,000,男女計,002,　　仕事が主な者,515,15歳以上,002,　有配偶,00000,全国,1987000000,1987年,千人
2898,000,男女計,002,　　仕事が主な者,515,15歳以上,003,　死別・離別,00000,全国,1987000000,1987年,千人
468,000,男女計,002,　　仕事が主な者,575,75歳以上,000,総数,00000,全国,1987000000,1987年,千人
4,000,男女計,002,　　仕事が主な者,575,75歳以上,001,　未婚,00000,全国,1987000000,1987年,千人
329,000,男女計,002,　　仕事が主な者,575,75歳以上,002,　有配偶,00000,全国,1987000000,1987年,千人
135,000,男女計,002,　　仕事が主な者,575,75歳以上,003,　死別・離別,00000,全国,1987000000,1987年,千人
357,000,男女計,003,　　仕事が従な者,203,15～19歳,000,総数,00000,全国,1987000000,1987年,千人
352,000,男女計,003,　　仕事が従な者,203,15～19歳,001,　未婚,00000,全国,1987000000,1987年,千人
5,000,男女計,003,　　仕事が従な者,203,15～19歳,002,　有配偶,00000,全国,1987000000,1987年,千人
0,000,男女計,003,　　仕事が従な者,203,15～19歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
525,000,男女計,003,　　仕事が従な者,204,20～24歳,000,総数,00000,全国,1987000000,1987年,千人
429,000,男女計,003,　　仕事が従な者,204,20～24歳,001,　未婚,00000,全国,1987000000,1987年,千人
95,000,男女計,003,　　仕事が従な者,204,20～24歳,002,　有配偶,00000,全国,1987000000,1987年,千人
1,000,男女計,003,　　仕事が従な者,204,20～24歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
436,000,男女計,003,　　仕事が従な者,205,25～29歳,000,総数,00000,全国,1987000000,1987年,千人
70,000,男女計,003,　　仕事が従な者,205,25～29歳,001,　未婚,00000,全国,1987000000,1987年,千人
358,000,男女計,003,　　仕事が従な者,205,25～29歳,002,　有配偶,00000,全国,1987000000,1987年,千人
6,000,男女計,003,　　仕事が従な者,205,25～29歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
761,000,男女計,003,　　仕事が従な者,206,30～34歳,000,総数,00000,全国,1987000000,1987年,千人
25,000,男女計,003,　　仕事が従な者,206,30～34歳,001,　未婚,00000,全国,1987000000,1987年,千人
725,000,男女計,003,　　仕事が従な者,206,30～34歳,002,　有配偶,00000,全国,1987000000,1987年,千人
11,000,男女計,003,　　仕事が従な者,206,30～34歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
1456,000,男女計,003,　　仕事が従な者,207,35～39歳,000,総数,00000,全国,1987000000,1987年,千人
17,000,男女計,003,　　仕事が従な者,207,35～39歳,001,　未婚,00000,全国,1987000000,1987年,千人
1416,000,男女計,003,　　仕事が従な者,207,35～39歳,002,　有配偶,00000,全国,1987000000,1987年,千人
23,000,男女計,003,　　仕事が従な者,207,35～39歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
1368,000,男女計,003,　　仕事が従な者,208,40～44歳,000,総数,00000,全国,1987000000,1987年,千人
13,000,男女計,003,　　仕事が従な者,208,40～44歳,001,　未婚,00000,全国,1987000000,1987年,千人
1329,000,男女計,003,　　仕事が従な者,208,40～44歳,002,　有配偶,00000,全国,1987000000,1987年,千人
26,000,男女計,003,　　仕事が従な者,208,40～44歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
1215,000,男女計,003,　　仕事が従な者,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
11,000,男女計,003,　　仕事が従な者,209,45～49歳,001,　未婚,00000,全国,1987000000,1987年,千人
1168,000,男女計,003,　　仕事が従な者,209,45～49歳,002,　有配偶,00000,全国,1987000000,1987年,千人
36,000,男女計,003,　　仕事が従な者,209,45～49歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
979,000,男女計,003,　　仕事が従な者,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
12,000,男女計,003,　　仕事が従な者,210,50～54歳,001,　未婚,00000,全国,1987000000,1987年,千人
915,000,男女計,003,　　仕事が従な者,210,50～54歳,002,　有配偶,00000,全国,1987000000,1987年,千人
51,000,男女計,003,　　仕事が従な者,210,50～54歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
784,000,男女計,003,　　仕事が従な者,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
13,000,男女計,003,　　仕事が従な者,211,55～59歳,001,　未婚,00000,全国,1987000000,1987年,千人
690,000,男女計,003,　　仕事が従な者,211,55～59歳,002,　有配偶,00000,全国,1987000000,1987年,千人
82,000,男女計,003,　　仕事が従な者,211,55～59歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
644,000,男女計,003,　　仕事が従な者,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
9,000,男女計,003,　　仕事が従な者,212,60～64歳,001,　未婚,00000,全国,1987000000,1987年,千人
526,000,男女計,003,　　仕事が従な者,212,60～64歳,002,　有配偶,00000,全国,1987000000,1987年,千人
109,000,男女計,003,　　仕事が従な者,212,60～64歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
443,000,男女計,003,　　仕事が従な者,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
7,000,男女計,003,　　仕事が従な者,213,65～69歳,001,　未婚,00000,全国,1987000000,1987年,千人
317,000,男女計,003,　　仕事が従な者,213,65～69歳,002,　有配偶,00000,全国,1987000000,1987年,千人
119,000,男女計,003,　　仕事が従な者,213,65～69歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
260,000,男女計,003,　　仕事が従な者,214,70～74歳,000,総数,00000,全国,1987000000,1987年,千人
5,000,男女計,003,　　仕事が従な者,214,70～74歳,001,　未婚,00000,全国,1987000000,1987年,千人
162,000,男女計,003,　　仕事が従な者,214,70～74歳,002,　有配偶,00000,全国,1987000000,1987年,千人
93,000,男女計,003,　　仕事が従な者,214,70～74歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
9396,000,男女計,003,　　仕事が従な者,515,15歳以上,000,総数,00000,全国,1987000000,1987年,千人
964,000,男女計,003,　　仕事が従な者,515,15歳以上,001,　未婚,00000,全国,1987000000,1987年,千人
7788,000,男女計,003,　　仕事が従な者,515,15歳以上,002,　有配偶,00000,全国,1987000000,1987年,千人
643,000,男女計,003,　　仕事が従な者,515,15歳以上,003,　死別・離別,00000,全国,1987000000,1987年,千人
169,000,男女計,003,　　仕事が従な者,575,75歳以上,000,総数,00000,全国,1987000000,1987年,千人
1,000,男女計,003,　　仕事が従な者,575,75歳以上,001,　未婚,00000,全国,1987000000,1987年,千人
83,000,男女計,003,　　仕事が従な者,575,75歳以上,002,　有配偶,00000,全国,1987000000,1987年,千人
85,000,男女計,003,　　仕事が従な者,575,75歳以上,003,　死別・離別,00000,全国,1987000000,1987年,千人
17,000,男女計,004,　　　家事が主な者,203,15～19歳,000,総数,00000,全国,1987000000,1987年,千人
13,000,男女計,004,　　　家事が主な者,203,15～19歳,001,　未婚,00000,全国,1987000000,1987年,千人
4,000,男女計,004,　　　家事が主な者,203,15～19歳,002,　有配偶,00000,全国,1987000000,1987年,千人
0,000,男女計,004,　　　家事が主な者,203,15～19歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
135,000,男女計,004,　　　家事が主な者,204,20～24歳,000,総数,00000,全国,1987000000,1987年,千人
44,000,男女計,004,　　　家事が主な者,204,20～24歳,001,　未婚,00000,全国,1987000000,1987年,千人
90,000,男女計,004,　　　家事が主な者,204,20～24歳,002,　有配偶,00000,全国,1987000000,1987年,千人
1,000,男女計,004,　　　家事が主な者,204,20～24歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
385,000,男女計,004,　　　家事が主な者,205,25～29歳,000,総数,00000,全国,1987000000,1987年,千人
32,000,男女計,004,　　　家事が主な者,205,25～29歳,001,　未婚,00000,全国,1987000000,1987年,千人
347,000,男女計,004,　　　家事が主な者,205,25～29歳,002,　有配偶,00000,全国,1987000000,1987年,千人
6,000,男女計,004,　　　家事が主な者,205,25～29歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
734,000,男女計,004,　　　家事が主な者,206,30～34歳,000,総数,00000,全国,1987000000,1987年,千人
16,000,男女計,004,　　　家事が主な者,206,30～34歳,001,　未婚,00000,全国,1987000000,1987年,千人
707,000,男女計,004,　　　家事が主な者,206,30～34歳,002,　有配偶,00000,全国,1987000000,1987年,千人
10,000,男女計,004,　　　家事が主な者,206,30～34歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
1424,000,男女計,004,　　　家事が主な者,207,35～39歳,000,総数,00000,全国,1987000000,1987年,千人
12,000,男女計,004,　　　家事が主な者,207,35～39歳,001,　未婚,00000,全国,1987000000,1987年,千人
1391,000,男女計,004,　　　家事が主な者,207,35～39歳,002,　有配偶,00000,全国,1987000000,1987年,千人
21,000,男女計,004,　　　家事が主な者,207,35～39歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
1341,000,男女計,004,　　　家事が主な者,208,40～44歳,000,総数,00000,全国,1987000000,1987年,千人
10,000,男女計,004,　　　家事が主な者,208,40～44歳,001,　未婚,00000,全国,1987000000,1987年,千人
1306,000,男女計,004,　　　家事が主な者,208,40～44歳,002,　有配偶,00000,全国,1987000000,1987年,千人
25,000,男女計,004,　　　家事が主な者,208,40～44歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
1190,000,男女計,004,　　　家事が主な者,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
8,000,男女計,004,　　　家事が主な者,209,45～49歳,001,　未婚,00000,全国,1987000000,1987年,千人
1147,000,男女計,004,　　　家事が主な者,209,45～49歳,002,　有配偶,00000,全国,1987000000,1987年,千人
35,000,男女計,004,　　　家事が主な者,209,45～49歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
952,000,男女計,004,　　　家事が主な者,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
9,000,男女計,004,　　　家事が主な者,210,50～54歳,001,　未婚,00000,全国,1987000000,1987年,千人
893,000,男女計,004,　　　家事が主な者,210,50～54歳,002,　有配偶,00000,全国,1987000000,1987年,千人
49,000,男女計,004,　　　家事が主な者,210,50～54歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
756,000,男女計,004,　　　家事が主な者,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
8,000,男女計,004,　　　家事が主な者,211,55～59歳,001,　未婚,00000,全国,1987000000,1987年,千人
671,000,男女計,004,　　　家事が主な者,211,55～59歳,002,　有配偶,00000,全国,1987000000,1987年,千人
77,000,男女計,004,　　　家事が主な者,211,55～59歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
604,000,男女計,004,　　　家事が主な者,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
8,000,男女計,004,　　　家事が主な者,212,60～64歳,001,　未婚,00000,全国,1987000000,1987年,千人
497,000,男女計,004,　　　家事が主な者,212,60～64歳,002,　有配偶,00000,全国,1987000000,1987年,千人
99,000,男女計,004,　　　家事が主な者,212,60～64歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
405,000,男女計,004,　　　家事が主な者,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
5,000,男女計,004,　　　家事が主な者,213,65～69歳,001,　未婚,00000,全国,1987000000,1987年,千人
289,000,男女計,004,　　　家事が主な者,213,65～69歳,002,　有配偶,00000,全国,1987000000,1987年,千人
110,000,男女計,004,　　　家事が主な者,213,65～69歳,003,　死別・離別,00000,全国,1987000000,1987年,千人
224,000,男女計,004,　　　家事が主な者,214,70～74歳,000,総数,00000,全国,1987000000,1987年,千人
2,000,男女計,004,　　　家事が主な者,214,70～74歳,001,　未婚,00000,全国,1987000000,1987年,千人
140,000,男女計,004,　　　家事が主な者,214,70～74歳,002,　有配偶,00000,全国,1987000000,1987年,千人
