value,tab,tab_label,cat01,cat01_label,time,time_label,unit
16150605,550,販売量,100,燃料油,2024000303,2024年3月,kl
16019084,550,販売量,100,燃料油,2024000202,2024年2月,kl
15940779,550,販売量,100,燃料油,2024000101,2024年1月,kl
17712765,550,販売量,100,燃料油,2023001212,2023年12月,kl
15577300,550,販売量,100,燃料油,2023001111,2023年11月,kl
15022282,550,販売量,100,燃料油,2023001010,2023年10月,kl
14318027,550,販売量,100,燃料油,2023000909,2023年9月,kl
14989814,550,販売量,100,燃料油,2023000808,2023年8月,kl
14415751,550,販売量,100,燃料油,2023000707,2023年7月,kl
13649471,550,販売量,100,燃料油,2023000606,2023年6月,kl
14010977,550,販売量,100,燃料油,2023000505,2023年5月,kl
14487871,550,販売量,100,燃料油,2023000404,2023年4月,kl
16765195,550,販売量,100,燃料油,2023000303,2023年3月,kl
16376953,550,販売量,100,燃料油,2023000202,2023年2月,kl
17411485,550,販売量,100,燃料油,2023000101,2023年1月,kl
18644613,550,販売量,100,燃料油,2022001212,2022年12月,kl
16024610,550,販売量,100,燃料油,2022001111,2022年11月,kl
15599944,550,販売量,100,燃料油,2022001010,2022年10月,kl
14601504,550,販売量,100,燃料油,2022000909,2022年9月,kl
15820549,550,販売量,100,燃料油,2022000808,2022年8月,kl
15240821,550,販売量,100,燃料油,2022000707,2022年7月,kl
14280279,550,販売量,100,燃料油,2022000606,2022年6月,kl
14478981,550,販売量,100,燃料油,2022000505,2022年5月,kl
14636229,550,販売量,100,燃料油,2022000404,2022年4月,kl
17011668,550,販売量,100,燃料油,2022000303,2022年3月,kl
16680715,550,販売量,100,燃料油,2022000202,2022年2月,kl
18592213,550,販売量,100,燃料油,2022000101,2022年1月,kl
20105588,550,販売量,100,燃料油,2021001212,2021年12月,kl
16092645,550,販売量,100,燃料油,2021001111,2021年11月,kl
16502990,550,販売量,100,燃料油,2021001010,2021年10月,kl
14673073,550,販売量,100,燃料油,2021000909,2021年9月,kl
14585643,550,販売量,100,燃料油,2021000808,2021年8月,kl
14349207,550,販売量,100,燃料油,2021000707,2021年7月,kl
14002665,550,販売量,100,燃料油,2021000606,2021年6月,kl
13722127,550,販売量,100,燃料油,2021000505,2021年5月,kl
14979801,550,販売量,100,燃料油,2021000404,2021年4月,kl
17013449,550,販売量,100,燃料油,2021000303,2021年3月,kl
16416866,550,販売量,100,燃料油,2021000202,2021年2月,kl
17182823,550,販売量,100,燃料油,2021000101,2021年1月,kl
18566846,550,販売量,100,燃料油,2020001212,2020年12月,kl
16021764,550,販売量,100,燃料油,2020001111,2020年11月,kl
15247704,550,販売量,100,燃料油,2020001010,2020年10月,kl
14160181,550,販売量,100,燃料油,2020000909,2020年9月,kl
14548428,550,販売量,100,燃料油,2020000808,2020年8月,kl
14087594,550,販売量,100,燃料油,2020000707,2020年7月,kl
13269825,550,販売量,100,燃料油,2020000606,2020年6月,kl
12826230,550,販売量,100,燃料油,2020000505,2020年5月,kl
14213257,550,販売量,100,燃料油,2020000404,2020年4月,kl
16079872,550,販売量,100,燃料油,2020000303,2020年3月,kl
17108047,550,販売量,100,燃料油,2020000202,2020年2月,kl
17071566,550,販売量,100,燃料油,2020000101,2020年1月,kl
19246554,550,販売量,100,燃料油,2019001212,2019年12月,kl
16792852,550,販売量,100,燃料油,2019001111,2019年11月,kl
15625930,550,販売量,100,燃料油,2019001010,2019年10月,kl
16015339,550,販売量,100,燃料油,2019000909,2019年9月,kl
16350278,550,販売量,100,燃料油,2019000808,2019年8月,kl
15666220,550,販売量,100,燃料油,2019000707,2019年7月,kl
14662691,550,販売量,100,燃料油,2019000606,2019年6月,kl
14705793,550,販売量,100,燃料油,2019000505,2019年5月,kl
16205238,550,販売量,100,燃料油,2019000404,2019年4月,kl
17708081,550,販売量,100,燃料油,2019000303,2019年3月,kl
17712670,550,販売量,100,燃料油,2019000202,2019年2月,kl
18851036,550,販売量,100,燃料油,2019000101,2019年1月,kl
19786435,550,販売量,100,燃料油,2018001212,2018年12月,kl
17366583,550,販売量,100,燃料油,2018001111,2018年11月,kl
16773823,550,販売量,100,燃料油,2018001010,2018年10月,kl
15892504,550,販売量,100,燃料油,2018000909,2018年9月,kl
16938403,550,販売量,100,燃料油,2018000808,2018年8月,kl
16342397,550,販売量,100,燃料油,2018000707,2018年7月,kl
14476221,550,販売量,100,燃料油,2018000606,2018年6月,kl
15739781,550,販売量,100,燃料油,2018000505,2018年5月,kl
16093208,550,販売量,100,燃料油,2018000404,2018年4月,kl
18486833,550,販売量,100,燃料油,2018000303,2018年3月,kl
19250095,550,販売量,100,燃料油,2018000202,2018年2月,kl
19818480,550,販売量,100,燃料油,2018000101,2018年1月,kl
21466056,550,販売量,100,燃料油,2017001212,2017年12月,kl
18584071,550,販売量,100,燃料油,2017001111,2017年11月,kl
17157133,550,販売量,100,燃料油,2017001010,2017年10月,kl
16642057,550,販売量,100,燃料油,2017000909,2017年9月,kl
17216678,550,販売量,100,燃料油,2017000808,2017年8月,kl
16872364,550,販売量,100,燃料油,2017000707,2017年7月,kl
15381264,550,販売量,100,燃料油,2017000606,2017年6月,kl
16175228,550,販売量,100,燃料油,2017000505,2017年5月,kl
16987787,550,販売量,100,燃料油,2017000404,2017年4月,kl
19924911,550,販売量,100,燃料油,2017000303,2017年3月,kl
19608778,550,販売量,100,燃料油,2017000202,2017年2月,kl
20455412,550,販売量,100,燃料油,2017000101,2017年1月,kl
21877787,550,販売量,100,燃料油,2016001212,2016年12月,kl
19393633,550,販売量,100,燃料油,2016001111,2016年11月,kl
17781980,550,販売量,100,燃料油,2016001010,2016年10月,kl
16726571,550,販売量,100,燃料油,2016000909,2016年9月,kl
17500965,550,販売量,100,燃料油,2016000808,2016年8月,kl
17487092,550,販売量,100,燃料油,2016000707,2016年7月,kl
15891438,550,販売量,100,燃料油,2016000606,2016年6月,kl
16453439,550,販売量,100,燃料油,2016000505,2016年5月,kl
17253261,550,販売量,100,燃料油,2016000404,2016年4月,kl
20379318,550,販売量,100,燃料油,2016000303,2016年3月,kl
20252114,550,販売量,100,燃料油,2016000202,2016年2月,kl
20167060,550,販売量,100,燃料油,2016000101,2016年1月,kl
21220611,550,販売量,100,燃料油,2015001212,2015年12月,kl
17812181,550,販売量,100,燃料油,2015001111,2015年11月,kl
17684751,550,販売量,100,燃料油,2015001010,2015年10月,kl
16236558,550,販売量,100,燃料油,2015000909,2015年9月,kl
17107301,550,販売量,100,燃料油,2015000808,2015年8月,kl
16383782,550,販売量,100,燃料油,2015000707,2015年7月,kl
15595094,550,販売量,100,燃料油,2015000606,2015年6月,kl
16062634,550,販売量,100,燃料油,2015000505,2015年5月,kl
17373561,550,販売量,100,燃料油,2015000404,2015年4月,kl
19546860,550,販売量,100,燃料油,2015000303,2015年3月,kl
19949990,550,販売量,100,燃料油,2015000202,2015年2月,kl
19976425,550,販売量,100,燃料油,2015000101,2015年1月,kl
21930021,550,販売量,100,燃料油,2014001212,2014年12月,kl
18097516,550,販売量,100,燃料油,2014001111,2014年11月,kl
17279725,550,販売量,100,燃料油,2014001010,2014年10月,kl
16061998,550,販売量,100,燃料油,2014000909,2014年9月,kl
16497512,550,販売量,100,燃料油,2014000808,2014年8月,kl
16165685,550,販売量,100,燃料油,2014000707,2014年7月,kl
15234676,550,販売量,100,燃料油,2014000606,2014年6月,kl
15897545,550,販売量,100,燃料油,2014000505,2014年5月,kl
16327114,550,販売量,100,燃料油,2014000404,2014年4月,kl
20946780,550,販売量,100,燃料油,2014000303,2014年3月,kl
20282726,550,販売量,100,燃料油,2014000202,2014年2月,kl
21480933,550,販売量,100,燃料油,2014000101,2014年1月,kl
22261086,550,販売量,100,燃料油,2013001212,2013年12月,kl
19801633,550,販売量,100,燃料油,2013001111,2013年11月,kl
18016668,550,販売量,100,燃料油,2013001010,2013年10月,kl
17220799,550,販売量,100,燃料油,2013000909,2013年9月,kl
18605131,550,販売量,100,燃料油,2013000808,2013年8月,kl
18310060,550,販売量,100,燃料油,2013000707,2013年7月,kl
16470876,550,販売量,100,燃料油,2013000606,2013年6月,kl
17125781,550,販売量,100,燃料油,2013000505,2013年5月,kl
17607516,550,販売量,100,燃料油,2013000404,2013年4月,kl
20240974,550,販売量,100,燃料油,2013000303,2013年3月,kl
20598438,550,販売量,100,燃料油,2013000202,2013年2月,kl
22285532,550,販売量,100,燃料油,2013000101,2013年1月,kl
23849989,550,販売量,100,燃料油,2012001212,2012年12月,kl
20001963,550,販売量,100,燃料油,2012001111,2012年11月,kl
18744551,550,販売量,100,燃料油,2012001010,2012年10月,kl
17868287,550,販売量,100,燃料油,2012000909,2012年9月,kl
19440367,550,販売量,100,燃料油,2012000808,2012年8月,kl
18517074,550,販売量,100,燃料油,2012000707,2012年7月,kl
16690729,550,販売量,100,燃料油,2012000606,2012年6月,kl
17476919,550,販売量,100,燃料油,2012000505,2012年5月,kl
17838429,550,販売量,100,燃料油,2012000404,2012年4月,kl
21390429,550,販売量,100,燃料油,2012000303,2012年3月,kl
23222057,550,販売量,100,燃料油,2012000202,2012年2月,kl
22694055,550,販売量,100,燃料油,2012000101,2012年1月,kl
24044982,550,販売量,100,燃料油,2011001212,2011年12月,kl
20133328,550,販売量,100,燃料油,2011001111,2011年11月,kl
19644850,550,販売量,100,燃料油,2011001010,2011年10月,kl
18249738,550,販売量,100,燃料油,2011000909,2011年9月,kl
19385315,550,販売量,100,燃料油,2011000808,2011年8月,kl
18850998,550,販売量,100,燃料油,2011000707,2011年7月,kl
16986724,550,販売量,100,燃料油,2011000606,2011年6月,kl
16231078,550,販売量,100,燃料油,2011000505,2011年5月,kl
17214846,550,販売量,100,燃料油,2011000404,2011年4月,kl
20351864,550,販売量,100,燃料油,2011000303,2011年3月,kl
21242656,550,販売量,100,燃料油,2011000202,2011年2月,kl
21815125,550,販売量,100,燃料油,2011000101,2011年1月,kl
23086945,550,販売量,100,燃料油,2010001212,2010年12月,kl
19901542,550,販売量,100,燃料油,2010001111,2010年11月,kl
18509658,550,販売量,100,燃料油,2010001010,2010年10月,kl
18483219,550,販売量,100,燃料油,2010000909,2010年9月,kl
18701336,550,販売量,100,燃料油,2010000808,2010年8月,kl
18421727,550,販売量,100,燃料油,2010000707,2010年7月,kl
16832731,550,販売量,100,燃料油,2010000606,2010年6月,kl
16717316,550,販売量,100,燃料油,2010000505,2010年5月,kl
18991451,550,販売量,100,燃料油,2010000404,2010年4月,kl
21427899,550,販売量,100,燃料油,2010000303,2010年3月,kl
20676048,550,販売量,100,燃料油,2010000202,2010年2月,kl
21720016,550,販売量,100,燃料油,2010000101,2010年1月,kl
22910886,550,販売量,100,燃料油,2009001212,2009年12月,kl
19875906,550,販売量,100,燃料油,2009001111,2009年11月,kl
19036626,550,販売量,100,燃料油,2009001010,2009年10月,kl
17327017,550,販売量,100,燃料油,2009000909,2009年9月,kl
18628786,550,販売量,100,燃料油,2009000808,2009年8月,kl
17666609,550,販売量,100,燃料油,2009000707,2009年7月,kl
17828006,550,販売量,100,燃料油,2009000606,2009年6月,kl
17220026,550,販売量,100,燃料油,2009000505,2009年5月,kl
18289492,550,販売量,100,燃料油,2009000404,2009年4月,kl
20335090,550,販売量,100,燃料油,2009000303,2009年3月,kl
18619804,550,販売量,100,燃料油,2009000202,2009年2月,kl
20917489,550,販売量,100,燃料油,2009000101,2009年1月,kl
22167733,550,販売量,100,燃料油,2008001212,2008年12月,kl
19367827,550,販売量,100,燃料油,2008001111,2008年11月,kl
18297904,550,販売量,100,燃料油,2008001010,2008年10月,kl
17673907,550,販売量,100,燃料油,2008000909,2008年9月,kl
17174838,550,販売量,100,燃料油,2008000808,2008年8月,kl
18833280,550,販売量,100,燃料油,2008000707,2008年7月,kl
18023429,550,販売量,100,燃料油,2008000606,2008年6月,kl
18723036,550,販売量,100,燃料油,2008000505,2008年5月,kl
20718786,550,販売量,100,燃料油,2008000404,2008年4月,kl
21560678,550,販売量,100,燃料油,2008000303,2008年3月,kl
23096150,550,販売量,100,燃料油,2008000202,2008年2月,kl
22950717,550,販売量,100,燃料油,2008000101,2008年1月,kl
23655931,550,販売量,100,燃料油,2007001212,2007年12月,kl
21795444,550,販売量,100,燃料油,2007001111,2007年11月,kl
21094156,550,販売量,100,燃料油,2007001010,2007年10月,kl
20316648,550,販売量,100,燃料油,2007000909,2007年9月,kl
19799992,550,販売量,100,燃料油,2007000808,2007年8月,kl
19708725,550,販売量,100,燃料油,2007000707,2007年7月,kl
18907302,550,販売量,100,燃料油,2007000606,2007年6月,kl
18720817,550,販売量,100,燃料油,2007000505,2007年5月,kl
20380504,550,販売量,100,燃料油,2007000404,2007年4月,kl
23796612,550,販売量,100,燃料油,2007000303,2007年3月,kl
22321596,550,販売量,100,燃料油,2007000202,2007年2月,kl
22386896,550,販売量,100,燃料油,2007000101,2007年1月,kl
4654651,550,販売量,110,ガソリン,2024000303,2024年3月,kl
4168060,550,販売量,110,ガソリン,2024000202,2024年2月,kl
4213209,550,販売量,110,ガソリン,2024000101,2024年1月,kl
4943985,550,販売量,110,ガソリン,2023001212,2023年12月,kl
4457054,550,販売量,110,ガソリン,2023001111,2023年11月,kl
4627714,550,販売量,110,ガソリン,2023001010,2023年10月,kl
4716244,550,販売量,110,ガソリン,2023000909,2023年9月,kl
5261143,550,販売量,110,ガソリン,2023000808,2023年8月,kl
5016549,550,販売量,110,ガソリン,2023000707,2023年7月,kl
4426604,550,販売量,110,ガソリン,2023000606,2023年6月,kl
4553798,550,販売量,110,ガソリン,2023000505,2023年5月,kl
4391153,550,販売量,110,ガソリン,2023000404,2023年4月,kl
4651331,550,販売量,110,ガソリン,2023000303,2023年3月,kl
4192550,550,販売量,110,ガソリン,2023000202,2023年2月,kl
4339976,550,販売量,110,ガソリン,2023000101,2023年1月,kl
4957092,550,販売量,110,ガソリン,2022001212,2022年12月,kl
4424209,550,販売量,110,ガソリン,2022001111,2022年11月,kl
4673756,550,販売量,110,ガソリン,2022001010,2022年10月,kl
4677058,550,販売量,110,ガソリン,2022000909,2022年9月,kl
5232227,550,販売量,110,ガソリン,2022000808,2022年8月,kl
5024514,550,販売量,110,ガソリン,2022000707,2022年7月,kl
4584885,550,販売量,110,ガソリン,2022000606,2022年6月,kl
4589047,550,販売量,110,ガソリン,2022000505,2022年5月,kl
4429316,550,販売量,110,ガソリン,2022000404,2022年4月,kl
4674439,550,販売量,110,ガソリン,2022000303,2022年3月,kl
4047542,550,販売量,110,ガソリン,2022000202,2022年2月,kl
4412117,550,販売量,110,ガソリン,2022000101,2022年1月,kl
5156599,550,販売量,110,ガソリン,2021001212,2021年12月,kl
4560205,550,販売量,110,ガソリン,2021001111,2021年11月,kl
4739319,550,販売量,110,ガソリン,2021001010,2021年10月,kl
4400538,550,販売量,110,ガソリン,2021000909,2021年9月,kl
4841636,550,販売量,110,ガソリン,2021000808,2021年8月,kl
4857663,550,販売量,110,ガソリン,2021000707,2021年7月,kl
4404657,550,販売量,110,ガソリン,2021000606,2021年6月,kl
4205795,550,販売量,110,ガソリン,2021000505,2021年5月,kl
4423242,550,販売量,110,ガソリン,2021000404,2021年4月,kl
4551881,550,販売量,110,ガソリン,2021000303,2021年3月,kl
4082556,550,販売量,110,ガソリン,2021000202,2021年2月,kl
4017182,550,販売量,110,ガソリン,2021000101,2021年1月,kl
4987315,550,販売量,110,ガソリン,2020001212,2020年12月,kl
4485547,550,販売量,110,ガソリン,2020001111,2020年11月,kl
4615112,550,販売量,110,ガソリン,2020001010,2020年10月,kl
4664610,550,販売量,110,ガソリン,2020000909,2020年9月,kl
5059237,550,販売量,110,ガソリン,2020000808,2020年8月,kl
4617116,550,販売量,110,ガソリン,2020000707,2020年7月,kl
4361653,550,販売量,110,ガソリン,2020000606,2020年6月,kl
3683813,550,販売量,110,ガソリン,2020000505,2020年5月,kl
3798488,550,販売量,110,ガソリン,2020000404,2020年4月,kl
4451796,550,販売量,110,ガソリン,2020000303,2020年3月,kl
4465983,550,販売量,110,ガソリン,2020000202,2020年2月,kl
4433521,550,販売量,110,ガソリン,2020000101,2020年1月,kl
5166482,550,販売量,110,ガソリン,2019001212,2019年12月,kl
4789138,550,販売量,110,ガソリン,2019001111,2019年11月,kl
4661239,550,販売量,110,ガソリン,2019001010,2019年10月,kl
5141964,550,販売量,110,ガソリン,2019000909,2019年9月,kl
5740636,550,販売量,110,ガソリン,2019000808,2019年8月,kl
5098470,550,販売量,110,ガソリン,2019000707,2019年7月,kl
4706151,550,販売量,110,ガソリン,2019000606,2019年6月,kl
4761784,550,販売量,110,ガソリン,2019000505,2019年5月,kl
4833064,550,販売量,110,ガソリン,2019000404,2019年4月,kl
4890142,550,販売量,110,ガソリン,2019000303,2019年3月,kl
4425059,550,販売量,110,ガソリン,2019000202,2019年2月,kl
4667747,550,販売量,110,ガソリン,2019000101,2019年1月,kl
5315529,550,販売量,110,ガソリン,2018001212,2018年12月,kl
4800599,550,販売量,110,ガソリン,2018001111,2018年11月,kl
4861625,550,販売量,110,ガソリン,2018001010,2018年10月,kl
4900839,550,販売量,110,ガソリン,2018000909,2018年9月,kl
5718195,550,販売量,110,ガソリン,2018000808,2018年8月,kl
5463475,550,販売量,110,ガソリン,2018000707,2018年7月,kl
4803939,550,販売量,110,ガソリン,2018000606,2018年6月,kl
4923044,550,販売量,110,ガソリン,2018000505,2018年5月,kl
4785965,550,販売量,110,ガソリン,2018000404,2018年4月,kl
5102796,550,販売量,110,ガソリン,2018000303,2018年3月,kl
4580480,550,販売量,110,ガソリン,2018000202,2018年2月,kl
4771913,550,販売量,110,ガソリン,2018000101,2018年1月,kl
5568007,550,販売量,110,ガソリン,2017001212,2017年12月,kl
5015160,550,販売量,110,ガソリン,2017001111,2017年11月,kl
5053939,550,販売量,110,ガソリン,2017001010,2017年10月,kl
5130222,550,販売量,110,ガソリン,2017000909,2017年9月,kl
5849600,550,販売量,110,ガソリン,2017000808,2017年8月,kl
5618406,550,販売量,110,ガソリン,2017000707,2017年7月,kl
4992907,550,販売量,110,ガソリン,2017000606,2017年6月,kl
5220490,550,販売量,110,ガソリン,2017000505,2017年5月,kl
5107136,550,販売量,110,ガソリン,2017000404,2017年4月,kl
5445317,550,販売量,110,ガソリン,2017000303,2017年3月,kl
4979340,550,販売量,110,ガソリン,2017000202,2017年2月,kl
5138383,550,販売量,110,ガソリン,2017000101,2017年1月,kl
5919608,550,販売量,110,ガソリン,2016001212,2016年12月,kl
5443857,550,販売量,110,ガソリン,2016001111,2016年11月,kl
5631533,550,販売量,110,ガソリン,2016001010,2016年10月,kl
5535884,550,販売量,110,ガソリン,2016000909,2016年9月,kl
6361177,550,販売量,110,ガソリン,2016000808,2016年8月,kl
5906782,550,販売量,110,ガソリン,2016000707,2016年7月,kl
5158814,550,販売量,110,ガソリン,2016000606,2016年6月,kl
5482308,550,販売量,110,ガソリン,2016000505,2016年5月,kl
5258891,550,販売量,110,ガソリン,2016000404,2016年4月,kl
5692099,550,販売量,110,ガソリン,2016000303,2016年3月,kl
5178867,550,販売量,110,ガソリン,2016000202,2016年2月,kl
5021871,550,販売量,110,ガソリン,2016000101,2016年1月,kl
5853547,550,販売量,110,ガソリン,2015001212,2015年12月,kl
5198946,550,販売量,110,ガソリン,2015001111,2015年11月,kl
5393066,550,販売量,110,ガソリン,2015001010,2015年10月,kl
5107897,550,販売量,110,ガソリン,2015000909,2015年9月,kl
5949175,550,販売量,110,ガソリン,2015000808,2015年8月,kl
5451847,550,販売量,110,ガソリン,2015000707,2015年7月,kl
4984677,550,販売量,110,ガソリン,2015000606,2015年6月,kl
5119862,550,販売量,110,ガソリン,2015000505,2015年5月,kl
5035340,550,販売量,110,ガソリン,2015000404,2015年4月,kl
5195285,550,販売量,110,ガソリン,2015000303,2015年3月,kl
4769766,550,販売量,110,ガソリン,2015000202,2015年2月,kl
4834124,550,販売量,110,ガソリン,2015000101,2015年1月,kl
5763750,550,販売量,110,ガソリン,2014001212,2014年12月,kl
5043079,550,販売量,110,ガソリン,2014001111,2014年11月,kl
5091435,550,販売量,110,ガソリン,2014001010,2014年10月,kl
5206229,550,販売量,110,ガソリン,2014000909,2014年9月,kl
5756204,550,販売量,110,ガソリン,2014000808,2014年8月,kl
5403492,550,販売量,110,ガソリン,2014000707,2014年7月,kl
4939034,550,販売量,110,ガソリン,2014000606,2014年6月,kl
5067485,550,販売量,110,ガソリン,2014000505,2014年5月,kl
4714931,550,販売量,110,ガソリン,2014000404,2014年4月,kl
5759774,550,販売量,110,ガソリン,2014000303,2014年3月,kl
4722378,550,販売量,110,ガソリン,2014000202,2014年2月,kl
5007487,550,販売量,110,ガソリン,2014000101,2014年1月,kl
5775479,550,販売量,110,ガソリン,2013001212,2013年12月,kl
5350031,550,販売量,110,ガソリン,2013001111,2013年11月,kl
5244415,550,販売量,110,ガソリン,2013001010,2013年10月,kl
5345450,550,販売量,110,ガソリン,2013000909,2013年9月,kl
6315397,550,販売量,110,ガソリン,2013000808,2013年8月,kl
5955659,550,販売量,110,ガソリン,2013000707,2013年7月,kl
5232227,550,販売量,110,ガソリン,2013000606,2013年6月,kl
5432946,550,販売量,110,ガソリン,2013000505,2013年5月,kl
5242875,550,販売量,110,ガソリン,2013000404,2013年4月,kl
5510516,550,販売量,110,ガソリン,2013000303,2013年3月,kl
5006959,550,販売量,110,ガソリン,2013000202,2013年2月,kl
5177189,550,販売量,110,ガソリン,2013000101,2013年1月,kl
6017568,550,販売量,110,ガソリン,2012001212,2012年12月,kl
5549492,550,販売量,110,ガソリン,2012001111,2012年11月,kl
5538163,550,販売量,110,ガソリン,2012001010,2012年10月,kl
5553106,550,販売量,110,ガソリン,2012000909,2012年9月,kl
6440688,550,販売量,110,ガソリン,2012000808,2012年8月,kl
5866443,550,販売量,110,ガソリン,2012000707,2012年7月,kl
5241308,550,販売量,110,ガソリン,2012000606,2012年6月,kl
5404284,550,販売量,110,ガソリン,2012000505,2012年5月,kl
5240236,550,販売量,110,ガソリン,2012000404,2012年4月,kl
5643923,550,販売量,110,ガソリン,2012000303,2012年3月,kl
5580987,550,販売量,110,ガソリン,2012000202,2012年2月,kl
5532027,550,販売量,110,ガソリン,2012000101,2012年1月,kl
6424654,550,販売量,110,ガソリン,2011001212,2011年12月,kl
5718610,550,販売量,110,ガソリン,2011001111,2011年11月,kl
5929518,550,販売量,110,ガソリン,2011001010,2011年10月,kl
5849656,550,販売量,110,ガソリン,2011000909,2011年9月,kl
6552542,550,販売量,110,ガソリン,2011000808,2011年8月,kl
6299310,550,販売量,110,ガソリン,2011000707,2011年7月,kl
5606262,550,販売量,110,ガソリン,2011000606,2011年6月,kl
5483166,550,販売量,110,ガソリン,2011000505,2011年5月,kl
5270865,550,販売量,110,ガソリン,2011000404,2011年4月,kl
5739266,550,販売量,110,ガソリン,2011000303,2011年3月,kl
5347641,550,販売量,110,ガソリン,2011000202,2011年2月,kl
5433211,550,販売量,110,ガソリン,2011000101,2011年1月,kl
6344314,550,販売量,110,ガソリン,2010001212,2010年12月,kl
5756277,550,販売量,110,ガソリン,2010001111,2010年11月,kl
5735317,550,販売量,110,ガソリン,2010001010,2010年10月,kl
6055730,550,販売量,110,ガソリン,2010000909,2010年9月,kl
6644800,550,販売量,110,ガソリン,2010000808,2010年8月,kl
6350939,550,販売量,110,ガソリン,2010000707,2010年7月,kl
5570161,550,販売量,110,ガソリン,2010000606,2010年6月,kl
5518375,550,販売量,110,ガソリン,2010000505,2010年5月,kl
5773811,550,販売量,110,ガソリン,2010000404,2010年4月,kl
6076649,550,販売量,110,ガソリン,2010000303,2010年3月,kl
5257462,550,販売量,110,ガソリン,2010000202,2010年2月,kl
5380601,550,販売量,110,ガソリン,2010000101,2010年1月,kl
6273815,550,販売量,110,ガソリン,2009001212,2009年12月,kl
5520464,550,販売量,110,ガソリン,2009001111,2009年11月,kl
5763080,550,販売量,110,ガソリン,2009001010,2009年10月,kl
5668203,550,販売量,110,ガソリン,2009000909,2009年9月,kl
6514243,550,販売量,110,ガソリン,2009000808,2009年8月,kl
5891227,550,販売量,110,ガソリン,2009000707,2009年7月,kl
5665280,550,販売量,110,ガソリン,2009000606,2009年6月,kl
5672697,550,販売量,110,ガソリン,2009000505,2009年5月,kl
5616611,550,販売量,110,ガソリン,2009000404,2009年4月,kl
5657831,550,販売量,110,ガソリン,2009000303,2009年3月,kl
4922146,550,販売量,110,ガソリン,2009000202,2009年2月,kl
5337712,550,販売量,110,ガソリン,2009000101,2009年1月,kl
6076397,550,販売量,110,ガソリン,2008001212,2008年12月,kl
5361663,550,販売量,110,ガソリン,2008001111,2008年11月,kl
5468231,550,販売量,110,ガソリン,2008001010,2008年10月,kl
5560267,550,販売量,110,ガソリン,2008000909,2008年9月,kl
5438247,550,販売量,110,ガソリン,2008000808,2008年8月,kl
5729114,550,販売量,110,ガソリン,2008000707,2008年7月,kl
5285074,550,販売量,110,ガソリン,2008000606,2008年6月,kl
5470625,550,販売量,110,ガソリン,2008000505,2008年5月,kl
6519728,550,販売量,110,ガソリン,2008000404,2008年4月,kl
5276112,550,販売量,110,ガソリン,2008000303,2008年3月,kl
5296763,550,販売量,110,ガソリン,2008000202,2008年2月,kl
5257331,550,販売量,110,ガソリン,2008000101,2008年1月,kl
5871294,550,販売量,110,ガソリン,2007001212,2007年12月,kl
5662478,550,販売量,110,ガソリン,2007001111,2007年11月,kl
5860634,550,販売量,110,ガソリン,2007001010,2007年10月,kl
6112797,550,販売量,110,ガソリン,2007000909,2007年9月,kl
6340811,550,販売量,110,ガソリン,2007000808,2007年8月,kl
6078086,550,販売量,110,ガソリン,2007000707,2007年7月,kl
5750479,550,販売量,110,ガソリン,2007000606,2007年6月,kl
5743991,550,販売量,110,ガソリン,2007000505,2007年5月,kl
5786339,550,販売量,110,ガソリン,2007000404,2007年4月,kl
5964191,550,販売量,110,ガソリン,2007000303,2007年3月,kl
5355424,550,販売量,110,ガソリン,2007000202,2007年2月,kl
5286563,550,販売量,110,ガソリン,2007000101,2007年1月,kl
3196369,550,販売量,160,ナフサ,2024000303,2024年3月,kl
3606918,550,販売量,160,ナフサ,2024000202,2024年2月,kl
3464675,550,販売量,160,ナフサ,2024000101,2024年1月,kl
3544165,550,販売量,160,ナフサ,2023001212,2023年12月,kl
3608309,550,販売量,160,ナフサ,2023001111,2023年11月,kl
3372845,550,販売量,160,ナフサ,2023001010,2023年10月,kl
3340253,550,販売量,160,ナフサ,2023000909,2023年9月,kl
3691538,550,販売量,160,ナフサ,2023000808,2023年8月,kl
3214741,550,販売量,160,ナフサ,2023000707,2023年7月,kl
2994124,550,販売量,160,ナフサ,2023000606,2023年6月,kl
3150311,550,販売量,160,ナフサ,2023000505,2023年5月,kl
3590625,550,販売量,160,ナフサ,2023000404,2023年4月,kl
3921205,550,販売量,160,ナフサ,2023000303,2023年3月,kl
3340494,550,販売量,160,ナフサ,2023000202,2023年2月,kl
3978960,550,販売量,160,ナフサ,2023000101,2023年1月,kl
3842501,550,販売量,160,ナフサ,2022001212,2022年12月,kl
3784888,550,販売量,160,ナフサ,2022001111,2022年11月,kl
3747443,550,販売量,160,ナフサ,2022001010,2022年10月,kl
3379760,550,販売量,160,ナフサ,2022000909,2022年9月,kl
3989653,550,販売量,160,ナフサ,2022000808,2022年8月,kl
3684195,550,販売量,160,ナフサ,2022000707,2022年7月,kl
3309461,550,販売量,160,ナフサ,2022000606,2022年6月,kl
3572058,550,販売量,160,ナフサ,2022000505,2022年5月,kl
3299732,550,販売量,160,ナフサ,2022000404,2022年4月,kl
3461497,550,販売量,160,ナフサ,2022000303,2022年3月,kl
3449593,550,販売量,160,ナフサ,2022000202,2022年2月,kl
4272902,550,販売量,160,ナフサ,2022000101,2022年1月,kl
4707840,550,販売量,160,ナフサ,2021001212,2021年12月,kl
3831329,550,販売量,160,ナフサ,2021001111,2021年11月,kl
