value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label,unit
929,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,07000,福島県,2006000000,2006年,人
1697,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,08000,茨城県,2006000000,2006年,人
1092,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,09000,栃木県,2006000000,2006年,人
786,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,10000,群馬県,2006000000,2006年,人
2515,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,11000,埼玉県,2006000000,2006年,人
3246,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,12000,千葉県,2006000000,2006年,人
4093,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,13000,東京都,2006000000,2006年,人
4518,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,14000,神奈川県,2006000000,2006年,人
740,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,15000,新潟県,2006000000,2006年,人
423,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,16000,富山県,2006000000,2006年,人
336,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,17000,石川県,2006000000,2006年,人
304,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,18000,福井県,2006000000,2006年,人
495,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,19000,山梨県,2006000000,2006年,人
1271,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,20000,長野県,2006000000,2006年,人
870,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,21000,岐阜県,2006000000,2006年,人
1427,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,22000,静岡県,2006000000,2006年,人
3333,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,23000,愛知県,2006000000,2006年,人
762,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,24000,三重県,2006000000,2006年,人
1005,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,25000,滋賀県,2006000000,2006年,人
1387,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,26000,京都府,2006000000,2006年,人
6048,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,27000,大阪府,2006000000,2006年,人
2815,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,28000,兵庫県,2006000000,2006年,人
866,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,29000,奈良県,2006000000,2006年,人
622,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,30000,和歌山県,2006000000,2006年,人
332,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,31000,鳥取県,2006000000,2006年,人
296,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,32000,島根県,2006000000,2006年,人
1330,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,33000,岡山県,2006000000,2006年,人
1395,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,34000,広島県,2006000000,2006年,人
525,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,35000,山口県,2006000000,2006年,人
439,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,36000,徳島県,2006000000,2006年,人
435,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,37000,香川県,2006000000,2006年,人
583,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,38000,愛媛県,2006000000,2006年,人
421,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,39000,高知県,2006000000,2006年,人
2397,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,40000,福岡県,2006000000,2006年,人
424,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,41000,佐賀県,2006000000,2006年,人
630,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,42000,長崎県,2006000000,2006年,人
450,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,43000,熊本県,2006000000,2006年,人
473,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,44000,大分県,2006000000,2006年,人
373,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,45000,宮崎県,2006000000,2006年,人
724,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,46000,鹿児島県,2006000000,2006年,人
854,0000000270,児童数（長期欠席）,0000000010,計,02000,公立,47000,沖縄県,2006000000,2006年,人
399,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,00000,全国,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,01000,北海道,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,02000,青森県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,03000,岩手県,2006000000,2006年,人
7,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,04000,宮城県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,05000,秋田県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,06000,山形県,2006000000,2006年,人
5,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,07000,福島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,08000,茨城県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,09000,栃木県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,10000,群馬県,2006000000,2006年,人
6,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,11000,埼玉県,2006000000,2006年,人
24,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,12000,千葉県,2006000000,2006年,人
131,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,13000,東京都,2006000000,2006年,人
38,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,14000,神奈川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,15000,新潟県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,16000,富山県,2006000000,2006年,人
4,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,17000,石川県,2006000000,2006年,人
