value,tab,tab_label,cat01,cat01_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
12310,0000000240,児童数（特別支援学級）,03000,3学年,02000,公立,010,計,00000,全国,2006000000,2006年,人
7020,0000000240,児童数（特別支援学級）,03000,3学年,02000,公立,020,知的障害,00000,全国,2006000000,2006年,人
518,0000000240,児童数（特別支援学級）,03000,3学年,02000,公立,030,肢体不自由,00000,全国,2006000000,2006年,人
213,0000000240,児童数（特別支援学級）,03000,3学年,02000,公立,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
41,0000000240,児童数（特別支援学級）,03000,3学年,02000,公立,050,弱視,00000,全国,2006000000,2006年,人
157,0000000240,児童数（特別支援学級）,03000,3学年,02000,公立,060,難聴,00000,全国,2006000000,2006年,人
218,0000000240,児童数（特別支援学級）,03000,3学年,02000,公立,070,言語障害,00000,全国,2006000000,2006年,人
4143,0000000240,児童数（特別支援学級）,03000,3学年,02000,公立,080,情緒障害,00000,全国,2006000000,2006年,人
30,0000000240,児童数（特別支援学級）,03000,3学年,03000,私立,010,計,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,03000,3学年,03000,私立,020,知的障害,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,03000,3学年,03000,私立,030,肢体不自由,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,03000,3学年,03000,私立,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,03000,3学年,03000,私立,050,弱視,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,03000,3学年,03000,私立,060,難聴,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,03000,3学年,03000,私立,070,言語障害,00000,全国,2006000000,2006年,人
30,0000000240,児童数（特別支援学級）,03000,3学年,03000,私立,080,情緒障害,00000,全国,2006000000,2006年,人
13150,0000000240,児童数（特別支援学級）,04000,4学年,00000,計,010,計,00000,全国,2006000000,2006年,人
7696,0000000240,児童数（特別支援学級）,04000,4学年,00000,計,020,知的障害,00000,全国,2006000000,2006年,人
512,0000000240,児童数（特別支援学級）,04000,4学年,00000,計,030,肢体不自由,00000,全国,2006000000,2006年,人
212,0000000240,児童数（特別支援学級）,04000,4学年,00000,計,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
38,0000000240,児童数（特別支援学級）,04000,4学年,00000,計,050,弱視,00000,全国,2006000000,2006年,人
141,0000000240,児童数（特別支援学級）,04000,4学年,00000,計,060,難聴,00000,全国,2006000000,2006年,人
215,0000000240,児童数（特別支援学級）,04000,4学年,00000,計,070,言語障害,00000,全国,2006000000,2006年,人
4336,0000000240,児童数（特別支援学級）,04000,4学年,00000,計,080,情緒障害,00000,全国,2006000000,2006年,人
17,0000000240,児童数（特別支援学級）,04000,4学年,01000,国立,010,計,00000,全国,2006000000,2006年,人
17,0000000240,児童数（特別支援学級）,04000,4学年,01000,国立,020,知的障害,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,01000,国立,030,肢体不自由,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,01000,国立,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,01000,国立,050,弱視,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,01000,国立,060,難聴,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,01000,国立,070,言語障害,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,01000,国立,080,情緒障害,00000,全国,2006000000,2006年,人
13103,0000000240,児童数（特別支援学級）,04000,4学年,02000,公立,010,計,00000,全国,2006000000,2006年,人
7679,0000000240,児童数（特別支援学級）,04000,4学年,02000,公立,020,知的障害,00000,全国,2006000000,2006年,人
512,0000000240,児童数（特別支援学級）,04000,4学年,02000,公立,030,肢体不自由,00000,全国,2006000000,2006年,人
212,0000000240,児童数（特別支援学級）,04000,4学年,02000,公立,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
38,0000000240,児童数（特別支援学級）,04000,4学年,02000,公立,050,弱視,00000,全国,2006000000,2006年,人
141,0000000240,児童数（特別支援学級）,04000,4学年,02000,公立,060,難聴,00000,全国,2006000000,2006年,人
215,0000000240,児童数（特別支援学級）,04000,4学年,02000,公立,070,言語障害,00000,全国,2006000000,2006年,人
4306,0000000240,児童数（特別支援学級）,04000,4学年,02000,公立,080,情緒障害,00000,全国,2006000000,2006年,人
30,0000000240,児童数（特別支援学級）,04000,4学年,03000,私立,010,計,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,03000,私立,020,知的障害,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,03000,私立,030,肢体不自由,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,03000,私立,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,03000,私立,050,弱視,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,03000,私立,060,難聴,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,04000,4学年,03000,私立,070,言語障害,00000,全国,2006000000,2006年,人
30,0000000240,児童数（特別支援学級）,04000,4学年,03000,私立,080,情緒障害,00000,全国,2006000000,2006年,人
12755,0000000240,児童数（特別支援学級）,05000,5学年,00000,計,010,計,00000,全国,2006000000,2006年,人
7732,0000000240,児童数（特別支援学級）,05000,5学年,00000,計,020,知的障害,00000,全国,2006000000,2006年,人
503,0000000240,児童数（特別支援学級）,05000,5学年,00000,計,030,肢体不自由,00000,全国,2006000000,2006年,人
217,0000000240,児童数（特別支援学級）,05000,5学年,00000,計,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
48,0000000240,児童数（特別支援学級）,05000,5学年,00000,計,050,弱視,00000,全国,2006000000,2006年,人
129,0000000240,児童数（特別支援学級）,05000,5学年,00000,計,060,難聴,00000,全国,2006000000,2006年,人
151,0000000240,児童数（特別支援学級）,05000,5学年,00000,計,070,言語障害,00000,全国,2006000000,2006年,人
3975,0000000240,児童数（特別支援学級）,05000,5学年,00000,計,080,情緒障害,00000,全国,2006000000,2006年,人
18,0000000240,児童数（特別支援学級）,05000,5学年,01000,国立,010,計,00000,全国,2006000000,2006年,人
18,0000000240,児童数（特別支援学級）,05000,5学年,01000,国立,020,知的障害,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,01000,国立,030,肢体不自由,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,01000,国立,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,01000,国立,050,弱視,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,01000,国立,060,難聴,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,01000,国立,070,言語障害,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,01000,国立,080,情緒障害,00000,全国,2006000000,2006年,人
12707,0000000240,児童数（特別支援学級）,05000,5学年,02000,公立,010,計,00000,全国,2006000000,2006年,人
7714,0000000240,児童数（特別支援学級）,05000,5学年,02000,公立,020,知的障害,00000,全国,2006000000,2006年,人
503,0000000240,児童数（特別支援学級）,05000,5学年,02000,公立,030,肢体不自由,00000,全国,2006000000,2006年,人
217,0000000240,児童数（特別支援学級）,05000,5学年,02000,公立,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
48,0000000240,児童数（特別支援学級）,05000,5学年,02000,公立,050,弱視,00000,全国,2006000000,2006年,人
129,0000000240,児童数（特別支援学級）,05000,5学年,02000,公立,060,難聴,00000,全国,2006000000,2006年,人
151,0000000240,児童数（特別支援学級）,05000,5学年,02000,公立,070,言語障害,00000,全国,2006000000,2006年,人
3945,0000000240,児童数（特別支援学級）,05000,5学年,02000,公立,080,情緒障害,00000,全国,2006000000,2006年,人
30,0000000240,児童数（特別支援学級）,05000,5学年,03000,私立,010,計,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,03000,私立,020,知的障害,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,03000,私立,030,肢体不自由,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,03000,私立,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,03000,私立,050,弱視,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,03000,私立,060,難聴,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,05000,5学年,03000,私立,070,言語障害,00000,全国,2006000000,2006年,人
30,0000000240,児童数（特別支援学級）,05000,5学年,03000,私立,080,情緒障害,00000,全国,2006000000,2006年,人
12804,0000000240,児童数（特別支援学級）,06000,6学年,00000,計,010,計,00000,全国,2006000000,2006年,人
7710,0000000240,児童数（特別支援学級）,06000,6学年,00000,計,020,知的障害,00000,全国,2006000000,2006年,人
511,0000000240,児童数（特別支援学級）,06000,6学年,00000,計,030,肢体不自由,00000,全国,2006000000,2006年,人
257,0000000240,児童数（特別支援学級）,06000,6学年,00000,計,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
47,0000000240,児童数（特別支援学級）,06000,6学年,00000,計,050,弱視,00000,全国,2006000000,2006年,人
