value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
26524369,120,輸送トン数,11,合計,11,合計,2024100000,2024年度,M/T
26524369,120,輸送トン数,11,合計,11,合計,2023100000,2023年度,M/T
26524369,120,輸送トン数,11,合計,11,合計,2022100000,2022年度,M/T
26524369,120,輸送トン数,11,合計,11,合計,2021100000,2021年度,M/T
26524369,120,輸送トン数,11,合計,11,合計,2020100000,2020年度,M/T
27633637,120,輸送トン数,11,合計,11,合計,2019100000,2019年度,M/T
26524369,120,輸送トン数,11,合計,11,合計,2018100000,2018年度,M/T
24575207,120,輸送トン数,11,合計,11,合計,2017100000,2017年度,M/T
26940417,120,輸送トン数,11,合計,11,合計,2016100000,2016年度,M/T
25592370,120,輸送トン数,11,合計,11,合計,2015100000,2015年度,M/T
26250791,120,輸送トン数,11,合計,11,合計,2014100000,2014年度,M/T
26355326,120,輸送トン数,11,合計,11,合計,2013100000,2013年度,M/T
25070289,120,輸送トン数,11,合計,11,合計,2012100000,2012年度,M/T
24431084,120,輸送トン数,11,合計,11,合計,2011100000,2011年度,M/T
23803614,120,輸送トン数,11,合計,11,合計,2010100000,2010年度,M/T
19282457,120,輸送トン数,11,合計,11,合計,2009100000,2009年度,M/T
19646889,120,輸送トン数,11,合計,11,合計,2008100000,2008年度,M/T
19923655,120,輸送トン数,11,合計,11,合計,2007100000,2007年度,M/T
18351486,120,輸送トン数,11,合計,11,合計,2006100000,2006年度,M/T
17297560,120,輸送トン数,11,合計,11,合計,2005100000,2005年度,M/T
3905739,120,輸送トン数,11,合計,12,北海道,2024100000,2024年度,M/T
3905739,120,輸送トン数,11,合計,12,北海道,2023100000,2023年度,M/T
3905739,120,輸送トン数,11,合計,12,北海道,2022100000,2022年度,M/T
3905739,120,輸送トン数,11,合計,12,北海道,2021100000,2021年度,M/T
3905739,120,輸送トン数,11,合計,12,北海道,2020100000,2020年度,M/T
4909905,120,輸送トン数,11,合計,12,北海道,2019100000,2019年度,M/T
3905739,120,輸送トン数,11,合計,12,北海道,2018100000,2018年度,M/T
4165418,120,輸送トン数,11,合計,12,北海道,2017100000,2017年度,M/T
4972077,120,輸送トン数,11,合計,12,北海道,2016100000,2016年度,M/T
4910274,120,輸送トン数,11,合計,12,北海道,2015100000,2015年度,M/T
4670508,120,輸送トン数,11,合計,12,北海道,2014100000,2014年度,M/T
4711380,120,輸送トン数,11,合計,12,北海道,2013100000,2013年度,M/T
4399266,120,輸送トン数,11,合計,12,北海道,2012100000,2012年度,M/T
4525038,120,輸送トン数,11,合計,12,北海道,2011100000,2011年度,M/T
4035627,120,輸送トン数,11,合計,12,北海道,2010100000,2010年度,M/T
3877379,120,輸送トン数,11,合計,12,北海道,2009100000,2009年度,M/T
3923252,120,輸送トン数,11,合計,12,北海道,2008100000,2008年度,M/T
4234806,120,輸送トン数,11,合計,12,北海道,2007100000,2007年度,M/T
3709594,120,輸送トン数,11,合計,12,北海道,2006100000,2006年度,M/T
3815591,120,輸送トン数,11,合計,12,北海道,2005100000,2005年度,M/T
359139,120,輸送トン数,11,合計,13,北東北,2024100000,2024年度,M/T
359139,120,輸送トン数,11,合計,13,北東北,2023100000,2023年度,M/T
359139,120,輸送トン数,11,合計,13,北東北,2022100000,2022年度,M/T
359139,120,輸送トン数,11,合計,13,北東北,2021100000,2021年度,M/T
359139,120,輸送トン数,11,合計,13,北東北,2020100000,2020年度,M/T
248188,120,輸送トン数,11,合計,13,北東北,2019100000,2019年度,M/T
359139,120,輸送トン数,11,合計,13,北東北,2018100000,2018年度,M/T
393059,120,輸送トン数,11,合計,13,北東北,2017100000,2017年度,M/T
358637,120,輸送トン数,11,合計,13,北東北,2016100000,2016年度,M/T
310267,120,輸送トン数,11,合計,13,北東北,2015100000,2015年度,M/T
192939,120,輸送トン数,11,合計,13,北東北,2014100000,2014年度,M/T
176977,120,輸送トン数,11,合計,13,北東北,2013100000,2013年度,M/T
130099,120,輸送トン数,11,合計,13,北東北,2012100000,2012年度,M/T
77416,120,輸送トン数,11,合計,13,北東北,2011100000,2011年度,M/T
80412,120,輸送トン数,11,合計,13,北東北,2010100000,2010年度,M/T
8032,120,輸送トン数,11,合計,13,北東北,2009100000,2009年度,M/T
28432,120,輸送トン数,11,合計,13,北東北,2008100000,2008年度,M/T
34374,120,輸送トン数,11,合計,13,北東北,2007100000,2007年度,M/T
47481,120,輸送トン数,11,合計,13,北東北,2006100000,2006年度,M/T
-,120,輸送トン数,11,合計,13,北東北,2005100000,2005年度,M/T
997130,120,輸送トン数,11,合計,14,東東北,2024100000,2024年度,M/T
997130,120,輸送トン数,11,合計,14,東東北,2023100000,2023年度,M/T
997130,120,輸送トン数,11,合計,14,東東北,2022100000,2022年度,M/T
997130,120,輸送トン数,11,合計,14,東東北,2021100000,2021年度,M/T
997130,120,輸送トン数,11,合計,14,東東北,2020100000,2020年度,M/T
1123581,120,輸送トン数,11,合計,14,東東北,2019100000,2019年度,M/T
997130,120,輸送トン数,11,合計,14,東東北,2018100000,2018年度,M/T
904868,120,輸送トン数,11,合計,14,東東北,2017100000,2017年度,M/T
1089327,120,輸送トン数,11,合計,14,東東北,2016100000,2016年度,M/T
1066123,120,輸送トン数,11,合計,14,東東北,2015100000,2015年度,M/T
1005004,120,輸送トン数,11,合計,14,東東北,2014100000,2014年度,M/T
1015120,120,輸送トン数,11,合計,14,東東北,2013100000,2013年度,M/T
814504,120,輸送トン数,11,合計,14,東東北,2012100000,2012年度,M/T
702820,120,輸送トン数,11,合計,14,東東北,2011100000,2011年度,M/T
913417,120,輸送トン数,11,合計,14,東東北,2010100000,2010年度,M/T
396424,120,輸送トン数,11,合計,14,東東北,2009100000,2009年度,M/T
292143,120,輸送トン数,11,合計,14,東東北,2008100000,2008年度,M/T
347454,120,輸送トン数,11,合計,14,東東北,2007100000,2007年度,M/T
409701,120,輸送トン数,11,合計,14,東東北,2006100000,2006年度,M/T
404447,120,輸送トン数,11,合計,14,東東北,2005100000,2005年度,M/T
-,120,輸送トン数,11,合計,15,西東北,2024100000,2024年度,M/T
-,120,輸送トン数,11,合計,15,西東北,2023100000,2023年度,M/T
-,120,輸送トン数,11,合計,15,西東北,2022100000,2022年度,M/T
-,120,輸送トン数,11,合計,15,西東北,2021100000,2021年度,M/T
-,120,輸送トン数,11,合計,15,西東北,2020100000,2020年度,M/T
1229,120,輸送トン数,11,合計,15,西東北,2019100000,2019年度,M/T
-,120,輸送トン数,11,合計,15,西東北,2018100000,2018年度,M/T
-,120,輸送トン数,11,合計,15,西東北,2017100000,2017年度,M/T
-,120,輸送トン数,11,合計,15,西東北,2016100000,2016年度,M/T
-,120,輸送トン数,11,合計,15,西東北,2015100000,2015年度,M/T
1530,120,輸送トン数,11,合計,15,西東北,2014100000,2014年度,M/T
-,120,輸送トン数,11,合計,15,西東北,2013100000,2013年度,M/T
-,120,輸送トン数,11,合計,15,西東北,2012100000,2012年度,M/T
