value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
1392,120,工事件数,200,建築,220,民間等,2025000000,2025年,件
1421,120,工事件数,200,建築,220,民間等,2024000000,2024年,件
1394,120,工事件数,200,建築,220,民間等,2023000000,2023年,件
1528,120,工事件数,200,建築,220,民間等,2022000000,2022年,件
1341,120,工事件数,200,建築,220,民間等,2021000000,2021年,件
1255,120,工事件数,200,建築,220,民間等,2020000000,2020年,件
1370,120,工事件数,200,建築,220,民間等,2019000000,2019年,件
1428,120,工事件数,200,建築,220,民間等,2018000000,2018年,件
1357,120,工事件数,200,建築,220,民間等,2017000000,2017年,件
1343,120,工事件数,200,建築,220,民間等,2016000000,2016年,件
1328,120,工事件数,200,建築,220,民間等,2015000000,2015年,件
1280,120,工事件数,200,建築,220,民間等,2014000000,2014年,件
1550,120,工事件数,200,建築,220,民間等,2013000000,2013年,件
1254,120,工事件数,200,建築,220,民間等,2012000000,2012年,件
1214,120,工事件数,200,建築,220,民間等,2011000000,2011年,件
1111,120,工事件数,200,建築,220,民間等,2010000000,2010年,件
1002,120,工事件数,200,建築,220,民間等,2009000000,2009年,件
1685,120,工事件数,200,建築,220,民間等,2008000000,2008年,件
1743,120,工事件数,200,建築,220,民間等,2007000000,2007年,件
269,120,工事件数,200,建築,320,公共機関,2025000000,2025年,件
209,120,工事件数,200,建築,320,公共機関,2024000000,2024年,件
223,120,工事件数,200,建築,320,公共機関,2023000000,2023年,件
197,120,工事件数,200,建築,320,公共機関,2022000000,2022年,件
223,120,工事件数,200,建築,320,公共機関,2021000000,2021年,件
214,120,工事件数,200,建築,320,公共機関,2020000000,2020年,件
214,120,工事件数,200,建築,320,公共機関,2019000000,2019年,件
197,120,工事件数,200,建築,320,公共機関,2018000000,2018年,件
217,120,工事件数,200,建築,320,公共機関,2017000000,2017年,件
228,120,工事件数,200,建築,320,公共機関,2016000000,2016年,件
266,120,工事件数,200,建築,320,公共機関,2015000000,2015年,件
285,120,工事件数,200,建築,320,公共機関,2014000000,2014年,件
235,120,工事件数,200,建築,320,公共機関,2013000000,2013年,件
222,120,工事件数,200,建築,320,公共機関,2012000000,2012年,件
162,120,工事件数,200,建築,320,公共機関,2011000000,2011年,件
174,120,工事件数,200,建築,320,公共機関,2010000000,2010年,件
