value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,time,time_label,unit
4126,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",280,18 板金工事業,2023100000,2023年度,百万円
6137,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",280,18 板金工事業,2022100000,2022年度,百万円
5388,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",280,18 板金工事業,2021100000,2021年度,百万円
1753274,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",290,19 塗装工事業,2023100000,2023年度,百万円
52428,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",290,19 塗装工事業,2022100000,2022年度,百万円
46023,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",290,19 塗装工事業,2021100000,2021年度,百万円
2862,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",300,20 ガラス工事業,2023100000,2023年度,百万円
23050,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",300,20 ガラス工事業,2022100000,2022年度,百万円
482,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",300,20 ガラス工事業,2021100000,2021年度,百万円
21041,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",310,21 建具工事業,2023100000,2023年度,百万円
19678,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",310,21 建具工事業,2022100000,2022年度,百万円
27763,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",310,21 建具工事業,2021100000,2021年度,百万円
7310,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",320,22 防水工事業,2023100000,2023年度,百万円
37004,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",320,22 防水工事業,2022100000,2022年度,百万円
19982,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",320,22 防水工事業,2021100000,2021年度,百万円
71552,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",330,23 内装工事業,2023100000,2023年度,百万円
58457,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",330,23 内装工事業,2022100000,2022年度,百万円
69192,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",330,23 内装工事業,2021100000,2021年度,百万円
17752,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",340,24 はつり・解体工事業,2023100000,2023年度,百万円
9980,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",340,24 はつり・解体工事業,2022100000,2022年度,百万円
27624,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",340,24 はつり・解体工事業,2021100000,2021年度,百万円
198752,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",350,25 電気工事業,2023100000,2023年度,百万円
175616,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",350,25 電気工事業,2022100000,2022年度,百万円
259988,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",350,25 電気工事業,2021100000,2021年度,百万円
35929,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",360,26 電気通信工事業,2023100000,2023年度,百万円
10738,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",360,26 電気通信工事業,2022100000,2022年度,百万円
29277,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",360,26 電気通信工事業,2021100000,2021年度,百万円
238865,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",370,27 管工事業,2023100000,2023年度,百万円
169315,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",370,27 管工事業,2022100000,2022年度,百万円
215640,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",370,27 管工事業,2021100000,2021年度,百万円
2754,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",380,28 さく井工事業,2023100000,2023年度,百万円
3155,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",380,28 さく井工事業,2022100000,2022年度,百万円
3978,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",380,28 さく井工事業,2021100000,2021年度,百万円
4565,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",390,29 熱絶縁工事業,2023100000,2023年度,百万円
23597,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",390,29 熱絶縁工事業,2022100000,2022年度,百万円
6253,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",390,29 熱絶縁工事業,2021100000,2021年度,百万円
69952,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",400,30 機械器具設置工事業,2023100000,2023年度,百万円
66815,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",400,30 機械器具設置工事業,2022100000,2022年度,百万円
69027,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",400,30 機械器具設置工事業,2021100000,2021年度,百万円
38563,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",410,31 消防施設工事業,2023100000,2023年度,百万円
17562,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",410,31 消防施設工事業,2022100000,2022年度,百万円
8388,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",410,31 消防施設工事業,2021100000,2021年度,百万円
169,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",420,32 その他の設備工事業,2023100000,2023年度,百万円
0,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",420,32 その他の設備工事業,2022100000,2022年度,百万円
12501,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",420,32 その他の設備工事業,2021100000,2021年度,百万円
890743,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",430,33 総合工事業（再掲）(01～08),2023100000,2023年度,百万円
1030150,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",430,33 総合工事業（再掲）(01～08),2022100000,2022年度,百万円
