value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
84,120,工事件数,200,建築,220,民間等,2026000505,2026年5月,件
118,120,工事件数,200,建築,220,民間等,2026000404,2026年4月,件
205,120,工事件数,200,建築,220,民間等,2026000303,2026年3月,件
102,120,工事件数,200,建築,220,民間等,2026000202,2026年2月,件
97,120,工事件数,200,建築,220,民間等,2026000101,2026年1月,件
134,120,工事件数,200,建築,220,民間等,2025001212,2025年12月,件
102,120,工事件数,200,建築,220,民間等,2025001111,2025年11月,件
99,120,工事件数,200,建築,220,民間等,2025001010,2025年10月,件
162,120,工事件数,200,建築,220,民間等,2025000909,2025年9月,件
99,120,工事件数,200,建築,220,民間等,2025000808,2025年8月,件
110,120,工事件数,200,建築,220,民間等,2025000707,2025年7月,件
114,120,工事件数,200,建築,220,民間等,2025000606,2025年6月,件
80,120,工事件数,200,建築,220,民間等,2025000505,2025年5月,件
113,120,工事件数,200,建築,220,民間等,2025000404,2025年4月,件
208,120,工事件数,200,建築,220,民間等,2025000303,2025年3月,件
84,120,工事件数,200,建築,220,民間等,2025000202,2025年2月,件
87,120,工事件数,200,建築,220,民間等,2025000101,2025年1月,件
156,120,工事件数,200,建築,220,民間等,2024001212,2024年12月,件
92,120,工事件数,200,建築,220,民間等,2024001111,2024年11月,件
120,120,工事件数,200,建築,220,民間等,2024001010,2024年10月,件
149,120,工事件数,200,建築,220,民間等,2024000909,2024年9月,件
86,120,工事件数,200,建築,220,民間等,2024000808,2024年8月,件
121,120,工事件数,200,建築,220,民間等,2024000707,2024年7月,件
115,120,工事件数,200,建築,220,民間等,2024000606,2024年6月,件
80,120,工事件数,200,建築,220,民間等,2024000505,2024年5月,件
100,120,工事件数,200,建築,220,民間等,2024000404,2024年4月,件
232,120,工事件数,200,建築,220,民間等,2024000303,2024年3月,件
84,120,工事件数,200,建築,220,民間等,2024000202,2024年2月,件
86,120,工事件数,200,建築,220,民間等,2024000101,2024年1月,件
140,120,工事件数,200,建築,220,民間等,2023001212,2023年12月,件
104,120,工事件数,200,建築,220,民間等,2023001111,2023年11月,件
77,120,工事件数,200,建築,220,民間等,2023001010,2023年10月,件
141,120,工事件数,200,建築,220,民間等,2023000909,2023年9月,件
67,120,工事件数,200,建築,220,民間等,2023000808,2023年8月,件
73,120,工事件数,200,建築,220,民間等,2023000707,2023年7月,件
136,120,工事件数,200,建築,220,民間等,2023000606,2023年6月,件
91,120,工事件数,200,建築,220,民間等,2023000505,2023年5月,件
92,120,工事件数,200,建築,220,民間等,2023000404,2023年4月,件
280,120,工事件数,200,建築,220,民間等,2023000303,2023年3月,件
109,120,工事件数,200,建築,220,民間等,2023000202,2023年2月,件
84,120,工事件数,200,建築,220,民間等,2023000101,2023年1月,件
170,120,工事件数,200,建築,220,民間等,2022001212,2022年12月,件
90,120,工事件数,200,建築,220,民間等,2022001111,2022年11月,件
94,120,工事件数,200,建築,220,民間等,2022001010,2022年10月,件
158,120,工事件数,200,建築,220,民間等,2022000909,2022年9月,件
103,120,工事件数,200,建築,220,民間等,2022000808,2022年8月,件
77,120,工事件数,200,建築,220,民間等,2022000707,2022年7月,件
138,120,工事件数,200,建築,220,民間等,2022000606,2022年6月,件
100,120,工事件数,200,建築,220,民間等,2022000505,2022年5月,件
85,120,工事件数,200,建築,220,民間等,2022000404,2022年4月,件
300,120,工事件数,200,建築,220,民間等,2022000303,2022年3月,件
121,120,工事件数,200,建築,220,民間等,2022000202,2022年2月,件
92,120,工事件数,200,建築,220,民間等,2022000101,2022年1月,件
110,120,工事件数,200,建築,220,民間等,2021001212,2021年12月,件
95,120,工事件数,200,建築,220,民間等,2021001111,2021年11月,件
84,120,工事件数,200,建築,220,民間等,2021001010,2021年10月,件
145,120,工事件数,200,建築,220,民間等,2021000909,2021年9月,件
80,120,工事件数,200,建築,220,民間等,2021000808,2021年8月,件
83,120,工事件数,200,建築,220,民間等,2021000707,2021年7月,件
133,120,工事件数,200,建築,220,民間等,2021000606,2021年6月,件
63,120,工事件数,200,建築,220,民間等,2021000505,2021年5月,件
69,120,工事件数,200,建築,220,民間等,2021000404,2021年4月,件
273,120,工事件数,200,建築,220,民間等,2021000303,2021年3月,件
114,120,工事件数,200,建築,220,民間等,2021000202,2021年2月,件
92,120,工事件数,200,建築,220,民間等,2021000101,2021年1月,件
145,120,工事件数,200,建築,220,民間等,2020001212,2020年12月,件
81,120,工事件数,200,建築,220,民間等,2020001111,2020年11月,件
67,120,工事件数,200,建築,220,民間等,2020001010,2020年10月,件
133,120,工事件数,200,建築,220,民間等,2020000909,2020年9月,件
79,120,工事件数,200,建築,220,民間等,2020000808,2020年8月,件
84,120,工事件数,200,建築,220,民間等,2020000707,2020年7月,件
89,120,工事件数,200,建築,220,民間等,2020000606,2020年6月,件
63,120,工事件数,200,建築,220,民間等,2020000505,2020年5月,件
55,120,工事件数,200,建築,220,民間等,2020000404,2020年4月,件
297,120,工事件数,200,建築,220,民間等,2020000303,2020年3月,件
90,120,工事件数,200,建築,220,民間等,2020000202,2020年2月,件
72,120,工事件数,200,建築,220,民間等,2020000101,2020年1月,件
157,120,工事件数,200,建築,220,民間等,2019001212,2019年12月,件
64,120,工事件数,200,建築,220,民間等,2019001111,2019年11月,件
85,120,工事件数,200,建築,220,民間等,2019001010,2019年10月,件
142,120,工事件数,200,建築,220,民間等,2019000909,2019年9月,件
58,120,工事件数,200,建築,220,民間等,2019000808,2019年8月,件
87,120,工事件数,200,建築,220,民間等,2019000707,2019年7月,件
100,120,工事件数,200,建築,220,民間等,2019000606,2019年6月,件
64,120,工事件数,200,建築,220,民間等,2019000505,2019年5月,件
50,120,工事件数,200,建築,220,民間等,2019000404,2019年4月,件
372,120,工事件数,200,建築,220,民間等,2019000303,2019年3月,件
