value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
414904,300,受注高,100,事務所・庁舎,100,製造業,2025000000,2025年度,百万円
204165,300,受注高,100,事務所・庁舎,100,製造業,2024100000,2024年度,百万円
250999,300,受注高,100,事務所・庁舎,100,製造業,2023100000,2023年度,百万円
243825,300,受注高,100,事務所・庁舎,100,製造業,2022100000,2022年度,百万円
258757,300,受注高,100,事務所・庁舎,100,製造業,2021100000,2021年度,百万円
211404,300,受注高,100,事務所・庁舎,100,製造業,2020100000,2020年度,百万円
218876,300,受注高,100,事務所・庁舎,100,製造業,2019100000,2019年度,百万円
188047,300,受注高,100,事務所・庁舎,100,製造業,2018100000,2018年度,百万円
193099,300,受注高,100,事務所・庁舎,100,製造業,2017100000,2017年度,百万円
180282,300,受注高,100,事務所・庁舎,100,製造業,2016100000,2016年度,百万円
171613,300,受注高,100,事務所・庁舎,100,製造業,2015100000,2015年度,百万円
168768,300,受注高,100,事務所・庁舎,100,製造業,2014100000,2014年度,百万円
150684,300,受注高,100,事務所・庁舎,100,製造業,2013100000,2013年度,百万円
234958,300,受注高,100,事務所・庁舎,100,製造業,2012100000,2012年度,百万円
156613,300,受注高,100,事務所・庁舎,100,製造業,2011100000,2011年度,百万円
138416,300,受注高,100,事務所・庁舎,100,製造業,2010100000,2010年度,百万円
154085,300,受注高,100,事務所・庁舎,100,製造業,2009100000,2009年度,百万円
175318,300,受注高,100,事務所・庁舎,100,製造業,2008100000,2008年度,百万円
198221,300,受注高,100,事務所・庁舎,100,製造業,2007100000,2007年度,百万円
230439,300,受注高,100,事務所・庁舎,100,製造業,2006100000,2006年度,百万円
142569,300,受注高,100,事務所・庁舎,100,製造業,2005100000,2005年度,百万円
73,300,受注高,100,事務所・庁舎,110,農林漁業,2025000000,2025年度,百万円
374,300,受注高,100,事務所・庁舎,110,農林漁業,2024100000,2024年度,百万円
2703,300,受注高,100,事務所・庁舎,110,農林漁業,2023100000,2023年度,百万円
352,300,受注高,100,事務所・庁舎,110,農林漁業,2022100000,2022年度,百万円
677,300,受注高,100,事務所・庁舎,110,農林漁業,2021100000,2021年度,百万円
141,300,受注高,100,事務所・庁舎,110,農林漁業,2020100000,2020年度,百万円
1494,300,受注高,100,事務所・庁舎,110,農林漁業,2019100000,2019年度,百万円
4246,300,受注高,100,事務所・庁舎,110,農林漁業,2018100000,2018年度,百万円
1240,300,受注高,100,事務所・庁舎,110,農林漁業,2017100000,2017年度,百万円
809,300,受注高,100,事務所・庁舎,110,農林漁業,2016100000,2016年度,百万円
70,300,受注高,100,事務所・庁舎,110,農林漁業,2015100000,2015年度,百万円
259,300,受注高,100,事務所・庁舎,110,農林漁業,2014100000,2014年度,百万円
3495,300,受注高,100,事務所・庁舎,110,農林漁業,2013100000,2013年度,百万円
938,300,受注高,100,事務所・庁舎,110,農林漁業,2012100000,2012年度,百万円
1104,300,受注高,100,事務所・庁舎,110,農林漁業,2011100000,2011年度,百万円
1838,300,受注高,100,事務所・庁舎,110,農林漁業,2010100000,2010年度,百万円
430,300,受注高,100,事務所・庁舎,110,農林漁業,2009100000,2009年度,百万円
1042,300,受注高,100,事務所・庁舎,110,農林漁業,2008100000,2008年度,百万円
694,300,受注高,100,事務所・庁舎,110,農林漁業,2007100000,2007年度,百万円
2328,300,受注高,100,事務所・庁舎,110,農林漁業,2006100000,2006年度,百万円
763,300,受注高,100,事務所・庁舎,110,農林漁業,2005100000,2005年度,百万円
58006,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2025000000,2025年度,百万円
121630,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2024100000,2024年度,百万円
129725,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2023100000,2023年度,百万円
60836,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2022100000,2022年度,百万円
84408,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2021100000,2021年度,百万円
214553,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2020100000,2020年度,百万円
120311,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2019100000,2019年度,百万円
34148,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2018100000,2018年度,百万円
70250,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2017100000,2017年度,百万円
13447,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2016100000,2016年度,百万円
12261,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2015100000,2015年度,百万円
16672,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2014100000,2014年度,百万円
18516,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2013100000,2013年度,百万円
41058,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2012100000,2012年度,百万円
27322,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2011100000,2011年度,百万円
13702,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2010100000,2010年度,百万円
48398,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2009100000,2009年度,百万円
58706,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2008100000,2008年度,百万円
36560,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2007100000,2007年度,百万円
41636,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2006100000,2006年度,百万円
30892,300,受注高,100,事務所・庁舎,120,鉱業，採石業，砂利採取業，建設業,2005100000,2005年度,百万円
27688,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2025000000,2025年度,百万円
48220,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2024100000,2024年度,百万円
24847,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2023100000,2023年度,百万円
28691,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2022100000,2022年度,百万円
31730,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2021100000,2021年度,百万円
17587,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2020100000,2020年度,百万円
14028,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2019100000,2019年度,百万円
19464,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2018100000,2018年度,百万円
104489,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2017100000,2017年度,百万円
24664,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2016100000,2016年度,百万円
41452,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2015100000,2015年度,百万円
21237,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2014100000,2014年度,百万円
33628,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2013100000,2013年度,百万円
14617,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2012100000,2012年度,百万円
14992,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2011100000,2011年度,百万円
20929,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2010100000,2010年度,百万円
17048,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2009100000,2009年度,百万円
10947,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2008100000,2008年度,百万円
14127,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2007100000,2007年度,百万円
15058,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2006100000,2006年度,百万円
15926,300,受注高,100,事務所・庁舎,130,電気･ガス･熱供給･水道業,2005100000,2005年度,百万円
365446,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2025000000,2025年度,百万円
43938,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2024100000,2024年度,百万円
36126,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2023100000,2023年度,百万円
232823,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2022100000,2022年度,百万円
123935,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2021100000,2021年度,百万円
140549,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2020100000,2020年度,百万円
97360,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2019100000,2019年度,百万円
60159,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2018100000,2018年度,百万円
136937,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2017100000,2017年度,百万円
57269,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2016100000,2016年度,百万円
239656,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2015100000,2015年度,百万円
177069,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2014100000,2014年度,百万円
115760,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2013100000,2013年度,百万円
34289,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2012100000,2012年度,百万円
64473,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2011100000,2011年度,百万円
72182,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2010100000,2010年度,百万円
96552,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2009100000,2009年度,百万円
36273,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2008100000,2008年度,百万円
67981,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2007100000,2007年度,百万円
30053,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2006100000,2006年度,百万円
32113,300,受注高,100,事務所・庁舎,140,運輸業，郵便業,2005100000,2005年度,百万円
412970,300,受注高,100,事務所・庁舎,150,情報通信業,2025000000,2025年度,百万円
405740,300,受注高,100,事務所・庁舎,150,情報通信業,2024100000,2024年度,百万円
291201,300,受注高,100,事務所・庁舎,150,情報通信業,2023100000,2023年度,百万円
255353,300,受注高,100,事務所・庁舎,150,情報通信業,2022100000,2022年度,百万円
129702,300,受注高,100,事務所・庁舎,150,情報通信業,2021100000,2021年度,百万円
153325,300,受注高,100,事務所・庁舎,150,情報通信業,2020100000,2020年度,百万円
237851,300,受注高,100,事務所・庁舎,150,情報通信業,2019100000,2019年度,百万円
210285,300,受注高,100,事務所・庁舎,150,情報通信業,2018100000,2018年度,百万円
94875,300,受注高,100,事務所・庁舎,150,情報通信業,2017100000,2017年度,百万円
108867,300,受注高,100,事務所・庁舎,150,情報通信業,2016100000,2016年度,百万円
68114,300,受注高,100,事務所・庁舎,150,情報通信業,2015100000,2015年度,百万円
150427,300,受注高,100,事務所・庁舎,150,情報通信業,2014100000,2014年度,百万円
124750,300,受注高,100,事務所・庁舎,150,情報通信業,2013100000,2013年度,百万円
90458,300,受注高,100,事務所・庁舎,150,情報通信業,2012100000,2012年度,百万円
125534,300,受注高,100,事務所・庁舎,150,情報通信業,2011100000,2011年度,百万円
111526,300,受注高,100,事務所・庁舎,150,情報通信業,2010100000,2010年度,百万円
100719,300,受注高,100,事務所・庁舎,150,情報通信業,2009100000,2009年度,百万円
106668,300,受注高,100,事務所・庁舎,150,情報通信業,2008100000,2008年度,百万円
68454,300,受注高,100,事務所・庁舎,150,情報通信業,2007100000,2007年度,百万円
75505,300,受注高,100,事務所・庁舎,150,情報通信業,2006100000,2006年度,百万円
107134,300,受注高,100,事務所・庁舎,150,情報通信業,2005100000,2005年度,百万円
78123,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2025000000,2025年度,百万円
58361,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2024100000,2024年度,百万円
83554,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2023100000,2023年度,百万円
42440,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2022100000,2022年度,百万円
76901,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2021100000,2021年度,百万円
66717,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2020100000,2020年度,百万円
56212,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2019100000,2019年度,百万円
74165,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2018100000,2018年度,百万円
171722,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2017100000,2017年度,百万円
260982,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2016100000,2016年度,百万円
91125,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2015100000,2015年度,百万円
66535,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2014100000,2014年度,百万円
61710,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2013100000,2013年度,百万円
81267,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2012100000,2012年度,百万円
51281,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2011100000,2011年度,百万円
55476,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2010100000,2010年度,百万円
37384,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2009100000,2009年度,百万円
67818,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2008100000,2008年度,百万円
62082,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2007100000,2007年度,百万円
59141,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2006100000,2006年度,百万円
53422,300,受注高,100,事務所・庁舎,160,卸売業，小売業,2005100000,2005年度,百万円
652481,300,受注高,100,事務所・庁舎,170,金融業，保険業,2025000000,2025年度,百万円
513193,300,受注高,100,事務所・庁舎,170,金融業，保険業,2024100000,2024年度,百万円
309613,300,受注高,100,事務所・庁舎,170,金融業，保険業,2023100000,2023年度,百万円
315846,300,受注高,100,事務所・庁舎,170,金融業，保険業,2022100000,2022年度,百万円
226446,300,受注高,100,事務所・庁舎,170,金融業，保険業,2021100000,2021年度,百万円
306395,300,受注高,100,事務所・庁舎,170,金融業，保険業,2020100000,2020年度,百万円
209315,300,受注高,100,事務所・庁舎,170,金融業，保険業,2019100000,2019年度,百万円
282730,300,受注高,100,事務所・庁舎,170,金融業，保険業,2018100000,2018年度,百万円
349086,300,受注高,100,事務所・庁舎,170,金融業，保険業,2017100000,2017年度,百万円
180427,300,受注高,100,事務所・庁舎,170,金融業，保険業,2016100000,2016年度,百万円
313856,300,受注高,100,事務所・庁舎,170,金融業，保険業,2015100000,2015年度,百万円
277172,300,受注高,100,事務所・庁舎,170,金融業，保険業,2014100000,2014年度,百万円
307133,300,受注高,100,事務所・庁舎,170,金融業，保険業,2013100000,2013年度,百万円
233576,300,受注高,100,事務所・庁舎,170,金融業，保険業,2012100000,2012年度,百万円
245757,300,受注高,100,事務所・庁舎,170,金融業，保険業,2011100000,2011年度,百万円
206389,300,受注高,100,事務所・庁舎,170,金融業，保険業,2010100000,2010年度,百万円
293480,300,受注高,100,事務所・庁舎,170,金融業，保険業,2009100000,2009年度,百万円
284872,300,受注高,100,事務所・庁舎,170,金融業，保険業,2008100000,2008年度,百万円
259318,300,受注高,100,事務所・庁舎,170,金融業，保険業,2007100000,2007年度,百万円
211685,300,受注高,100,事務所・庁舎,170,金融業，保険業,2006100000,2006年度,百万円
230359,300,受注高,100,事務所・庁舎,170,金融業，保険業,2005100000,2005年度,百万円
1269415,300,受注高,100,事務所・庁舎,180,不動産業,2025000000,2025年度,百万円
674450,300,受注高,100,事務所・庁舎,180,不動産業,2024100000,2024年度,百万円
1422580,300,受注高,100,事務所・庁舎,180,不動産業,2023100000,2023年度,百万円
764039,300,受注高,100,事務所・庁舎,180,不動産業,2022100000,2022年度,百万円
636075,300,受注高,100,事務所・庁舎,180,不動産業,2021100000,2021年度,百万円
