value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
3443,620,企業数、売上高,100,計,100,企業数,2015100000,2015年度,社
3433,620,企業数、売上高,100,計,100,企業数,2014100000,2014年度,社
3382,620,企業数、売上高,100,計,100,企業数,2013100000,2013年度,社
3437,620,企業数、売上高,100,計,100,企業数,2012100000,2012年度,社
3075,620,企業数、売上高,100,計,100,企業数,2011100000,2011年度,社
2926,620,企業数、売上高,100,計,100,企業数,2010100000,2010年度,社
3443,620,企業数、売上高,100,計,110,回答企業数,2015100000,2015年度,社
3433,620,企業数、売上高,100,計,110,回答企業数,2014100000,2014年度,社
3380,620,企業数、売上高,100,計,110,回答企業数,2013100000,2013年度,社
3436,620,企業数、売上高,100,計,110,回答企業数,2012100000,2012年度,社
3064,620,企業数、売上高,100,計,110,回答企業数,2011100000,2011年度,社
3127,620,企業数、売上高,100,計,120,国内のみ,2015100000,2015年度,社
3147,620,企業数、売上高,100,計,120,国内のみ,2014100000,2014年度,社
3113,620,企業数、売上高,100,計,120,国内のみ,2013100000,2013年度,社
3177,620,企業数、売上高,100,計,120,国内のみ,2012100000,2012年度,社
2836,620,企業数、売上高,100,計,120,国内のみ,2011100000,2011年度,社
316,620,企業数、売上高,100,計,130,国内及び海外,2015100000,2015年度,社
284,620,企業数、売上高,100,計,130,国内及び海外,2014100000,2014年度,社
264,620,企業数、売上高,100,計,130,国内及び海外,2013100000,2013年度,社
250,620,企業数、売上高,100,計,130,国内及び海外,2012100000,2012年度,社
222,620,企業数、売上高,100,計,130,国内及び海外,2011100000,2011年度,社
-,620,企業数、売上高,100,計,140,海外のみ,2015100000,2015年度,社
2,620,企業数、売上高,100,計,140,海外のみ,2014100000,2014年度,社
3,620,企業数、売上高,100,計,140,海外のみ,2013100000,2013年度,社
9,620,企業数、売上高,100,計,140,海外のみ,2012100000,2012年度,社
6,620,企業数、売上高,100,計,140,海外のみ,2011100000,2011年度,社
14899111,620,企業数、売上高,100,計,150,売上高合計,2015100000,2015年度,百万円
14380319,620,企業数、売上高,100,計,150,売上高合計,2014100000,2014年度,百万円
13998464,620,企業数、売上高,100,計,150,売上高合計,2013100000,2013年度,百万円
13622118,620,企業数、売上高,100,計,150,売上高合計,2012100000,2012年度,百万円
12128748,620,企業数、売上高,100,計,150,売上高合計,2011100000,2011年度,百万円
10060097,620,企業数、売上高,100,計,150,売上高合計,2010100000,2010年度,百万円
648812,620,企業数、売上高,100,計,160,売上高_うち、海外,2015100000,2015年度,百万円
606031,620,企業数、売上高,100,計,160,売上高_うち、海外,2014100000,2014年度,百万円
506915,620,企業数、売上高,100,計,160,売上高_うち、海外,2013100000,2013年度,百万円
352926,620,企業数、売上高,100,計,160,売上高_うち、海外,2012100000,2012年度,百万円
89353,620,企業数、売上高,100,計,160,売上高_うち、海外,2011100000,2011年度,百万円
263399,620,企業数、売上高,100,計,160,売上高_うち、海外,2010100000,2010年度,百万円
6924943,620,企業数、売上高,100,計,170,受託開発ソフトウェア業,2015100000,2015年度,百万円
6688187,620,企業数、売上高,100,計,170,受託開発ソフトウェア業,2014100000,2014年度,百万円
6318911,620,企業数、売上高,100,計,170,受託開発ソフトウェア業,2013100000,2013年度,百万円
6120315,620,企業数、売上高,100,計,170,受託開発ソフトウェア業,2012100000,2012年度,百万円
5781104,620,企業数、売上高,100,計,170,受託開発ソフトウェア業,2011100000,2011年度,百万円
4315617,620,企業数、売上高,100,計,170,受託開発ソフトウェア業,2010100000,2010年度,百万円
