value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
255,600,企業数、構成比,100,企業数,100,計,2017100000,2017年度,社
269,600,企業数、構成比,100,企業数,100,計,2016100000,2016年度,社
313,600,企業数、構成比,100,企業数,100,計,2015100000,2015年度,社
330,600,企業数、構成比,100,企業数,100,計,2014100000,2014年度,社
284,600,企業数、構成比,100,企業数,100,計,2013100000,2013年度,社
225,600,企業数、構成比,100,企業数,100,計,2012100000,2012年度,社
231,600,企業数、構成比,100,企業数,100,計,2011100000,2011年度,社
300,600,企業数、構成比,100,企業数,100,計,2010100000,2010年度,社
29,600,企業数、構成比,100,企業数,130,1人～4人,2017100000,2017年度,社
33,600,企業数、構成比,100,企業数,130,1人～4人,2016100000,2016年度,社
48,600,企業数、構成比,100,企業数,130,1人～4人,2015100000,2015年度,社
48,600,企業数、構成比,100,企業数,130,1人～4人,2014100000,2014年度,社
43,600,企業数、構成比,100,企業数,130,1人～4人,2013100000,2013年度,社
32,600,企業数、構成比,100,企業数,130,1人～4人,2012100000,2012年度,社
24,600,企業数、構成比,100,企業数,130,1人～4人,2011100000,2011年度,社
43,600,企業数、構成比,100,企業数,130,1人～4人,2010100000,2010年度,社
47,600,企業数、構成比,100,企業数,140,5人～9人,2017100000,2017年度,社
51,600,企業数、構成比,100,企業数,140,5人～9人,2016100000,2016年度,社
60,600,企業数、構成比,100,企業数,140,5人～9人,2015100000,2015年度,社
77,600,企業数、構成比,100,企業数,140,5人～9人,2014100000,2014年度,社
56,600,企業数、構成比,100,企業数,140,5人～9人,2013100000,2013年度,社
42,600,企業数、構成比,100,企業数,140,5人～9人,2012100000,2012年度,社
42,600,企業数、構成比,100,企業数,140,5人～9人,2011100000,2011年度,社
60,600,企業数、構成比,100,企業数,140,5人～9人,2010100000,2010年度,社
76,600,企業数、構成比,100,企業数,170,10人～29人,2017100000,2017年度,社
79,600,企業数、構成比,100,企業数,170,10人～29人,2016100000,2016年度,社
93,600,企業数、構成比,100,企業数,170,10人～29人,2015100000,2015年度,社
103,600,企業数、構成比,100,企業数,170,10人～29人,2014100000,2014年度,社
90,600,企業数、構成比,100,企業数,170,10人～29人,2013100000,2013年度,社
83,600,企業数、構成比,100,企業数,170,10人～29人,2012100000,2012年度,社
84,600,企業数、構成比,100,企業数,170,10人～29人,2011100000,2011年度,社
100,600,企業数、構成比,100,企業数,170,10人～29人,2010100000,2010年度,社
32,600,企業数、構成比,100,企業数,190,30人～49人,2017100000,2017年度,社
40,600,企業数、構成比,100,企業数,190,30人～49人,2016100000,2016年度,社
34,600,企業数、構成比,100,企業数,190,30人～49人,2015100000,2015年度,社
34,600,企業数、構成比,100,企業数,190,30人～49人,2014100000,2014年度,社
31,600,企業数、構成比,100,企業数,190,30人～49人,2013100000,2013年度,社
26,600,企業数、構成比,100,企業数,190,30人～49人,2012100000,2012年度,社
27,600,企業数、構成比,100,企業数,190,30人～49人,2011100000,2011年度,社
35,600,企業数、構成比,100,企業数,190,30人～49人,2010100000,2010年度,社
35,600,企業数、構成比,100,企業数,200,50人～99人,2017100000,2017年度,社
38,600,企業数、構成比,100,企業数,200,50人～99人,2016100000,2016年度,社
46,600,企業数、構成比,100,企業数,200,50人～99人,2015100000,2015年度,社
40,600,企業数、構成比,100,企業数,200,50人～99人,2014100000,2014年度,社
38,600,企業数、構成比,100,企業数,200,50人～99人,2013100000,2013年度,社
25,600,企業数、構成比,100,企業数,200,50人～99人,2012100000,2012年度,社
33,600,企業数、構成比,100,企業数,200,50人～99人,2011100000,2011年度,社
41,600,企業数、構成比,100,企業数,200,50人～99人,2010100000,2010年度,社
36,600,企業数、構成比,100,企業数,290,100人以上,2017100000,2017年度,社
28,600,企業数、構成比,100,企業数,290,100人以上,2016100000,2016年度,社
32,600,企業数、構成比,100,企業数,290,100人以上,2015100000,2015年度,社
28,600,企業数、構成比,100,企業数,290,100人以上,2014100000,2014年度,社
26,600,企業数、構成比,100,企業数,290,100人以上,2013100000,2013年度,社
17,600,企業数、構成比,100,企業数,290,100人以上,2012100000,2012年度,社
21,600,企業数、構成比,100,企業数,290,100人以上,2011100000,2011年度,社
21,600,企業数、構成比,100,企業数,290,100人以上,2010100000,2010年度,社
100.0,600,企業数、構成比,110,合計,100,計,2017100000,2017年度,％
100.0,600,企業数、構成比,110,合計,100,計,2016100000,2016年度,％
100.0,600,企業数、構成比,110,合計,100,計,2015100000,2015年度,％
100.0,600,企業数、構成比,110,合計,100,計,2014100000,2014年度,％
100.0,600,企業数、構成比,110,合計,100,計,2013100000,2013年度,％
100.0,600,企業数、構成比,110,合計,100,計,2012100000,2012年度,％
100.0,600,企業数、構成比,110,合計,100,計,2011100000,2011年度,％
100.0,600,企業数、構成比,110,合計,100,計,2010100000,2010年度,％
100.0,600,企業数、構成比,110,合計,130,1人～4人,2017100000,2017年度,％
100.0,600,企業数、構成比,110,合計,130,1人～4人,2016100000,2016年度,％
100.0,600,企業数、構成比,110,合計,130,1人～4人,2015100000,2015年度,％
100.0,600,企業数、構成比,110,合計,130,1人～4人,2014100000,2014年度,％
100.0,600,企業数、構成比,110,合計,130,1人～4人,2013100000,2013年度,％
100.0,600,企業数、構成比,110,合計,130,1人～4人,2012100000,2012年度,％
100.0,600,企業数、構成比,110,合計,130,1人～4人,2011100000,2011年度,％
100.0,600,企業数、構成比,110,合計,130,1人～4人,2010100000,2010年度,％
100.0,600,企業数、構成比,110,合計,140,5人～9人,2017100000,2017年度,％
100.0,600,企業数、構成比,110,合計,140,5人～9人,2016100000,2016年度,％
100.0,600,企業数、構成比,110,合計,140,5人～9人,2015100000,2015年度,％
100.0,600,企業数、構成比,110,合計,140,5人～9人,2014100000,2014年度,％
100.0,600,企業数、構成比,110,合計,140,5人～9人,2013100000,2013年度,％
100.0,600,企業数、構成比,110,合計,140,5人～9人,2012100000,2012年度,％
100.0,600,企業数、構成比,110,合計,140,5人～9人,2011100000,2011年度,％
100.0,600,企業数、構成比,110,合計,140,5人～9人,2010100000,2010年度,％
100.0,600,企業数、構成比,110,合計,170,10人～29人,2017100000,2017年度,％
100.0,600,企業数、構成比,110,合計,170,10人～29人,2016100000,2016年度,％
100.0,600,企業数、構成比,110,合計,170,10人～29人,2015100000,2015年度,％
100.0,600,企業数、構成比,110,合計,170,10人～29人,2014100000,2014年度,％
100.0,600,企業数、構成比,110,合計,170,10人～29人,2013100000,2013年度,％
100.0,600,企業数、構成比,110,合計,170,10人～29人,2012100000,2012年度,％
100.0,600,企業数、構成比,110,合計,170,10人～29人,2011100000,2011年度,％
100.0,600,企業数、構成比,110,合計,170,10人～29人,2010100000,2010年度,％
100.0,600,企業数、構成比,110,合計,190,30人～49人,2017100000,2017年度,％
100.0,600,企業数、構成比,110,合計,190,30人～49人,2016100000,2016年度,％
