value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label,unit
18,38,総患者数,1,総数,3,１～４歳,20,７　眼及び付属器の疾患,1,平成２０年,千人
0,38,総患者数,1,総数,3,１～４歳,21,７　眼及び付属器の疾患（白内障（再掲））,1,平成２０年,千人
89,38,総患者数,1,総数,3,１～４歳,22,８　耳及び乳様突起の疾患,1,平成２０年,千人
3,38,総患者数,1,総数,3,１～４歳,23,９　循環器系の疾患,1,平成２０年,千人
0,38,総患者数,1,総数,3,１～４歳,24,９　循環器系の疾患（高血圧性疾患（再掲））,1,平成２０年,千人
2,38,総患者数,1,総数,3,１～４歳,25,９　循環器系の疾患（（心疾患（高血圧性のものを除く））（再掲））,1,平成２０年,千人
1,38,総患者数,1,総数,3,１～４歳,26,９　循環器系の疾患（虚血性心疾患（再掲））,1,平成２０年,千人
1,38,総患者数,1,総数,3,１～４歳,27,９　循環器系の疾患（脳血管疾患（再掲））,1,平成２０年,千人
528,38,総患者数,1,総数,3,１～４歳,28,１０　呼吸器系の疾患,1,平成２０年,千人
202,38,総患者数,1,総数,3,１～４歳,29,１０　呼吸器系の疾患（急性上気道感染症（再掲））,1,平成２０年,千人
5,38,総患者数,1,総数,3,１～４歳,30,１０　呼吸器系の疾患（肺炎（再掲））,1,平成２０年,千人
94,38,総患者数,1,総数,3,１～４歳,31,１０　呼吸器系の疾患（急性気管支炎及び急性細気管支炎（再掲））,1,平成２０年,千人
15,38,総患者数,1,総数,3,１～４歳,32,１０　呼吸器系の疾患（気管支炎及び慢性閉塞性肺疾患（再掲））,1,平成２０年,千人
149,38,総患者数,1,総数,3,１～４歳,33,１０　呼吸器系の疾患（喘息（再掲））,1,平成２０年,千人
119,38,総患者数,1,総数,3,１～４歳,34,１１　消化器系の疾患,1,平成２０年,千人
90,38,総患者数,1,総数,3,１～４歳,35,１１　消化器系の疾患（う蝕（再掲））,1,平成２０年,千人
3,38,総患者数,1,総数,3,１～４歳,36,１１　消化器系の疾患（歯肉炎及び歯周疾患（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,3,１～４歳,37,１１　消化器系の疾患（胃潰瘍及び十二指腸潰瘍（再掲））,1,平成２０年,千人
1,38,総患者数,1,総数,3,１～４歳,38,１１　消化器系の疾患（胃炎及び十二指腸炎（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,3,１～４歳,39,１１　消化器系の疾患（肝疾患（再掲））,1,平成２０年,千人
88,38,総患者数,1,総数,3,１～４歳,40,１２　皮膚及び皮下組織の疾患,1,平成２０年,千人
7,38,総患者数,1,総数,3,１～４歳,41,１３　筋骨格系及び結合組織の疾患,1,平成２０年,千人
0,38,総患者数,1,総数,3,１～４歳,42,１３　筋骨格系及び結合組織の疾患（炎症性多発性関節障害（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,3,１～４歳,43,１３　筋骨格系及び結合組織の疾患（関節症（再掲））,1,平成２０年,千人
1,38,総患者数,1,総数,3,１～４歳,44,１３　筋骨格系及び結合組織の疾患（脊柱障害（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,3,１～４歳,45,１３　筋骨格系及び結合組織の疾患（骨の密度及び構造の障害（再掲））,1,平成２０年,千人
6,38,総患者数,1,総数,3,１～４歳,46,１４　腎尿路生殖器系の疾患,1,平成２０年,千人
3,38,総患者数,1,総数,3,１～４歳,47,１４　腎尿路生殖器系の疾患（糸球体疾患，腎尿細管間質性疾患及び腎不全（再掲））,1,平成２０年,千人
-,38,総患者数,1,総数,3,１～４歳,48,１４　腎尿路生殖器系の疾患（前立腺肥大（症）（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,3,１～４歳,49,１４　腎尿路生殖器系の疾患（乳房及び女性生殖器の疾患（再掲））,1,平成２０年,千人
-,38,総患者数,1,総数,3,１～４歳,50,１５　妊娠，分娩及び産じょく,1,平成２０年,千人
-,38,総患者数,1,総数,3,１～４歳,51,１５　妊娠，分娩及び産じょく（妊娠高血圧症候群（再掲））,1,平成２０年,千人
-,38,総患者数,1,総数,3,１～４歳,52,１６　周産期に発生した病態,1,平成２０年,千人
27,38,総患者数,1,総数,3,１～４歳,53,１７　先天奇形，変形及び染色体異常,1,平成２０年,千人
15,38,総患者数,1,総数,3,１～４歳,54,１８　症状，徴候及び異常臨床所見・異常検査所見で他に分類されないもの,1,平成２０年,千人
23,38,総患者数,1,総数,3,１～４歳,55,１９　損傷，中毒及びその他の外因の影響,1,平成２０年,千人
3,38,総患者数,1,総数,3,１～４歳,56,１９　損傷，中毒及びその他の外因の影響（骨折（再掲））,1,平成２０年,千人
61,38,総患者数,1,総数,3,１～４歳,57,２１　健康状態に影響を及ぼす要因及び保健サービスの利用,1,平成２０年,千人
1,38,総患者数,1,総数,3,１～４歳,58,２１　健康状態に影響を及ぼす要因及び保健サービスの利用（歯の補てつ（再掲））,1,平成２０年,千人
54,38,総患者数,1,総数,4,５～９歳,1,１　感染症及び寄生虫症,1,平成２０年,千人
8,38,総患者数,1,総数,4,５～９歳,2,１　感染症及び寄生虫症（腸管感染症（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,4,５～９歳,3,１　感染症及び寄生虫症（結核（再掲））,1,平成２０年,千人
35,38,総患者数,1,総数,4,５～９歳,4,１　感染症及び寄生虫症（皮膚及び粘膜の病変を伴うウイルス疾患（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,4,５～９歳,5,１　感染症及び寄生虫症（真菌症（再掲））,1,平成２０年,千人
5,38,総患者数,1,総数,4,５～９歳,6,２　新生物,1,平成２０年,千人
2,38,総患者数,1,総数,4,５～９歳,7,２　新生物（（悪性新生物）（再掲））,1,平成２０年,千人
-,38,総患者数,1,総数,4,５～９歳,8,２　新生物（胃の悪性新生物（再掲））,1,平成２０年,千人
-,38,総患者数,1,総数,4,５～９歳,9,２　新生物（結腸及び直腸の悪性新生物（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,4,５～９歳,10,２　新生物（気管，気管支及び肺の悪性新生物（再掲））,1,平成２０年,千人
3,38,総患者数,1,総数,4,５～９歳,11,３　血液及び造血器の疾患並びに免疫機構の障害,1,平成２０年,千人
9,38,総患者数,1,総数,4,５～９歳,12,４　内分泌，栄養及び代謝疾患,1,平成２０年,千人
1,38,総患者数,1,総数,4,５～９歳,13,４　内分泌，栄養及び代謝疾患（甲状腺障害（再掲））,1,平成２０年,千人
1,38,総患者数,1,総数,4,５～９歳,14,４　内分泌，栄養及び代謝疾患（糖尿病（再掲））,1,平成２０年,千人
34,38,総患者数,1,総数,4,５～９歳,15,５　精神及び行動の障害,1,平成２０年,千人
1,38,総患者数,1,総数,4,５～９歳,16,５　精神及び行動の障害（統合失調症，統合失調症型障害及び妄想性障害（再掲））,1,平成２０年,千人
1,38,総患者数,1,総数,4,５～９歳,17,５　精神及び行動の障害（気分［感情］障害（躁うつ病を含む）（再掲））,1,平成２０年,千人
2,38,総患者数,1,総数,4,５～９歳,18,５　精神及び行動の障害（神経症性障害，ストレス関連障害及び身体表現性障害（再掲））,1,平成２０年,千人
27,38,総患者数,1,総数,4,５～９歳,19,６　神経系の疾患,1,平成２０年,千人
45,38,総患者数,1,総数,4,５～９歳,20,７　眼及び付属器の疾患,1,平成２０年,千人
0,38,総患者数,1,総数,4,５～９歳,21,７　眼及び付属器の疾患（白内障（再掲））,1,平成２０年,千人
51,38,総患者数,1,総数,4,５～９歳,22,８　耳及び乳様突起の疾患,1,平成２０年,千人
5,38,総患者数,1,総数,4,５～９歳,23,９　循環器系の疾患,1,平成２０年,千人
1,38,総患者数,1,総数,4,５～９歳,24,９　循環器系の疾患（高血圧性疾患（再掲））,1,平成２０年,千人
1,38,総患者数,1,総数,4,５～９歳,25,９　循環器系の疾患（（心疾患（高血圧性のものを除く））（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,4,５～９歳,26,９　循環器系の疾患（虚血性心疾患（再掲））,1,平成２０年,千人
1,38,総患者数,1,総数,4,５～９歳,27,９　循環器系の疾患（脳血管疾患（再掲））,1,平成２０年,千人
407,38,総患者数,1,総数,4,５～９歳,28,１０　呼吸器系の疾患,1,平成２０年,千人
99,38,総患者数,1,総数,4,５～９歳,29,１０　呼吸器系の疾患（急性上気道感染症（再掲））,1,平成２０年,千人
2,38,総患者数,1,総数,4,５～９歳,30,１０　呼吸器系の疾患（肺炎（再掲））,1,平成２０年,千人
38,38,総患者数,1,総数,4,５～９歳,31,１０　呼吸器系の疾患（急性気管支炎及び急性細気管支炎（再掲））,1,平成２０年,千人
6,38,総患者数,1,総数,4,５～９歳,32,１０　呼吸器系の疾患（気管支炎及び慢性閉塞性肺疾患（再掲））,1,平成２０年,千人
150,38,総患者数,1,総数,4,５～９歳,33,１０　呼吸器系の疾患（喘息（再掲））,1,平成２０年,千人
380,38,総患者数,1,総数,4,５～９歳,34,１１　消化器系の疾患,1,平成２０年,千人
224,38,総患者数,1,総数,4,５～９歳,35,１１　消化器系の疾患（う蝕（再掲））,1,平成２０年,千人
51,38,総患者数,1,総数,4,５～９歳,36,１１　消化器系の疾患（歯肉炎及び歯周疾患（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,4,５～９歳,37,１１　消化器系の疾患（胃潰瘍及び十二指腸潰瘍（再掲））,1,平成２０年,千人
1,38,総患者数,1,総数,4,５～９歳,38,１１　消化器系の疾患（胃炎及び十二指腸炎（再掲））,1,平成２０年,千人
1,38,総患者数,1,総数,4,５～９歳,39,１１　消化器系の疾患（肝疾患（再掲））,1,平成２０年,千人
73,38,総患者数,1,総数,4,５～９歳,40,１２　皮膚及び皮下組織の疾患,1,平成２０年,千人
8,38,総患者数,1,総数,4,５～９歳,41,１３　筋骨格系及び結合組織の疾患,1,平成２０年,千人
1,38,総患者数,1,総数,4,５～９歳,42,１３　筋骨格系及び結合組織の疾患（炎症性多発性関節障害（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,4,５～９歳,43,１３　筋骨格系及び結合組織の疾患（関節症（再掲））,1,平成２０年,千人
1,38,総患者数,1,総数,4,５～９歳,44,１３　筋骨格系及び結合組織の疾患（脊柱障害（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,4,５～９歳,45,１３　筋骨格系及び結合組織の疾患（骨の密度及び構造の障害（再掲））,1,平成２０年,千人
6,38,総患者数,1,総数,4,５～９歳,46,１４　腎尿路生殖器系の疾患,1,平成２０年,千人
4,38,総患者数,1,総数,4,５～９歳,47,１４　腎尿路生殖器系の疾患（糸球体疾患，腎尿細管間質性疾患及び腎不全（再掲））,1,平成２０年,千人
-,38,総患者数,1,総数,4,５～９歳,48,１４　腎尿路生殖器系の疾患（前立腺肥大（症）（再掲））,1,平成２０年,千人
0,38,総患者数,1,総数,4,５～９歳,49,１４　腎尿路生殖器系の疾患（乳房及び女性生殖器の疾患（再掲））,1,平成２０年,千人
-,38,総患者数,1,総数,4,５～９歳,50,１５　妊娠，分娩及び産じょく,1,平成２０年,千人
-,38,総患者数,1,総数,4,５～９歳,51,１５　妊娠，分娩及び産じょく（妊娠高血圧症候群（再掲））,1,平成２０年,千人
-,38,総患者数,1,総数,4,５～９歳,52,１６　周産期に発生した病態,1,平成２０年,千人
