value,tab,tab_label,cat01,cat01_label,area,area_label,time,time_label,unit
23,210,１日平均新入院患者数,130,結核病床,00000,全国,2021000000,令和３年（2021年）,人
1177,210,１日平均新入院患者数,140,療養病床,00000,全国,2021000000,令和３年（2021年）,人
38655,210,１日平均新入院患者数,150,一般病床,00000,全国,2021000000,令和３年（2021年）,人
17,210,１日平均新入院患者数,180,介護療養病床（再掲）,00000,全国,2021000000,令和３年（2021年）,人
15168685,150,退院患者数,100,全病床,00000,全国,2021000000,令和３年（2021年）,人
361942,150,退院患者数,110,精神病床,00000,全国,2021000000,令和３年（2021年）,人
222271,150,退院患者数,120,感染症病床,00000,全国,2021000000,令和３年（2021年）,人
7845,150,退院患者数,130,結核病床,00000,全国,2021000000,令和３年（2021年）,人
646340,150,退院患者数,140,療養病床,00000,全国,2021000000,令和３年（2021年）,人
13930287,150,退院患者数,150,一般病床,00000,全国,2021000000,令和３年（2021年）,人
10958,150,退院患者数,180,介護療養病床（再掲）,00000,全国,2021000000,令和３年（2021年）,人
41558,230,１日平均退院患者数,100,全病床,00000,全国,2021000000,令和３年（2021年）,人
992,230,１日平均退院患者数,110,精神病床,00000,全国,2021000000,令和３年（2021年）,人
609,230,１日平均退院患者数,120,感染症病床,00000,全国,2021000000,令和３年（2021年）,人
21,230,１日平均退院患者数,130,結核病床,00000,全国,2021000000,令和３年（2021年）,人
1771,230,１日平均退院患者数,140,療養病床,00000,全国,2021000000,令和３年（2021年）,人
38165,230,１日平均退院患者数,150,一般病床,00000,全国,2021000000,令和３年（2021年）,人
30,230,１日平均退院患者数,180,介護療養病床（再掲）,00000,全国,2021000000,令和３年（2021年）,人
453695018,240,外来患者延数,100,全病床,00000,全国,2021000000,令和３年（2021年）,人
…,240,外来患者延数,110,精神病床,00000,全国,2021000000,令和３年（2021年）,人
…,240,外来患者延数,120,感染症病床,00000,全国,2021000000,令和３年（2021年）,人
…,240,外来患者延数,130,結核病床,00000,全国,2021000000,令和３年（2021年）,人
…,240,外来患者延数,140,療養病床,00000,全国,2021000000,令和３年（2021年）,人
…,240,外来患者延数,150,一般病床,00000,全国,2021000000,令和３年（2021年）,人
…,240,外来患者延数,180,介護療養病床（再掲）,00000,全国,2021000000,令和３年（2021年）,人
1243000,260,１日平均外来患者数,100,全病床,00000,全国,2021000000,令和３年（2021年）,人
…,260,１日平均外来患者数,110,精神病床,00000,全国,2021000000,令和３年（2021年）,人
…,260,１日平均外来患者数,120,感染症病床,00000,全国,2021000000,令和３年（2021年）,人
…,260,１日平均外来患者数,130,結核病床,00000,全国,2021000000,令和３年（2021年）,人
…,260,１日平均外来患者数,140,療養病床,00000,全国,2021000000,令和３年（2021年）,人
…,260,１日平均外来患者数,150,一般病床,00000,全国,2021000000,令和３年（2021年）,人
…,260,１日平均外来患者数,180,介護療養病床（再掲）,00000,全国,2021000000,令和３年（2021年）,人
8213,270,病院数（６月末現在）,100,全病床,00000,全国,2021000000,令和３年（2021年）,施設
･,270,病院数（６月末現在）,110,精神病床,00000,全国,2021000000,令和３年（2021年）,施設
･,270,病院数（６月末現在）,120,感染症病床,00000,全国,2021000000,令和３年（2021年）,施設
･,270,病院数（６月末現在）,130,結核病床,00000,全国,2021000000,令和３年（2021年）,施設
･,270,病院数（６月末現在）,140,療養病床,00000,全国,2021000000,令和３年（2021年）,施設
･,270,病院数（６月末現在）,150,一般病床,00000,全国,2021000000,令和３年（2021年）,施設
･,270,病院数（６月末現在）,180,介護療養病床（再掲）,00000,全国,2021000000,令和３年（2021年）,施設
1501503,280,病床数（６月末現在）,100,全病床,00000,全国,2021000000,令和３年（2021年）,床
323524,280,病床数（６月末現在）,110,精神病床,00000,全国,2021000000,令和３年（2021年）,床
1897,280,病床数（６月末現在）,120,感染症病床,00000,全国,2021000000,令和３年（2021年）,床
3982,280,病床数（６月末現在）,130,結核病床,00000,全国,2021000000,令和３年（2021年）,床
285828,280,病床数（６月末現在）,140,療養病床,00000,全国,2021000000,令和３年（2021年）,床
886272,280,病床数（６月末現在）,150,一般病床,00000,全国,2021000000,令和３年（2021年）,床
13647,280,病床数（６月末現在）,180,介護療養病床（再掲）,00000,全国,2021000000,令和３年（2021年）,床
76.1,290,病床利用率,100,全病床,00000,全国,2021000000,令和３年（2021年）,％
83.6,290,病床利用率,110,精神病床,00000,全国,2021000000,令和３年（2021年）,％
343.8,290,病床利用率,120,感染症病床,00000,全国,2021000000,令和３年（2021年）,％
28.9,290,病床利用率,130,結核病床,00000,全国,2021000000,令和３年（2021年）,％
85.8,290,病床利用率,140,療養病床,00000,全国,2021000000,令和３年（2021年）,％
69.8,290,病床利用率,150,一般病床,00000,全国,2021000000,令和３年（2021年）,％
85.9,290,病床利用率,180,介護療養病床（再掲）,00000,全国,2021000000,令和３年（2021年）,％
27.5,310,平均在院日数,100,全病床,00000,全国,2021000000,令和３年（2021年）,日
275.1,310,平均在院日数,110,精神病床,00000,全国,2021000000,令和３年（2021年）,日
10.1,310,平均在院日数,120,感染症病床,00000,全国,2021000000,令和３年（2021年）,日
51.3,310,平均在院日数,130,結核病床,00000,全国,2021000000,令和３年（2021年）,日
131.1,310,平均在院日数,140,療養病床,00000,全国,2021000000,令和３年（2021年）,日
16.1,310,平均在院日数,150,一般病床,00000,全国,2021000000,令和３年（2021年）,日
327.8,310,平均在院日数,180,介護療養病床（再掲）,00000,全国,2021000000,令和３年（2021年）,日
