value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,time,time_label,unit
97.1,16,推計患者数,2,外来,1,総数,2,男,9,３０～３４歳,1,平成２０年,千人
116,16,推計患者数,2,外来,1,総数,2,男,10,３５～３９歳,1,平成２０年,千人
115,16,推計患者数,2,外来,1,総数,2,男,11,４０～４４歳,1,平成２０年,千人
122.8,16,推計患者数,2,外来,1,総数,2,男,12,４５～４９歳,1,平成２０年,千人
145.5,16,推計患者数,2,外来,1,総数,2,男,13,５０～５４歳,1,平成２０年,千人
224.5,16,推計患者数,2,外来,1,総数,2,男,14,５５～５９歳,1,平成２０年,千人
276.9,16,推計患者数,2,外来,1,総数,2,男,15,６０～６４歳,1,平成２０年,千人
308.8,16,推計患者数,2,外来,1,総数,2,男,16,６５～６９歳,1,平成２０年,千人
347.8,16,推計患者数,2,外来,1,総数,2,男,17,７０～７４歳,1,平成２０年,千人
304.9,16,推計患者数,2,外来,1,総数,2,男,18,７５～７９歳,1,平成２０年,千人
197.4,16,推計患者数,2,外来,1,総数,2,男,19,８０～８４歳,1,平成２０年,千人
74.1,16,推計患者数,2,外来,1,総数,2,男,20,８５～８９歳,1,平成２０年,千人
29.7,16,推計患者数,2,外来,1,総数,2,男,21,９０歳以上,1,平成２０年,千人
8.2,16,推計患者数,2,外来,1,総数,2,男,22,不詳,1,平成２０年,千人
1262.9,16,推計患者数,2,外来,1,総数,2,男,23,６５歳以上（再掲）,1,平成２０年,千人
954.1,16,推計患者数,2,外来,1,総数,2,男,24,７０歳以上（再掲）,1,平成２０年,千人
606.2,16,推計患者数,2,外来,1,総数,2,男,25,７５歳以上（再掲）,1,平成２０年,千人
3946.4,16,推計患者数,2,外来,1,総数,3,女,1,総数,1,平成２０年,千人
30,16,推計患者数,2,外来,1,総数,3,女,2,０歳,1,平成２０年,千人
124.7,16,推計患者数,2,外来,1,総数,3,女,3,１～４歳,1,平成２０年,千人
112,16,推計患者数,2,外来,1,総数,3,女,4,５～９歳,1,平成２０年,千人
62.9,16,推計患者数,2,外来,1,総数,3,女,5,１０～１４歳,1,平成２０年,千人
62.9,16,推計患者数,2,外来,1,総数,3,女,6,１５～１９歳,1,平成２０年,千人
96.1,16,推計患者数,2,外来,1,総数,3,女,7,２０～２４歳,1,平成２０年,千人
131.4,16,推計患者数,2,外来,1,総数,3,女,8,２５～２９歳,1,平成２０年,千人
171.7,16,推計患者数,2,外来,1,総数,3,女,9,３０～３４歳,1,平成２０年,千人
181.1,16,推計患者数,2,外来,1,総数,3,女,10,３５～３９歳,1,平成２０年,千人
163.5,16,推計患者数,2,外来,1,総数,3,女,11,４０～４４歳,1,平成２０年,千人
161.9,16,推計患者数,2,外来,1,総数,3,女,12,４５～４９歳,1,平成２０年,千人
