value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
72,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,06000,山形県,1980000000,1980年,人
180,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,07000,福島県,1980000000,1980年,人
328,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,08000,茨城県,1980000000,1980年,人
232,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,09000,栃木県,1980000000,1980年,人
306,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,10000,群馬県,1980000000,1980年,人
925,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,11000,埼玉県,1980000000,1980年,人
982,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,12000,千葉県,1980000000,1980年,人
9120,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,13000,東京都,1980000000,1980年,人
3039,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,14000,神奈川県,1980000000,1980年,人
239,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,15000,新潟県,1980000000,1980年,人
170,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,16000,富山県,1980000000,1980年,人
245,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,17000,石川県,1980000000,1980年,人
348,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,18000,福井県,1980000000,1980年,人
86,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,19000,山梨県,1980000000,1980年,人
384,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,20000,長野県,1980000000,1980年,人
730,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,21000,岐阜県,1980000000,1980年,人
732,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,22000,静岡県,1980000000,1980年,人
4169,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,23000,愛知県,1980000000,1980年,人
612,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,24000,三重県,1980000000,1980年,人
577,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,25000,滋賀県,1980000000,1980年,人
3716,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,26000,京都府,1980000000,1980年,人
14786,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,27000,大阪府,1980000000,1980年,人
5847,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,28000,兵庫県,1980000000,1980年,人
554,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,29000,奈良県,1980000000,1980年,人
344,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,30000,和歌山県,1980000000,1980年,人
133,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,31000,鳥取県,1980000000,1980年,人
95,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,32000,島根県,1980000000,1980年,人
571,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,33000,岡山県,1980000000,1980年,人
1104,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,34000,広島県,1980000000,1980年,人
1165,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,35000,山口県,1980000000,1980年,人
71,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,36000,徳島県,1980000000,1980年,人
73,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,37000,香川県,1980000000,1980年,人
150,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,38000,愛媛県,1980000000,1980年,人
73,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,39000,高知県,1980000000,1980年,人
2163,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,40000,福岡県,1980000000,1980年,人
127,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,41000,佐賀県,1980000000,1980年,人
249,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,42000,長崎県,1980000000,1980年,人
202,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,43000,熊本県,1980000000,1980年,人
251,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,44000,大分県,1980000000,1980年,人
109,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,45000,宮崎県,1980000000,1980年,人
136,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,46000,鹿児島県,1980000000,1980年,人
363,00700,全域,000,男女総数,204,20～24歳,000,国籍総数,47000,沖縄県,1980000000,1980年,人
46069,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,00000,全国,1980000000,1980年,人
43078,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,00001,全国市部,1980000000,1980年,人
2991,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,00002,全国郡部,1980000000,1980年,人
456,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,01000,北海道,1980000000,1980年,人
102,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,02000,青森県,1980000000,1980年,人
98,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,03000,岩手県,1980000000,1980年,人
255,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,04000,宮城県,1980000000,1980年,人
50,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,05000,秋田県,1980000000,1980年,人
35,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,06000,山形県,1980000000,1980年,人
90,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,07000,福島県,1980000000,1980年,人
223,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,08000,茨城県,1980000000,1980年,人
141,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,09000,栃木県,1980000000,1980年,人
160,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,10000,群馬県,1980000000,1980年,人
651,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,11000,埼玉県,1980000000,1980年,人
657,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,12000,千葉県,1980000000,1980年,人
5816,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,13000,東京都,1980000000,1980年,人
2049,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,14000,神奈川県,1980000000,1980年,人
165,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,15000,新潟県,1980000000,1980年,人
123,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,16000,富山県,1980000000,1980年,人
208,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,17000,石川県,1980000000,1980年,人
318,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,18000,福井県,1980000000,1980年,人
53,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,19000,山梨県,1980000000,1980年,人
249,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,20000,長野県,1980000000,1980年,人
678,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,21000,岐阜県,1980000000,1980年,人
506,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,22000,静岡県,1980000000,1980年,人
3790,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,23000,愛知県,1980000000,1980年,人
532,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,24000,三重県,1980000000,1980年,人
513,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,25000,滋賀県,1980000000,1980年,人
3381,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,26000,京都府,1980000000,1980年,人
13763,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,27000,大阪府,1980000000,1980年,人
4961,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,28000,兵庫県,1980000000,1980年,人
414,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,29000,奈良県,1980000000,1980年,人
254,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,30000,和歌山県,1980000000,1980年,人
94,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,31000,鳥取県,1980000000,1980年,人
83,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,32000,島根県,1980000000,1980年,人
500,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,33000,岡山県,1980000000,1980年,人
931,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,34000,広島県,1980000000,1980年,人
1052,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,35000,山口県,1980000000,1980年,人
37,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,36000,徳島県,1980000000,1980年,人
39,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,37000,香川県,1980000000,1980年,人
105,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,38000,愛媛県,1980000000,1980年,人
43,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,39000,高知県,1980000000,1980年,人
1848,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,40000,福岡県,1980000000,1980年,人
97,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,41000,佐賀県,1980000000,1980年,人
162,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,42000,長崎県,1980000000,1980年,人
108,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,43000,熊本県,1980000000,1980年,人
190,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,44000,大分県,1980000000,1980年,人
44,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,45000,宮崎県,1980000000,1980年,人
30,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,46000,鹿児島県,1980000000,1980年,人
15,00700,全域,000,男女総数,204,20～24歳,001,韓国・朝鮮,47000,沖縄県,1980000000,1980年,人
3860,00700,全域,000,男女総数,204,20～24歳,002,中国,00000,全国,1980000000,1980年,人
3603,00700,全域,000,男女総数,204,20～24歳,002,中国,00001,全国市部,1980000000,1980年,人
257,00700,全域,000,男女総数,204,20～24歳,002,中国,00002,全国郡部,1980000000,1980年,人
61,00700,全域,000,男女総数,204,20～24歳,002,中国,01000,北海道,1980000000,1980年,人
13,00700,全域,000,男女総数,204,20～24歳,002,中国,02000,青森県,1980000000,1980年,人
17,00700,全域,000,男女総数,204,20～24歳,002,中国,03000,岩手県,1980000000,1980年,人
42,00700,全域,000,男女総数,204,20～24歳,002,中国,04000,宮城県,1980000000,1980年,人
8,00700,全域,000,男女総数,204,20～24歳,002,中国,05000,秋田県,1980000000,1980年,人
10,00700,全域,000,男女総数,204,20～24歳,002,中国,06000,山形県,1980000000,1980年,人
27,00700,全域,000,男女総数,204,20～24歳,002,中国,07000,福島県,1980000000,1980年,人
24,00700,全域,000,男女総数,204,20～24歳,002,中国,08000,茨城県,1980000000,1980年,人
24,00700,全域,000,男女総数,204,20～24歳,002,中国,09000,栃木県,1980000000,1980年,人
20,00700,全域,000,男女総数,204,20～24歳,002,中国,10000,群馬県,1980000000,1980年,人
93,00700,全域,000,男女総数,204,20～24歳,002,中国,11000,埼玉県,1980000000,1980年,人
124,00700,全域,000,男女総数,204,20～24歳,002,中国,12000,千葉県,1980000000,1980年,人
1266,00700,全域,000,男女総数,204,20～24歳,002,中国,13000,東京都,1980000000,1980年,人
372,00700,全域,000,男女総数,204,20～24歳,002,中国,14000,神奈川県,1980000000,1980年,人
12,00700,全域,000,男女総数,204,20～24歳,002,中国,15000,新潟県,1980000000,1980年,人
11,00700,全域,000,男女総数,204,20～24歳,002,中国,16000,富山県,1980000000,1980年,人
8,00700,全域,000,男女総数,204,20～24歳,002,中国,17000,石川県,1980000000,1980年,人
7,00700,全域,000,男女総数,204,20～24歳,002,中国,18000,福井県,1980000000,1980年,人
19,00700,全域,000,男女総数,204,20～24歳,002,中国,19000,山梨県,1980000000,1980年,人
32,00700,全域,000,男女総数,204,20～24歳,002,中国,20000,長野県,1980000000,1980年,人
16,00700,全域,000,男女総数,204,20～24歳,002,中国,21000,岐阜県,1980000000,1980年,人
35,00700,全域,000,男女総数,204,20～24歳,002,中国,22000,静岡県,1980000000,1980年,人
106,00700,全域,000,男女総数,204,20～24歳,002,中国,23000,愛知県,1980000000,1980年,人
17,00700,全域,000,男女総数,204,20～24歳,002,中国,24000,三重県,1980000000,1980年,人
9,00700,全域,000,男女総数,204,20～24歳,002,中国,25000,滋賀県,1980000000,1980年,人
75,00700,全域,000,男女総数,204,20～24歳,002,中国,26000,京都府,1980000000,1980年,人
492,00700,全域,000,男女総数,204,20～24歳,002,中国,27000,大阪府,1980000000,1980年,人
495,00700,全域,000,男女総数,204,20～24歳,002,中国,28000,兵庫県,1980000000,1980年,人
31,00700,全域,000,男女総数,204,20～24歳,002,中国,29000,奈良県,1980000000,1980年,人
26,00700,全域,000,男女総数,204,20～24歳,002,中国,30000,和歌山県,1980000000,1980年,人
7,00700,全域,000,男女総数,204,20～24歳,002,中国,31000,鳥取県,1980000000,1980年,人
5,00700,全域,000,男女総数,204,20～24歳,002,中国,32000,島根県,1980000000,1980年,人
27,00700,全域,000,男女総数,204,20～24歳,002,中国,33000,岡山県,1980000000,1980年,人
21,00700,全域,000,男女総数,204,20～24歳,002,中国,34000,広島県,1980000000,1980年,人
15,00700,全域,000,男女総数,204,20～24歳,002,中国,35000,山口県,1980000000,1980年,人
8,00700,全域,000,男女総数,204,20～24歳,002,中国,36000,徳島県,1980000000,1980年,人
9,00700,全域,000,男女総数,204,20～24歳,002,中国,37000,香川県,1980000000,1980年,人
4,00700,全域,000,男女総数,204,20～24歳,002,中国,38000,愛媛県,1980000000,1980年,人
7,00700,全域,000,男女総数,204,20～24歳,002,中国,39000,高知県,1980000000,1980年,人
96,00700,全域,000,男女総数,204,20～24歳,002,中国,40000,福岡県,1980000000,1980年,人
9,00700,全域,000,男女総数,204,20～24歳,002,中国,41000,佐賀県,1980000000,1980年,人
26,00700,全域,000,男女総数,204,20～24歳,002,中国,42000,長崎県,1980000000,1980年,人
24,00700,全域,000,男女総数,204,20～24歳,002,中国,43000,熊本県,1980000000,1980年,人
24,00700,全域,000,男女総数,204,20～24歳,002,中国,44000,大分県,1980000000,1980年,人
7,00700,全域,000,男女総数,204,20～24歳,002,中国,45000,宮崎県,1980000000,1980年,人
37,00700,全域,000,男女総数,204,20～24歳,002,中国,46000,鹿児島県,1980000000,1980年,人
42,00700,全域,000,男女総数,204,20～24歳,002,中国,47000,沖縄県,1980000000,1980年,人
2208,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,00000,全国,1980000000,1980年,人
2105,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,00001,全国市部,1980000000,1980年,人
103,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,00002,全国郡部,1980000000,1980年,人
70,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,01000,北海道,1980000000,1980年,人
10,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,02000,青森県,1980000000,1980年,人
21,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,03000,岩手県,1980000000,1980年,人
43,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,04000,宮城県,1980000000,1980年,人
7,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,05000,秋田県,1980000000,1980年,人
13,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,06000,山形県,1980000000,1980年,人
17,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,07000,福島県,1980000000,1980年,人
21,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,08000,茨城県,1980000000,1980年,人
20,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,09000,栃木県,1980000000,1980年,人
21,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,10000,群馬県,1980000000,1980年,人
42,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,11000,埼玉県,1980000000,1980年,人
43,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,12000,千葉県,1980000000,1980年,人
648,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,13000,東京都,1980000000,1980年,人
242,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,14000,神奈川県,1980000000,1980年,人
23,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,15000,新潟県,1980000000,1980年,人
11,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,16000,富山県,1980000000,1980年,人
5,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,17000,石川県,1980000000,1980年,人
9,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,18000,福井県,1980000000,1980年,人
3,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,19000,山梨県,1980000000,1980年,人
14,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,20000,長野県,1980000000,1980年,人
11,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,21000,岐阜県,1980000000,1980年,人
38,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,22000,静岡県,1980000000,1980年,人
91,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,23000,愛知県,1980000000,1980年,人
20,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,24000,三重県,1980000000,1980年,人
7,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,25000,滋賀県,1980000000,1980年,人
104,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,26000,京都府,1980000000,1980年,人
112,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,27000,大阪府,1980000000,1980年,人
89,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,28000,兵庫県,1980000000,1980年,人
20,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,29000,奈良県,1980000000,1980年,人
25,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,30000,和歌山県,1980000000,1980年,人
9,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,31000,鳥取県,1980000000,1980年,人
2,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,32000,島根県,1980000000,1980年,人
24,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,33000,岡山県,1980000000,1980年,人
39,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,34000,広島県,1980000000,1980年,人
42,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,35000,山口県,1980000000,1980年,人
6,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,36000,徳島県,1980000000,1980年,人
6,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,37000,香川県,1980000000,1980年,人
17,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,38000,愛媛県,1980000000,1980年,人
8,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,39000,高知県,1980000000,1980年,人
70,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,40000,福岡県,1980000000,1980年,人
9,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,41000,佐賀県,1980000000,1980年,人
17,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,42000,長崎県,1980000000,1980年,人
16,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,43000,熊本県,1980000000,1980年,人
4,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,44000,大分県,1980000000,1980年,人
15,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,45000,宮崎県,1980000000,1980年,人
30,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,46000,鹿児島県,1980000000,1980年,人
94,00700,全域,000,男女総数,204,20～24歳,003,アメリカ,47000,沖縄県,1980000000,1980年,人
3543,00700,全域,000,男女総数,204,20～24歳,004,その他,00000,全国,1980000000,1980年,人
2991,00700,全域,000,男女総数,204,20～24歳,004,その他,00001,全国市部,1980000000,1980年,人
552,00700,全域,000,男女総数,204,20～24歳,004,その他,00002,全国郡部,1980000000,1980年,人
49,00700,全域,000,男女総数,204,20～24歳,004,その他,01000,北海道,1980000000,1980年,人
6,00700,全域,000,男女総数,204,20～24歳,004,その他,02000,青森県,1980000000,1980年,人
20,00700,全域,000,男女総数,204,20～24歳,004,その他,03000,岩手県,1980000000,1980年,人
43,00700,全域,000,男女総数,204,20～24歳,004,その他,04000,宮城県,1980000000,1980年,人
24,00700,全域,000,男女総数,204,20～24歳,004,その他,05000,秋田県,1980000000,1980年,人
9,00700,全域,000,男女総数,204,20～24歳,004,その他,06000,山形県,1980000000,1980年,人
26,00700,全域,000,男女総数,204,20～24歳,004,その他,07000,福島県,1980000000,1980年,人
44,00700,全域,000,男女総数,204,20～24歳,004,その他,08000,茨城県,1980000000,1980年,人
36,00700,全域,000,男女総数,204,20～24歳,004,その他,09000,栃木県,1980000000,1980年,人
83,00700,全域,000,男女総数,204,20～24歳,004,その他,10000,群馬県,1980000000,1980年,人
105,00700,全域,000,男女総数,204,20～24歳,004,その他,11000,埼玉県,1980000000,1980年,人
125,00700,全域,000,男女総数,204,20～24歳,004,その他,12000,千葉県,1980000000,1980年,人
1033,00700,全域,000,男女総数,204,20～24歳,004,その他,13000,東京都,1980000000,1980年,人
281,00700,全域,000,男女総数,204,20～24歳,004,その他,14000,神奈川県,1980000000,1980年,人
32,00700,全域,000,男女総数,204,20～24歳,004,その他,15000,新潟県,1980000000,1980年,人
21,00700,全域,000,男女総数,204,20～24歳,004,その他,16000,富山県,1980000000,1980年,人
15,00700,全域,000,男女総数,204,20～24歳,004,その他,17000,石川県,1980000000,1980年,人
7,00700,全域,000,男女総数,204,20～24歳,004,その他,18000,福井県,1980000000,1980年,人
6,00700,全域,000,男女総数,204,20～24歳,004,その他,19000,山梨県,1980000000,1980年,人
68,00700,全域,000,男女総数,204,20～24歳,004,その他,20000,長野県,1980000000,1980年,人
19,00700,全域,000,男女総数,204,20～24歳,004,その他,21000,岐阜県,1980000000,1980年,人
126,00700,全域,000,男女総数,204,20～24歳,004,その他,22000,静岡県,1980000000,1980年,人
129,00700,全域,000,男女総数,204,20～24歳,004,その他,23000,愛知県,1980000000,1980年,人
16,00700,全域,000,男女総数,204,20～24歳,004,その他,24000,三重県,1980000000,1980年,人
28,00700,全域,000,男女総数,204,20～24歳,004,その他,25000,滋賀県,1980000000,1980年,人
95,00700,全域,000,男女総数,204,20～24歳,004,その他,26000,京都府,1980000000,1980年,人
183,00700,全域,000,男女総数,204,20～24歳,004,その他,27000,大阪府,1980000000,1980年,人
205,00700,全域,000,男女総数,204,20～24歳,004,その他,28000,兵庫県,1980000000,1980年,人
70,00700,全域,000,男女総数,204,20～24歳,004,その他,29000,奈良県,1980000000,1980年,人
22,00700,全域,000,男女総数,204,20～24歳,004,その他,30000,和歌山県,1980000000,1980年,人
18,00700,全域,000,男女総数,204,20～24歳,004,その他,31000,鳥取県,1980000000,1980年,人
3,00700,全域,000,男女総数,204,20～24歳,004,その他,32000,島根県,1980000000,1980年,人
11,00700,全域,000,男女総数,204,20～24歳,004,その他,33000,岡山県,1980000000,1980年,人
82,00700,全域,000,男女総数,204,20～24歳,004,その他,34000,広島県,1980000000,1980年,人
39,00700,全域,000,男女総数,204,20～24歳,004,その他,35000,山口県,1980000000,1980年,人
10,00700,全域,000,男女総数,204,20～24歳,004,その他,36000,徳島県,1980000000,1980年,人
9,00700,全域,000,男女総数,204,20～24歳,004,その他,37000,香川県,1980000000,1980年,人
14,00700,全域,000,男女総数,204,20～24歳,004,その他,38000,愛媛県,1980000000,1980年,人
7,00700,全域,000,男女総数,204,20～24歳,004,その他,39000,高知県,1980000000,1980年,人
77,00700,全域,000,男女総数,204,20～24歳,004,その他,40000,福岡県,1980000000,1980年,人
6,00700,全域,000,男女総数,204,20～24歳,004,その他,41000,佐賀県,1980000000,1980年,人
36,00700,全域,000,男女総数,204,20～24歳,004,その他,42000,長崎県,1980000000,1980年,人
40,00700,全域,000,男女総数,204,20～24歳,004,その他,43000,熊本県,1980000000,1980年,人
27,00700,全域,000,男女総数,204,20～24歳,004,その他,44000,大分県,1980000000,1980年,人
30,00700,全域,000,男女総数,204,20～24歳,004,その他,45000,宮崎県,1980000000,1980年,人
27,00700,全域,000,男女総数,204,20～24歳,004,その他,46000,鹿児島県,1980000000,1980年,人
181,00700,全域,000,男女総数,204,20～24歳,004,その他,47000,沖縄県,1980000000,1980年,人
64398,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,00000,全国,1980000000,1980年,人
59566,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,00001,全国市部,1980000000,1980年,人
4832,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,00002,全国郡部,1980000000,1980年,人
726,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,01000,北海道,1980000000,1980年,人
175,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,02000,青森県,1980000000,1980年,人
170,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,03000,岩手県,1980000000,1980年,人
437,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,04000,宮城県,1980000000,1980年,人
111,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,05000,秋田県,1980000000,1980年,人
82,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,06000,山形県,1980000000,1980年,人
241,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,07000,福島県,1980000000,1980年,人
502,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,08000,茨城県,1980000000,1980年,人
274,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,09000,栃木県,1980000000,1980年,人
339,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,10000,群馬県,1980000000,1980年,人
1234,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,11000,埼玉県,1980000000,1980年,人
1335,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,12000,千葉県,1980000000,1980年,人
10369,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,13000,東京都,1980000000,1980年,人
3364,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,14000,神奈川県,1980000000,1980年,人
278,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,15000,新潟県,1980000000,1980年,人
185,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,16000,富山県,1980000000,1980年,人
306,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,17000,石川県,1980000000,1980年,人
396,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,18000,福井県,1980000000,1980年,人
137,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,19000,山梨県,1980000000,1980年,人
462,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,20000,長野県,1980000000,1980年,人
825,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,21000,岐阜県,1980000000,1980年,人
774,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,22000,静岡県,1980000000,1980年,人
4629,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,23000,愛知県,1980000000,1980年,人
680,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,24000,三重県,1980000000,1980年,人
601,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,25000,滋賀県,1980000000,1980年,人
4040,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,26000,京都府,1980000000,1980年,人
15593,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,27000,大阪府,1980000000,1980年,人
6761,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,28000,兵庫県,1980000000,1980年,人
566,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,29000,奈良県,1980000000,1980年,人
396,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,30000,和歌山県,1980000000,1980年,人
154,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,31000,鳥取県,1980000000,1980年,人
145,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,32000,島根県,1980000000,1980年,人
709,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,33000,岡山県,1980000000,1980年,人
1456,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,34000,広島県,1980000000,1980年,人
1323,00700,全域,000,男女総数,205,25～29歳,000,国籍総数,35000,山口県,1980000000,1980年,人
