value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label,unit
407498,00700,全域,000,男女総数,001,０－４歳,01000,北海道,1980000000,1980年,人
112171,00700,全域,000,男女総数,001,０－４歳,02000,青森県,1980000000,1980年,人
102771,00700,全域,000,男女総数,001,０－４歳,03000,岩手県,1980000000,1980年,人
160137,00700,全域,000,男女総数,001,０－４歳,04000,宮城県,1980000000,1980年,人
85602,00700,全域,000,男女総数,001,０－４歳,05000,秋田県,1980000000,1980年,人
87122,00700,全域,000,男女総数,001,０－４歳,06000,山形県,1980000000,1980年,人
153395,00700,全域,000,男女総数,001,０－４歳,07000,福島県,1980000000,1980年,人
197471,00700,全域,000,男女総数,001,０－４歳,08000,茨城県,1980000000,1980年,人
139275,00700,全域,000,男女総数,001,０－４歳,09000,栃木県,1980000000,1980年,人
137741,00700,全域,000,男女総数,001,０－４歳,10000,群馬県,1980000000,1980年,人
434011,00700,全域,000,男女総数,001,０－４歳,11000,埼玉県,1980000000,1980年,人
374804,00700,全域,000,男女総数,001,０－４歳,12000,千葉県,1980000000,1980年,人
715230,00700,全域,000,男女総数,001,０－４歳,13000,東京都,1980000000,1980年,人
517278,00700,全域,000,男女総数,001,０－４歳,14000,神奈川県,1980000000,1980年,人
176969,00700,全域,000,男女総数,001,０－４歳,15000,新潟県,1980000000,1980年,人
76452,00700,全域,000,男女総数,001,０－４歳,16000,富山県,1980000000,1980年,人
83466,00700,全域,000,男女総数,001,０－４歳,17000,石川県,1980000000,1980年,人
57358,00700,全域,000,男女総数,001,０－４歳,18000,福井県,1980000000,1980年,人
55028,00700,全域,000,男女総数,001,０－４歳,19000,山梨県,1980000000,1980年,人
147543,00700,全域,000,男女総数,001,０－４歳,20000,長野県,1980000000,1980年,人
142688,00700,全域,000,男女総数,001,０－４歳,21000,岐阜県,1980000000,1980年,人
259599,00700,全域,000,男女総数,001,０－４歳,22000,静岡県,1980000000,1980年,人
476917,00700,全域,000,男女総数,001,０－４歳,23000,愛知県,1980000000,1980年,人
116918,00700,全域,000,男女総数,001,０－４歳,24000,三重県,1980000000,1980年,人
86794,00700,全域,000,男女総数,001,０－４歳,25000,滋賀県,1980000000,1980年,人
178281,00700,全域,000,男女総数,001,０－４歳,26000,京都府,1980000000,1980年,人
612532,00700,全域,000,男女総数,001,０－４歳,27000,大阪府,1980000000,1980年,人
376457,00700,全域,000,男女総数,001,０－４歳,28000,兵庫県,1980000000,1980年,人
88473,00700,全域,000,男女総数,001,０－４歳,29000,奈良県,1980000000,1980年,人
73060,00700,全域,000,男女総数,001,０－４歳,30000,和歌山県,1980000000,1980年,人
42884,00700,全域,000,男女総数,001,０－４歳,31000,鳥取県,1980000000,1980年,人
53087,00700,全域,000,男女総数,001,０－４歳,32000,島根県,1980000000,1980年,人
131906,00700,全域,000,男女総数,001,０－４歳,33000,岡山県,1980000000,1980年,人
201603,00700,全域,000,男女総数,001,０－４歳,34000,広島県,1980000000,1980年,人
108570,00700,全域,000,男女総数,001,０－４歳,35000,山口県,1980000000,1980年,人
54955,00700,全域,000,男女総数,001,０－４歳,36000,徳島県,1980000000,1980年,人
70716,00700,全域,000,男女総数,001,０－４歳,37000,香川県,1980000000,1980年,人
106027,00700,全域,000,男女総数,001,０－４歳,38000,愛媛県,1980000000,1980年,人
54321,00700,全域,000,男女総数,001,０－４歳,39000,高知県,1980000000,1980年,人
340210,00700,全域,000,男女総数,001,０－４歳,40000,福岡県,1980000000,1980年,人
64541,00700,全域,000,男女総数,001,０－４歳,41000,佐賀県,1980000000,1980年,人
118379,00700,全域,000,男女総数,001,０－４歳,42000,長崎県,1980000000,1980年,人
126547,00700,全域,000,男女総数,001,０－４歳,43000,熊本県,1980000000,1980年,人
87901,00700,全域,000,男女総数,001,０－４歳,44000,大分県,1980000000,1980年,人
90220,00700,全域,000,男女総数,001,０－４歳,45000,宮崎県,1980000000,1980年,人
126262,00700,全域,000,男女総数,001,０－４歳,46000,鹿児島県,1980000000,1980年,人
104246,00700,全域,000,男女総数,001,０－４歳,47000,沖縄県,1980000000,1980年,人
10032034,00700,全域,000,男女総数,002,５－９歳,00000,全国,1980000000,1980年,人
7756057,00700,全域,000,男女総数,002,５－９歳,00001,全国市部,1980000000,1980年,人
2275977,00700,全域,000,男女総数,002,５－９歳,00002,全国郡部,1980000000,1980年,人
465277,00700,全域,000,男女総数,002,５－９歳,01000,北海道,1980000000,1980年,人
128051,00700,全域,000,男女総数,002,５－９歳,02000,青森県,1980000000,1980年,人
113133,00700,全域,000,男女総数,002,５－９歳,03000,岩手県,1980000000,1980年,人
169826,00700,全域,000,男女総数,002,５－９歳,04000,宮城県,1980000000,1980年,人
90290,00700,全域,000,男女総数,002,５－９歳,05000,秋田県,1980000000,1980年,人
90633,00700,全域,000,男女総数,002,５－９歳,06000,山形県,1980000000,1980年,人
163208,00700,全域,000,男女総数,002,５－９歳,07000,福島県,1980000000,1980年,人
231513,00700,全域,000,男女総数,002,５－９歳,08000,茨城県,1980000000,1980年,人
158550,00700,全域,000,男女総数,002,５－９歳,09000,栃木県,1980000000,1980年,人
161921,00700,全域,000,男女総数,002,５－９歳,10000,群馬県,1980000000,1980年,人
553901,00700,全域,000,男女総数,002,５－９歳,11000,埼玉県,1980000000,1980年,人
459737,00700,全域,000,男女総数,002,５－９歳,12000,千葉県,1980000000,1980年,人
865035,00700,全域,000,男女総数,002,５－９歳,13000,東京都,1980000000,1980年,人
633171,00700,全域,000,男女総数,002,５－９歳,14000,神奈川県,1980000000,1980年,人
193069,00700,全域,000,男女総数,002,５－９歳,15000,新潟県,1980000000,1980年,人
93102,00700,全域,000,男女総数,002,５－９歳,16000,富山県,1980000000,1980年,人
99238,00700,全域,000,男女総数,002,５－９歳,17000,石川県,1980000000,1980年,人
66108,00700,全域,000,男女総数,002,５－９歳,18000,福井県,1980000000,1980年,人
64265,00700,全域,000,男女総数,002,５－９歳,19000,山梨県,1980000000,1980年,人
168140,00700,全域,000,男女総数,002,５－９歳,20000,長野県,1980000000,1980年,人
173595,00700,全域,000,男女総数,002,５－９歳,21000,岐阜県,1980000000,1980年,人
304565,00700,全域,000,男女総数,002,５－９歳,22000,静岡県,1980000000,1980年,人
579665,00700,全域,000,男女総数,002,５－９歳,23000,愛知県,1980000000,1980年,人
141922,00700,全域,000,男女総数,002,５－９歳,24000,三重県,1980000000,1980年,人
97866,00700,全域,000,男女総数,002,５－９歳,25000,滋賀県,1980000000,1980年,人
213378,00700,全域,000,男女総数,002,５－９歳,26000,京都府,1980000000,1980年,人
767953,00700,全域,000,男女総数,002,５－９歳,27000,大阪府,1980000000,1980年,人
453343,00700,全域,000,男女総数,002,５－９歳,28000,兵庫県,1980000000,1980年,人
108732,00700,全域,000,男女総数,002,５－９歳,29000,奈良県,1980000000,1980年,人
89112,00700,全域,000,男女総数,002,５－９歳,30000,和歌山県,1980000000,1980年,人
46832,00700,全域,000,男女総数,002,５－９歳,31000,鳥取県,1980000000,1980年,人
59654,00700,全域,000,男女総数,002,５－９歳,32000,島根県,1980000000,1980年,人
157467,00700,全域,000,男女総数,002,５－９歳,33000,岡山県,1980000000,1980年,人
240992,00700,全域,000,男女総数,002,５－９歳,34000,広島県,1980000000,1980年,人
129724,00700,全域,000,男女総数,002,５－９歳,35000,山口県,1980000000,1980年,人
62854,00700,全域,000,男女総数,002,５－９歳,36000,徳島県,1980000000,1980年,人
82177,00700,全域,000,男女総数,002,５－９歳,37000,香川県,1980000000,1980年,人
124029,00700,全域,000,男女総数,002,５－９歳,38000,愛媛県,1980000000,1980年,人
63840,00700,全域,000,男女総数,002,５－９歳,39000,高知県,1980000000,1980年,人
376543,00700,全域,000,男女総数,002,５－９歳,40000,福岡県,1980000000,1980年,人
69820,00700,全域,000,男女総数,002,５－９歳,41000,佐賀県,1980000000,1980年,人
134982,00700,全域,000,男女総数,002,５－９歳,42000,長崎県,1980000000,1980年,人
136847,00700,全域,000,男女総数,002,５－９歳,43000,熊本県,1980000000,1980年,人
98569,00700,全域,000,男女総数,002,５－９歳,44000,大分県,1980000000,1980年,人
96612,00700,全域,000,男女総数,002,５－９歳,45000,宮崎県,1980000000,1980年,人
137300,00700,全域,000,男女総数,002,５－９歳,46000,鹿児島県,1980000000,1980年,人
115493,00700,全域,000,男女総数,002,５－９歳,47000,沖縄県,1980000000,1980年,人
8959628,00700,全域,000,男女総数,003,１０－１４歳,00000,全国,1980000000,1980年,人
6868366,00700,全域,000,男女総数,003,１０－１４歳,00001,全国市部,1980000000,1980年,人
2091262,00700,全域,000,男女総数,003,１０－１４歳,00002,全国郡部,1980000000,1980年,人
425549,00700,全域,000,男女総数,003,１０－１４歳,01000,北海道,1980000000,1980年,人
126232,00700,全域,000,男女総数,003,１０－１４歳,02000,青森県,1980000000,1980年,人
110110,00700,全域,000,男女総数,003,１０－１４歳,03000,岩手県,1980000000,1980年,人
150589,00700,全域,000,男女総数,003,１０－１４歳,04000,宮城県,1980000000,1980年,人
87385,00700,全域,000,男女総数,003,１０－１４歳,05000,秋田県,1980000000,1980年,人
84949,00700,全域,000,男女総数,003,１０－１４歳,06000,山形県,1980000000,1980年,人
150237,00700,全域,000,男女総数,003,１０－１４歳,07000,福島県,1980000000,1980年,人
199482,00700,全域,000,男女総数,003,１０－１４歳,08000,茨城県,1980000000,1980年,人
135407,00700,全域,000,男女総数,003,１０－１４歳,09000,栃木県,1980000000,1980年,人
141886,00700,全域,000,男女総数,003,１０－１４歳,10000,群馬県,1980000000,1980年,人
470509,00700,全域,000,男女総数,003,１０－１４歳,11000,埼玉県,1980000000,1980年,人
390373,00700,全域,000,男女総数,003,１０－１４歳,12000,千葉県,1980000000,1980年,人
813422,00700,全域,000,男女総数,003,１０－１４歳,13000,東京都,1980000000,1980年,人
552614,00700,全域,000,男女総数,003,１０－１４歳,14000,神奈川県,1980000000,1980年,人
182080,00700,全域,000,男女総数,003,１０－１４歳,15000,新潟県,1980000000,1980年,人
80381,00700,全域,000,男女総数,003,１０－１４歳,16000,富山県,1980000000,1980年,人
83264,00700,全域,000,男女総数,003,１０－１４歳,17000,石川県,1980000000,1980年,人
58030,00700,全域,000,男女総数,003,１０－１４歳,18000,福井県,1980000000,1980年,人
62873,00700,全域,000,男女総数,003,１０－１４歳,19000,山梨県,1980000000,1980年,人
152930,00700,全域,000,男女総数,003,１０－１４歳,20000,長野県,1980000000,1980年,人
154466,00700,全域,000,男女総数,003,１０－１４歳,21000,岐阜県,1980000000,1980年,人
268652,00700,全域,000,男女総数,003,１０－１４歳,22000,静岡県,1980000000,1980年,人
498777,00700,全域,000,男女総数,003,１０－１４歳,23000,愛知県,1980000000,1980年,人
127129,00700,全域,000,男女総数,003,１０－１４歳,24000,三重県,1980000000,1980年,人
81077,00700,全域,000,男女総数,003,１０－１４歳,25000,滋賀県,1980000000,1980年,人
184289,00700,全域,000,男女総数,003,１０－１４歳,26000,京都府,1980000000,1980年,人
687098,00700,全域,000,男女総数,003,１０－１４歳,27000,大阪府,1980000000,1980年,人
397970,00700,全域,000,男女総数,003,１０－１４歳,28000,兵庫県,1980000000,1980年,人
94281,00700,全域,000,男女総数,003,１０－１４歳,29000,奈良県,1980000000,1980年,人
81805,00700,全域,000,男女総数,003,１０－１４歳,30000,和歌山県,1980000000,1980年,人
40915,00700,全域,000,男女総数,003,１０－１４歳,31000,鳥取県,1980000000,1980年,人
54569,00700,全域,000,男女総数,003,１０－１４歳,32000,島根県,1980000000,1980年,人
134881,00700,全域,000,男女総数,003,１０－１４歳,33000,岡山県,1980000000,1980年,人
204559,00700,全域,000,男女総数,003,１０－１４歳,34000,広島県,1980000000,1980年,人
116110,00700,全域,000,男女総数,003,１０－１４歳,35000,山口県,1980000000,1980年,人
57486,00700,全域,000,男女総数,003,１０－１４歳,36000,徳島県,1980000000,1980年,人
69351,00700,全域,000,男女総数,003,１０－１４歳,37000,香川県,1980000000,1980年,人
111206,00700,全域,000,男女総数,003,１０－１４歳,38000,愛媛県,1980000000,1980年,人
55488,00700,全域,000,男女総数,003,１０－１４歳,39000,高知県,1980000000,1980年,人
333029,00700,全域,000,男女総数,003,１０－１４歳,40000,福岡県,1980000000,1980年,人
66259,00700,全域,000,男女総数,003,１０－１４歳,41000,佐賀県,1980000000,1980年,人
131839,00700,全域,000,男女総数,003,１０－１４歳,42000,長崎県,1980000000,1980年,人
131633,00700,全域,000,男女総数,003,１０－１４歳,43000,熊本県,1980000000,1980年,人
89920,00700,全域,000,男女総数,003,１０－１４歳,44000,大分県,1980000000,1980年,人
86934,00700,全域,000,男女総数,003,１０－１４歳,45000,宮崎県,1980000000,1980年,人
135949,00700,全域,000,男女総数,003,１０－１４歳,46000,鹿児島県,1980000000,1980年,人
105654,00700,全域,000,男女総数,003,１０－１４歳,47000,沖縄県,1980000000,1980年,人
8272245,00700,全域,000,男女総数,004,１５－１９歳,00000,全国,1980000000,1980年,人
6427250,00700,全域,000,男女総数,004,１５－１９歳,00001,全国市部,1980000000,1980年,人
1844995,00700,全域,000,男女総数,004,１５－１９歳,00002,全国郡部,1980000000,1980年,人
410100,00700,全域,000,男女総数,004,１５－１９歳,01000,北海道,1980000000,1980年,人
116892,00700,全域,000,男女総数,004,１５－１９歳,02000,青森県,1980000000,1980年,人
101109,00700,全域,000,男女総数,004,１５－１９歳,03000,岩手県,1980000000,1980年,人
153089,00700,全域,000,男女総数,004,１５－１９歳,04000,宮城県,1980000000,1980年,人
85816,00700,全域,000,男女総数,004,１５－１９歳,05000,秋田県,1980000000,1980年,人
83916,00700,全域,000,男女総数,004,１５－１９歳,06000,山形県,1980000000,1980年,人
145490,00700,全域,000,男女総数,004,１５－１９歳,07000,福島県,1980000000,1980年,人
172715,00700,全域,000,男女総数,004,１５－１９歳,08000,茨城県,1980000000,1980年,人
119231,00700,全域,000,男女総数,004,１５－１９歳,09000,栃木県,1980000000,1980年,人
123208,00700,全域,000,男女総数,004,１５－１９歳,10000,群馬県,1980000000,1980年,人
380181,00700,全域,000,男女総数,004,１５－１９歳,11000,埼玉県,1980000000,1980年,人
321435,00700,全域,000,男女総数,004,１５－１９歳,12000,千葉県,1980000000,1980年,人
876161,00700,全域,000,男女総数,004,１５－１９歳,13000,東京都,1980000000,1980年,人
491991,00700,全域,000,男女総数,004,１５－１９歳,14000,神奈川県,1980000000,1980年,人
162266,00700,全域,000,男女総数,004,１５－１９歳,15000,新潟県,1980000000,1980年,人
70385,00700,全域,000,男女総数,004,１５－１９歳,16000,富山県,1980000000,1980年,人
75841,00700,全域,000,男女総数,004,１５－１９歳,17000,石川県,1980000000,1980年,人
53723,00700,全域,000,男女総数,004,１５－１９歳,18000,福井県,1980000000,1980年,人
58499,00700,全域,000,男女総数,004,１５－１９歳,19000,山梨県,1980000000,1980年,人
133384,00700,全域,000,男女総数,004,１５－１９歳,20000,長野県,1980000000,1980年,人
143397,00700,全域,000,男女総数,004,１５－１９歳,21000,岐阜県,1980000000,1980年,人
236196,00700,全域,000,男女総数,004,１５－１９歳,22000,静岡県,1980000000,1980年,人
470750,00700,全域,000,男女総数,004,１５－１９歳,23000,愛知県,1980000000,1980年,人
119567,00700,全域,000,男女総数,004,１５－１９歳,24000,三重県,1980000000,1980年,人
73074,00700,全域,000,男女総数,004,１５－１９歳,25000,滋賀県,1980000000,1980年,人
182015,00700,全域,000,男女総数,004,１５－１９歳,26000,京都府,1980000000,1980年,人
626590,00700,全域,000,男女総数,004,１５－１９歳,27000,大阪府,1980000000,1980年,人
355232,00700,全域,000,男女総数,004,１５－１９歳,28000,兵庫県,1980000000,1980年,人
85823,00700,全域,000,男女総数,004,１５－１９歳,29000,奈良県,1980000000,1980年,人
73128,00700,全域,000,男女総数,004,１５－１９歳,30000,和歌山県,1980000000,1980年,人
39403,00700,全域,000,男女総数,004,１５－１９歳,31000,鳥取県,1980000000,1980年,人
48697,00700,全域,000,男女総数,004,１５－１９歳,32000,島根県,1980000000,1980年,人
123622,00700,全域,000,男女総数,004,１５－１９歳,33000,岡山県,1980000000,1980年,人
177369,00700,全域,000,男女総数,004,１５－１９歳,34000,広島県,1980000000,1980年,人
101102,00700,全域,000,男女総数,004,１５－１９歳,35000,山口県,1980000000,1980年,人
55133,00700,全域,000,男女総数,004,１５－１９歳,36000,徳島県,1980000000,1980年,人
62574,00700,全域,000,男女総数,004,１５－１９歳,37000,香川県,1980000000,1980年,人
101162,00700,全域,000,男女総数,004,１５－１９歳,38000,愛媛県,1980000000,1980年,人
50882,00700,全域,000,男女総数,004,１５－１９歳,39000,高知県,1980000000,1980年,人
319672,00700,全域,000,男女総数,004,１５－１９歳,40000,福岡県,1980000000,1980年,人
62134,00700,全域,000,男女総数,004,１５－１９歳,41000,佐賀県,1980000000,1980年,人
117450,00700,全域,000,男女総数,004,１５－１９歳,42000,長崎県,1980000000,1980年,人
129592,00700,全域,000,男女総数,004,１５－１９歳,43000,熊本県,1980000000,1980年,人
82236,00700,全域,000,男女総数,004,１５－１９歳,44000,大分県,1980000000,1980年,人
77586,00700,全域,000,男女総数,004,１５－１９歳,45000,宮崎県,1980000000,1980年,人
127787,00700,全域,000,男女総数,004,１５－１９歳,46000,鹿児島県,1980000000,1980年,人
94640,00700,全域,000,男女総数,004,１５－１９歳,47000,沖縄県,1980000000,1980年,人
7841026,00700,全域,000,男女総数,005,２０－２４歳,00000,全国,1980000000,1980年,人
6287716,00700,全域,000,男女総数,005,２０－２４歳,00001,全国市部,1980000000,1980年,人
1553310,00700,全域,000,男女総数,005,２０－２４歳,00002,全国郡部,1980000000,1980年,人
376820,00700,全域,000,男女総数,005,２０－２４歳,01000,北海道,1980000000,1980年,人
99932,00700,全域,000,男女総数,005,２０－２４歳,02000,青森県,1980000000,1980年,人
82506,00700,全域,000,男女総数,005,２０－２４歳,03000,岩手県,1980000000,1980年,人
155650,00700,全域,000,男女総数,005,２０－２４歳,04000,宮城県,1980000000,1980年,人
73841,00700,全域,000,男女総数,005,２０－２４歳,05000,秋田県,1980000000,1980年,人
73355,00700,全域,000,男女総数,005,２０－２４歳,06000,山形県,1980000000,1980年,人
125560,00700,全域,000,男女総数,005,２０－２４歳,07000,福島県,1980000000,1980年,人
160760,00700,全域,000,男女総数,005,２０－２４歳,08000,茨城県,1980000000,1980年,人
112274,00700,全域,000,男女総数,005,２０－２４歳,09000,栃木県,1980000000,1980年,人
106948,00700,全域,000,男女総数,005,２０－２４歳,10000,群馬県,1980000000,1980年,人
341335,00700,全域,000,男女総数,005,２０－２４歳,11000,埼玉県,1980000000,1980年,人
296937,00700,全域,000,男女総数,005,２０－２４歳,12000,千葉県,1980000000,1980年,人
1113290,00700,全域,000,男女総数,005,２０－２４歳,13000,東京都,1980000000,1980年,人
501081,00700,全域,000,男女総数,005,２０－２４歳,14000,神奈川県,1980000000,1980年,人
136295,00700,全域,000,男女総数,005,２０－２４歳,15000,新潟県,1980000000,1980年,人
58340,00700,全域,000,男女総数,005,２０－２４歳,16000,富山県,1980000000,1980年,人
69244,00700,全域,000,男女総数,005,２０－２４歳,17000,石川県,1980000000,1980年,人
45790,00700,全域,000,男女総数,005,２０－２４歳,18000,福井県,1980000000,1980年,人
48220,00700,全域,000,男女総数,005,２０－２４歳,19000,山梨県,1980000000,1980年,人
108102,00700,全域,000,男女総数,005,２０－２４歳,20000,長野県,1980000000,1980年,人
117854,00700,全域,000,男女総数,005,２０－２４歳,21000,岐阜県,1980000000,1980年,人
207158,00700,全域,000,男女総数,005,２０－２４歳,22000,静岡県,1980000000,1980年,人
442129,00700,全域,000,男女総数,005,２０－２４歳,23000,愛知県,1980000000,1980年,人
96918,00700,全域,000,男女総数,005,２０－２４歳,24000,三重県,1980000000,1980年,人
67245,00700,全域,000,男女総数,005,２０－２４歳,25000,滋賀県,1980000000,1980年,人
194837,00700,全域,000,男女総数,005,２０－２４歳,26000,京都府,1980000000,1980年,人
591162,00700,全域,000,男女総数,005,２０－２４歳,27000,大阪府,1980000000,1980年,人
324729,00700,全域,000,男女総数,005,２０－２４歳,28000,兵庫県,1980000000,1980年,人
76573,00700,全域,000,男女総数,005,２０－２４歳,29000,奈良県,1980000000,1980年,人
59498,00700,全域,000,男女総数,005,２０－２４歳,30000,和歌山県,1980000000,1980年,人
34151,00700,全域,000,男女総数,005,２０－２４歳,31000,鳥取県,1980000000,1980年,人
37811,00700,全域,000,男女総数,005,２０－２４歳,32000,島根県,1980000000,1980年,人
108780,00700,全域,000,男女総数,005,２０－２４歳,33000,岡山県,1980000000,1980年,人
162833,00700,全域,000,男女総数,005,２０－２４歳,34000,広島県,1980000000,1980年,人
86391,00700,全域,000,男女総数,005,２０－２４歳,35000,山口県,1980000000,1980年,人
47921,00700,全域,000,男女総数,005,２０－２４歳,36000,徳島県,1980000000,1980年,人
54993,00700,全域,000,男女総数,005,２０－２４歳,37000,香川県,1980000000,1980年,人
85032,00700,全域,000,男女総数,005,２０－２４歳,38000,愛媛県,1980000000,1980年,人
44206,00700,全域,000,男女総数,005,２０－２４歳,39000,高知県,1980000000,1980年,人
325454,00700,全域,000,男女総数,005,２０－２４歳,40000,福岡県,1980000000,1980年,人
54520,00700,全域,000,男女総数,005,２０－２４歳,41000,佐賀県,1980000000,1980年,人
95791,00700,全域,000,男女総数,005,２０－２４歳,42000,長崎県,1980000000,1980年,人
114689,00700,全域,000,男女総数,005,２０－２４歳,43000,熊本県,1980000000,1980年,人
69752,00700,全域,000,男女総数,005,２０－２４歳,44000,大分県,1980000000,1980年,人
69473,00700,全域,000,男女総数,005,２０－２４歳,45000,宮崎県,1980000000,1980年,人
104421,00700,全域,000,男女総数,005,２０－２４歳,46000,鹿児島県,1980000000,1980年,人
80425,00700,全域,000,男女総数,005,２０－２４歳,47000,沖縄県,1980000000,1980年,人
9041355,00700,全域,000,男女総数,006,２５－２９歳,00000,全国,1980000000,1980年,人
7081800,00700,全域,000,男女総数,006,２５－２９歳,00001,全国市部,1980000000,1980年,人
1959555,00700,全域,000,男女総数,006,２５－２９歳,00002,全国郡部,1980000000,1980年,人
460048,00700,全域,000,男女総数,006,２５－２９歳,01000,北海道,1980000000,1980年,人
119729,00700,全域,000,男女総数,006,２５－２９歳,02000,青森県,1980000000,1980年,人
105870,00700,全域,000,男女総数,006,２５－２９歳,03000,岩手県,1980000000,1980年,人
172560,00700,全域,000,男女総数,006,２５－２９歳,04000,宮城県,1980000000,1980年,人
95025,00700,全域,000,男女総数,006,２５－２９歳,05000,秋田県,1980000000,1980年,人
93109,00700,全域,000,男女総数,006,２５－２９歳,06000,山形県,1980000000,1980年,人
157768,00700,全域,000,男女総数,006,２５－２９歳,07000,福島県,1980000000,1980年,人
203555,00700,全域,000,男女総数,006,２５－２９歳,08000,茨城県,1980000000,1980年,人
146398,00700,全域,000,男女総数,006,２５－２９歳,09000,栃木県,1980000000,1980年,人
140494,00700,全域,000,男女総数,006,２５－２９歳,10000,群馬県,1980000000,1980年,人
418112,00700,全域,000,男女総数,006,２５－２９歳,11000,埼玉県,1980000000,1980年,人
373636,00700,全域,000,男女総数,006,２５－２９歳,12000,千葉県,1980000000,1980年,人
1010762,00700,全域,000,男女総数,006,２５－２９歳,13000,東京都,1980000000,1980年,人
564655,00700,全域,000,男女総数,006,２５－２９歳,14000,神奈川県,1980000000,1980年,人
182587,00700,全域,000,男女総数,006,２５－２９歳,15000,新潟県,1980000000,1980年,人
