value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
64182000,334,就業者数,0000,総数（男女別）,100,総数,1995000000,1995年,人
63032000,334,就業者数,0000,総数（男女別）,100,総数,2000000000,2000年,人
61530202,334,就業者数,0000,総数（男女別）,100,総数,2005000000,2005年,人
59611311,334,就業者数,0000,総数（男女別）,100,総数,2010000000,2010年,人
58919036,334,就業者数,0000,総数（男女別）,100,総数,2015000000,2015年,人
3543000,334,就業者数,0000,総数（男女別）,120,Ａ農業，林業,1995000000,1995年,人
2955000,334,就業者数,0000,総数（男女別）,120,Ａ農業，林業,2000000000,2000年,人
2766689,334,就業者数,0000,総数（男女別）,120,Ａ農業，林業,2005000000,2005年,人
2204530,334,就業者数,0000,総数（男女別）,120,Ａ農業，林業,2010000000,2010年,人
2067952,334,就業者数,0000,総数（男女別）,120,Ａ農業，林業,2015000000,2015年,人
305000,334,就業者数,0000,総数（男女別）,130,Ｂ漁業,1995000000,1995年,人
253000,334,就業者数,0000,総数（男女別）,130,Ｂ漁業,2000000000,2000年,人
214142,334,就業者数,0000,総数（男女別）,130,Ｂ漁業,2005000000,2005年,人
176885,334,就業者数,0000,総数（男女別）,130,Ｂ漁業,2010000000,2010年,人
153747,334,就業者数,0000,総数（男女別）,130,Ｂ漁業,2015000000,2015年,人
59000,334,就業者数,0000,総数（男女別）,150,Ｃ鉱業，採石業，砂利採取業,1995000000,1995年,人
46000,334,就業者数,0000,総数（男女別）,150,Ｃ鉱業，採石業，砂利採取業,2000000000,2000年,人
31074,334,就業者数,0000,総数（男女別）,150,Ｃ鉱業，採石業，砂利採取業,2005000000,2005年,人
22152,334,就業者数,0000,総数（男女別）,150,Ｃ鉱業，採石業，砂利採取業,2010000000,2010年,人
22281,334,就業者数,0000,総数（男女別）,150,Ｃ鉱業，採石業，砂利採取業,2015000000,2015年,人
6711000,334,就業者数,0000,総数（男女別）,160,Ｄ建設業,1995000000,1995年,人
6346000,334,就業者数,0000,総数（男女別）,160,Ｄ建設業,2000000000,2000年,人
5440516,334,就業者数,0000,総数（男女別）,160,Ｄ建設業,2005000000,2005年,人
4474946,334,就業者数,0000,総数（男女別）,160,Ｄ建設業,2010000000,2010年,人
4341338,334,就業者数,0000,総数（男女別）,160,Ｄ建設業,2015000000,2015年,人
13166000,334,就業者数,0000,総数（男女別）,170,Ｅ製造業,1995000000,1995年,人
11999000,334,就業者数,0000,総数（男女別）,170,Ｅ製造業,2000000000,2000年,人
10485635,334,就業者数,0000,総数（男女別）,170,Ｅ製造業,2005000000,2005年,人
9626184,334,就業者数,0000,総数（男女別）,170,Ｅ製造業,2010000000,2010年,人
9557215,334,就業者数,0000,総数（男女別）,170,Ｅ製造業,2015000000,2015年,人
354000,334,就業者数,0000,総数（男女別）,190,Ｆ電気・ガス・熱供給・水道業,1995000000,1995年,人
338000,334,就業者数,0000,総数（男女別）,190,Ｆ電気・ガス・熱供給・水道業,2000000000,2000年,人
295145,334,就業者数,0000,総数（男女別）,190,Ｆ電気・ガス・熱供給・水道業,2005000000,2005年,人
284473,334,就業者数,0000,総数（男女別）,190,Ｆ電気・ガス・熱供給・水道業,2010000000,2010年,人
283193,334,就業者数,0000,総数（男女別）,190,Ｆ電気・ガス・熱供給・水道業,2015000000,2015年,人
1307000,334,就業者数,0000,総数（男女別）,200,Ｇ情報通信業,1995000000,1995年,人
1555000,334,就業者数,0000,総数（男女別）,200,Ｇ情報通信業,2000000000,2000年,人
1612836,334,就業者数,0000,総数（男女別）,200,Ｇ情報通信業,2005000000,2005年,人
1626714,334,就業者数,0000,総数（男女別）,200,Ｇ情報通信業,2010000000,2010年,人
1680205,334,就業者数,0000,総数（男女別）,200,Ｇ情報通信業,2015000000,2015年,人
3250000,334,就業者数,0000,総数（男女別）,210,Ｈ運輸業，郵便業,1995000000,1995年,人
3218000,334,就業者数,0000,総数（男女別）,210,Ｈ運輸業，郵便業,2000000000,2000年,人
3170769,334,就業者数,0000,総数（男女別）,210,Ｈ運輸業，郵便業,2005000000,2005年,人
3219050,334,就業者数,0000,総数（男女別）,210,Ｈ運輸業，郵便業,2010000000,2010年,人
3044741,334,就業者数,0000,総数（男女別）,210,Ｈ運輸業，郵便業,2015000000,2015年,人
11918000,334,就業者数,0000,総数（男女別）,220,Ｉ卸売業，小売業,1995000000,1995年,人
11394000,334,就業者数,0000,総数（男女別）,220,Ｉ卸売業，小売業,2000000000,2000年,人
10760196,334,就業者数,0000,総数（男女別）,220,Ｉ卸売業，小売業,2005000000,2005年,人
9804290,334,就業者数,0000,総数（男女別）,220,Ｉ卸売業，小売業,2010000000,2010年,人
9001414,334,就業者数,0000,総数（男女別）,220,Ｉ卸売業，小売業,2015000000,2015年,人
1974000,334,就業者数,0000,総数（男女別）,230,Ｊ金融業，保険業,1995000000,1995年,人
1751000,334,就業者数,0000,総数（男女別）,230,Ｊ金融業，保険業,2000000000,2000年,人
1514281,334,就業者数,0000,総数（男女別）,230,Ｊ金融業，保険業,2005000000,2005年,人
1512975,334,就業者数,0000,総数（男女別）,230,Ｊ金融業，保険業,2010000000,2010年,人
1428710,334,就業者数,0000,総数（男女別）,230,Ｊ金融業，保険業,2015000000,2015年,人
1043000,334,就業者数,0000,総数（男女別）,240,Ｋ不動産業，物品賃貸業,1995000000,1995年,人
1065000,334,就業者数,0000,総数（男女別）,240,Ｋ不動産業，物品賃貸業,2000000000,2000年,人
1117932,334,就業者数,0000,総数（男女別）,240,Ｋ不動産業，物品賃貸業,2005000000,2005年,人
1113768,334,就業者数,0000,総数（男女別）,240,Ｋ不動産業，物品賃貸業,2010000000,2010年,人
1197560,334,就業者数,0000,総数（男女別）,240,Ｋ不動産業，物品賃貸業,2015000000,2015年,人
1963000,334,就業者数,0000,総数（男女別）,250,Ｌ学術研究，専門・技術サービス業,1995000000,1995年,人
1974000,334,就業者数,0000,総数（男女別）,250,Ｌ学術研究，専門・技術サービス業,2000000000,2000年,人
1910478,334,就業者数,0000,総数（男女別）,250,Ｌ学術研究，専門・技術サービス業,2005000000,2005年,人
1902215,334,就業者数,0000,総数（男女別）,250,Ｌ学術研究，専門・技術サービス業,2010000000,2010年,人
1919125,334,就業者数,0000,総数（男女別）,250,Ｌ学術研究，専門・技術サービス業,2015000000,2015年,人
3778000,334,就業者数,0000,総数（男女別）,260,Ｍ宿泊業，飲食サービス業,1995000000,1995年,人
3803000,334,就業者数,0000,総数（男女別）,260,Ｍ宿泊業，飲食サービス業,2000000000,2000年,人
3664043,334,就業者数,0000,総数（男女別）,260,Ｍ宿泊業，飲食サービス業,2005000000,2005年,人
3423208,334,就業者数,0000,総数（男女別）,260,Ｍ宿泊業，飲食サービス業,2010000000,2010年,人
3249190,334,就業者数,0000,総数（男女別）,260,Ｍ宿泊業，飲食サービス業,2015000000,2015年,人
2424000,334,就業者数,0000,総数（男女別）,270,Ｎ生活関連サービス業，娯楽業,1995000000,1995年,人
2404000,334,就業者数,0000,総数（男女別）,270,Ｎ生活関連サービス業，娯楽業,2000000000,2000年,人
2329659,334,就業者数,0000,総数（男女別）,270,Ｎ生活関連サービス業，娯楽業,2005000000,2005年,人
2198515,334,就業者数,0000,総数（男女別）,270,Ｎ生活関連サービス業，娯楽業,2010000000,2010年,人
2072228,334,就業者数,0000,総数（男女別）,270,Ｎ生活関連サービス業，娯楽業,2015000000,2015年,人
2630000,334,就業者数,0000,総数（男女別）,280,Ｏ教育，学習支援業,1995000000,1995年,人
2606000,334,就業者数,0000,総数（男女別）,280,Ｏ教育，学習支援業,2000000000,2000年,人
2674606,334,就業者数,0000,総数（男女別）,280,Ｏ教育，学習支援業,2005000000,2005年,人
2635120,334,就業者数,0000,総数（男女別）,280,Ｏ教育，学習支援業,2010000000,2010年,人
2661560,334,就業者数,0000,総数（男女別）,280,Ｏ教育，学習支援業,2015000000,2015年,人
3591000,334,就業者数,0000,総数（男女別）,290,Ｐ医療，福祉,1995000000,1995年,人
4274000,334,就業者数,0000,総数（男女別）,290,Ｐ医療，福祉,2000000000,2000年,人
5331814,334,就業者数,0000,総数（男女別）,290,Ｐ医療，福祉,2005000000,2005年,人
6127782,334,就業者数,0000,総数（男女別）,290,Ｐ医療，福祉,2010000000,2010年,人
7023950,334,就業者数,0000,総数（男女別）,290,Ｐ医療，福祉,2015000000,2015年,人
698000,334,就業者数,0000,総数（男女別）,300,Ｑ複合サービス事業,1995000000,1995年,人
695000,334,就業者数,0000,総数（男女別）,300,Ｑ複合サービス事業,2000000000,2000年,人
668297,334,就業者数,0000,総数（男女別）,300,Ｑ複合サービス事業,2005000000,2005年,人
376986,334,就業者数,0000,総数（男女別）,300,Ｑ複合サービス事業,2010000000,2010年,人
483014,334,就業者数,0000,総数（男女別）,300,Ｑ複合サービス事業,2015000000,2015年,人
2919000,334,就業者数,0000,総数（男女別）,310,Ｒサービス業（他に分類されないもの）,1995000000,1995年,人
