value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label,unit
24365,00700,全域,000,男女総数,001,０歳,43000,熊本県,1980000000,1980年,人
16377,00700,全域,000,男女総数,001,０歳,44000,大分県,1980000000,1980年,人
17148,00700,全域,000,男女総数,001,０歳,45000,宮崎県,1980000000,1980年,人
24398,00700,全域,000,男女総数,001,０歳,46000,鹿児島県,1980000000,1980年,人
20060,00700,全域,000,男女総数,001,０歳,47000,沖縄県,1980000000,1980年,人
1636235,00700,全域,000,男女総数,002,１歳,00000,全国,1980000000,1980年,人
1258384,00700,全域,000,男女総数,002,１歳,00001,全国市部,1980000000,1980年,人
377851,00700,全域,000,男女総数,002,１歳,00002,全国郡部,1980000000,1980年,人
78858,00700,全域,000,男女総数,002,１歳,01000,北海道,1980000000,1980年,人
21833,00700,全域,000,男女総数,002,１歳,02000,青森県,1980000000,1980年,人
19789,00700,全域,000,男女総数,002,１歳,03000,岩手県,1980000000,1980年,人
31578,00700,全域,000,男女総数,002,１歳,04000,宮城県,1980000000,1980年,人
16842,00700,全域,000,男女総数,002,１歳,05000,秋田県,1980000000,1980年,人
17113,00700,全域,000,男女総数,002,１歳,06000,山形県,1980000000,1980年,人
29822,00700,全域,000,男女総数,002,１歳,07000,福島県,1980000000,1980年,人
37815,00700,全域,000,男女総数,002,１歳,08000,茨城県,1980000000,1980年,人
26917,00700,全域,000,男女総数,002,１歳,09000,栃木県,1980000000,1980年,人
26523,00700,全域,000,男女総数,002,１歳,10000,群馬県,1980000000,1980年,人
82180,00700,全域,000,男女総数,002,１歳,11000,埼玉県,1980000000,1980年,人
71945,00700,全域,000,男女総数,002,１歳,12000,千葉県,1980000000,1980年,人
139093,00700,全域,000,男女総数,002,１歳,13000,東京都,1980000000,1980年,人
99271,00700,全域,000,男女総数,002,１歳,14000,神奈川県,1980000000,1980年,人
33993,00700,全域,000,男女総数,002,１歳,15000,新潟県,1980000000,1980年,人
14411,00700,全域,000,男女総数,002,１歳,16000,富山県,1980000000,1980年,人
15924,00700,全域,000,男女総数,002,１歳,17000,石川県,1980000000,1980年,人
10974,00700,全域,000,男女総数,002,１歳,18000,福井県,1980000000,1980年,人
10473,00700,全域,000,男女総数,002,１歳,19000,山梨県,1980000000,1980年,人
28110,00700,全域,000,男女総数,002,１歳,20000,長野県,1980000000,1980年,人
27208,00700,全域,000,男女総数,002,１歳,21000,岐阜県,1980000000,1980年,人
49760,00700,全域,000,男女総数,002,１歳,22000,静岡県,1980000000,1980年,人
91283,00700,全域,000,男女総数,002,１歳,23000,愛知県,1980000000,1980年,人
22210,00700,全域,000,男女総数,002,１歳,24000,三重県,1980000000,1980年,人
16539,00700,全域,000,男女総数,002,１歳,25000,滋賀県,1980000000,1980年,人
33947,00700,全域,000,男女総数,002,１歳,26000,京都府,1980000000,1980年,人
116394,00700,全域,000,男女総数,002,１歳,27000,大阪府,1980000000,1980年,人
