value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label,unit
1077,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01227,歌志内市,2020000000,2020年,人
7781,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01228,深川市,2020000000,2020年,人
8899,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01229,富良野市,2020000000,2020年,人
19965,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01230,登別市,2020000000,2020年,人
32280,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01231,恵庭市,2020000000,2020年,人
13644,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01233,伊達市,2020000000,2020年,人
25637,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01234,北広島市,2020000000,2020年,人
25018,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01235,石狩市,2020000000,2020年,人
19420,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01236,北斗市,2020000000,2020年,人
6524,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01303,当別町,2020000000,2020年,人
866,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01304,新篠津村,2020000000,2020年,人
2233,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01331,松前町,2020000000,2020年,人
1335,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01332,福島町,2020000000,2020年,人
1693,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01333,知内町,2020000000,2020年,人
1423,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01334,木古内町,2020000000,2020年,人
10546,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01337,七飯町,2020000000,2020年,人
1202,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01343,鹿部町,2020000000,2020年,人
5530,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01345,森町,2020000000,2020年,人
6745,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01346,八雲町,2020000000,2020年,人
2209,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01347,長万部町,2020000000,2020年,人
2982,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01361,江差町,2020000000,2020年,人
1664,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01362,上ノ国町,2020000000,2020年,人
1357,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01363,厚沢部町,2020000000,2020年,人
1381,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01364,乙部町,2020000000,2020年,人
1001,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01367,奥尻町,2020000000,2020年,人
1847,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01370,今金町,2020000000,2020年,人
2655,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01371,せたな町,2020000000,2020年,人
504,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01391,島牧村,2020000000,2020年,人
1153,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01392,寿都町,2020000000,2020年,人
1131,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01393,黒松内町,2020000000,2020年,人
1805,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01394,蘭越町,2020000000,2020年,人
2093,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01395,ニセコ町,2020000000,2020年,人
761,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01396,真狩村,2020000000,2020年,人
929,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01397,留寿都村,2020000000,2020年,人
829,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01398,喜茂別町,2020000000,2020年,人
1261,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01399,京極町,2020000000,2020年,人
7537,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01400,倶知安町,2020000000,2020年,人
2486,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01401,共和町,2020000000,2020年,人
5252,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01402,岩内町,2020000000,2020年,人
699,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01403,泊村,2020000000,2020年,人
320,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01404,神恵内村,2020000000,2020年,人
615,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01405,積丹町,2020000000,2020年,人
1004,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01406,古平町,2020000000,2020年,人
1028,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01407,仁木町,2020000000,2020年,人
6961,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01408,余市町,2020000000,2020年,人
534,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01409,赤井川村,2020000000,2020年,人
3196,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01423,南幌町,2020000000,2020年,人
2032,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01424,奈井江町,2020000000,2020年,人
968,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01425,上砂川町,2020000000,2020年,人
1754,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01427,由仁町,2020000000,2020年,人
3932,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01428,長沼町,2020000000,2020年,人
4520,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01429,栗山町,2020000000,2020年,人
1046,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01430,月形町,2020000000,2020年,人
521,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01431,浦臼町,2020000000,2020年,人
2308,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01432,新十津川町,2020000000,2020年,人
851,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01433,妹背牛町,2020000000,2020年,人
796,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01434,秩父別町,2020000000,2020年,人
729,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01436,雨竜町,2020000000,2020年,人
546,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01437,北竜町,2020000000,2020年,人
1101,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01438,沼田町,2020000000,2020年,人
2642,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01452,鷹栖町,2020000000,2020年,人
4401,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01453,東神楽町,2020000000,2020年,人
2336,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01454,当麻町,2020000000,2020年,人
1356,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01455,比布町,2020000000,2020年,人
1024,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01456,愛別町,2020000000,2020年,人
1554,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01457,上川町,2020000000,2020年,人
3341,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01458,東川町,2020000000,2020年,人
3444,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01459,美瑛町,2020000000,2020年,人
4747,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01460,上富良野町,2020000000,2020年,人
1613,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01461,中富良野町,2020000000,2020年,人
1021,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01462,南富良野町,2020000000,2020年,人
799,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01463,占冠村,2020000000,2020年,人
1131,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01464,和寒町,2020000000,2020年,人
902,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01465,剣淵町,2020000000,2020年,人
1220,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01468,下川町,2020000000,2020年,人
1635,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01469,美深町,2020000000,2020年,人
291,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01470,音威子府村,2020000000,2020年,人
714,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01471,中川町,2020000000,2020年,人
514,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01472,幌加内町,2020000000,2020年,人
1588,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01481,増毛町,2020000000,2020年,人
1222,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01482,小平町,2020000000,2020年,人
1141,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01483,苫前町,2020000000,2020年,人
2674,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01484,羽幌町,2020000000,2020年,人
398,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01485,初山別村,2020000000,2020年,人
1090,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01486,遠別町,2020000000,2020年,人
1273,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01487,天塩町,2020000000,2020年,人
1160,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01511,猿払村,2020000000,2020年,人
1617,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01512,浜頓別町,2020000000,2020年,人
717,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01513,中頓別町,2020000000,2020年,人
3149,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01514,枝幸町,2020000000,2020年,人
1743,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01516,豊富町,2020000000,2020年,人
1028,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01517,礼文町,2020000000,2020年,人
848,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01518,利尻町,2020000000,2020年,人
952,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01519,利尻富士町,2020000000,2020年,人
1165,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01520,幌延町,2020000000,2020年,人
8050,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01543,美幌町,2020000000,2020年,人
1640,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01544,津別町,2020000000,2020年,人
4872,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01545,斜里町,2020000000,2020年,人
1165,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01546,清里町,2020000000,2020年,人
1690,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01547,小清水町,2020000000,2020年,人
1549,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01549,訓子府町,2020000000,2020年,人
966,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01550,置戸町,2020000000,2020年,人
1937,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01552,佐呂間町,2020000000,2020年,人
8054,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01555,遠軽町,2020000000,2020年,人
3059,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01559,湧別町,2020000000,2020年,人
1018,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01560,滝上町,2020000000,2020年,人
1608,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01561,興部町,2020000000,2020年,人
480,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01562,西興部村,2020000000,2020年,人
1944,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01563,雄武町,2020000000,2020年,人
2446,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01564,大空町,2020000000,2020年,人
1425,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01571,豊浦町,2020000000,2020年,人
1006,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01575,壮瞥町,2020000000,2020年,人
6262,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01578,白老町,2020000000,2020年,人
1739,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01581,厚真町,2020000000,2020年,人
3396,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01584,洞爺湖町,2020000000,2020年,人
3118,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01585,安平町,2020000000,2020年,人
3104,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01586,むかわ町,2020000000,2020年,人
5036,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01601,日高町,2020000000,2020年,人
1961,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01602,平取町,2020000000,2020年,人
2319,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01604,新冠町,2020000000,2020年,人
5417,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01607,浦河町,2020000000,2020年,人
1577,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01608,様似町,2020000000,2020年,人
1387,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01609,えりも町,2020000000,2020年,人
9064,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01610,新ひだか町,2020000000,2020年,人
19306,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01631,音更町,2020000000,2020年,人
2240,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01632,士幌町,2020000000,2020年,人
2136,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01633,上士幌町,2020000000,2020年,人
2225,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01634,鹿追町,2020000000,2020年,人
2666,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01635,新得町,2020000000,2020年,人
3539,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01636,清水町,2020000000,2020年,人
7546,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01637,芽室町,2020000000,2020年,人
1699,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01638,中札内村,2020000000,2020年,人
1127,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01639,更別村,2020000000,2020年,人
2503,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01641,大樹町,2020000000,2020年,人
2792,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01642,広尾町,2020000000,2020年,人
11434,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01643,幕別町,2020000000,2020年,人
2355,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01644,池田町,2020000000,2020年,人
1079,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01645,豊頃町,2020000000,2020年,人
2659,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01646,本別町,2020000000,2020年,人
2632,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01647,足寄町,2020000000,2020年,人
981,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01648,陸別町,2020000000,2020年,人
1731,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01649,浦幌町,2020000000,2020年,人
8747,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01661,釧路町,2020000000,2020年,人
3717,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01662,厚岸町,2020000000,2020年,人
1969,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01663,浜中町,2020000000,2020年,人
2953,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01664,標茶町,2020000000,2020年,人
2893,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01665,弟子屈町,2020000000,2020年,人
1013,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01667,鶴居村,2020000000,2020年,人
3140,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01668,白糠町,2020000000,2020年,人
5722,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01691,別海町,2020000000,2020年,人
11056,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01692,中標津町,2020000000,2020年,人
2133,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01693,標津町,2020000000,2020年,人
2243,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01694,羅臼町,2020000000,2020年,人
517342,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02000,青森県,2020000000,2020年,人
115913,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02201,青森市,2020000000,2020年,人
70270,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02202,弘前市,2020000000,2020年,人
100686,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02203,八戸市,2020000000,2020年,人
13325,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02204,黒石市,2020000000,2020年,人
20248,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02205,五所川原市,2020000000,2020年,人
25990,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02206,十和田市,2020000000,2020年,人
18536,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02207,三沢市,2020000000,2020年,人
23122,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02208,むつ市,2020000000,2020年,人
10607,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02209,つがる市,2020000000,2020年,人
11671,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02210,平川市,2020000000,2020年,人
3563,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02301,平内町,2020000000,2020年,人
729,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02303,今別町,2020000000,2020年,人
839,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02304,蓬田村,2020000000,2020年,人
1705,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02307,外ヶ浜町,2020000000,2020年,人
3038,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02321,鰺ヶ沢町,2020000000,2020年,人
2368,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02323,深浦町,2020000000,2020年,人
523,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02343,西目屋村,2020000000,2020年,人
5829,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02361,藤崎町,2020000000,2020年,人
3306,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02362,大鰐町,2020000000,2020年,人
2945,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02367,田舎館村,2020000000,2020年,人
4362,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02381,板柳町,2020000000,2020年,人
3969,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02384,鶴田町,2020000000,2020年,人
3185,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02387,中泊町,2020000000,2020年,人
5340,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02401,野辺地町,2020000000,2020年,人
5817,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02402,七戸町,2020000000,2020年,人
4358,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02405,六戸町,2020000000,2020年,人
1659,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02406,横浜町,2020000000,2020年,人
6508,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02408,東北町,2020000000,2020年,人
5769,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02411,六ヶ所村,2020000000,2020年,人
11301,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02412,おいらせ町,2020000000,2020年,人
1710,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02423,大間町,2020000000,2020年,人
2526,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02424,東通村,2020000000,2020年,人
609,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02425,風間浦村,2020000000,2020年,人
619,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02426,佐井村,2020000000,2020年,人
3082,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02441,三戸町,2020000000,2020年,人
6428,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02442,五戸町,2020000000,2020年,人
1796,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02443,田子町,2020000000,2020年,人
6444,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02445,南部町,2020000000,2020年,人
5970,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02446,階上町,2020000000,2020年,人
677,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02450,新郷村,2020000000,2020年,人
531690,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03000,岩手県,2020000000,2020年,人
132683,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03201,盛岡市,2020000000,2020年,人
20411,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03202,宮古市,2020000000,2020年,人
15050,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03203,大船渡市,2020000000,2020年,人
41317,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03205,花巻市,2020000000,2020年,人
45035,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03206,北上市,2020000000,2020年,人
14157,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03207,久慈市,2020000000,2020年,人
10328,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03208,遠野市,2020000000,2020年,人
47478,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03209,一関市,2020000000,2020年,人
7594,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03210,陸前高田市,2020000000,2020年,人
13522,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03211,釜石市,2020000000,2020年,人
10714,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03213,二戸市,2020000000,2020年,人
9551,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03214,八幡平市,2020000000,2020年,人
49229,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03215,奥州市,2020000000,2020年,人
26572,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03216,滝沢市,2020000000,2020年,人
6714,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03301,雫石町,2020000000,2020年,人
1926,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03302,葛巻町,2020000000,2020年,人
4737,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03303,岩手町,2020000000,2020年,人
14767,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03321,紫波町,2020000000,2020年,人
12991,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03322,矢巾町,2020000000,2020年,人
1960,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03366,西和賀町,2020000000,2020年,人
7371,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03381,金ケ崎町,2020000000,2020年,人
3008,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03402,平泉町,2020000000,2020年,人
2050,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03441,住田町,2020000000,2020年,人
4504,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03461,大槌町,2020000000,2020年,人
5561,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03482,山田町,2020000000,2020年,人
3373,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03483,岩泉町,2020000000,2020年,人
1212,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03484,田野畑村,2020000000,2020年,人
951,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03485,普代村,2020000000,2020年,人
