value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
27261106,334,就業者数,0000,総数（男女別）,100,総数,1920000000,1920年,人
29619640,334,就業者数,0000,総数（男女別）,100,総数,1930000000,1930年,人
32482516,334,就業者数,0000,総数（男女別）,100,総数,1940000000,1940年,人
36024872,334,就業者数,0000,総数（男女別）,100,総数,1950000000,1950年,人
39590451,334,就業者数,0000,総数（男女別）,100,総数,1955000000,1955年,人
44041628,334,就業者数,0000,総数（男女別）,100,総数,1960000000,1960年,人
47960178,334,就業者数,0000,総数（男女別）,100,総数,1965000000,1965年,人
52592704,334,就業者数,0000,総数（男女別）,100,総数,1970000000,1970年,人
53140818,334,就業者数,0000,総数（男女別）,100,総数,1975000000,1975年,人
55811309,334,就業者数,0000,総数（男女別）,100,総数,1980000000,1980年,人
58357232,334,就業者数,0000,総数（男女別）,100,総数,1985000000,1985年,人
61681642,334,就業者数,0000,総数（男女別）,100,総数,1990000000,1990年,人
64141544,334,就業者数,0000,総数（男女別）,100,総数,1995000000,1995年,人
62977960,334,就業者数,0000,総数（男女別）,100,総数,2000000000,2000年,人
13948776,334,就業者数,0000,総数（男女別）,110,A農業,1920000000,1920年,人
13955316,334,就業者数,0000,総数（男女別）,110,A農業,1930000000,1930年,人
13557098,334,就業者数,0000,総数（男女別）,110,A農業,1940000000,1940年,人
16361576,334,就業者数,0000,総数（男女別）,110,A農業,1950000000,1950年,人
15063788,334,就業者数,0000,総数（男女別）,110,A農業,1955000000,1955年,人
13268534,334,就業者数,0000,総数（男女別）,110,A農業,1960000000,1960年,人
10987230,334,就業者数,0000,総数（男女別）,110,A農業,1965000000,1965年,人
9400296,334,就業者数,0000,総数（男女別）,110,A農業,1970000000,1970年,人
6692382,334,就業者数,0000,総数（男女別）,110,A農業,1975000000,1975年,人
5474939,334,就業者数,0000,総数（男女別）,110,A農業,1980000000,1980年,人
4851035,334,就業者数,0000,総数（男女別）,110,A農業,1985000000,1985年,人
3918650,334,就業者数,0000,総数（男女別）,110,A農業,1990000000,1990年,人
3426497,334,就業者数,0000,総数（男女別）,110,A農業,1995000000,1995年,人
2852259,334,就業者数,0000,総数（男女別）,110,A農業,2000000000,2000年,人
189627,334,就業者数,0000,総数（男女別）,120,B林業,1920000000,1920年,人
187068,334,就業者数,0000,総数（男女別）,120,B林業,1930000000,1930年,人
292426,334,就業者数,0000,総数（男女別）,120,B林業,1940000000,1940年,人
426484,334,就業者数,0000,総数（男女別）,120,B林業,1950000000,1950年,人
518725,334,就業者数,0000,総数（男女別）,120,B林業,1955000000,1955年,人
439405,334,就業者数,0000,総数（男女別）,120,B林業,1960000000,1960年,人
262432,334,就業者数,0000,総数（男女別）,120,B林業,1965000000,1965年,人
206033,334,就業者数,0000,総数（男女別）,120,B林業,1970000000,1970年,人
