value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label,unit
2443,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01564,大空町,2015000000,2015年,人
1567,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01571,豊浦町,2015000000,2015年,人
1010,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01575,壮瞥町,2015000000,2015年,人
6209,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01578,白老町,2015000000,2015年,人
1924,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01581,厚真町,2015000000,2015年,人
3532,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01584,洞爺湖町,2015000000,2015年,人
3282,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01585,安平町,2015000000,2015年,人
3266,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01586,むかわ町,2015000000,2015年,人
5262,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01601,日高町,2015000000,2015年,人
2044,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01602,平取町,2015000000,2015年,人
2251,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01604,新冠町,2015000000,2015年,人
5551,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01607,浦河町,2015000000,2015年,人
1735,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01608,様似町,2015000000,2015年,人
1493,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01609,えりも町,2015000000,2015年,人
9283,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01610,新ひだか町,2015000000,2015年,人
19075,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01631,音更町,2015000000,2015年,人
2136,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01632,士幌町,2015000000,2015年,人
1858,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01633,上士幌町,2015000000,2015年,人
2196,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01634,鹿追町,2015000000,2015年,人
2735,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01635,新得町,2015000000,2015年,人
3564,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01636,清水町,2015000000,2015年,人
7254,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01637,芽室町,2015000000,2015年,人
1622,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01638,中札内村,2015000000,2015年,人
1118,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01639,更別村,2015000000,2015年,人
2421,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01641,大樹町,2015000000,2015年,人
2831,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01642,広尾町,2015000000,2015年,人
11092,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01643,幕別町,2015000000,2015年,人
2359,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01644,池田町,2015000000,2015年,人
1126,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01645,豊頃町,2015000000,2015年,人
2751,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01646,本別町,2015000000,2015年,人
2759,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01647,足寄町,2015000000,2015年,人
1006,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01648,陸別町,2015000000,2015年,人
1844,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01649,浦幌町,2015000000,2015年,人
8859,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01661,釧路町,2015000000,2015年,人
3922,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01662,厚岸町,2015000000,2015年,人
1911,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01663,浜中町,2015000000,2015年,人
2841,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01664,標茶町,2015000000,2015年,人
3118,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01665,弟子屈町,2015000000,2015年,人
948,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01667,鶴居村,2015000000,2015年,人
3379,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01668,白糠町,2015000000,2015年,人
5741,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01691,別海町,2015000000,2015年,人
10794,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01692,中標津町,2015000000,2015年,人
2096,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01693,標津町,2015000000,2015年,人
2474,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,01694,羅臼町,2015000000,2015年,人
520391,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02000,青森県,2015000000,2015年,人
118686,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02201,青森市,2015000000,2015年,人
69197,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02202,弘前市,2015000000,2015年,人
98527,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02203,八戸市,2015000000,2015年,人
13752,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02204,黒石市,2015000000,2015年,人
20627,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02205,五所川原市,2015000000,2015年,人
26286,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02206,十和田市,2015000000,2015年,人
18342,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02207,三沢市,2015000000,2015年,人
23943,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02208,むつ市,2015000000,2015年,人
10701,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02209,つがる市,2015000000,2015年,人
11652,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02210,平川市,2015000000,2015年,人
3800,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02301,平内町,2015000000,2015年,人
802,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02303,今別町,2015000000,2015年,人
942,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02304,蓬田村,2015000000,2015年,人
1827,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02307,外ヶ浜町,2015000000,2015年,人
3309,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02321,鰺ヶ沢町,2015000000,2015年,人
2581,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02323,深浦町,2015000000,2015年,人
585,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02343,西目屋村,2015000000,2015年,人
5840,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02361,藤崎町,2015000000,2015年,人
3450,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02362,大鰐町,2015000000,2015年,人
2991,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02367,田舎館村,2015000000,2015年,人
4529,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02381,板柳町,2015000000,2015年,人
4375,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02384,鶴田町,2015000000,2015年,人
3321,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02387,中泊町,2015000000,2015年,人
5463,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02401,野辺地町,2015000000,2015年,人
5986,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02402,七戸町,2015000000,2015年,人
4075,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02405,六戸町,2015000000,2015年,人
1629,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02406,横浜町,2015000000,2015年,人
6527,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02408,東北町,2015000000,2015年,人
5382,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02411,六ヶ所村,2015000000,2015年,人
10664,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02412,おいらせ町,2015000000,2015年,人
1798,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02423,大間町,2015000000,2015年,人
2564,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02424,東通村,2015000000,2015年,人
692,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02425,風間浦村,2015000000,2015年,人
666,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02426,佐井村,2015000000,2015年,人
3314,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02441,三戸町,2015000000,2015年,人
6581,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02442,五戸町,2015000000,2015年,人
1903,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02443,田子町,2015000000,2015年,人
6516,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02445,南部町,2015000000,2015年,人
5844,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02446,階上町,2015000000,2015年,人
722,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,02450,新郷村,2015000000,2015年,人
540835,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03000,岩手県,2015000000,2015年,人
132970,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03201,盛岡市,2015000000,2015年,人
22757,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03202,宮古市,2015000000,2015年,人
16147,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03203,大船渡市,2015000000,2015年,人
40989,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03205,花巻市,2015000000,2015年,人
42976,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03206,北上市,2015000000,2015年,人
14862,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03207,久慈市,2015000000,2015年,人
10790,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03208,遠野市,2015000000,2015年,人
49124,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03209,一関市,2015000000,2015年,人
8086,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03210,陸前高田市,2015000000,2015年,人
15534,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03211,釜石市,2015000000,2015年,人
11056,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03213,二戸市,2015000000,2015年,人
10149,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03214,八幡平市,2015000000,2015年,人
49584,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03215,奥州市,2015000000,2015年,人
25665,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03216,滝沢市,2015000000,2015年,人
7130,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03301,雫石町,2015000000,2015年,人
2105,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03302,葛巻町,2015000000,2015年,人
5138,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03303,岩手町,2015000000,2015年,人
13927,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03321,紫波町,2015000000,2015年,人
12353,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03322,矢巾町,2015000000,2015年,人
2120,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03366,西和賀町,2015000000,2015年,人
7032,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03381,金ケ崎町,2015000000,2015年,人
3147,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03402,平泉町,2015000000,2015年,人
2235,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03441,住田町,2015000000,2015年,人
5000,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03461,大槌町,2015000000,2015年,人
6199,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03482,山田町,2015000000,2015年,人
3689,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03483,岩泉町,2015000000,2015年,人
1338,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03484,田野畑村,2015000000,2015年,人
1056,2020_53,役員を含む雇用者数,0,総数,0,総数,0,総数,03485,普代村,2015000000,2015年,人
