value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label,unit
8074,2020_05,就業者数,0,総数,0,総数,0,総数,01303,当別町,2020000000,2020年,人
1576,2020_05,就業者数,0,総数,0,総数,0,総数,01304,新篠津村,2020000000,2020年,人
2675,2020_05,就業者数,0,総数,0,総数,0,総数,01331,松前町,2020000000,2020年,人
1678,2020_05,就業者数,0,総数,0,総数,0,総数,01332,福島町,2020000000,2020年,人
2222,2020_05,就業者数,0,総数,0,総数,0,総数,01333,知内町,2020000000,2020年,人
1702,2020_05,就業者数,0,総数,0,総数,0,総数,01334,木古内町,2020000000,2020年,人
12141,2020_05,就業者数,0,総数,0,総数,0,総数,01337,七飯町,2020000000,2020年,人
1824,2020_05,就業者数,0,総数,0,総数,0,総数,01343,鹿部町,2020000000,2020年,人
7158,2020_05,就業者数,0,総数,0,総数,0,総数,01345,森町,2020000000,2020年,人
8507,2020_05,就業者数,0,総数,0,総数,0,総数,01346,八雲町,2020000000,2020年,人
2673,2020_05,就業者数,0,総数,0,総数,0,総数,01347,長万部町,2020000000,2020年,人
3715,2020_05,就業者数,0,総数,0,総数,0,総数,01361,江差町,2020000000,2020年,人
1985,2020_05,就業者数,0,総数,0,総数,0,総数,01362,上ノ国町,2020000000,2020年,人
1890,2020_05,就業者数,0,総数,0,総数,0,総数,01363,厚沢部町,2020000000,2020年,人
1561,2020_05,就業者数,0,総数,0,総数,0,総数,01364,乙部町,2020000000,2020年,人
1268,2020_05,就業者数,0,総数,0,総数,0,総数,01367,奥尻町,2020000000,2020年,人
2601,2020_05,就業者数,0,総数,0,総数,0,総数,01370,今金町,2020000000,2020年,人
3691,2020_05,就業者数,0,総数,0,総数,0,総数,01371,せたな町,2020000000,2020年,人
659,2020_05,就業者数,0,総数,0,総数,0,総数,01391,島牧村,2020000000,2020年,人
1386,2020_05,就業者数,0,総数,0,総数,0,総数,01392,寿都町,2020000000,2020年,人
1316,2020_05,就業者数,0,総数,0,総数,0,総数,01393,黒松内町,2020000000,2020年,人
2498,2020_05,就業者数,0,総数,0,総数,0,総数,01394,蘭越町,2020000000,2020年,人
2682,2020_05,就業者数,0,総数,0,総数,0,総数,01395,ニセコ町,2020000000,2020年,人
1147,2020_05,就業者数,0,総数,0,総数,0,総数,01396,真狩村,2020000000,2020年,人
1242,2020_05,就業者数,0,総数,0,総数,0,総数,01397,留寿都村,2020000000,2020年,人
1092,2020_05,就業者数,0,総数,0,総数,0,総数,01398,喜茂別町,2020000000,2020年,人
1557,2020_05,就業者数,0,総数,0,総数,0,総数,01399,京極町,2020000000,2020年,人
8628,2020_05,就業者数,0,総数,0,総数,0,総数,01400,倶知安町,2020000000,2020年,人
3305,2020_05,就業者数,0,総数,0,総数,0,総数,01401,共和町,2020000000,2020年,人
5832,2020_05,就業者数,0,総数,0,総数,0,総数,01402,岩内町,2020000000,2020年,人
790,2020_05,就業者数,0,総数,0,総数,0,総数,01403,泊村,2020000000,2020年,人
391,2020_05,就業者数,0,総数,0,総数,0,総数,01404,神恵内村,2020000000,2020年,人
944,2020_05,就業者数,0,総数,0,総数,0,総数,01405,積丹町,2020000000,2020年,人
1322,2020_05,就業者数,0,総数,0,総数,0,総数,01406,古平町,2020000000,2020年,人
1700,2020_05,就業者数,0,総数,0,総数,0,総数,01407,仁木町,2020000000,2020年,人
8523,2020_05,就業者数,0,総数,0,総数,0,総数,01408,余市町,2020000000,2020年,人
707,2020_05,就業者数,0,総数,0,総数,0,総数,01409,赤井川村,2020000000,2020年,人
3902,2020_05,就業者数,0,総数,0,総数,0,総数,01423,南幌町,2020000000,2020年,人
2461,2020_05,就業者数,0,総数,0,総数,0,総数,01424,奈井江町,2020000000,2020年,人
1043,2020_05,就業者数,0,総数,0,総数,0,総数,01425,上砂川町,2020000000,2020年,人
2597,2020_05,就業者数,0,総数,0,総数,0,総数,01427,由仁町,2020000000,2020年,人
5726,2020_05,就業者数,0,総数,0,総数,0,総数,01428,長沼町,2020000000,2020年,人
5704,2020_05,就業者数,0,総数,0,総数,0,総数,01429,栗山町,2020000000,2020年,人
1533,2020_05,就業者数,0,総数,0,総数,0,総数,01430,月形町,2020000000,2020年,人
905,2020_05,就業者数,0,総数,0,総数,0,総数,01431,浦臼町,2020000000,2020年,人
3209,2020_05,就業者数,0,総数,0,総数,0,総数,01432,新十津川町,2020000000,2020年,人
1334,2020_05,就業者数,0,総数,0,総数,0,総数,01433,妹背牛町,2020000000,2020年,人
1171,2020_05,就業者数,0,総数,0,総数,0,総数,01434,秩父別町,2020000000,2020年,人
1167,2020_05,就業者数,0,総数,0,総数,0,総数,01436,雨竜町,2020000000,2020年,人
895,2020_05,就業者数,0,総数,0,総数,0,総数,01437,北竜町,2020000000,2020年,人
1580,2020_05,就業者数,0,総数,0,総数,0,総数,01438,沼田町,2020000000,2020年,人
3282,2020_05,就業者数,0,総数,0,総数,0,総数,01452,鷹栖町,2020000000,2020年,人
5094,2020_05,就業者数,0,総数,0,総数,0,総数,01453,東神楽町,2020000000,2020年,人
3248,2020_05,就業者数,0,総数,0,総数,0,総数,01454,当麻町,2020000000,2020年,人
1821,2020_05,就業者数,0,総数,0,総数,0,総数,01455,比布町,2020000000,2020年,人
1277,2020_05,就業者数,0,総数,0,総数,0,総数,01456,愛別町,2020000000,2020年,人
1776,2020_05,就業者数,0,総数,0,総数,0,総数,01457,上川町,2020000000,2020年,人
4155,2020_05,就業者数,0,総数,0,総数,0,総数,01458,東川町,2020000000,2020年,人
4922,2020_05,就業者数,0,総数,0,総数,0,総数,01459,美瑛町,2020000000,2020年,人
5740,2020_05,就業者数,0,総数,0,総数,0,総数,01460,上富良野町,2020000000,2020年,人
2534,2020_05,就業者数,0,総数,0,総数,0,総数,01461,中富良野町,2020000000,2020年,人
1287,2020_05,就業者数,0,総数,0,総数,0,総数,01462,南富良野町,2020000000,2020年,人
875,2020_05,就業者数,0,総数,0,総数,0,総数,01463,占冠村,2020000000,2020年,人
1659,2020_05,就業者数,0,総数,0,総数,0,総数,01464,和寒町,2020000000,2020年,人
1621,2020_05,就業者数,0,総数,0,総数,0,総数,01465,剣淵町,2020000000,2020年,人
1557,2020_05,就業者数,0,総数,0,総数,0,総数,01468,下川町,2020000000,2020年,人
2104,2020_05,就業者数,0,総数,0,総数,0,総数,01469,美深町,2020000000,2020年,人
349,2020_05,就業者数,0,総数,0,総数,0,総数,01470,音威子府村,2020000000,2020年,人
857,2020_05,就業者数,0,総数,0,総数,0,総数,01471,中川町,2020000000,2020年,人
732,2020_05,就業者数,0,総数,0,総数,0,総数,01472,幌加内町,2020000000,2020年,人
1963,2020_05,就業者数,0,総数,0,総数,0,総数,01481,増毛町,2020000000,2020年,人
1603,2020_05,就業者数,0,総数,0,総数,0,総数,01482,小平町,2020000000,2020年,人
1548,2020_05,就業者数,0,総数,0,総数,0,総数,01483,苫前町,2020000000,2020年,人
3336,2020_05,就業者数,0,総数,0,総数,0,総数,01484,羽幌町,2020000000,2020年,人
593,2020_05,就業者数,0,総数,0,総数,0,総数,01485,初山別村,2020000000,2020年,人
1387,2020_05,就業者数,0,総数,0,総数,0,総数,01486,遠別町,2020000000,2020年,人
1675,2020_05,就業者数,0,総数,0,総数,0,総数,01487,天塩町,2020000000,2020年,人
1576,2020_05,就業者数,0,総数,0,総数,0,総数,01511,猿払村,2020000000,2020年,人
1884,2020_05,就業者数,0,総数,0,総数,0,総数,01512,浜頓別町,2020000000,2020年,人
882,2020_05,就業者数,0,総数,0,総数,0,総数,01513,中頓別町,2020000000,2020年,人
4197,2020_05,就業者数,0,総数,0,総数,0,総数,01514,枝幸町,2020000000,2020年,人
2264,2020_05,就業者数,0,総数,0,総数,0,総数,01516,豊富町,2020000000,2020年,人
1644,2020_05,就業者数,0,総数,0,総数,0,総数,01517,礼文町,2020000000,2020年,人
1216,2020_05,就業者数,0,総数,0,総数,0,総数,01518,利尻町,2020000000,2020年,人
1427,2020_05,就業者数,0,総数,0,総数,0,総数,01519,利尻富士町,2020000000,2020年,人
1436,2020_05,就業者数,0,総数,0,総数,0,総数,01520,幌延町,2020000000,2020年,人
9629,2020_05,就業者数,0,総数,0,総数,0,総数,01543,美幌町,2020000000,2020年,人
2085,2020_05,就業者数,0,総数,0,総数,0,総数,01544,津別町,2020000000,2020年,人
6101,2020_05,就業者数,0,総数,0,総数,0,総数,01545,斜里町,2020000000,2020年,人
1892,2020_05,就業者数,0,総数,0,総数,0,総数,01546,清里町,2020000000,2020年,人
2537,2020_05,就業者数,0,総数,0,総数,0,総数,01547,小清水町,2020000000,2020年,人
2534,2020_05,就業者数,0,総数,0,総数,0,総数,01549,訓子府町,2020000000,2020年,人
1327,2020_05,就業者数,0,総数,0,総数,0,総数,01550,置戸町,2020000000,2020年,人
2598,2020_05,就業者数,0,総数,0,総数,0,総数,01552,佐呂間町,2020000000,2020年,人
8973,2020_05,就業者数,0,総数,0,総数,0,総数,01555,遠軽町,2020000000,2020年,人
4404,2020_05,就業者数,0,総数,0,総数,0,総数,01559,湧別町,2020000000,2020年,人
1213,2020_05,就業者数,0,総数,0,総数,0,総数,01560,滝上町,2020000000,2020年,人
2030,2020_05,就業者数,0,総数,0,総数,0,総数,01561,興部町,2020000000,2020年,人
557,2020_05,就業者数,0,総数,0,総数,0,総数,01562,西興部村,2020000000,2020年,人
2456,2020_05,就業者数,0,総数,0,総数,0,総数,01563,雄武町,2020000000,2020年,人
3737,2020_05,就業者数,0,総数,0,総数,0,総数,01564,大空町,2020000000,2020年,人
1859,2020_05,就業者数,0,総数,0,総数,0,総数,01571,豊浦町,2020000000,2020年,人
1321,2020_05,就業者数,0,総数,0,総数,0,総数,01575,壮瞥町,2020000000,2020年,人
7064,2020_05,就業者数,0,総数,0,総数,0,総数,01578,白老町,2020000000,2020年,人
2447,2020_05,就業者数,0,総数,0,総数,0,総数,01581,厚真町,2020000000,2020年,人
4220,2020_05,就業者数,0,総数,0,総数,0,総数,01584,洞爺湖町,2020000000,2020年,人
3786,2020_05,就業者数,0,総数,0,総数,0,総数,01585,安平町,2020000000,2020年,人
4198,2020_05,就業者数,0,総数,0,総数,0,総数,01586,むかわ町,2020000000,2020年,人
6178,2020_05,就業者数,0,総数,0,総数,0,総数,01601,日高町,2020000000,2020年,人
2756,2020_05,就業者数,0,総数,0,総数,0,総数,01602,平取町,2020000000,2020年,人
2962,2020_05,就業者数,0,総数,0,総数,0,総数,01604,新冠町,2020000000,2020年,人
6409,2020_05,就業者数,0,総数,0,総数,0,総数,01607,浦河町,2020000000,2020年,人
2147,2020_05,就業者数,0,総数,0,総数,0,総数,01608,様似町,2020000000,2020年,人
2599,2020_05,就業者数,0,総数,0,総数,0,総数,01609,えりも町,2020000000,2020年,人
10955,2020_05,就業者数,0,総数,0,総数,0,総数,01610,新ひだか町,2020000000,2020年,人
22561,2020_05,就業者数,0,総数,0,総数,0,総数,01631,音更町,2020000000,2020年,人
3332,2020_05,就業者数,0,総数,0,総数,0,総数,01632,士幌町,2020000000,2020年,人
2695,2020_05,就業者数,0,総数,0,総数,0,総数,01633,上士幌町,2020000000,2020年,人
2914,2020_05,就業者数,0,総数,0,総数,0,総数,01634,鹿追町,2020000000,2020年,人
3179,2020_05,就業者数,0,総数,0,総数,0,総数,01635,新得町,2020000000,2020年,人
4696,2020_05,就業者数,0,総数,0,総数,0,総数,01636,清水町,2020000000,2020年,人
9955,2020_05,就業者数,0,総数,0,総数,0,総数,01637,芽室町,2020000000,2020年,人
2172,2020_05,就業者数,0,総数,0,総数,0,総数,01638,中札内村,2020000000,2020年,人
1862,2020_05,就業者数,0,総数,0,総数,0,総数,01639,更別村,2020000000,2020年,人
3061,2020_05,就業者数,0,総数,0,総数,0,総数,01641,大樹町,2020000000,2020年,人
3479,2020_05,就業者数,0,総数,0,総数,0,総数,01642,広尾町,2020000000,2020年,人
13606,2020_05,就業者数,0,総数,0,総数,0,総数,01643,幕別町,2020000000,2020年,人
3169,2020_05,就業者数,0,総数,0,総数,0,総数,01644,池田町,2020000000,2020年,人
1638,2020_05,就業者数,0,総数,0,総数,0,総数,01645,豊頃町,2020000000,2020年,人
3487,2020_05,就業者数,0,総数,0,総数,0,総数,01646,本別町,2020000000,2020年,人
3411,2020_05,就業者数,0,総数,0,総数,0,総数,01647,足寄町,2020000000,2020年,人
1213,2020_05,就業者数,0,総数,0,総数,0,総数,01648,陸別町,2020000000,2020年,人
2384,2020_05,就業者数,0,総数,0,総数,0,総数,01649,浦幌町,2020000000,2020年,人
10019,2020_05,就業者数,0,総数,0,総数,0,総数,01661,釧路町,2020000000,2020年,人
5159,2020_05,就業者数,0,総数,0,総数,0,総数,01662,厚岸町,2020000000,2020年,人
3636,2020_05,就業者数,0,総数,0,総数,0,総数,01663,浜中町,2020000000,2020年,人
3938,2020_05,就業者数,0,総数,0,総数,0,総数,01664,標茶町,2020000000,2020年,人
3630,2020_05,就業者数,0,総数,0,総数,0,総数,01665,弟子屈町,2020000000,2020年,人
1293,2020_05,就業者数,0,総数,0,総数,0,総数,01667,鶴居村,2020000000,2020年,人
3612,2020_05,就業者数,0,総数,0,総数,0,総数,01668,白糠町,2020000000,2020年,人
8143,2020_05,就業者数,0,総数,0,総数,0,総数,01691,別海町,2020000000,2020年,人
12832,2020_05,就業者数,0,総数,0,総数,0,総数,01692,中標津町,2020000000,2020年,人
2858,2020_05,就業者数,0,総数,0,総数,0,総数,01693,標津町,2020000000,2020年,人
2899,2020_05,就業者数,0,総数,0,総数,0,総数,01694,羅臼町,2020000000,2020年,人
624097,2020_05,就業者数,0,総数,0,総数,0,総数,02000,青森県,2020000000,2020年,人
129400,2020_05,就業者数,0,総数,0,総数,0,総数,02201,青森市,2020000000,2020年,人
88461,2020_05,就業者数,0,総数,0,総数,0,総数,02202,弘前市,2020000000,2020年,人
111190,2020_05,就業者数,0,総数,0,総数,0,総数,02203,八戸市,2020000000,2020年,人
16845,2020_05,就業者数,0,総数,0,総数,0,総数,02204,黒石市,2020000000,2020年,人
25471,2020_05,就業者数,0,総数,0,総数,0,総数,02205,五所川原市,2020000000,2020年,人
31370,2020_05,就業者数,0,総数,0,総数,0,総数,02206,十和田市,2020000000,2020年,人
20756,2020_05,就業者数,0,総数,0,総数,0,総数,02207,三沢市,2020000000,2020年,人
26197,2020_05,就業者数,0,総数,0,総数,0,総数,02208,むつ市,2020000000,2020年,人
16191,2020_05,就業者数,0,総数,0,総数,0,総数,02209,つがる市,2020000000,2020年,人
16035,2020_05,就業者数,0,総数,0,総数,0,総数,02210,平川市,2020000000,2020年,人
5266,2020_05,就業者数,0,総数,0,総数,0,総数,02301,平内町,2020000000,2020年,人
955,2020_05,就業者数,0,総数,0,総数,0,総数,02303,今別町,2020000000,2020年,人
1239,2020_05,就業者数,0,総数,0,総数,0,総数,02304,蓬田村,2020000000,2020年,人
2371,2020_05,就業者数,0,総数,0,総数,0,総数,02307,外ヶ浜町,2020000000,2020年,人
4211,2020_05,就業者数,0,総数,0,総数,0,総数,02321,鰺ヶ沢町,2020000000,2020年,人
3247,2020_05,就業者数,0,総数,0,総数,0,総数,02323,深浦町,2020000000,2020年,人
707,2020_05,就業者数,0,総数,0,総数,0,総数,02343,西目屋村,2020000000,2020年,人
7814,2020_05,就業者数,0,総数,0,総数,0,総数,02361,藤崎町,2020000000,2020年,人
4490,2020_05,就業者数,0,総数,0,総数,0,総数,02362,大鰐町,2020000000,2020年,人
3912,2020_05,就業者数,0,総数,0,総数,0,総数,02367,田舎館村,2020000000,2020年,人
7404,2020_05,就業者数,0,総数,0,総数,0,総数,02381,板柳町,2020000000,2020年,人
6214,2020_05,就業者数,0,総数,0,総数,0,総数,02384,鶴田町,2020000000,2020年,人
4403,2020_05,就業者数,0,総数,0,総数,0,総数,02387,中泊町,2020000000,2020年,人
6199,2020_05,就業者数,0,総数,0,総数,0,総数,02401,野辺地町,2020000000,2020年,人
7650,2020_05,就業者数,0,総数,0,総数,0,総数,02402,七戸町,2020000000,2020年,人
5611,2020_05,就業者数,0,総数,0,総数,0,総数,02405,六戸町,2020000000,2020年,人
2258,2020_05,就業者数,0,総数,0,総数,0,総数,02406,横浜町,2020000000,2020年,人
8880,2020_05,就業者数,0,総数,0,総数,0,総数,02408,東北町,2020000000,2020年,人
6458,2020_05,就業者数,0,総数,0,総数,0,総数,02411,六ヶ所村,2020000000,2020年,人
12823,2020_05,就業者数,0,総数,0,総数,0,総数,02412,おいらせ町,2020000000,2020年,人
2395,2020_05,就業者数,0,総数,0,総数,0,総数,02423,大間町,2020000000,2020年,人
3209,2020_05,就業者数,0,総数,0,総数,0,総数,02424,東通村,2020000000,2020年,人
829,2020_05,就業者数,0,総数,0,総数,0,総数,02425,風間浦村,2020000000,2020年,人
847,2020_05,就業者数,0,総数,0,総数,0,総数,02426,佐井村,2020000000,2020年,人
4630,2020_05,就業者数,0,総数,0,総数,0,総数,02441,三戸町,2020000000,2020年,人
8532,2020_05,就業者数,0,総数,0,総数,0,総数,02442,五戸町,2020000000,2020年,人
2733,2020_05,就業者数,0,総数,0,総数,0,総数,02443,田子町,2020000000,2020年,人
8868,2020_05,就業者数,0,総数,0,総数,0,総数,02445,南部町,2020000000,2020年,人
6756,2020_05,就業者数,0,総数,0,総数,0,総数,02446,階上町,2020000000,2020年,人
1270,2020_05,就業者数,0,総数,0,総数,0,総数,02450,新郷村,2020000000,2020年,人
626728,2020_05,就業者数,0,総数,0,総数,0,総数,03000,岩手県,2020000000,2020年,人
147174,2020_05,就業者数,0,総数,0,総数,0,総数,03201,盛岡市,2020000000,2020年,人
24135,2020_05,就業者数,0,総数,0,総数,0,総数,03202,宮古市,2020000000,2020年,人
17878,2020_05,就業者数,0,総数,0,総数,0,総数,03203,大船渡市,2020000000,2020年,人
49252,2020_05,就業者数,0,総数,0,総数,0,総数,03205,花巻市,2020000000,2020年,人
50553,2020_05,就業者数,0,総数,0,総数,0,総数,03206,北上市,2020000000,2020年,人
16381,2020_05,就業者数,0,総数,0,総数,0,総数,03207,久慈市,2020000000,2020年,人
13320,2020_05,就業者数,0,総数,0,総数,0,総数,03208,遠野市,2020000000,2020年,人
57707,2020_05,就業者数,0,総数,0,総数,0,総数,03209,一関市,2020000000,2020年,人
9137,2020_05,就業者数,0,総数,0,総数,0,総数,03210,陸前高田市,2020000000,2020年,人
15339,2020_05,就業者数,0,総数,0,総数,0,総数,03211,釜石市,2020000000,2020年,人
13725,2020_05,就業者数,0,総数,0,総数,0,総数,03213,二戸市,2020000000,2020年,人
12755,2020_05,就業者数,0,総数,0,総数,0,総数,03214,八幡平市,2020000000,2020年,人
60503,2020_05,就業者数,0,総数,0,総数,0,総数,03215,奥州市,2020000000,2020年,人
29656,2020_05,就業者数,0,総数,0,総数,0,総数,03216,滝沢市,2020000000,2020年,人
8496,2020_05,就業者数,0,総数,0,総数,0,総数,03301,雫石町,2020000000,2020年,人
2700,2020_05,就業者数,0,総数,0,総数,0,総数,03302,葛巻町,2020000000,2020年,人
6436,2020_05,就業者数,0,総数,0,総数,0,総数,03303,岩手町,2020000000,2020年,人
17811,2020_05,就業者数,0,総数,0,総数,0,総数,03321,紫波町,2020000000,2020年,人
14669,2020_05,就業者数,0,総数,0,総数,0,総数,03322,矢巾町,2020000000,2020年,人
2653,2020_05,就業者数,0,総数,0,総数,0,総数,03366,西和賀町,2020000000,2020年,人
8931,2020_05,就業者数,0,総数,0,総数,0,総数,03381,金ケ崎町,2020000000,2020年,人
3806,2020_05,就業者数,0,総数,0,総数,0,総数,03402,平泉町,2020000000,2020年,人
2471,2020_05,就業者数,0,総数,0,総数,0,総数,03441,住田町,2020000000,2020年,人
5200,2020_05,就業者数,0,総数,0,総数,0,総数,03461,大槌町,2020000000,2020年,人
6859,2020_05,就業者数,0,総数,0,総数,0,総数,03482,山田町,2020000000,2020年,人
4191,2020_05,就業者数,0,総数,0,総数,0,総数,03483,岩泉町,2020000000,2020年,人
1530,2020_05,就業者数,0,総数,0,総数,0,総数,03484,田野畑村,2020000000,2020年,人
1268,2020_05,就業者数,0,総数,0,総数,0,総数,03485,普代村,2020000000,2020年,人
4473,2020_05,就業者数,0,総数,0,総数,0,総数,03501,軽米町,2020000000,2020年,人
1942,2020_05,就業者数,0,総数,0,総数,0,総数,03503,野田村,2020000000,2020年,人
2794,2020_05,就業者数,0,総数,0,総数,0,総数,03506,九戸村,2020000000,2020年,人
7237,2020_05,就業者数,0,総数,0,総数,0,総数,03507,洋野町,2020000000,2020年,人
5746,2020_05,就業者数,0,総数,0,総数,0,総数,03524,一戸町,2020000000,2020年,人
1181118,2020_05,就業者数,0,総数,0,総数,0,総数,04000,宮城県,2020000000,2020年,人
564587,2020_05,就業者数,0,総数,0,総数,0,総数,04100,仙台市,2020000000,2020年,人
157805,2020_05,就業者数,0,総数,0,総数,0,総数,04101,仙台市青葉区,2020000000,2020年,人
107498,2020_05,就業者数,0,総数,0,総数,0,総数,04102,仙台市宮城野区,2020000000,2020年,人
77598,2020_05,就業者数,0,総数,0,総数,0,総数,04103,仙台市若林区,2020000000,2020年,人
118970,2020_05,就業者数,0,総数,0,総数,0,総数,04104,仙台市太白区,2020000000,2020年,人
102716,2020_05,就業者数,0,総数,0,総数,0,総数,04105,仙台市泉区,2020000000,2020年,人
69702,2020_05,就業者数,0,総数,0,総数,0,総数,04202,石巻市,2020000000,2020年,人
25538,2020_05,就業者数,0,総数,0,総数,0,総数,04203,塩竈市,2020000000,2020年,人
30330,2020_05,就業者数,0,総数,0,総数,0,総数,04205,気仙沼市,2020000000,2020年,人
16771,2020_05,就業者数,0,総数,0,総数,0,総数,04206,白石市,2020000000,2020年,人
40294,2020_05,就業者数,0,総数,0,総数,0,総数,04207,名取市,2020000000,2020年,人
13899,2020_05,就業者数,0,総数,0,総数,0,総数,04208,角田市,2020000000,2020年,人
32831,2020_05,就業者数,0,総数,0,総数,0,総数,04209,多賀城市,2020000000,2020年,人
22935,2020_05,就業者数,0,総数,0,総数,0,総数,04211,岩沼市,2020000000,2020年,人
40487,2020_05,就業者数,0,総数,0,総数,0,総数,04212,登米市,2020000000,2020年,人
33219,2020_05,就業者数,0,総数,0,総数,0,総数,04213,栗原市,2020000000,2020年,人
19571,2020_05,就業者数,0,総数,0,総数,0,総数,04214,東松島市,2020000000,2020年,人
66887,2020_05,就業者数,0,総数,0,総数,0,総数,04215,大崎市,2020000000,2020年,人
26831,2020_05,就業者数,0,総数,0,総数,0,総数,04216,富谷市,2020000000,2020年,人
6041,2020_05,就業者数,0,総数,0,総数,0,総数,04301,蔵王町,2020000000,2020年,人
614,2020_05,就業者数,0,総数,0,総数,0,総数,04302,七ヶ宿町,2020000000,2020年,人
11993,2020_05,就業者数,0,総数,0,総数,0,総数,04321,大河原町,2020000000,2020年,人
5397,2020_05,就業者数,0,総数,0,総数,0,総数,04322,村田町,2020000000,2020年,人
18282,2020_05,就業者数,0,総数,0,総数,0,総数,04323,柴田町,2020000000,2020年,人
4528,2020_05,就業者数,0,総数,0,総数,0,総数,04324,川崎町,2020000000,2020年,人
6070,2020_05,就業者数,0,総数,0,総数,0,総数,04341,丸森町,2020000000,2020年,人
